,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,class
1164,0.9999998999999999,52,0,0.001938402,4642,2,0,0,0,0,NO
1165,0.68346203,48,0,0.129354508,3903,4,0,0,0,0,NO
1166,0.380440179,58,0,0.32154238399999996,6275,9,0,1,0,0,NO
1167,0.0,66,0,0.36357314799999996,18694,16,0,5,0,0,NO
1168,0.02329767,30,0,0.162629758,2600,6,0,0,0,0,NO
1169,0.9710024159999999,46,0,0.49811083100000003,1587,3,2,0,1,0,NO
1170,0.0,48,1,0.143671858,4558,8,0,0,0,0,NO
1171,0.286564178,53,0,1.333712265,7916,17,0,7,0,0,NO
1172,0.18805926,55,1,0.542411134,5316,19,0,1,0,2,NO
1173,0.20954679199999998,39,0,0.100164204,2435,12,0,0,0,0,NO
1174,0.47714086299999997,71,0,0.349572725,11350,11,0,3,0,0,NO
1175,0.523570467,40,0,0.152938343,8303,7,0,1,0,2,NO
1176,0.2670805,51,0,0.8419452890000001,6250,25,0,3,0,3,NO
1177,0.36399361399999997,45,0,0.24825200600000003,13586,6,0,2,0,3,NO
1178,0.857122203,64,0,0.46969541600000003,9750,8,0,2,0,0,NO
1179,0.027789211,52,0,0.226816225,7666,7,0,2,0,2,NO
1180,0.353103186,45,0,0.878525593,6700,22,0,2,0,3,NO
1181,0.444218359,44,1,0.478291378,11400,6,0,2,0,0,NO
1182,0.6731895440000001,35,0,0.424098921,3800,5,0,1,0,0,NO
1183,0.55613391,36,0,0.151914167,4100,4,0,0,0,0,NO
1184,0.057155929,60,0,0.224294881,6700,10,0,1,0,0,NO
1185,0.212957409,61,0,0.49910018,5000,4,0,2,0,0,NO
1186,0.702381432,54,0,0.866732547,14166,21,0,6,0,3,YES
1187,0.19622272899999998,67,0,0.158012596,7144,9,0,1,0,0,NO
1188,0.040857428,51,0,0.385322935,5000,9,0,1,0,0,NO
1189,0.9999998999999999,65,0,0.282883462,9335,10,0,2,1,2,NO
1190,0.96673631,64,0,0.419895026,4000,8,0,2,0,0,NO
1191,0.685583993,41,0,0.450440529,10895,13,0,5,0,1,NO
1192,0.019999721,48,0,0.090381924,5000,11,0,1,0,0,NO
1193,0.0,60,0,0.25410655600000004,7000,9,0,2,0,0,NO
1194,0.9999998999999999,51,0,1.123247319,8486,11,0,9,0,1,NO
1195,0.0043963579999999995,80,0,0.23319682,4150,10,0,2,0,1,NO
1196,0.216826619,56,1,0.854103343,3618,16,0,3,0,2,NO
1197,0.205031355,39,0,0.6028403529999999,4083,10,0,2,0,2,NO
1198,0.9999998999999999,36,0,0.082448854,6500,6,0,0,0,1,NO
1199,0.555938038,53,0,0.451816271,3330,10,0,0,0,0,NO
1200,0.002288418,66,0,0.000499917,6000,3,0,0,0,0,NO
1201,0.143187518,46,0,0.048500555,2700,3,0,0,0,0,NO
1202,1.083405734,55,3,0.490218316,3526,10,0,1,1,1,YES
1203,0.688665867,34,0,1.0341524359999998,2400,12,0,1,0,3,NO
1204,0.600289222,26,0,0.411100659,2125,3,0,0,0,0,NO
1205,0.22022213699999998,26,1,0.8439450690000001,800,6,0,0,0,0,NO
1206,0.030141422,52,0,0.090074333,2286,6,0,0,0,0,NO
1207,0.239963423,58,0,0.19522930600000002,7042,8,1,1,0,4,NO
1208,0.44337920700000005,42,0,1.412587413,1000,8,0,0,0,0,NO
1209,0.19845490100000002,51,0,0.24616069399999999,4492,7,0,1,0,2,NO
1210,0.43951209799999996,66,0,0.027951606,2396,2,0,0,0,0,NO
1211,0.270429421,62,0,0.477690571,9300,14,0,3,0,1,NO
1212,0.0,87,0,0.01910828,6436,8,0,0,0,0,NO
1213,0.023945636,63,0,0.032692543,8166,13,0,1,0,0,NO
1214,0.5701228220000001,30,0,0.737718568,1200,5,0,0,0,0,NO
1215,0.0,57,0,0.324611033,4241,7,0,1,0,1,NO
1216,0.128842063,37,0,0.44555542,8200,10,0,2,0,2,NO
1217,0.339647837,65,0,0.265089623,8200,6,0,1,0,1,NO
1218,0.014370016000000001,69,0,0.432807679,5833,9,0,1,0,0,NO
1219,0.511248875,38,1,0.47619047600000003,4304,10,0,1,0,2,NO
1220,0.16805774,43,0,0.313671582,4000,7,0,1,0,0,NO
1221,0.005971329,54,0,0.280197575,4453,13,0,1,0,2,NO
1222,0.12320619199999999,44,0,0.643262895,4400,10,0,2,0,2,NO
1223,0.003499865,48,0,0.32941435,9100,7,0,2,0,1,NO
1224,0.054783369000000005,63,0,0.099980004,5000,15,0,0,0,1,NO
1225,0.041735628,46,0,0.036921328999999996,7041,22,0,0,0,0,NO
1226,0.386691448,41,3,0.27668932399999996,2500,14,0,0,0,0,NO
1227,0.689770077,34,0,0.308230874,5855,5,0,2,1,0,NO
1228,0.121532709,29,0,0.155711072,4000,4,0,0,0,0,NO
1229,0.031140632999999997,45,0,0.075146243,20000,9,0,0,0,0,NO
1230,0.478720045,35,0,0.353107815,6000,7,0,1,0,0,NO
1231,0.246369867,73,0,0.289518318,5895,5,0,1,0,0,NO
1232,0.35189282899999996,45,0,0.563852484,3280,18,0,3,0,4,NO
1233,0.43044473299999997,53,0,0.28164222899999997,8524,12,0,2,0,0,NO
1234,0.033498604,29,0,0.45035804100000004,5166,7,0,2,0,0,NO
1235,0.072494634,74,0,0.523546435,3800,9,0,2,0,0,NO
1236,0.072093448,63,1,0.673983917,4600,17,0,1,0,1,NO
1237,0.41871510700000003,35,0,0.11411911699999999,2400,2,0,0,0,0,NO
1238,0.08833659099999999,43,0,0.216678332,10000,15,0,1,0,2,NO
1239,0.457431884,42,1,0.700270556,8500,17,0,3,0,2,NO
1240,0.029570958999999997,80,0,0.048762190999999996,1332,13,0,0,0,0,NO
1241,0.168772615,58,0,0.289779829,10400,11,0,1,0,1,NO
1242,0.032438862,86,0,0.141974187,5500,14,0,1,0,0,NO
1243,0.9999998999999999,28,0,0.154551135,4800,4,0,0,0,3,NO
1244,0.83121405,42,0,0.105620649,17666,12,0,0,0,0,NO
1245,0.06322697099999999,59,0,0.263461966,13500,22,0,3,0,0,NO
1246,0.019139302,43,0,8.007968127,250,11,0,1,0,2,NO
1247,0.43641021399999996,27,0,0.133777672,4200,5,0,0,1,0,NO
1248,0.48330111299999995,40,0,0.303013393,3583,11,0,1,0,2,NO
1249,0.510293034,59,0,0.31697841,61000,13,0,2,0,1,NO
1250,0.070741157,65,0,0.146763902,2193,5,0,0,0,0,NO
1251,0.55986436,63,0,0.589572193,2243,6,0,1,0,0,NO
1252,0.0,30,0,0.149209191,3350,10,0,0,0,0,NO
1253,0.09344626199999999,80,0,0.123590725,4700,14,0,0,0,0,NO
1254,0.09801902400000001,55,0,0.025917927,4166,7,0,0,0,1,NO
1255,0.135407518,61,0,0.34365384600000004,5199,12,0,1,0,0,NO
1256,0.9999998999999999,83,0,0.0,9704,4,0,0,0,0,NO
1257,0.19867375399999998,44,0,2.699720112,2500,13,0,3,0,0,NO
1258,0.9054688679999999,31,1,0.35297212,1900,6,0,0,2,0,NO
1259,0.011986243,77,0,0.010284245,7000,21,0,0,0,0,NO
1260,0.31309339,57,0,1.64846981,2417,8,0,1,0,0,NO
1261,0.12724513,46,0,0.643,14999,11,0,5,0,0,NO
1262,0.0,42,0,0.10859872599999999,12559,5,0,1,0,3,NO
1263,0.312571479,33,0,0.107851172,6100,5,0,0,0,0,NO
1264,0.0,34,0,0.062897655,5500,2,0,0,0,0,NO
1265,0.809738087,49,0,0.19673896300000002,6500,5,0,0,0,2,NO
1266,0.08510840900000001,54,0,0.160825176,9500,7,0,1,0,1,NO
1267,0.973447395,42,0,0.46819899200000004,3175,9,0,1,0,0,NO
1268,0.639081992,48,0,0.36254581799999996,3000,5,1,1,0,1,NO
1269,0.0,88,1,0.0,9265,7,0,0,0,0,NO
1270,0.05968851,76,0,0.282181539,10432,20,0,2,0,0,NO
1271,0.08578358400000001,72,0,0.16900596,5200,12,0,0,0,1,NO
1272,0.132240176,59,0,0.549862534,4000,9,0,1,0,0,NO
1273,0.08563399099999999,49,0,0.227886057,2000,14,0,0,0,0,NO
1274,0.924107143,24,0,0.135388461,4800,7,0,0,0,2,NO
1275,0.009495252,56,0,0.055031668,7104,2,0,0,0,1,NO
1276,0.9527988820000001,54,0,0.558740602,6383,10,0,1,0,1,NO
1277,5.3700000000000004e-05,41,0,0.108461814,5577,7,0,0,0,1,NO
1278,0.655147395,46,0,0.378128675,5952,6,0,1,0,3,NO
1279,0.329152121,41,0,0.534155364,4054,8,0,2,0,1,NO
1280,0.017050203,64,0,0.583655513,7500,19,0,4,0,0,NO
1281,0.9999998999999999,30,1,0.154187958,4500,4,0,0,1,0,NO
1282,0.602746575,42,0,0.260608705,9166,4,0,0,0,1,YES
1283,0.004769675,89,0,0.000572902,3490,9,0,0,0,0,NO
1284,0.034247393,43,0,0.159026599,5300,10,0,1,0,1,NO
1285,0.170115934,63,0,0.20808405100000002,6852,20,0,1,0,0,NO
1286,0.31007646699999997,37,0,0.255326195,9058,7,0,1,0,0,NO
1287,0.999578992,55,4,0.148483601,7286,6,0,0,0,0,NO
1288,0.0,26,0,0.0,2400,2,0,0,0,0,NO
1289,0.380480301,68,0,0.051771117,2568,2,0,0,0,3,NO
1290,0.18740927899999998,38,0,0.49730054,5000,7,0,1,0,2,NO
1291,0.0,26,0,0.337244676,2300,4,1,1,0,0,NO
1292,0.273435385,48,0,0.218109655,10833,10,0,1,0,0,NO
1293,0.284951627,52,0,0.38013188700000006,4700,9,0,1,0,0,NO
1294,0.336222047,44,0,0.234941265,4000,14,0,0,0,0,NO
1295,0.030024681,61,0,0.8522355509999999,1833,5,0,1,0,0,NO
1296,0.008247756,66,0,0.943611278,5000,7,0,2,0,0,NO
1297,0.137528803,42,0,0.504559635,8333,13,0,2,0,3,NO
1298,0.9999998999999999,35,1,0.9009114970000001,3400,6,0,2,0,0,YES
1299,0.20527446300000002,51,0,0.36132983399999996,8000,10,0,1,0,0,NO
1300,0.0,49,1,0.544228523,9416,11,0,3,0,2,NO
1301,0.464195875,53,0,0.120938628,4985,8,0,0,0,0,NO
1302,0.46676894399999996,58,0,0.327109783,4016,8,0,1,0,0,NO
1303,0.014088028,51,0,0.007997715,3500,6,0,0,0,1,NO
1304,0.536461805,45,1,0.142285905,3000,3,2,0,0,1,NO
1305,0.918342055,33,0,0.270289344,2833,4,1,0,2,0,NO
1306,0.023224943999999997,64,0,0.391854139,6800,18,0,4,0,3,NO
1307,1.034893879,39,0,0.439362795,9729,10,0,1,0,3,NO
1308,0.983338887,27,0,0.106808245,1600,9,0,0,0,0,YES
1309,0.8399075420000001,29,0,364.0,2,8,0,0,0,0,NO
1310,0.267368644,50,0,0.420291743,23033,46,0,6,0,0,NO
1311,0.28369669,61,0,0.61966257,4800,14,0,1,0,0,NO
1312,0.0,26,1,0.0,0,2,0,0,0,0,NO
1313,0.143931853,61,0,0.222951896,6090,9,0,1,0,0,NO
1314,0.041104587000000005,28,0,0.3041988,3500,8,0,0,0,0,NO
1315,0.299417878,56,0,0.65971575,8583,11,0,2,0,0,NO
1316,0.0,49,0,0.355376308,15000,12,0,2,0,3,NO
1317,0.000428551,88,0,0.004481434,3123,5,0,0,0,0,NO
1318,0.004505220999999999,39,0,0.43584860700000005,4200,6,0,2,0,2,NO
1319,0.492643999,55,2,0.8273771129999999,7750,13,0,2,0,0,NO
1320,0.021547106,56,0,0.318019519,4200,12,0,2,0,2,NO
1321,0.100173377,44,0,0.165314965,9000,9,0,1,0,2,NO
1322,0.621007856,64,0,0.31022233899999996,7600,14,1,2,0,1,NO
1323,0.028752917000000003,72,0,0.18566124,3500,21,0,1,0,0,NO
1324,0.0026817570000000003,51,0,0.732788003,4400,13,0,2,0,2,NO
1325,0.498488961,39,0,0.286938021,17860,13,0,1,0,0,NO
1326,0.09721714099999999,43,0,0.27621118899999997,13333,5,0,1,0,2,NO
1327,0.447466239,44,0,0.44392307700000005,12999,8,0,2,0,2,NO
1328,0.045759314,41,0,0.409914601,4800,17,0,2,0,2,NO
1329,0.0,41,0,0.00419958,10000,7,0,0,0,0,NO
1330,0.36068871700000005,70,0,0.595462092,1806,7,0,0,0,0,NO
1331,0.7260889779999999,36,2,0.137081955,2720,4,2,0,1,2,NO
1332,0.129547536,53,0,0.562443192,5500,17,0,1,0,2,NO
1333,0.123218186,47,0,0.7506807870000001,9914,11,0,2,0,5,NO
1334,0.010893096000000001,71,0,0.194158076,4073,8,1,0,0,0,NO
1335,0.769773734,53,0,0.278075992,9500,12,0,2,0,1,NO
1336,0.922505535,45,0,0.501614046,12700,11,0,4,0,1,YES
1337,0.45515458700000005,49,1,0.913286004,1971,11,0,0,0,0,NO
1338,0.654650704,33,0,0.48154457700000003,7043,11,0,2,0,1,NO
1339,0.84490946,60,0,0.357151076,8690,6,0,1,0,2,NO
1340,0.9999998999999999,34,0,0.357756601,6400,6,0,2,0,0,NO
1341,0.033983551,34,0,0.243744128,11708,14,0,2,0,0,NO
1342,0.0,44,0,0.183349121,9500,11,0,1,0,2,NO
1343,0.024378631,52,0,0.150484952,10000,4,0,1,0,3,NO
1344,0.770867868,49,0,0.24042455,6500,8,0,0,0,0,NO
1345,0.0,71,0,0.23369157699999998,4000,6,0,1,0,2,NO
1346,0.0,46,0,0.149445764,5051,3,0,1,0,0,NO
1347,0.026621989,62,0,0.290083632,4184,8,0,1,0,2,NO
1348,0.8801866359999999,41,0,0.211888395,2472,10,0,0,0,0,NO
1349,0.11581458900000001,37,1,0.067859022,1900,4,0,0,0,0,NO
1350,0.99200034,57,0,0.5551112220000001,4000,8,0,1,0,0,NO
1351,0.21252628199999998,43,1,0.206479352,10000,8,0,2,0,0,NO
1352,1.708044916,47,0,1.862758161,1500,6,0,1,0,0,NO
1353,0.13246386300000002,44,0,0.120768229,3071,11,0,0,0,1,NO
1354,0.456585044,32,0,0.630046584,2575,9,0,2,0,0,NO
1355,0.5588738320000001,30,0,0.214595135,3000,9,0,0,0,0,NO
1356,0.102222373,32,0,0.716513395,2500,6,0,1,0,0,NO
1357,0.0,52,0,0.360159658,10772,10,0,1,0,4,NO
1358,0.8832939470000001,36,0,0.3118458,7833,7,0,1,0,0,NO
1359,0.0,34,0,0.36540709,2566,3,0,0,0,0,NO
1360,0.03839346,76,0,0.01371298,10500,11,0,0,0,0,NO
1361,0.903123346,47,0,0.342544069,8395,8,0,2,0,0,NO
1362,0.49696881299999995,39,1,0.15199392,25000,11,0,2,0,3,NO
1363,0.940774925,41,2,0.38115471100000003,4000,10,0,1,0,1,NO
1364,0.9999998999999999,35,0,0.007617596999999999,5250,1,0,0,0,0,NO
1365,1.025987006,63,6,0.521441726,3800,8,2,2,1,1,NO
1366,0.071129391,80,0,0.09368751800000001,3500,6,0,0,0,0,NO
1367,0.01150123,43,0,0.418702196,4052,4,0,1,0,0,NO
1368,0.425597312,43,0,0.302766085,3325,4,0,1,1,0,NO
1369,0.0,44,0,0.431305341,3500,4,0,1,0,2,NO
1370,0.630787623,67,0,0.37942033,7210,12,0,2,0,0,NO
1371,0.016861692,48,0,0.425821711,12260,12,0,5,0,4,NO
1372,0.231831982,44,0,0.192690243,12667,6,0,1,0,2,NO
1373,0.306338732,57,0,0.376373626,6915,12,0,3,0,2,NO
1374,0.9999998999999999,49,0,2883.0,0,9,0,2,0,1,NO
1375,0.328573722,66,1,0.293398759,10800,17,0,2,0,1,NO
1376,0.818659658,58,0,1.042791442,5000,11,0,2,0,0,NO
1377,0.24664436,45,0,0.10996858,3500,5,0,0,0,1,NO
1378,0.01029897,29,0,0.00119952,2500,1,0,0,0,0,NO
1379,0.090361993,77,0,0.311583578,4091,7,0,1,0,0,NO
1380,0.5683921679999999,35,0,0.9036764709999999,2719,9,0,1,0,0,NO
1381,0.005451823000000001,59,0,0.00119976,5000,7,0,0,0,0,NO
1382,0.043255885,33,1,0.009998276,5800,7,0,0,0,0,NO
1383,0.001925099,70,0,0.024569089,10500,15,0,0,0,0,NO
1384,1.0069555140000002,66,0,0.214392804,2000,3,0,0,0,0,NO
1385,0.056371415,44,0,0.35976829200000005,14500,10,0,2,0,1,NO
1386,0.982431974,59,5,0.664255618,14239,13,0,2,1,2,NO
1387,0.018265099,55,0,0.012643379,7671,6,0,1,0,0,NO
1388,0.9999998999999999,52,0,0.237812128,6727,2,4,0,1,1,YES
1389,0.342056982,70,0,0.6263947320000001,10933,13,0,3,0,0,NO
1390,0.039016915,67,0,0.49912638299999995,1716,5,0,0,0,0,NO
1391,0.296110304,30,0,0.20549847300000001,3600,3,0,0,0,1,NO
1392,0.0445764,61,0,37.5,1,4,0,0,0,0,NO
1393,0.0,25,0,0.633373934,820,3,0,0,0,0,NO
1394,0.003574848,70,0,0.410062479,6081,15,0,1,0,0,NO
1395,0.18685178300000002,62,0,0.28668102100000004,9752,8,0,1,0,0,NO
1396,0.032998428999999996,30,0,0.004461298,4482,1,0,0,0,0,NO
1397,0.47468125899999997,43,0,0.19659211899999998,4694,6,0,0,0,1,NO
1398,0.356634904,49,1,0.458135466,4000,11,0,2,0,0,NO
1399,0.036347783,49,0,0.18096995800000001,9752,11,0,0,0,1,NO
1400,0.0,36,4,0.437849944,6250,11,0,2,1,0,NO
1401,0.04254138,35,0,0.48623853200000006,9700,12,0,3,0,2,NO
1402,0.9999998999999999,27,98,0.0,2700,0,98,0,98,0,YES
1403,0.09656591099999999,40,0,0.12080942300000001,3310,4,0,0,0,1,NO
1404,0.295740852,47,0,0.178619035,3750,3,0,0,0,2,NO
1405,0.213785748,46,0,0.36781609200000004,2000,5,0,1,0,0,NO
1406,0.318112126,60,0,0.020152792,7591,2,0,0,0,0,NO
1407,0.600066364,53,1,0.50857819,5070,15,0,1,0,1,NO
1408,0.044177962,31,0,0.33847981,5893,9,0,1,0,1,NO
1409,0.010092554,37,0,0.0031282590000000004,1917,3,0,0,0,0,NO
1410,0.510087113,61,0,0.19865611100000002,15030,6,0,1,0,1,NO
1411,0.039753447000000004,66,0,0.243919633,2836,15,0,0,0,0,NO
1412,0.05101939,59,0,0.26045568,12815,16,0,1,0,3,NO
1413,0.9999998999999999,63,5,0.19461867100000002,11000,7,0,2,0,0,NO
1414,0.142398,57,0,0.264079508,4225,6,0,1,0,0,NO
1415,0.9999998999999999,63,0,0.0,1,2,0,0,0,0,NO
1416,0.0067961919999999995,77,0,0.41393079,2253,13,0,1,0,0,NO
1417,0.13296265300000001,61,0,0.371699564,3900,10,0,1,0,3,NO
1418,0.827200631,53,0,0.505687694,2900,8,0,3,0,0,NO
1419,0.022417562000000002,72,0,0.0018257689999999999,7667,2,0,0,0,0,NO
1420,0.23917710000000003,72,0,1.054041983,6716,9,0,2,0,1,NO
1421,0.30428262,32,0,0.274722886,4600,8,0,1,0,0,NO
1422,0.514708735,35,0,0.91878384,2400,18,0,1,0,1,NO
1423,0.344317885,27,0,0.17953362,4416,8,0,0,0,0,NO
1424,0.022438565,81,0,0.230679837,3441,8,0,1,0,0,NO
1425,0.029431332999999997,70,0,0.5780703220000001,6000,12,0,3,0,0,NO
1426,0.017832739,38,0,0.003870718,5166,4,0,0,0,1,NO
1427,0.006838698000000001,43,0,0.527266028,2713,7,0,1,0,1,NO
1428,0.000171917,71,0,0.0,30000,8,0,0,0,0,NO
1429,0.056895398,64,0,0.33590468799999995,11666,14,0,3,0,0,NO
1430,0.9999998999999999,39,3,0.112225335,6780,5,0,0,0,0,NO
1431,0.01239876,66,0,14.01876676,372,3,0,2,0,0,NO
1432,0.197701607,55,1,0.258874113,10000,7,0,2,1,1,YES
1433,1.624465065,61,0,0.432814229,11750,12,0,1,0,1,NO
1434,0.7688207859999999,25,1,0.569584736,1781,6,0,0,0,0,YES
1435,0.7051972040000001,56,0,0.262722496,55000,16,0,6,0,1,NO
1436,0.987367106,56,0,0.6138320589999999,14516,21,0,2,1,0,NO
1437,0.0,63,1,0.087569008,5252,5,0,1,0,1,NO
1438,0.122047134,58,0,1.861569215,2000,14,0,1,0,0,NO
1439,0.884176675,32,0,0.7095269820000001,1500,6,0,0,0,0,NO
1440,0.332944509,38,0,0.004916257,12000,3,0,0,0,1,NO
1441,0.36606209100000003,77,0,0.559043159,7900,12,0,1,0,0,NO
1442,0.9999998999999999,32,0,0.566289141,1500,4,0,0,0,0,NO
1443,0.061397627,41,0,0.718473935,10300,18,0,3,0,4,NO
1444,0.162218632,49,0,0.459160129,4333,9,0,2,0,1,NO
1445,0.030829821,48,1,0.088447653,1107,3,0,0,0,2,NO
1446,0.005660923000000001,42,0,0.001606856,5600,1,0,0,0,1,NO
1447,0.04550585,58,0,0.00979804,5000,5,0,0,0,1,NO
1448,0.135778145,46,0,0.325581395,6750,13,0,1,0,1,NO
1449,0.047724174,66,0,0.75812094,2000,11,0,1,0,1,NO
1450,0.0,52,0,0.16345864699999998,6649,3,0,1,0,2,NO
1451,0.267703359,49,0,0.021265054,9216,4,0,0,0,1,NO
1452,0.714013618,55,0,0.252201164,6700,4,0,0,1,0,NO
1453,0.9477003540000001,39,1,0.048520395,3750,8,0,0,0,0,NO
1454,0.9788084770000001,47,1,0.42841908799999995,3750,5,4,0,0,1,YES
1455,1.050951924,61,3,0.801221544,1800,7,3,2,0,0,YES
1456,0.959005856,30,0,0.213268706,3300,5,0,0,0,0,NO
1457,0.098515058,72,0,1189.0,0,4,0,1,0,0,NO
1458,0.9999998999999999,39,0,0.041420118,3041,2,1,0,0,3,YES
1459,0.407186096,46,0,0.512998,6500,14,0,3,0,2,NO
1460,0.086672375,79,0,0.134648714,7500,15,0,0,0,0,NO
1461,0.02365588,70,0,0.01793722,2452,7,0,0,0,0,NO
1462,0.911663333,37,0,0.632308212,5917,11,0,2,0,3,NO
1463,0.215568862,51,0,0.069114471,4166,3,0,0,0,3,NO
1464,0.08804663300000001,63,0,0.15728319400000002,9466,5,0,1,0,0,NO
1465,0.032966889,48,0,0.537307906,5400,10,0,2,0,1,NO
1466,0.042970201,40,0,45.0,0,6,0,0,0,0,NO
1467,0.026599391,62,0,0.074071225,13000,9,0,1,0,1,NO
1468,0.24710314600000002,63,0,0.38214660100000003,12400,22,0,3,0,1,NO
1469,0.021639522999999997,56,0,0.323073492,8966,21,0,2,0,2,NO
1470,0.064372318,41,0,1.083273338,4166,7,0,1,0,1,NO
1471,0.106507141,40,0,0.173443541,7500,13,1,2,0,1,NO
1472,0.849229165,60,0,0.8488191690000001,5800,11,0,2,0,0,NO
1473,0.35084768899999996,47,0,0.43258377,11250,9,0,2,0,3,NO
1474,0.909043376,42,0,0.42244719399999997,8000,11,0,2,0,0,NO
1475,0.013626303000000001,76,0,0.09737293,3501,10,0,0,0,0,NO
1476,0.006161491999999999,41,0,0.001079914,8333,3,0,0,0,0,NO
1477,0.9999998999999999,64,1,0.967923863,2836,6,0,1,0,2,YES
1478,0.167835331,37,0,0.716118685,3740,20,0,2,0,1,NO
1479,0.162704663,36,0,0.043175147000000004,8175,9,0,0,0,4,NO
1480,0.028592856,33,1,0.191657272,2660,8,0,0,0,0,NO
1481,0.9999998999999999,31,0,0.0,1200,0,0,0,0,0,NO
1482,0.536349341,48,0,0.14775359,4317,6,0,0,0,2,NO
1483,0.009937069,76,0,0.327737096,5598,16,0,2,0,0,NO
1484,0.371644487,32,0,0.427944404,4100,13,0,0,1,2,NO
1485,0.9999998999999999,42,0,0.082983403,5000,1,1,0,0,2,NO
1486,0.924601885,43,1,0.367097806,6880,4,0,0,0,1,YES
1487,0.25051860000000004,77,0,0.363636364,4300,24,0,0,0,0,NO
1488,0.038488034,42,0,1.225011008,2270,10,0,2,0,2,NO
1489,0.680631937,33,0,0.057983433,3500,4,0,0,0,3,NO
1490,0.101810554,36,0,0.816436713,5000,6,0,2,0,2,NO
1491,0.9999998999999999,55,0,0.025398541,3700,1,2,0,1,0,YES
1492,0.43590427299999995,43,0,0.353206239,5769,5,0,1,0,0,NO
1493,0.519302673,40,0,0.765896315,8004,12,0,3,0,0,NO
1494,0.293554293,63,0,0.282177432,6300,8,0,1,0,0,NO
1495,0.203916305,57,0,0.346379089,7000,8,0,1,0,1,NO
1496,0.9999998999999999,32,0,0.096394145,2800,1,0,0,0,1,NO
1497,0.179849103,45,0,0.308615311,4166,7,0,2,0,0,NO
1498,0.0,60,0,0.20331074300000002,9000,7,0,2,0,1,NO
1499,0.013174641,41,0,0.12185976800000001,8000,8,0,0,0,2,NO
1500,0.180280146,47,0,0.02849715,10000,4,0,0,0,5,NO
1501,0.101740388,64,0,0.361220731,3800,9,0,1,0,0,NO
1502,0.617672488,44,1,0.14130275,6800,8,0,0,0,2,NO
1503,0.9999998999999999,45,0,0.0,4000,3,0,0,0,4,NO
1504,0.038950934,69,0,0.179793912,8442,15,0,2,0,0,NO
1505,0.006341611,61,0,0.423549278,6513,19,0,3,0,1,NO
1506,0.655344655,35,0,0.294355859,3950,6,0,0,0,2,NO
1507,0.494343504,51,0,0.692561488,3333,6,0,1,0,0,NO
1508,1.000782541,49,1,0.642629905,6600,9,0,1,1,0,YES
1509,0.10555634900000001,45,0,0.22207134899999997,8100,5,0,2,0,2,NO
1510,0.208583325,50,0,0.050887927,6700,10,1,0,0,1,NO
1511,0.136793641,92,1,0.23508683600000002,3972,11,0,1,0,1,NO
1512,0.169233231,47,0,0.228154369,5000,6,0,1,0,2,NO
1513,0.441343163,45,0,1.404297851,2000,15,0,1,0,0,NO
1514,0.071486036,53,0,0.182433958,8857,3,0,2,0,1,NO
1515,0.026048127,49,0,0.322921627,10500,24,0,3,0,0,NO
1516,0.508254824,47,0,0.58369593,7813,9,0,1,0,1,NO
1517,0.9999998999999999,41,0,0.492424242,5147,5,1,1,0,1,YES
1518,0.280334483,34,0,0.558411882,3500,10,0,1,0,0,NO
1519,0.014083736999999999,67,0,0.129409265,4705,7,0,1,0,0,NO
1520,0.508008865,49,1,0.360940809,8970,10,0,2,0,4,NO
1521,0.000115738,60,0,0.008918315999999999,14800,5,0,0,0,1,NO
1522,0.8461637590000001,47,0,0.571108043,5793,12,0,1,0,0,NO
1523,0.010646433,32,0,0.0008309789999999999,6016,8,0,0,0,2,NO
1524,0.03167801,28,0,0.114237715,2380,7,0,0,0,0,NO
1525,0.155959085,41,0,2599.0,0,5,0,1,0,0,NO
1526,0.9999998999999999,62,0,0.03263928,1776,1,1,0,0,0,NO
1527,0.281677722,32,0,0.400887929,8333,7,0,1,0,4,NO
1528,0.081071193,44,0,0.332041747,16000,9,0,4,0,3,NO
1529,0.006631879,27,0,0.18684114899999998,2750,6,0,0,0,0,NO
1530,0.19721296600000002,49,1,0.196000987,4050,6,0,1,2,0,NO
1531,0.5565919810000001,45,0,1.409716125,6833,22,0,8,0,0,NO
1532,0.59410642,42,0,0.8384482529999999,7526,14,0,4,0,2,NO
1533,0.03382955,58,0,0.177037996,8500,10,0,2,0,0,NO
1534,0.041396982,64,0,0.018495376,4000,5,0,0,0,1,NO
1535,0.046458026,64,0,0.13311688300000002,7083,9,0,0,0,0,NO
1536,0.10365975599999999,29,0,0.195398574,3085,5,0,0,0,0,NO
1537,0.9999998999999999,53,0,0.1026737,10995,7,0,0,0,2,NO
1538,0.9999998999999999,30,0,0.0,2900,3,0,0,0,1,YES
1539,0.151567098,61,0,0.52310231,8483,3,0,1,0,0,NO
1540,0.680161943,47,4,0.378735696,9000,7,0,1,0,2,YES
1541,0.9999998999999999,55,0,0.9582083579999999,5000,8,0,3,0,0,NO
1542,0.060876125,67,0,0.122324159,5885,10,0,0,0,2,NO
1543,0.9999998999999999,24,0,0.176025918,925,1,0,0,0,0,NO
1544,0.6724425190000001,85,2,0.020381451000000002,5347,7,1,0,1,0,NO
