age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,class
17<x<37,admin.,single,university.degree,no,yes,no,cellular,jun,wed,0<x<1229,1<x<14,x>749,0<x<1,failure,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
17<x<37,admin.,single,university.degree,no,yes,yes,cellular,jun,wed,0<x<1229,1<x<14,x>749,0<x<1,failure,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
17<x<37,self-employed,single,university.degree,no,yes,no,cellular,jun,wed,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
37<x<57,self-employed,single,university.degree,no,no,yes,cellular,jun,wed,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
17<x<37,unemployed,single,basic.4y,no,no,yes,cellular,jun,wed,0<x<1229,1<x<14,0<x<249,1<x<3,success,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,yes
17<x<37,admin.,single,university.degree,no,yes,no,cellular,jun,wed,0<x<1229,1<x<14,x>749,0<x<1,failure,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
17<x<37,services,married,professional.course,no,no,no,cellular,jun,wed,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
17<x<37,admin.,married,university.degree,no,no,no,telephone,jun,wed,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
17<x<37,student,single,university.degree,no,yes,yes,cellular,jun,thu,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,yes
37<x<57,self-employed,married,university.degree,no,yes,no,telephone,jun,thu,0<x<1229,14<x<28,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
17<x<37,admin.,single,university.degree,no,no,yes,cellular,jun,thu,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,yes
37<x<57,self-employed,married,university.degree,no,yes,no,cellular,jun,thu,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
37<x<57,self-employed,married,university.degree,no,no,no,cellular,jun,thu,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
37<x<57,admin.,married,university.degree,no,no,yes,telephone,jun,thu,1229<x<2459,1<x<14,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,yes
17<x<37,entrepreneur,single,university.degree,no,no,no,cellular,jun,thu,0<x<1229,1<x<14,x>749,0<x<1,failure,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
37<x<57,admin.,married,university.degree,no,no,no,cellular,jun,thu,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,yes
17<x<37,student,single,university.degree,no,no,yes,telephone,jun,thu,0<x<1229,1<x<14,x>749,0<x<1,failure,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,yes
17<x<37,technician,married,high.school,no,no,yes,cellular,jun,fri,0<x<1229,1<x<14,x>749,0<x<1,failure,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
37<x<57,technician,married,professional.course,no,yes,no,cellular,jun,fri,0<x<1229,1<x<14,x>749,0<x<1,failure,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
17<x<37,technician,married,high.school,no,yes,no,telephone,jun,fri,0<x<1229,1<x<14,x>749,0<x<1,failure,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,yes
17<x<37,technician,single,university.degree,no,yes,yes,cellular,jun,fri,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
37<x<57,services,married,basic.9y,no,no,no,cellular,jun,fri,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
37<x<57,services,married,basic.9y,no,no,yes,telephone,jun,fri,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
37<x<57,management,married,university.degree,no,yes,no,cellular,jun,mon,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,yes
17<x<37,admin.,married,university.degree,no,yes,no,cellular,jun,mon,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
37<x<57,admin.,married,high.school,no,yes,no,cellular,jun,mon,0<x<1229,1<x<14,x>749,0<x<1,failure,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
57<x<77,retired,married,professional.course,no,yes,yes,telephone,jun,mon,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
37<x<57,admin.,married,university.degree,no,yes,no,cellular,jun,mon,0<x<1229,x<1,x>749,0<x<1,failure,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
57<x<77,retired,divorced,basic.4y,no,no,no,cellular,jun,mon,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
37<x<57,blue-collar,married,basic.9y,no,no,no,cellular,jun,mon,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
37<x<57,housemaid,single,professional.course,no,yes,no,cellular,jun,mon,0<x<1229,x<1,0<x<249,0<x<1,success,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
37<x<57,blue-collar,married,professional.course,no,no,no,telephone,jun,mon,0<x<1229,x<1,x>749,0<x<1,failure,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,yes
37<x<57,admin.,married,university.degree,no,no,yes,cellular,jun,mon,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
37<x<57,admin.,married,university.degree,no,no,no,cellular,jun,mon,0<x<1229,x<1,0<x<249,0<x<1,success,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,yes
37<x<57,admin.,single,university.degree,no,yes,no,cellular,jun,mon,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
37<x<57,technician,divorced,university.degree,no,no,no,cellular,jun,mon,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
17<x<37,technician,single,professional.course,no,no,no,cellular,jun,mon,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
17<x<37,technician,single,professional.course,no,yes,yes,cellular,jun,mon,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
37<x<57,technician,single,professional.course,no,yes,no,cellular,jun,mon,0<x<1229,x<1,0<x<249,0<x<1,success,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
37<x<57,admin.,married,basic.9y,no,yes,no,telephone,jun,mon,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
37<x<57,admin.,married,university.degree,no,no,no,cellular,jun,mon,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
37<x<57,admin.,married,university.degree,no,no,no,cellular,jun,mon,0<x<1229,x<1,x>749,0<x<1,failure,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,yes
37<x<57,admin.,married,university.degree,no,no,no,telephone,jun,mon,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
17<x<37,admin.,single,high.school,no,yes,no,cellular,jun,tue,0<x<1229,x<1,x>749,0<x<1,failure,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
37<x<57,technician,married,professional.course,no,yes,yes,cellular,jun,tue,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
17<x<37,services,married,university.degree,no,no,yes,cellular,jun,tue,0<x<1229,1<x<14,0<x<249,0<x<1,success,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,yes
37<x<57,blue-collar,married,professional.course,no,no,yes,cellular,jun,tue,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
37<x<57,self-employed,single,basic.9y,no,yes,no,cellular,jun,tue,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
17<x<37,technician,single,professional.course,no,no,no,cellular,jun,tue,0<x<1229,x<1,0<x<249,0<x<1,success,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,yes
37<x<57,admin.,married,university.degree,no,yes,yes,cellular,jun,tue,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
37<x<57,technician,single,university.degree,no,yes,no,cellular,jun,tue,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
37<x<57,technician,divorced,university.degree,no,no,no,cellular,jun,tue,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
17<x<37,entrepreneur,married,university.degree,no,yes,no,cellular,jun,tue,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
37<x<57,admin.,single,university.degree,no,no,no,cellular,jun,tue,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
37<x<57,admin.,single,university.degree,no,yes,no,telephone,jun,tue,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
17<x<37,entrepreneur,single,basic.4y,no,no,no,cellular,jun,tue,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,yes
17<x<37,entrepreneur,single,basic.4y,no,no,no,cellular,jun,tue,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
17<x<37,blue-collar,single,high.school,no,yes,no,cellular,jun,tue,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
57<x<77,management,married,university.degree,no,no,no,cellular,jun,tue,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,yes
17<x<37,housemaid,married,university.degree,no,no,no,cellular,jun,tue,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,yes
37<x<57,admin.,married,high.school,no,no,no,cellular,jul,wed,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
37<x<57,retired,married,basic.4y,no,no,no,cellular,jul,wed,0<x<1229,x<1,0<x<249,0<x<1,success,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
37<x<57,management,married,professional.course,no,no,no,cellular,jul,wed,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
57<x<77,admin.,married,university.degree,no,yes,yes,cellular,jul,wed,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
37<x<57,management,married,university.degree,no,no,yes,cellular,jul,wed,0<x<1229,1<x<14,0<x<249,0<x<1,success,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
37<x<57,admin.,single,high.school,no,yes,no,telephone,jul,wed,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
57<x<77,admin.,married,university.degree,no,yes,yes,telephone,jul,wed,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
37<x<57,housemaid,married,basic.4y,no,yes,yes,cellular,jul,thu,0<x<1229,x<1,x>749,0<x<1,failure,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
17<x<37,admin.,married,university.degree,no,yes,no,telephone,jul,thu,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
37<x<57,admin.,married,university.degree,no,no,no,cellular,jul,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
37<x<57,admin.,married,university.degree,no,no,no,cellular,jul,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
37<x<57,admin.,married,university.degree,no,no,no,cellular,jul,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
37<x<57,admin.,married,university.degree,no,no,no,cellular,jul,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
57<x<77,admin.,married,university.degree,no,yes,no,telephone,jul,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
57<x<77,blue-collar,divorced,basic.4y,no,yes,no,cellular,jul,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
57<x<77,blue-collar,divorced,basic.4y,no,no,no,cellular,jul,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
57<x<77,retired,married,professional.course,no,no,yes,cellular,jul,thu,0<x<1229,x<1,0<x<249,0<x<1,success,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
57<x<77,retired,divorced,university.degree,no,yes,yes,cellular,jul,thu,0<x<1229,x<1,x>749,0<x<1,failure,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
37<x<57,technician,married,professional.course,no,no,no,cellular,jul,thu,0<x<1229,x<1,0<x<249,0<x<1,success,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
37<x<57,admin.,single,university.degree,no,yes,no,cellular,jul,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
37<x<57,entrepreneur,married,university.degree,no,yes,no,cellular,jul,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
37<x<57,technician,single,university.degree,no,no,no,cellular,jul,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
37<x<57,technician,married,university.degree,no,yes,no,cellular,jul,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
57<x<77,retired,divorced,university.degree,no,no,yes,cellular,jul,thu,0<x<1229,x<1,x>749,0<x<1,failure,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
57<x<77,housemaid,married,basic.4y,no,yes,no,cellular,jul,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
37<x<57,technician,single,university.degree,no,yes,no,cellular,jul,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
17<x<37,self-employed,single,university.degree,no,no,no,cellular,jul,thu,0<x<1229,x<1,x>749,1<x<3,failure,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
17<x<37,self-employed,single,university.degree,no,yes,no,cellular,jul,thu,0<x<1229,x<1,0<x<249,0<x<1,success,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
17<x<37,unemployed,married,basic.9y,no,no,no,cellular,jul,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
17<x<37,technician,married,professional.course,no,no,no,cellular,jul,thu,0<x<1229,1<x<14,x>749,0<x<1,failure,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
17<x<37,self-employed,single,university.degree,no,no,no,cellular,jul,thu,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
37<x<57,admin.,married,university.degree,no,yes,no,cellular,jul,thu,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
57<x<77,housemaid,married,basic.4y,no,yes,no,cellular,jul,thu,0<x<1229,1<x<14,0<x<249,1<x<3,success,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
37<x<57,technician,married,professional.course,no,yes,no,cellular,jul,thu,0<x<1229,1<x<14,x>749,0<x<1,failure,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
37<x<57,admin.,divorced,high.school,no,yes,no,telephone,jul,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
37<x<57,retired,divorced,basic.9y,no,yes,no,cellular,jul,fri,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
17<x<37,unemployed,single,high.school,no,yes,no,cellular,jul,fri,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
17<x<37,admin.,single,high.school,no,no,no,cellular,jul,fri,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
17<x<37,admin.,married,high.school,no,yes,no,cellular,jul,fri,0<x<1229,x<1,x>749,0<x<1,failure,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
37<x<57,blue-collar,married,professional.course,no,yes,no,cellular,jul,fri,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
17<x<37,technician,single,university.degree,no,no,no,cellular,jul,fri,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
37<x<57,admin.,divorced,university.degree,no,yes,no,cellular,jul,fri,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
17<x<37,admin.,single,high.school,no,yes,no,cellular,jul,fri,0<x<1229,1<x<14,0<x<249,1<x<3,failure,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
37<x<57,retired,married,high.school,no,yes,no,cellular,jul,fri,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
17<x<37,admin.,married,university.degree,no,no,no,cellular,jul,fri,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
37<x<57,retired,divorced,basic.9y,no,no,no,cellular,jul,fri,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
37<x<57,technician,married,high.school,no,yes,no,cellular,jul,fri,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
17<x<37,admin.,single,university.degree,no,no,no,cellular,jul,fri,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
17<x<37,technician,single,university.degree,no,yes,no,cellular,jul,fri,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
37<x<57,technician,married,professional.course,no,no,no,telephone,jul,fri,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
17<x<37,admin.,single,university.degree,no,yes,no,cellular,jul,fri,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
57<x<77,retired,married,basic.4y,no,yes,yes,cellular,jul,fri,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
57<x<77,admin.,married,high.school,no,yes,no,cellular,jul,fri,0<x<1229,1<x<14,x>749,0<x<1,failure,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
17<x<37,admin.,married,high.school,no,no,no,cellular,jul,fri,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
17<x<37,technician,married,university.degree,no,yes,no,cellular,jul,fri,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
37<x<57,retired,married,high.school,no,yes,yes,cellular,jul,fri,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
37<x<57,admin.,single,university.degree,no,yes,no,cellular,jul,mon,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
17<x<37,admin.,single,university.degree,no,yes,no,cellular,jul,mon,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
17<x<37,admin.,single,university.degree,no,no,yes,cellular,jul,mon,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
17<x<37,student,single,high.school,no,no,no,cellular,jul,mon,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
17<x<37,admin.,married,university.degree,no,yes,no,cellular,jul,mon,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
17<x<37,services,single,university.degree,no,yes,no,cellular,jul,mon,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
37<x<57,admin.,married,high.school,no,no,no,cellular,jul,tue,0<x<1229,x<1,x>749,0<x<1,failure,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
17<x<37,management,married,university.degree,no,yes,no,cellular,jul,tue,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
37<x<57,admin.,married,university.degree,no,yes,no,cellular,jul,tue,0<x<1229,x<1,x>749,0<x<1,failure,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
37<x<57,admin.,married,university.degree,no,yes,no,cellular,jul,tue,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
37<x<57,admin.,divorced,university.degree,no,no,no,cellular,jul,tue,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
17<x<37,admin.,married,high.school,no,no,no,cellular,jul,tue,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
37<x<57,admin.,married,high.school,no,yes,no,cellular,jul,tue,0<x<1229,1<x<14,x>749,0<x<1,failure,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
17<x<37,self-employed,single,university.degree,no,yes,no,cellular,jul,tue,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
17<x<37,services,single,high.school,no,yes,no,cellular,jul,tue,0<x<1229,x<1,0<x<249,0<x<1,success,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
17<x<37,services,single,university.degree,no,no,no,telephone,jul,tue,0<x<1229,1<x<14,x>749,0<x<1,failure,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
17<x<37,student,single,high.school,no,yes,no,cellular,jul,tue,0<x<1229,x<1,x>749,0<x<1,failure,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
17<x<37,unemployed,single,university.degree,no,yes,no,cellular,jul,tue,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
17<x<37,unemployed,single,high.school,no,yes,no,cellular,jul,tue,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
17<x<37,student,single,high.school,no,yes,no,cellular,jul,tue,0<x<1229,1<x<14,0<x<249,0<x<1,success,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
17<x<37,services,single,high.school,no,no,no,cellular,jul,tue,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
37<x<57,admin.,divorced,high.school,no,no,no,cellular,jul,tue,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
37<x<57,technician,married,high.school,no,no,no,cellular,jul,tue,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
17<x<37,services,single,high.school,no,yes,no,cellular,jul,tue,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
17<x<37,student,single,high.school,no,no,no,cellular,jul,tue,0<x<1229,x<1,x>749,0<x<1,failure,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
37<x<57,blue-collar,married,high.school,no,yes,no,cellular,jul,tue,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
17<x<37,technician,married,university.degree,no,no,no,cellular,jul,tue,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
37<x<57,technician,single,university.degree,no,yes,no,cellular,jul,tue,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
17<x<37,student,single,high.school,no,yes,no,cellular,jul,tue,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
17<x<37,admin.,married,high.school,no,no,no,telephone,jul,tue,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
17<x<37,admin.,single,university.degree,no,no,no,cellular,jul,tue,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
37<x<57,admin.,married,university.degree,no,yes,no,cellular,jul,tue,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
37<x<57,technician,single,professional.course,no,yes,no,cellular,jul,tue,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
17<x<37,admin.,single,high.school,no,yes,no,cellular,jul,wed,0<x<1229,x<1,x>749,0<x<1,failure,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
37<x<57,technician,married,university.degree,no,no,no,cellular,jul,wed,0<x<1229,x<1,x>749,0<x<1,failure,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
37<x<57,management,married,university.degree,no,yes,no,cellular,jul,wed,0<x<1229,x<1,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,no
37<x<57,admin.,single,university.degree,no,no,no,cellular,jul,wed,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
