,Unnamed: 0,age,workclass,fnlwgt,education,education_num,marital-status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,class
488,282<x<564,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Machine-op-inspct, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
489,282<x<564,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Other-service, Husband, Black, Male,x=0,x=0,25<x<50, United-States,LOW
490,282<x<564,35<x<53, Private,21174<x<274186, Assoc-acdm,8<x<12, Married-civ-spouse, Exec-managerial, Wife, White, Female,x=0,x=0,25<x<50, United-States,HIGH
491,282<x<564,53<x<71, Private,21174<x<274186, Prof-school,x>12, Married-civ-spouse, Prof-specialty, Husband, White, Male,x>18927,x=0,25<x<50, United-States,HIGH
492,282<x<564,35<x<53, Local-gov,21174<x<274186, 12th,4<x<8, Married-civ-spouse, Tech-support, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
493,282<x<564,53<x<71, Private,21174<x<274186, 1st-4th,1<x<4, Widowed, Priv-house-serv, Not-in-family, Black, Female,x=0,x=0,25<x<50, United-States,LOW
494,282<x<564,17<x<35, Private,21174<x<274186, Assoc-voc,8<x<12, Separated, Craft-repair, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
495,282<x<564,17<x<35, Self-emp-inc,21174<x<274186, Bachelors,x>12, Never-married, Farming-fishing, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
496,282<x<564,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Transport-moving, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
497,282<x<564,17<x<35, Private,21174<x<274186, Doctorate,x>12, Never-married, Prof-specialty, Own-child, White, Male,x=0,x=0,25<x<50, United-States,LOW
498,282<x<564,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Never-married, Handlers-cleaners, Unmarried, White, Female,x=0,x=0,25<x<50, United-States,LOW
499,282<x<564,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Transport-moving, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
500,282<x<564,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Sales, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
501,282<x<564,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Handlers-cleaners, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
502,282<x<564,53<x<71, Private,21174<x<274186, 10th,4<x<8, Married-civ-spouse, Other-service, Wife, White, Female,x=0,x=0,1<x<25, United-States,LOW
503,282<x<564,17<x<35, Local-gov,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Protective-serv, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
504,282<x<564,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Handlers-cleaners, Own-child, White, Male,x=0,x=0,25<x<50, United-States,LOW
505,282<x<564,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Never-married, Craft-repair, Unmarried, White, Male,x=0,x=0,25<x<50, United-States,LOW
506,282<x<564,35<x<53, Self-emp-not-inc,21174<x<274186, Some-college,8<x<12, Divorced, Exec-managerial, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
507,282<x<564,35<x<53, Self-emp-not-inc,21174<x<274186, HS-grad,8<x<12, Separated, Other-service, Unmarried, White, Female,x=0,x=0,25<x<50, United-States,LOW
508,282<x<564,x>71, Private,21174<x<274186, 11th,4<x<8, Widowed, Adm-clerical, Unmarried, White, Female,x=0,x=0,25<x<50, United-States,LOW
509,282<x<564,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Machine-op-inspct, Wife, Black, Female,x=0,x=0,25<x<50, United-States,LOW
510,282<x<564,17<x<35, Federal-gov,274186<x<527198, Assoc-voc,8<x<12, Divorced, Craft-repair, Unmarried, Black, Female,x=0,x=0,25<x<50, United-States,HIGH
511,282<x<564,53<x<71, Private,21174<x<274186, 11th,4<x<8, Never-married, Machine-op-inspct, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
512,282<x<564,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
513,282<x<564,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Tech-support, Wife, White, Female,x=0,x=0,25<x<50, United-States,LOW
514,282<x<564,17<x<35, Private,21174<x<274186, 11th,4<x<8, Married-civ-spouse, Other-service, Husband, White, Male,x=0,x=0,25<x<50, Mexico,LOW
515,282<x<564,17<x<35, Private,21174<x<274186, Bachelors,x>12, Never-married, Transport-moving, Not-in-family, White, Male,x=0,x=0,50<x<74, United-States,LOW
516,282<x<564,53<x<71, Private,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Sales, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
517,282<x<564,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Prof-specialty, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
518,282<x<564,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Handlers-cleaners, Unmarried, Black, Female,x=0,x=0,25<x<50, United-States,LOW
519,282<x<564,35<x<53, Self-emp-not-inc,274186<x<527198, Bachelors,x>12, Married-civ-spouse, Prof-specialty, Husband, White, Male,x=0,x=0,50<x<74, United-States,HIGH
520,564<x<846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,x=0,x=0,25<x<50, United-States,LOW
521,564<x<846,35<x<53, Self-emp-inc,21174<x<274186, Masters,x>12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0<x<6309,x=0,25<x<50, United-States,LOW
522,564<x<846,35<x<53, Private,274186<x<527198, 7th-8th,1<x<4, Separated, Other-service, Unmarried, White, Female,x=0,x=0,25<x<50, Mexico,LOW
523,564<x<846,17<x<35, Self-emp-not-inc,21174<x<274186, HS-grad,8<x<12, Separated, Craft-repair, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
524,564<x<846,35<x<53, Private,21174<x<274186, Masters,x>12, Divorced, Exec-managerial, Unmarried, White, Male,x=0,x=0,25<x<50, United-States,LOW
525,564<x<846,17<x<35, Private,274186<x<527198, HS-grad,8<x<12, Never-married, Craft-repair, Own-child, White, Male,x=0,x=0,25<x<50, United-States,LOW
526,564<x<846,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Prof-specialty, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
527,564<x<846,x<17, Private,21174<x<274186, 11th,4<x<8, Never-married, Sales, Own-child, White, Male,x=0,x=0,1<x<25, United-States,LOW
528,564<x<846,35<x<53, Private,21174<x<274186, Assoc-voc,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x>1811,25<x<50, United-States,HIGH
529,564<x<846,17<x<35, Private,21174<x<274186, Doctorate,x>12, Never-married, Prof-specialty, Not-in-family, White, Female,x=0,x=0,50<x<74, United-States,LOW
530,564<x<846,17<x<35, Private,274186<x<527198, Bachelors,x>12, Married-civ-spouse, Exec-managerial, Wife, White, Male,x=0,x=0,25<x<50, United-States,HIGH
531,564<x<846,35<x<53, Self-emp-not-inc,21174<x<274186, Assoc-acdm,8<x<12, Divorced, Sales, Unmarried, White, Female,x=0,x=0,25<x<50, United-States,LOW
532,564<x<846,53<x<71, Local-gov,274186<x<527198, Bachelors,x>12, Never-married, Prof-specialty, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
533,564<x<846,17<x<35, Self-emp-not-inc,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
534,564<x<846,53<x<71, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Sales, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
535,564<x<846,53<x<71, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
536,564<x<846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
537,564<x<846,17<x<35, Self-emp-not-inc,274186<x<527198, Bachelors,x>12, Never-married, Tech-support, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
538,564<x<846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Never-married, Sales, Own-child, White, Female,x=0,x=0,1<x<25, United-States,LOW
539,564<x<846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Never-married, Adm-clerical, Not-in-family, White, Male,x=0,x=0,50<x<74, United-States,LOW
540,564<x<846,17<x<35, Private,21174<x<274186, 11th,4<x<8, Never-married, Other-service, Own-child, White, Male,x=0,x=0,25<x<50, United-States,LOW
541,564<x<846,35<x<53, Private,21174<x<274186, 10th,4<x<8, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x>1811,25<x<50, United-States,HIGH
542,564<x<846,53<x<71, Self-emp-inc,21174<x<274186, Bachelors,x>12, Divorced, Prof-specialty, Not-in-family, White, Male,x=0,x=0,x>74, United-States,LOW
543,564<x<846,53<x<71, Private,21174<x<274186, 7th-8th,1<x<4, Never-married, Transport-moving, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,HIGH
544,564<x<846,17<x<35, Private,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Prof-specialty, Husband, White, Male,6309<x<12618,x=0,25<x<50, Canada,HIGH
545,564<x<846,17<x<35, Private,21174<x<274186, Bachelors,x>12, Never-married, Adm-clerical, Own-child, White, Female,x=0,x=0,25<x<50, United-States,LOW
546,564<x<846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Sales, Own-child, White, Male,x=0,x=0,25<x<50, United-States,LOW
547,564<x<846,35<x<53, Self-emp-not-inc,21174<x<274186, Prof-school,x>12, Married-civ-spouse, Prof-specialty, Husband, White, Male,x=0,x>1811,25<x<50, United-States,HIGH
548,564<x<846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Never-married, Tech-support, Not-in-family, White, Male,0<x<6309,x=0,25<x<50, United-States,LOW
549,564<x<846,35<x<53, Private,21174<x<274186, Bachelors,x>12, Never-married, Prof-specialty, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
550,564<x<846,17<x<35, Private,21174<x<274186, Bachelors,x>12, Never-married, Tech-support, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
551,564<x<846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Never-married, Adm-clerical, Own-child, White, Male,x=0,x=0,25<x<50, United-States,LOW
552,564<x<846,53<x<71, Private,21174<x<274186, 7th-8th,1<x<4, Divorced, Other-service, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
553,564<x<846,35<x<53, Local-gov,21174<x<274186, 9th,4<x<8, Married-civ-spouse, Other-service, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
554,564<x<846,17<x<35, Self-emp-not-inc,21174<x<274186, Assoc-acdm,8<x<12, Never-married, Farming-fishing, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
555,564<x<846,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Adm-clerical, Unmarried, Black, Female,x=0,x=0,25<x<50, United-States,LOW
556,564<x<846,35<x<53, Private,274186<x<527198, Masters,x>12, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
557,564<x<846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,x=0,x=0,25<x<50, United-States,LOW
558,564<x<846,35<x<53, Local-gov,274186<x<527198, HS-grad,8<x<12, Separated, Exec-managerial, Not-in-family, Black, Male,x=0,x=0,25<x<50, United-States,LOW
559,564<x<846,x<17, Private,21174<x<274186, 10th,4<x<8, Never-married, Other-service, Own-child, White, Female,x=0,x=0,1<x<25, United-States,LOW
560,564<x<846,35<x<53, Private,21174<x<274186, Masters,x>12, Divorced, Prof-specialty, Not-in-family, White, Female,6309<x<12618,x=0,50<x<74, United-States,LOW
561,564<x<846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Craft-repair, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
562,564<x<846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
563,564<x<846,17<x<35, Local-gov,21174<x<274186, Bachelors,x>12, Never-married, Prof-specialty, Own-child, White, Male,0<x<6309,x=0,25<x<50, United-States,LOW
564,564<x<846,17<x<35, Private,21174<x<274186, Bachelors,x>12, Never-married, Other-service, Own-child, White, Female,x=0,x=0,1<x<25, United-States,LOW
565,564<x<846,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Handlers-cleaners, Own-child, White, Male,x=0,x=0,50<x<74, United-States,LOW
566,564<x<846,17<x<35, Private,274186<x<527198, HS-grad,8<x<12, Married-civ-spouse, Transport-moving, Husband, Black, Male,x=0,x=0,25<x<50, United-States,LOW
567,564<x<846,35<x<53, Self-emp-not-inc,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
568,564<x<846,35<x<53, Self-emp-inc,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Sales, Husband, White, Male,x=0,x=0,50<x<74, United-States,LOW
569,564<x<846,35<x<53, Private,21174<x<274186, Prof-school,x>12, Married-civ-spouse, Prof-specialty, Husband, White, Male,12618<x<18927,x=0,25<x<50, United-States,HIGH
570,564<x<846,17<x<35, Private,21174<x<274186, Bachelors,x>12, Never-married, Sales, Own-child, White, Female,x=0,x=0,1<x<25, United-States,LOW
571,564<x<846,35<x<53, Private,274186<x<527198, 11th,4<x<8, Widowed, Other-service, Not-in-family, Black, Female,x=0,x=0,1<x<25, United-States,LOW
572,564<x<846,53<x<71, Private,21174<x<274186, 9th,4<x<8, Widowed, Priv-house-serv, Unmarried, Black, Female,x=0,x=0,1<x<25, United-States,LOW
573,564<x<846,17<x<35, Private,21174<x<274186, Assoc-voc,8<x<12, Married-civ-spouse, Transport-moving, Husband, White, Male,x=0,x=0,50<x<74, United-States,LOW
574,564<x<846,35<x<53, Private,21174<x<274186, 9th,4<x<8, Married-spouse-absent, Handlers-cleaners, Unmarried, White, Male,x=0,x=0,25<x<50, El-Salvador,LOW
575,564<x<846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Farming-fishing, Own-child, Black, Male,x=0,x=0,50<x<74, United-States,LOW
576,564<x<846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Sales, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
577,564<x<846,35<x<53, Self-emp-not-inc,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Sales, Husband, White, Male,x=0,x=0,50<x<74, United-States,LOW
578,564<x<846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
579,564<x<846,35<x<53, Private,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Sales, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
580,564<x<846,35<x<53, Self-emp-not-inc,21174<x<274186, Some-college,8<x<12, Never-married, Other-service, Unmarried, Black, Female,x=0,x=0,25<x<50, United-States,LOW
581,564<x<846,35<x<53, Local-gov,21174<x<274186, 10th,4<x<8, Separated, Other-service, Unmarried, Black, Female,x=0,x=0,25<x<50, United-States,LOW
582,564<x<846,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,12618<x<18927,x=0,50<x<74, United-States,HIGH
583,564<x<846,17<x<35, Private,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Adm-clerical, Wife, Black, Female,x=0,x=0,25<x<50, United-States,HIGH
584,564<x<846,53<x<71, Self-emp-not-inc,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x=0,50<x<74, United-States,LOW
585,564<x<846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Other-service, Own-child, White, Female,x=0,x=0,1<x<25, United-States,LOW
586,564<x<846,17<x<35, Private,21174<x<274186, Bachelors,x>12, Never-married, Handlers-cleaners, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
587,564<x<846,17<x<35, Private,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Exec-managerial, Husband, White, Male,12618<x<18927,x=0,50<x<74, United-States,HIGH
588,564<x<846,35<x<53, Self-emp-inc,21174<x<274186, 5th-6th,1<x<4, Married-civ-spouse, Transport-moving, Husband, White, Male,x=0,x=0,25<x<50, Cuba,LOW
589,564<x<846,35<x<53, Self-emp-not-inc,274186<x<527198, Doctorate,x>12, Married-civ-spouse, Prof-specialty, Husband, White, Male,x=0,x=0,50<x<74, United-States,HIGH
590,564<x<846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Divorced, Craft-repair, Not-in-family, White, Male,x=0,x=0,50<x<74, United-States,LOW
591,564<x<846,53<x<71, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
592,564<x<846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Never-married, Handlers-cleaners, Own-child, White, Male,x=0,x=0,25<x<50, United-States,LOW
593,564<x<846,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Sales, Husband, White, Male,0<x<6309,x=0,25<x<50, United-States,HIGH
594,564<x<846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
595,564<x<846,35<x<53, Self-emp-inc,21174<x<274186, Doctorate,x>12, Separated, Prof-specialty, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,HIGH
596,564<x<846,17<x<35, Local-gov,274186<x<527198, HS-grad,8<x<12, Divorced, Adm-clerical, Unmarried, White, Female,x=0,x=0,25<x<50, United-States,LOW
597,564<x<846,53<x<71, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x=0,1<x<25, United-States,LOW
598,564<x<846,17<x<35, State-gov,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Tech-support, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
599,564<x<846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Never-married, Other-service, Own-child, White, Male,x=0,x=0,1<x<25, United-States,LOW
600,564<x<846,17<x<35, Private,527198<x<780210, HS-grad,8<x<12, Never-married, Exec-managerial, Other-relative, White, Male,0<x<6309,x=0,25<x<50, United-States,LOW
601,564<x<846,17<x<35, Private,274186<x<527198, Doctorate,x>12, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,x=0,x=0,25<x<50, Taiwan,HIGH
602,564<x<846,35<x<53, State-gov,21174<x<274186, Some-college,8<x<12, Separated, Exec-managerial, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
603,564<x<846,17<x<35, Private,274186<x<527198, HS-grad,8<x<12, Never-married, Machine-op-inspct, Own-child, White, Female,x=0,x=0,25<x<50, United-States,LOW
604,564<x<846,17<x<35, State-gov,21174<x<274186, Some-college,8<x<12, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,x=0,x=0,25<x<50, Philippines,LOW
605,564<x<846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
606,564<x<846,35<x<53, Private,21174<x<274186, 7th-8th,1<x<4, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
607,564<x<846,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
608,564<x<846,35<x<53, Self-emp-not-inc,274186<x<527198, 12th,4<x<8, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,x=0,x=0,25<x<50, United-States,HIGH
609,564<x<846,17<x<35, Private,21174<x<274186, Masters,x>12, Never-married, Sales, Not-in-family, White, Male,x=0,x=0,50<x<74, United-States,LOW
610,564<x<846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Never-married, Prof-specialty, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
611,564<x<846,35<x<53, Local-gov,21174<x<274186, Masters,x>12, Never-married, Prof-specialty, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
612,564<x<846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Never-married, Sales, Not-in-family, White, Female,x=0,x=0,1<x<25, United-States,LOW
613,564<x<846,35<x<53, Private,274186<x<527198, Assoc-acdm,8<x<12, Divorced, Prof-specialty, Unmarried, White, Female,6309<x<12618,x=0,25<x<50, United-States,HIGH
614,564<x<846,17<x<35, State-gov,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Transport-moving, Husband, White, Male,0<x<6309,x=0,25<x<50, United-States,LOW
615,564<x<846,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Craft-repair, Husband, Black, Male,x=0,x=0,25<x<50, United-States,HIGH
616,564<x<846,17<x<35, Private,21174<x<274186, 9th,4<x<8, Never-married, Machine-op-inspct, Not-in-family, White, Male,x=0,1207<x<1811,25<x<50, United-States,LOW
617,564<x<846,35<x<53, Federal-gov,21174<x<274186, Some-college,8<x<12, Divorced, Exec-managerial, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
618,564<x<846,x<17, Self-emp-not-inc,274186<x<527198, 11th,4<x<8, Never-married, Farming-fishing, Own-child, White, Male,x=0,x=0,1<x<25, United-States,LOW
619,564<x<846,17<x<35, Private,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
620,564<x<846,35<x<53, Self-emp-inc,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Sales, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
621,564<x<846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Sales, Own-child, White, Female,0<x<6309,x=0,25<x<50, United-States,LOW
622,564<x<846,x<17, Private,21174<x<274186, 12th,4<x<8, Never-married, Other-service, Own-child, White, Male,x=0,x=0,1<x<25, United-States,LOW
623,564<x<846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Adm-clerical, Husband, White, Male,x=0,x=0,25<x<50, Mexico,LOW
624,564<x<846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Craft-repair, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
625,564<x<846,53<x<71, Self-emp-not-inc,21174<x<274186, HS-grad,8<x<12, Widowed, Exec-managerial, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
626,564<x<846,17<x<35, Local-gov,21174<x<274186, HS-grad,8<x<12, Never-married, Protective-serv, Own-child, White, Male,x=0,x=0,25<x<50, United-States,LOW
627,564<x<846,35<x<53, Private,21174<x<274186, Assoc-voc,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x=0,25<x<50, Portugal,HIGH
628,564<x<846,17<x<35, Self-emp-not-inc,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
629,564<x<846,17<x<35, Local-gov,274186<x<527198, Some-college,8<x<12, Separated, Exec-managerial, Unmarried, Black, Male,x=0,x=0,25<x<50, United-States,LOW
630,564<x<846,17<x<35, State-gov,21174<x<274186, 11th,4<x<8, Never-married, Adm-clerical, Own-child, White, Female,x=0,x=0,1<x<25, United-States,LOW
631,564<x<846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Divorced, Exec-managerial, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
632,564<x<846,35<x<53, Local-gov,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Prof-specialty, Wife, White, Female,x=0,x=0,50<x<74, United-States,LOW
633,564<x<846,35<x<53, Private,21174<x<274186, Masters,x>12, Never-married, Exec-managerial, Not-in-family, White, Male,x=0,x=0,25<x<50, Dominican-Republic,LOW
634,564<x<846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Other-service, Other-relative, White, Male,x=0,x=0,25<x<50, United-States,LOW
635,564<x<846,53<x<71, Local-gov,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Farming-fishing, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
636,564<x<846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Never-married, Machine-op-inspct, Own-child, Black, Female,x=0,x=0,25<x<50, United-States,LOW
637,564<x<846,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Prof-specialty, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
638,564<x<846,17<x<35, Private,274186<x<527198, Some-college,8<x<12, Never-married, Prof-specialty, Own-child, White, Male,x=0,x=0,1<x<25, United-States,LOW
639,564<x<846,17<x<35, State-gov,274186<x<527198, Bachelors,x>12, Never-married, Tech-support, Not-in-family, White, Female,x=0,x=0,1<x<25, United-States,LOW
640,564<x<846,17<x<35, Private,21174<x<274186, Masters,x>12, Never-married, Prof-specialty, Not-in-family, White, Male,x=0,x=0,50<x<74, United-States,HIGH
641,564<x<846,17<x<35, Private,21174<x<274186, Masters,x>12, Married-civ-spouse, Tech-support, Husband, White, Male,x=0,x>1811,25<x<50, United-States,HIGH
642,564<x<846,17<x<35, Private,21174<x<274186, Bachelors,x>12, Never-married, Prof-specialty, Own-child, White, Female,x=0,x=0,25<x<50, Poland,LOW
643,564<x<846,17<x<35, Private,274186<x<527198, HS-grad,8<x<12, Never-married, Sales, Own-child, White, Female,x=0,x=0,1<x<25, United-States,LOW
644,564<x<846,35<x<53, Local-gov,21174<x<274186, Bachelors,x>12, Never-married, Prof-specialty, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
645,564<x<846,17<x<35, Private,21174<x<274186, Bachelors,x>12, Widowed, Sales, Unmarried, White, Female,x=0,1207<x<1811,25<x<50, Cuba,LOW
646,564<x<846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Never-married, Handlers-cleaners, Own-child, White, Male,x=0,x=0,25<x<50, United-States,LOW
647,564<x<846,17<x<35, Self-emp-not-inc,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
648,564<x<846,35<x<53, Private,274186<x<527198, Doctorate,x>12, Divorced, Prof-specialty, Unmarried, White, Female,x>18927,x=0,50<x<74, United-States,HIGH
649,564<x<846,35<x<53, Private,21174<x<274186, Bachelors,x>12, Divorced, Exec-managerial, Own-child, White, Female,x=0,x=0,25<x<50, United-States,HIGH
650,564<x<846,35<x<53, Private,21174<x<274186, 12th,4<x<8, Married-civ-spouse, Other-service, Husband, Black, Male,x=0,x=0,25<x<50, Jamaica,LOW
