workcla,education,relationship,race,sex,native_country,age,fnlwgt,education_num,hours_per_week,class
 Self_emp_inc, 5th_6th, Wife, Black, Male, Germany,17<x<35,21174<x<207731,8<x<12,50<x<74,1
 Private, 12th, Husband, Other, Female, El_Salvador,x<17,21174<x<207731,1<x<4,25<x<50,1
 Self_emp_inc, Prof_school, Wife, Other, Male, Thailand,35<x<53,21174<x<207731,4<x<8,1<x<25,1
 State_gov, 11th, Husband, Asian_Pac_Islander, Male, Canada,x>71,207731<x<394288,4<x<8,1<x<25,1
 Self_emp_inc, Some_college, Unmarried, White, Male, Germany,53<x<71,207731<x<394288,4<x<8,50<x<74,1
 Federal_gov, Assoc_acdm, Unmarried, Other, Female, Taiwan,17<x<35,21174<x<207731,x>12,1<x<25,1
 Local_gov, Bachelors, Unmarried, Amer_Indian_Eskimo, Male, India,17<x<35,21174<x<207731,8<x<12,50<x<74,1
 Federal_gov, Bachelors, Not_in_family, Amer_Indian_Eskimo, Female, Taiwan,53<x<71,21174<x<207731,1<x<4,25<x<50,1
 Federal_gov, Bachelors, Wife, Black, Male, Haiti,x>71,207731<x<394288,1<x<4,1<x<25,1
 State_gov, 10th, Own_child, Black, Male, Canada,17<x<35,207731<x<394288,8<x<12,1<x<25,1
 Private, 10th, Wife, Asian_Pac_Islander, Male, Guatemala,17<x<35,207731<x<394288,8<x<12,1<x<25,1
 Federal_gov, 5th_6th, Not_in_family, Other, Male, El_Salvador,17<x<35,21174<x<207731,1<x<4,25<x<50,1
 Self_emp_not_inc, HS_grad, Unmarried, Other, Female, Jamaica,17<x<35,394288<x<580845,1<x<4,25<x<50,1
 Self_emp_inc, Assoc_voc, Other_relative, Asian_Pac_Islander, Female, Canada,x<17,21174<x<207731,1<x<4,25<x<50,1
 Federal_gov, HS_grad, Unmarried, Asian_Pac_Islander, Female, Dominican_Republic,53<x<71,21174<x<207731,8<x<12,25<x<50,1
 Private, Preschool, Own_child, Asian_Pac_Islander, Female, Germany,x>71,207731<x<394288,4<x<8,50<x<74,1
 State_gov, HS_grad, Not_in_family, Amer_Indian_Eskimo, Female, England,17<x<35,21174<x<207731,8<x<12,50<x<74,1
 Private, 7th_8th, Husband, Black, Female, Ecuador,x>71,21174<x<207731,4<x<8,25<x<50,1
 Self_emp_inc, Bachelors, Unmarried, Black, Male, Cuba,17<x<35,21174<x<207731,1<x<4,25<x<50,1
 Federal_gov, 7th_8th, Husband, White, Female, Poland,x>71,207731<x<394288,x<1,25<x<50,1
 Federal_gov, 1st_4th, Unmarried, White, Male, Cambodia,x<17,21174<x<207731,4<x<8,1<x<25,1
 Private, HS_grad, Own_child, Amer_Indian_Eskimo, Female, Ecuador,17<x<35,21174<x<207731,4<x<8,x>74,1
 Local_gov, 7th_8th, Unmarried, Other, Female, Guatemala,17<x<35,21174<x<207731,1<x<4,1<x<25,1
 Local_gov, 7th_8th, Unmarried, Other, Female, France,x>71,21174<x<207731,4<x<8,25<x<50,1
 Private, Assoc_voc, Not_in_family, Asian_Pac_Islander, Male, Cuba,17<x<35,21174<x<207731,1<x<4,50<x<74,1
 Local_gov, Some_college, Other_relative, Other, Male, Italy,17<x<35,207731<x<394288,4<x<8,x>74,1
 Self_emp_inc, Preschool, Not_in_family, Amer_Indian_Eskimo, Female, Portugal,17<x<35,207731<x<394288,4<x<8,50<x<74,1
 Self_emp_inc, 5th_6th, Unmarried, Black, Female, Canada,53<x<71,207731<x<394288,x>12,50<x<74,1
 Self_emp_not_inc, HS_grad, Unmarried, Black, Female, China,x>71,21174<x<207731,x>12,1<x<25,1
 Self_emp_inc, Assoc_acdm, Own_child, Other, Female, Poland,35<x<53,207731<x<394288,4<x<8,x>74,1
 Self_emp_inc, Masters, Wife, Asian_Pac_Islander, Female, Poland,17<x<35,207731<x<394288,4<x<8,50<x<74,1
 Private, Masters, Wife, White, Male, El_Salvador,35<x<53,21174<x<207731,8<x<12,x>74,1
 Private, HS_grad, Husband, Black, Male, El_Salvador,17<x<35,21174<x<207731,x>12,1<x<25,1
 Private, Prof_school, Own_child, Amer_Indian_Eskimo, Female, United_States,53<x<71,21174<x<207731,8<x<12,1<x<25,1
 Private, Masters, Own_child, White, Female, France,35<x<53,21174<x<207731,x>12,1<x<25,1
 Private, Some_college, Wife, Asian_Pac_Islander, Male, England,35<x<53,207731<x<394288,x>12,1<x<25,1
 Local_gov, 10th, Husband, Other, Female, Dominican_Republic,35<x<53,21174<x<207731,4<x<8,25<x<50,1
 Private, 12th, Wife, Other, Female, Italy,35<x<53,21174<x<207731,x>12,1<x<25,1
 Federal_gov, 1st_4th, Other_relative, White, Male, Portugal,53<x<71,21174<x<207731,x>12,1<x<25,1
 Federal_gov, Assoc_voc, Unmarried, Black, Female, Haiti,35<x<53,207731<x<394288,4<x<8,1<x<25,1
 Local_gov, Assoc_voc, Unmarried, Amer_Indian_Eskimo, Male, Puerto_Rico,53<x<71,21174<x<207731,1<x<4,50<x<74,1
 Self_emp_inc, 7th_8th, Wife, White, Male, France,53<x<71,21174<x<207731,x>12,25<x<50,1
 Self_emp_inc, 12th, Other_relative, Asian_Pac_Islander, Female, Canada,17<x<35,207731<x<394288,8<x<12,x>74,1
 Self_emp_inc, HS_grad, Own_child, Other, Female, Canada,35<x<53,21174<x<207731,1<x<4,x>74,1
 Federal_gov, Prof_school, Own_child, Other, Male, Poland,17<x<35,21174<x<207731,4<x<8,25<x<50,1
 Self_emp_not_inc, HS_grad, Other_relative, Black, Female, United_States,35<x<53,21174<x<207731,1<x<4,50<x<74,1
 Local_gov, 1st_4th, Unmarried, Amer_Indian_Eskimo, Female, Japan,17<x<35,21174<x<207731,4<x<8,1<x<25,1
 Self_emp_not_inc, 7th_8th, Not_in_family, Asian_Pac_Islander, Male, Columbia,x>71,394288<x<580845,8<x<12,1<x<25,1
 Federal_gov, Assoc_acdm, Other_relative, Asian_Pac_Islander, Female, England,35<x<53,x>580845,1<x<4,25<x<50,1
 Self_emp_inc, HS_grad, Not_in_family, Other, Male, China,17<x<35,207731<x<394288,8<x<12,1<x<25,1
 Local_gov, 5th_6th, Other_relative, White, Female, Columbia,x>71,21174<x<207731,4<x<8,25<x<50,1
 Self_emp_not_inc, 7th_8th, Wife, Other, Female, United_States,35<x<53,207731<x<394288,8<x<12,25<x<50,0
 Federal_gov, 10th, Other_relative, White, Male, Canada,17<x<35,21174<x<207731,x>12,1<x<25,1
 State_gov, Preschool, Other_relative, Amer_Indian_Eskimo, Male, Cuba,17<x<35,21174<x<207731,8<x<12,25<x<50,1
 Self_emp_not_inc, Bachelors, Wife, Amer_Indian_Eskimo, Male, Laos,53<x<71,207731<x<394288,4<x<8,1<x<25,1
 Private, 1st_4th, Unmarried, White, Male, Honduras,53<x<71,21174<x<207731,x>12,25<x<50,1
 State_gov, Doctorate, Husband, Other, Male, Haiti,35<x<53,21174<x<207731,1<x<4,1<x<25,1
 Local_gov, Preschool, Not_in_family, Amer_Indian_Eskimo, Male, Thailand,35<x<53,21174<x<207731,1<x<4,1<x<25,1
 State_gov, Some_college, Not_in_family, Other, Male, Jamaica,53<x<71,207731<x<394288,4<x<8,25<x<50,1
 State_gov, 10th, Unmarried, White, Female, Puerto_Rico,53<x<71,21174<x<207731,8<x<12,25<x<50,1
 Local_gov, 1st_4th, Own_child, Black, Male, Italy,17<x<35,21174<x<207731,x>12,1<x<25,1
 Self_emp_inc, Prof_school, Own_child, Asian_Pac_Islander, Male, India,17<x<35,21174<x<207731,x>12,25<x<50,1
 State_gov, 10th, Own_child, Black, Female, Laos,53<x<71,21174<x<207731,8<x<12,x>74,1
 Self_emp_inc, Assoc_acdm, Other_relative, Black, Female, India,17<x<35,207731<x<394288,x>12,1<x<25,1
 Self_emp_not_inc, Masters, Wife, Other, Female, Portugal,35<x<53,21174<x<207731,4<x<8,25<x<50,1
 Self_emp_inc, Assoc_voc, Wife, Asian_Pac_Islander, Male, Puerto_Rico,17<x<35,207731<x<394288,x>12,25<x<50,1
 Self_emp_inc, Preschool, Wife, White, Female, Germany,53<x<71,207731<x<394288,x<1,1<x<25,1
 Local_gov, Prof_school, Not_in_family, Other, Male, Italy,x>71,207731<x<394288,x>12,25<x<50,1
 State_gov, Assoc_acdm, Wife, Other, Male, Laos,17<x<35,21174<x<207731,4<x<8,25<x<50,1
 State_gov, 10th, Own_child, Amer_Indian_Eskimo, Female, Dominican_Republic,x>71,21174<x<207731,4<x<8,25<x<50,1
 Federal_gov, 5th_6th, Wife, Asian_Pac_Islander, Male, Columbia,35<x<53,207731<x<394288,x>12,50<x<74,1
 Self_emp_inc, Assoc_voc, Own_child, Other, Female, Guatemala,35<x<53,21174<x<207731,x>12,25<x<50,1
 Federal_gov, 11th, Wife, Asian_Pac_Islander, Male, Taiwan,17<x<35,21174<x<207731,8<x<12,25<x<50,1
 Local_gov, Masters, Husband, Other, Male, Columbia,35<x<53,207731<x<394288,8<x<12,50<x<74,1
 Self_emp_inc, Some_college, Other_relative, White, Male, China,53<x<71,21174<x<207731,4<x<8,1<x<25,1
 Federal_gov, HS_grad, Wife, Other, Female, Philippines,35<x<53,21174<x<207731,x>12,25<x<50,1
 Federal_gov, 12th, Not_in_family, White, Female, France,17<x<35,21174<x<207731,4<x<8,50<x<74,1
 Self_emp_inc, Assoc_voc, Wife, Black, Female, Mexico,35<x<53,207731<x<394288,x>12,1<x<25,1
 Local_gov, Bachelors, Husband, Asian_Pac_Islander, Male, Canada,35<x<53,207731<x<394288,x>12,1<x<25,1
 Self_emp_not_inc, 11th, Unmarried, Black, Female, China,53<x<71,207731<x<394288,x>12,25<x<50,1
 Self_emp_inc, 12th, Unmarried, Amer_Indian_Eskimo, Female, United_States,x>71,21174<x<207731,1<x<4,25<x<50,1
 Self_emp_not_inc, HS_grad, Wife, White, Male, Columbia,53<x<71,207731<x<394288,4<x<8,1<x<25,1
 Private, 1st_4th, Other_relative, Other, Male, Canada,17<x<35,21174<x<207731,x>12,1<x<25,1
 Local_gov, 1st_4th, Wife, Other, Male, Cuba,17<x<35,21174<x<207731,1<x<4,50<x<74,1
 Self_emp_not_inc, Preschool, Wife, Other, Male, Portugal,53<x<71,21174<x<207731,x>12,25<x<50,1
 Self_emp_not_inc, Preschool, Wife, White, Male, Cuba,17<x<35,21174<x<207731,x>12,x>74,1
 Self_emp_not_inc, Assoc_acdm, Not_in_family, Black, Female, Puerto_Rico,17<x<35,21174<x<207731,4<x<8,1<x<25,1
 Private, HS_grad, Unmarried, Amer_Indian_Eskimo, Female, Cambodia,53<x<71,21174<x<207731,x>12,25<x<50,1
 Local_gov, 1st_4th, Unmarried, White, Male, Columbia,35<x<53,207731<x<394288,1<x<4,25<x<50,1
 State_gov, Prof_school, Own_child, Amer_Indian_Eskimo, Male, South,53<x<71,21174<x<207731,4<x<8,25<x<50,1
 Self_emp_not_inc, HS_grad, Unmarried, White, Male, Jamaica,17<x<35,21174<x<207731,x>12,1<x<25,1
 Private, 5th_6th, Own_child, Black, Male, Taiwan,17<x<35,207731<x<394288,8<x<12,25<x<50,1
 Local_gov, Doctorate, Wife, Other, Male, Cuba,53<x<71,207731<x<394288,x>12,x>74,1
 State_gov, 7th_8th, Wife, Amer_Indian_Eskimo, Female, Dominican_Republic,53<x<71,207731<x<394288,4<x<8,50<x<74,1
 State_gov, 11th, Own_child, Amer_Indian_Eskimo, Male, Dominican_Republic,x>71,21174<x<207731,4<x<8,1<x<25,1
 State_gov, Bachelors, Unmarried, White, Male, Germany,x>71,207731<x<394288,4<x<8,x>74,1
 State_gov, Prof_school, Own_child, Asian_Pac_Islander, Female, Portugal,x>71,21174<x<207731,1<x<4,25<x<50,1
 Local_gov, 9th, Unmarried, White, Male, Jamaica,17<x<35,21174<x<207731,8<x<12,25<x<50,1
 Local_gov, HS_grad, Other_relative, White, Female, France,53<x<71,207731<x<394288,4<x<8,25<x<50,1
 Self_emp_not_inc, Assoc_acdm, Own_child, Asian_Pac_Islander, Male, Philippines,53<x<71,21174<x<207731,x>12,1<x<25,1
 Federal_gov, 7th_8th, Own_child, Amer_Indian_Eskimo, Female, Poland,53<x<71,207731<x<394288,x>12,50<x<74,1
 Private, Masters, Unmarried, White, Female, Haiti,x>71,394288<x<580845,1<x<4,50<x<74,1
 Local_gov, 12th, Other_relative, Other, Male, Laos,17<x<35,207731<x<394288,1<x<4,50<x<74,1
 Federal_gov, 11th, Not_in_family, Black, Male, United_States,35<x<53,21174<x<207731,x>12,25<x<50,1
 State_gov, Prof_school, Husband, Asian_Pac_Islander, Female, Columbia,53<x<71,207731<x<394288,x>12,50<x<74,1
 State_gov, Assoc_acdm, Unmarried, Amer_Indian_Eskimo, Female, Yugoslavia,53<x<71,207731<x<394288,x>12,50<x<74,0
 Federal_gov, Masters, Husband, White, Female, United_States,x>71,21174<x<207731,x>12,50<x<74,0
 State_gov, Bachelors, Not_in_family, Other, Female, Germany,35<x<53,21174<x<207731,1<x<4,50<x<74,1
 Private, Masters, Husband, Black, Male, Italy,x<17,207731<x<394288,1<x<4,1<x<25,1
 Private, 7th_8th, Own_child, Other, Male, Jamaica,17<x<35,21174<x<207731,x>12,25<x<50,1
 Private, 11th, Not_in_family, Asian_Pac_Islander, Female, England,x>71,21174<x<207731,8<x<12,50<x<74,1
 Self_emp_inc, Masters, Not_in_family, Amer_Indian_Eskimo, Female, Japan,53<x<71,207731<x<394288,x>12,50<x<74,1
 Federal_gov, Assoc_voc, Unmarried, Other, Female, France,53<x<71,21174<x<207731,x>12,x<1,1
 State_gov, 5th_6th, Not_in_family, Amer_Indian_Eskimo, Male, Italy,53<x<71,207731<x<394288,8<x<12,1<x<25,1
 Self_emp_not_inc, 7th_8th, Not_in_family, Other, Male, Portugal,17<x<35,207731<x<394288,4<x<8,25<x<50,1
 State_gov, 7th_8th, Own_child, Amer_Indian_Eskimo, Male, Japan,35<x<53,21174<x<207731,x>12,1<x<25,1
 Private, 11th, Other_relative, White, Female, Taiwan,x>71,21174<x<207731,8<x<12,25<x<50,1
 Federal_gov, Prof_school, Not_in_family, White, Female, Germany,x>71,21174<x<207731,4<x<8,25<x<50,1
 Self_emp_inc, Masters, Not_in_family, White, Male, France,17<x<35,21174<x<207731,1<x<4,25<x<50,1
 Local_gov, 11th, Wife, Asian_Pac_Islander, Male, Ecuador,53<x<71,21174<x<207731,1<x<4,50<x<74,1
 State_gov, 9th, Not_in_family, Amer_Indian_Eskimo, Female, United_States,53<x<71,21174<x<207731,x>12,1<x<25,1
 Private, 5th_6th, Wife, White, Male, India,53<x<71,207731<x<394288,1<x<4,25<x<50,1
 Self_emp_not_inc, Some_college, Wife, Asian_Pac_Islander, Male, Honduras,53<x<71,21174<x<207731,8<x<12,50<x<74,1
 Private, Bachelors, Unmarried, Asian_Pac_Islander, Male, Thailand,x>71,21174<x<207731,8<x<12,50<x<74,1
 Self_emp_not_inc, Masters, Unmarried, Black, Female, Japan,x>71,207731<x<394288,4<x<8,25<x<50,1
 Self_emp_inc, 10th, Own_child, Other, Female, China,35<x<53,21174<x<207731,x>12,25<x<50,1
 Federal_gov, Assoc_acdm, Unmarried, White, Female, Canada,x>71,21174<x<207731,8<x<12,25<x<50,1
 Private, HS_grad, Husband, Black, Male, Puerto_Rico,17<x<35,207731<x<394288,8<x<12,50<x<74,1
 Self_emp_inc, 7th_8th, Husband, Other, Female, Japan,53<x<71,21174<x<207731,8<x<12,25<x<50,1
 Local_gov, Preschool, Unmarried, Asian_Pac_Islander, Male, Columbia,17<x<35,207731<x<394288,1<x<4,50<x<74,1
 Federal_gov, 9th, Wife, Black, Female, Ecuador,17<x<35,207731<x<394288,x>12,25<x<50,1
 Federal_gov, Assoc_acdm, Unmarried, Other, Male, Cambodia,53<x<71,207731<x<394288,x<1,1<x<25,1
 Self_emp_not_inc, Assoc_acdm, Other_relative, Black, Female, Iran,53<x<71,207731<x<394288,x>12,x>74,1
 Self_emp_not_inc, Some_college, Husband, Amer_Indian_Eskimo, Female, Portugal,35<x<53,207731<x<394288,4<x<8,1<x<25,1
 Self_emp_inc, Prof_school, Unmarried, Other, Female, Cambodia,53<x<71,207731<x<394288,4<x<8,x>74,1
 Local_gov, Some_college, Husband, White, Male, Mexico,53<x<71,21174<x<207731,8<x<12,25<x<50,1
 Federal_gov, 9th, Unmarried, Other, Female, Cambodia,x>71,207731<x<394288,4<x<8,x>74,1
 Self_emp_not_inc, HS_grad, Unmarried, Black, Male, China,17<x<35,21174<x<207731,x>12,x>74,1
 State_gov, Prof_school, Husband, Asian_Pac_Islander, Female, Honduras,53<x<71,21174<x<207731,x>12,1<x<25,1
 Local_gov, 10th, Not_in_family, White, Female, Portugal,17<x<35,21174<x<207731,1<x<4,1<x<25,1
 Private, 10th, Unmarried, Amer_Indian_Eskimo, Female, Japan,x>71,21174<x<207731,8<x<12,25<x<50,1
 Local_gov, 10th, Unmarried, Other, Male, Cambodia,35<x<53,21174<x<207731,8<x<12,1<x<25,1
 Federal_gov, 10th, Other_relative, Amer_Indian_Eskimo, Male, Guatemala,53<x<71,21174<x<207731,x>12,x<1,1
 State_gov, 11th, Unmarried, Asian_Pac_Islander, Male, England,35<x<53,21174<x<207731,1<x<4,x>74,1
 State_gov, Doctorate, Own_child, Asian_Pac_Islander, Male, Jamaica,x>71,21174<x<207731,x>12,1<x<25,1
 State_gov, Some_college, Not_in_family, Asian_Pac_Islander, Male, El_Salvador,53<x<71,21174<x<207731,4<x<8,1<x<25,1
 State_gov, Doctorate, Unmarried, White, Male, Haiti,x>71,21174<x<207731,8<x<12,x>74,1
 Local_gov, Doctorate, Wife, White, Male, Ecuador,17<x<35,21174<x<207731,x>12,1<x<25,1
 Self_emp_not_inc, Prof_school, Unmarried, White, Male, Taiwan,53<x<71,21174<x<207731,1<x<4,1<x<25,1
 Local_gov, 10th, Own_child, Asian_Pac_Islander, Male, Cuba,53<x<71,21174<x<207731,4<x<8,25<x<50,1
 Private, HS_grad, Wife, Asian_Pac_Islander, Male, Cuba,53<x<71,21174<x<207731,4<x<8,x>74,1
 Private, 12th, Other_relative, Asian_Pac_Islander, Female, Cuba,53<x<71,21174<x<207731,4<x<8,x<1,1
 Local_gov, Bachelors, Not_in_family, Amer_Indian_Eskimo, Female, Iran,53<x<71,21174<x<207731,4<x<8,25<x<50,1
 Federal_gov, 12th, Unmarried, Black, Male, Philippines,x>71,21174<x<207731,x>12,1<x<25,1
 Local_gov, 12th, Own_child, Black, Male, France,53<x<71,21174<x<207731,8<x<12,25<x<50,1
 Self_emp_inc, Preschool, Wife, Amer_Indian_Eskimo, Male, Columbia,x>71,21174<x<207731,1<x<4,25<x<50,1
 Self_emp_not_inc, Prof_school, Other_relative, Other, Female, France,x>71,21174<x<207731,4<x<8,1<x<25,1
 Federal_gov, 9th, Wife, Other, Male, United_States,53<x<71,21174<x<207731,1<x<4,50<x<74,1
 Self_emp_inc, 5th_6th, Own_child, Amer_Indian_Eskimo, Female, Canada,17<x<35,207731<x<394288,8<x<12,1<x<25,1
 State_gov, 12th, Husband, Asian_Pac_Islander, Female, Italy,17<x<35,21174<x<207731,8<x<12,1<x<25,1
 Self_emp_inc, Assoc_acdm, Wife, Amer_Indian_Eskimo, Female, Poland,x>71,207731<x<394288,4<x<8,25<x<50,1
 Federal_gov, 1st_4th, Other_relative, Black, Female, Columbia,53<x<71,21174<x<207731,8<x<12,x>74,1
 Local_gov, 7th_8th, Unmarried, Other, Male, Thailand,17<x<35,394288<x<580845,x>12,25<x<50,1
 Private, Some_college, Own_child, Asian_Pac_Islander, Female, United_States,53<x<71,21174<x<207731,x>12,x>74,1
 Self_emp_inc, Assoc_acdm, Husband, Asian_Pac_Islander, Male, Poland,17<x<35,21174<x<207731,x>12,1<x<25,1
 Private, Some_college, Husband, Black, Male, Honduras,53<x<71,21174<x<207731,1<x<4,25<x<50,1
 Federal_gov, Doctorate, Unmarried, Amer_Indian_Eskimo, Female, Laos,17<x<35,21174<x<207731,x<1,1<x<25,1
 Self_emp_not_inc, Doctorate, Not_in_family, Asian_Pac_Islander, Male, Cuba,17<x<35,207731<x<394288,1<x<4,x>74,1
 State_gov, 7th_8th, Husband, White, Female, United_States,17<x<35,21174<x<207731,1<x<4,25<x<50,1
 Federal_gov, Masters, Husband, Other, Male, Columbia,53<x<71,207731<x<394288,8<x<12,1<x<25,1
 Self_emp_inc, Masters, Wife, Other, Male, United_States,53<x<71,207731<x<394288,x<1,25<x<50,1
 State_gov, Assoc_voc, Wife, Asian_Pac_Islander, Male, Puerto_Rico,53<x<71,21174<x<207731,1<x<4,x>74,1
 Self_emp_not_inc, Masters, Husband, White, Female, United_States,35<x<53,21174<x<207731,4<x<8,1<x<25,1
 State_gov, 12th, Husband, Asian_Pac_Islander, Male, Cambodia,53<x<71,207731<x<394288,x>12,25<x<50,1
 Local_gov, Assoc_voc, Own_child, Other, Female, Dominican_Republic,35<x<53,21174<x<207731,8<x<12,25<x<50,1
 State_gov, 5th_6th, Wife, Black, Female, South,35<x<53,207731<x<394288,x<1,1<x<25,1
 Self_emp_not_inc, Masters, Own_child, White, Male, England,17<x<35,21174<x<207731,1<x<4,1<x<25,1
 Federal_gov, 10th, Husband, Other, Female, Canada,x>71,21174<x<207731,x>12,25<x<50,1
 Self_emp_not_inc, Assoc_voc, Not_in_family, Asian_Pac_Islander, Female, Poland,53<x<71,207731<x<394288,x>12,x>74,1
 Self_emp_not_inc, Preschool, Own_child, Black, Female, Yugoslavia,53<x<71,21174<x<207731,8<x<12,1<x<25,1
 Federal_gov, 12th, Own_child, Black, Female, Dominican_Republic,35<x<53,21174<x<207731,x<1,1<x<25,1
 Private, 9th, Other_relative, Black, Male, Japan,53<x<71,207731<x<394288,8<x<12,1<x<25,1
 State_gov, Preschool, Unmarried, Other, Male, Philippines,35<x<53,21174<x<207731,8<x<12,1<x<25,1
 Private, Bachelors, Wife, Other, Male, Jamaica,53<x<71,207731<x<394288,x<1,x>74,1
 State_gov, Masters, Unmarried, Asian_Pac_Islander, Male, El_Salvador,35<x<53,21174<x<207731,8<x<12,1<x<25,1
 State_gov, 11th, Husband, Black, Female, Germany,x>71,21174<x<207731,4<x<8,25<x<50,1
 State_gov, 1st_4th, Other_relative, Other, Male, Taiwan,x>71,21174<x<207731,1<x<4,25<x<50,1
 Private, Doctorate, Other_relative, Asian_Pac_Islander, Female, Cuba,53<x<71,21174<x<207731,8<x<12,25<x<50,1
 State_gov, 9th, Not_in_family, Asian_Pac_Islander, Female, Germany,35<x<53,207731<x<394288,1<x<4,50<x<74,1
 Federal_gov, Preschool, Other_relative, Asian_Pac_Islander, Female, Portugal,17<x<35,21174<x<207731,x>12,50<x<74,1
 Self_emp_not_inc, Doctorate, Husband, Other, Female, Ecuador,35<x<53,21174<x<207731,4<x<8,1<x<25,1
 State_gov, Assoc_voc, Other_relative, Asian_Pac_Islander, Female, Haiti,53<x<71,21174<x<207731,8<x<12,25<x<50,1
 Self_emp_not_inc, HS_grad, Other_relative, Black, Male, India,35<x<53,207731<x<394288,x>12,25<x<50,1
 Self_emp_inc, Masters, Own_child, Asian_Pac_Islander, Male, Puerto_Rico,x<17,21174<x<207731,8<x<12,1<x<25,1
 Federal_gov, 10th, Unmarried, Other, Female, Yugoslavia,35<x<53,21174<x<207731,4<x<8,1<x<25,1
 Self_emp_inc, Preschool, Not_in_family, Other, Male, Iran,53<x<71,21174<x<207731,1<x<4,1<x<25,1
 Local_gov, 11th, Not_in_family, Other, Male, Laos,35<x<53,394288<x<580845,8<x<12,x<1,1
 Federal_gov, 11th, Husband, White, Female, Guatemala,53<x<71,21174<x<207731,x>12,50<x<74,1
 State_gov, Prof_school, Wife, Asian_Pac_Islander, Male, Portugal,17<x<35,207731<x<394288,1<x<4,1<x<25,1
 Private, Prof_school, Husband, Black, Female, Taiwan,35<x<53,21174<x<207731,4<x<8,1<x<25,1
 State_gov, 7th_8th, Husband, Amer_Indian_Eskimo, Female, Yugoslavia,35<x<53,21174<x<207731,8<x<12,x>74,1
 Self_emp_not_inc, 7th_8th, Not_in_family, Amer_Indian_Eskimo, Female, Ecuador,x<17,21174<x<207731,4<x<8,25<x<50,1
 Self_emp_inc, 11th, Own_child, White, Male, Laos,17<x<35,21174<x<207731,1<x<4,25<x<50,1
 Local_gov, Assoc_voc, Wife, Black, Female, Italy,35<x<53,21174<x<207731,1<x<4,1<x<25,1
 Self_emp_not_inc, HS_grad, Own_child, White, Male, Laos,53<x<71,207731<x<394288,8<x<12,25<x<50,1
 Local_gov, 9th, Husband, Black, Female, Honduras,53<x<71,21174<x<207731,8<x<12,1<x<25,1
 Private, 7th_8th, Other_relative, Amer_Indian_Eskimo, Male, Cambodia,17<x<35,207731<x<394288,x<1,1<x<25,1
 Local_gov, Some_college, Other_relative, Asian_Pac_Islander, Male, Dominican_Republic,53<x<71,21174<x<207731,x<1,1<x<25,1
 Local_gov, Prof_school, Own_child, Asian_Pac_Islander, Male, France,35<x<53,21174<x<207731,4<x<8,25<x<50,1
 Local_gov, 5th_6th, Own_child, Amer_Indian_Eskimo, Male, Portugal,35<x<53,207731<x<394288,4<x<8,25<x<50,1
 Local_gov, 9th, Husband, White, Male, Poland,17<x<35,207731<x<394288,4<x<8,25<x<50,1
 Federal_gov, 11th, Own_child, Black, Female, Italy,x>71,21174<x<207731,x>12,50<x<74,1
 Self_emp_not_inc, 10th, Not_in_family, Asian_Pac_Islander, Female, Dominican_Republic,17<x<35,21174<x<207731,4<x<8,1<x<25,1
 Self_emp_not_inc, 9th, Not_in_family, Black, Male, Japan,53<x<71,207731<x<394288,x<1,50<x<74,1
 Local_gov, Assoc_acdm, Husband, Black, Male, El_Salvador,53<x<71,21174<x<207731,x<1,1<x<25,1
 Federal_gov, 11th, Husband, Asian_Pac_Islander, Female, Yugoslavia,53<x<71,207731<x<394288,8<x<12,1<x<25,1
 Private, 7th_8th, Other_relative, Other, Female, Philippines,53<x<71,21174<x<207731,4<x<8,1<x<25,1
 Local_gov, Doctorate, Husband, Asian_Pac_Islander, Male, Cuba,x>71,21174<x<207731,4<x<8,1<x<25,1
 Private, 5th_6th, Not_in_family, Other, Male, Canada,53<x<71,21174<x<207731,8<x<12,1<x<25,1
 Private, Assoc_acdm, Wife, Other, Male, Laos,17<x<35,21174<x<207731,x>12,x>74,1
 Private, Some_college, Other_relative, Amer_Indian_Eskimo, Female, Thailand,53<x<71,21174<x<207731,4<x<8,25<x<50,1
 Private, Doctorate, Own_child, Asian_Pac_Islander, Female, Iran,17<x<35,21174<x<207731,1<x<4,25<x<50,1
 Local_gov, Bachelors, Wife, Black, Female, India,17<x<35,21174<x<207731,8<x<12,x<1,1
 Self_emp_inc, 5th_6th, Not_in_family, White, Male, Canada,17<x<35,207731<x<394288,8<x<12,25<x<50,1
 Private, 12th, Other_relative, Amer_Indian_Eskimo, Male, Laos,35<x<53,21174<x<207731,x>12,25<x<50,1
 Self_emp_not_inc, 11th, Wife, White, Female, El_Salvador,53<x<71,394288<x<580845,4<x<8,25<x<50,1
 Self_emp_not_inc, HS_grad, Unmarried, Other, Male, Taiwan,17<x<35,21174<x<207731,x>12,50<x<74,1
 Federal_gov, 12th, Other_relative, Asian_Pac_Islander, Female, Dominican_Republic,53<x<71,21174<x<207731,1<x<4,1<x<25,1
 Self_emp_inc, Bachelors, Other_relative, Asian_Pac_Islander, Male, El_Salvador,x>71,207731<x<394288,x<1,1<x<25,1
 Self_emp_inc, Assoc_voc, Own_child, Asian_Pac_Islander, Male, Philippines,53<x<71,21174<x<207731,1<x<4,50<x<74,1
 Private, Some_college, Wife, Black, Male, United_States,35<x<53,207731<x<394288,x<1,1<x<25,1
 Self_emp_inc, Bachelors, Husband, Other, Female, Ecuador,17<x<35,21174<x<207731,1<x<4,25<x<50,1
