id,job,marital,education,default,housing,loan,contact,month,poutcome,age,balance,day,duration,campaign,previous,class
591,self-employed,single,tertiary,no,yes,yes,cellular,sep,success,37<x<56,-2712<x<14629,8<x<16,3<x<972,16<x<32,0<x<14,1
592,unknown,married,tertiary,no,no,yes,cellular,jun,failure,56<x<75,-2712<x<14629,x>23,3<x<972,1<x<16,14<x<29,0
593,blue-collar,single,primary,no,yes,yes,cellular,mar,failure,18<x<37,-2712<x<14629,x>23,3<x<972,16<x<32,29<x<43,0
594,retired,single,primary,no,no,yes,telephone,may,failure,x>75,-2712<x<14629,1<x<8,972<x<1942,1<x<16,x>43,1
595,entrepreneur,divorced,primary,no,no,no,telephone,jun,other,x>75,-2712<x<14629,x>23,972<x<1942,1<x<16,14<x<29,1
596,admin.,divorced,tertiary,no,no,no,cellular,jul,success,x>75,-2712<x<14629,8<x<16,3<x<972,1<x<16,0<x<14,1
597,services,divorced,unknown,no,yes,no,cellular,jan,success,56<x<75,-2712<x<14629,x>23,3<x<972,16<x<32,0<x<14,0
598,entrepreneur,married,secondary,yes,no,yes,telephone,aug,failure,56<x<75,-2712<x<14629,8<x<16,3<x<972,16<x<32,14<x<29,0
599,unknown,married,unknown,yes,no,no,cellular,sep,success,x>75,-2712<x<14629,8<x<16,972<x<1942,1<x<16,0<x<14,1
600,blue-collar,married,tertiary,no,no,no,telephone,oct,other,37<x<56,-2712<x<14629,16<x<23,3<x<972,16<x<32,x>43,1
601,blue-collar,single,primary,yes,yes,no,cellular,may,success,37<x<56,-2712<x<14629,x>23,3<x<972,16<x<32,0<x<14,0
602,unemployed,married,secondary,no,yes,no,unknown,sep,success,18<x<37,-2712<x<14629,x>23,972<x<1942,1<x<16,0<x<14,1
603,unknown,married,tertiary,yes,no,yes,telephone,nov,success,37<x<56,-2712<x<14629,1<x<8,972<x<1942,16<x<32,0<x<14,1
604,unknown,single,tertiary,no,yes,no,cellular,jun,other,56<x<75,-2712<x<14629,8<x<16,972<x<1942,x>47,0<x<14,1
605,services,married,secondary,yes,yes,yes,unknown,oct,other,56<x<75,-2712<x<14629,8<x<16,3<x<972,16<x<32,x>43,1
606,technician,divorced,primary,yes,yes,yes,unknown,jun,success,37<x<56,-2712<x<14629,8<x<16,3<x<972,16<x<32,14<x<29,0
607,management,single,unknown,yes,yes,yes,cellular,feb,other,56<x<75,-2712<x<14629,8<x<16,3<x<972,1<x<16,14<x<29,0
608,unknown,divorced,primary,yes,no,yes,unknown,may,unknown,x>75,-2712<x<14629,8<x<16,3<x<972,1<x<16,14<x<29,1
609,unemployed,single,tertiary,no,yes,yes,unknown,sep,unknown,x>75,-2712<x<14629,8<x<16,3<x<972,16<x<32,0<x<14,0
610,unemployed,married,secondary,yes,no,no,telephone,jun,success,18<x<37,-2712<x<14629,8<x<16,972<x<1942,1<x<16,0<x<14,1
611,management,married,secondary,no,yes,yes,telephone,jun,success,18<x<37,-2712<x<14629,8<x<16,3<x<972,x<1,14<x<29,0
612,services,single,tertiary,no,no,yes,telephone,nov,unknown,x>75,-2712<x<14629,16<x<23,3<x<972,16<x<32,14<x<29,0
613,admin.,single,primary,no,no,yes,cellular,oct,failure,37<x<56,-2712<x<14629,x>23,972<x<1942,16<x<32,0<x<14,1
614,entrepreneur,divorced,unknown,yes,yes,yes,telephone,mar,unknown,37<x<56,-2712<x<14629,1<x<8,3<x<972,32<x<47,14<x<29,0
615,admin.,married,primary,yes,no,yes,cellular,may,failure,56<x<75,-2712<x<14629,16<x<23,972<x<1942,1<x<16,14<x<29,1
616,retired,single,unknown,no,yes,yes,telephone,feb,success,37<x<56,14629<x<31970,x>23,3<x<972,1<x<16,29<x<43,0
617,housemaid,married,primary,yes,no,no,unknown,dec,success,37<x<56,-2712<x<14629,1<x<8,3<x<972,1<x<16,14<x<29,1
618,retired,married,tertiary,no,no,no,unknown,jul,success,56<x<75,-2712<x<14629,16<x<23,3<x<972,x<1,14<x<29,1
619,unknown,single,secondary,yes,yes,no,unknown,nov,unknown,18<x<37,-2712<x<14629,x>23,3<x<972,16<x<32,0<x<14,0
620,self-employed,married,secondary,no,no,no,unknown,nov,other,56<x<75,-2712<x<14629,1<x<8,3<x<972,1<x<16,0<x<14,1
621,unknown,divorced,secondary,yes,no,no,unknown,jun,other,56<x<75,-2712<x<14629,x>23,972<x<1942,16<x<32,0<x<14,1
622,management,married,tertiary,yes,yes,no,unknown,nov,other,x>75,-2712<x<14629,x>23,3<x<972,16<x<32,14<x<29,1
623,retired,married,unknown,yes,no,no,cellular,dec,unknown,37<x<56,-2712<x<14629,x>23,3<x<972,1<x<16,0<x<14,1
624,management,married,unknown,yes,yes,yes,unknown,sep,success,56<x<75,-2712<x<14629,16<x<23,3<x<972,32<x<47,29<x<43,1
625,technician,divorced,primary,yes,no,no,cellular,sep,success,18<x<37,14629<x<31970,8<x<16,3<x<972,16<x<32,14<x<29,1
626,self-employed,married,tertiary,no,no,yes,unknown,sep,other,18<x<37,-2712<x<14629,16<x<23,3<x<972,1<x<16,x>43,0
627,student,divorced,tertiary,no,no,no,telephone,aug,success,56<x<75,-2712<x<14629,16<x<23,3<x<972,1<x<16,14<x<29,1
628,technician,single,tertiary,yes,no,yes,unknown,sep,success,56<x<75,-2712<x<14629,16<x<23,972<x<1942,16<x<32,29<x<43,1
629,services,divorced,tertiary,no,no,no,telephone,mar,failure,37<x<56,-2712<x<14629,x>23,972<x<1942,32<x<47,x>43,1
630,management,divorced,secondary,yes,no,yes,telephone,feb,success,56<x<75,-2712<x<14629,1<x<8,1942<x<2911,1<x<16,x>43,1
631,services,divorced,unknown,no,no,no,unknown,dec,unknown,56<x<75,-2712<x<14629,x>23,3<x<972,1<x<16,14<x<29,0
632,entrepreneur,single,tertiary,no,no,yes,cellular,mar,success,x>75,-2712<x<14629,x>23,972<x<1942,16<x<32,14<x<29,1
633,services,divorced,secondary,yes,yes,yes,unknown,may,other,x>75,-2712<x<14629,16<x<23,3<x<972,1<x<16,14<x<29,1
634,student,married,unknown,yes,no,no,telephone,sep,failure,18<x<37,-2712<x<14629,1<x<8,3<x<972,32<x<47,14<x<29,1
635,unknown,single,primary,yes,yes,no,telephone,jan,success,x>75,-2712<x<14629,x>23,3<x<972,x<1,0<x<14,1
636,blue-collar,divorced,unknown,no,yes,yes,telephone,nov,unknown,x>75,-2712<x<14629,x>23,972<x<1942,16<x<32,14<x<29,1
637,unemployed,divorced,tertiary,no,yes,no,cellular,dec,success,x>75,-2712<x<14629,x>23,3<x<972,16<x<32,29<x<43,1
638,student,married,primary,no,no,no,unknown,jun,unknown,x>75,-2712<x<14629,8<x<16,3<x<972,1<x<16,0<x<14,0
639,services,single,primary,yes,no,yes,unknown,feb,unknown,x>75,-2712<x<14629,x>23,3<x<972,1<x<16,0<x<14,0
640,admin.,divorced,unknown,no,yes,yes,telephone,feb,failure,37<x<56,-2712<x<14629,16<x<23,3<x<972,16<x<32,x<0,0
641,admin.,married,secondary,no,yes,yes,cellular,oct,failure,37<x<56,-2712<x<14629,16<x<23,3<x<972,1<x<16,14<x<29,0
642,services,divorced,primary,no,yes,yes,unknown,apr,other,x>75,-2712<x<14629,x>23,972<x<1942,16<x<32,0<x<14,1
643,student,married,unknown,yes,yes,yes,cellular,apr,success,37<x<56,-2712<x<14629,8<x<16,972<x<1942,16<x<32,0<x<14,1
644,housemaid,divorced,secondary,yes,yes,yes,cellular,sep,unknown,56<x<75,-2712<x<14629,1<x<8,3<x<972,16<x<32,29<x<43,1
645,management,married,secondary,no,yes,yes,unknown,jan,unknown,x>75,-2712<x<14629,8<x<16,3<x<972,16<x<32,0<x<14,0
646,unknown,single,tertiary,yes,yes,yes,unknown,jul,unknown,37<x<56,-2712<x<14629,8<x<16,3<x<972,1<x<16,14<x<29,0
647,retired,divorced,secondary,yes,no,yes,unknown,jun,unknown,37<x<56,-2712<x<14629,x>23,972<x<1942,16<x<32,x>43,1
648,admin.,single,secondary,no,yes,no,telephone,nov,unknown,x>75,-2712<x<14629,x>23,3<x<972,16<x<32,x>43,0
649,housemaid,single,secondary,no,yes,no,telephone,may,unknown,56<x<75,-2712<x<14629,1<x<8,3<x<972,1<x<16,0<x<14,0
650,student,single,secondary,no,yes,no,telephone,apr,success,37<x<56,-2712<x<14629,8<x<16,972<x<1942,1<x<16,14<x<29,1
651,housemaid,divorced,unknown,no,no,no,cellular,apr,unknown,x>75,-2712<x<14629,8<x<16,972<x<1942,1<x<16,14<x<29,1
652,student,single,primary,yes,no,yes,telephone,feb,success,x>75,-2712<x<14629,x>23,3<x<972,16<x<32,0<x<14,0
653,management,divorced,tertiary,no,yes,no,telephone,jan,other,37<x<56,-2712<x<14629,16<x<23,3<x<972,32<x<47,0<x<14,0
654,student,single,unknown,no,yes,yes,telephone,may,success,37<x<56,-2712<x<14629,8<x<16,972<x<1942,16<x<32,14<x<29,1
655,self-employed,single,secondary,no,yes,no,telephone,feb,unknown,x>75,-2712<x<14629,8<x<16,3<x<972,16<x<32,0<x<14,0
656,unknown,married,unknown,yes,yes,yes,cellular,may,other,56<x<75,-2712<x<14629,8<x<16,972<x<1942,1<x<16,14<x<29,1
657,services,divorced,unknown,no,yes,yes,unknown,oct,unknown,37<x<56,-2712<x<14629,16<x<23,3<x<972,16<x<32,0<x<14,1
658,management,divorced,secondary,yes,no,no,telephone,aug,other,x>75,-2712<x<14629,16<x<23,3<x<972,16<x<32,14<x<29,0
659,entrepreneur,married,unknown,no,no,yes,telephone,sep,other,x>75,-2712<x<14629,8<x<16,3<x<972,1<x<16,14<x<29,1
660,blue-collar,divorced,secondary,no,yes,no,telephone,nov,failure,18<x<37,-2712<x<14629,16<x<23,3<x<972,1<x<16,0<x<14,0
661,entrepreneur,single,primary,no,no,yes,telephone,jan,unknown,x>75,-2712<x<14629,8<x<16,972<x<1942,32<x<47,0<x<14,1
662,admin.,single,unknown,no,no,yes,unknown,apr,unknown,18<x<37,-2712<x<14629,x>23,3<x<972,1<x<16,14<x<29,1
663,services,married,tertiary,yes,yes,yes,unknown,jan,unknown,x>75,-2712<x<14629,1<x<8,3<x<972,x>47,14<x<29,0
664,management,married,primary,no,yes,yes,cellular,mar,unknown,37<x<56,-2712<x<14629,1<x<8,3<x<972,1<x<16,14<x<29,1
665,admin.,married,tertiary,yes,yes,no,telephone,sep,failure,37<x<56,-2712<x<14629,8<x<16,3<x<972,16<x<32,14<x<29,1
666,entrepreneur,single,primary,yes,yes,yes,cellular,apr,success,56<x<75,-2712<x<14629,8<x<16,3<x<972,16<x<32,0<x<14,0
667,technician,married,primary,no,yes,yes,telephone,feb,unknown,x>75,-2712<x<14629,x>23,3<x<972,1<x<16,29<x<43,0
668,housemaid,single,unknown,yes,yes,no,unknown,jan,success,18<x<37,-2712<x<14629,16<x<23,972<x<1942,16<x<32,14<x<29,1
669,technician,married,tertiary,no,yes,yes,cellular,oct,unknown,x>75,-2712<x<14629,16<x<23,972<x<1942,1<x<16,29<x<43,1
670,student,divorced,secondary,yes,yes,no,cellular,aug,failure,x>75,-2712<x<14629,1<x<8,3<x<972,16<x<32,14<x<29,0
671,unknown,married,tertiary,no,yes,yes,unknown,apr,failure,37<x<56,-2712<x<14629,8<x<16,972<x<1942,1<x<16,0<x<14,1
672,self-employed,divorced,unknown,no,no,no,cellular,aug,success,56<x<75,-2712<x<14629,16<x<23,3<x<972,1<x<16,0<x<14,1
673,services,married,unknown,no,no,no,cellular,jul,failure,18<x<37,-2712<x<14629,8<x<16,972<x<1942,16<x<32,0<x<14,1
674,unknown,married,unknown,no,yes,no,telephone,jun,failure,x>75,-2712<x<14629,8<x<16,3<x<972,16<x<32,14<x<29,0
675,unknown,single,primary,no,yes,yes,unknown,mar,success,56<x<75,-2712<x<14629,x>23,3<x<972,16<x<32,14<x<29,0
676,unknown,divorced,primary,yes,yes,no,cellular,aug,failure,x>75,-2712<x<14629,1<x<8,3<x<972,1<x<16,0<x<14,1
677,services,single,primary,no,yes,no,unknown,sep,other,x>75,-2712<x<14629,1<x<8,3<x<972,16<x<32,14<x<29,0
678,entrepreneur,single,tertiary,yes,yes,no,cellular,jan,unknown,37<x<56,-2712<x<14629,x>23,3<x<972,1<x<16,14<x<29,1
679,unemployed,divorced,secondary,no,no,no,telephone,apr,unknown,37<x<56,-2712<x<14629,8<x<16,3<x<972,1<x<16,x>43,1
680,technician,divorced,secondary,no,no,yes,telephone,jun,success,56<x<75,-2712<x<14629,16<x<23,3<x<972,1<x<16,14<x<29,1
681,entrepreneur,single,tertiary,yes,no,yes,telephone,mar,other,37<x<56,-2712<x<14629,16<x<23,972<x<1942,16<x<32,29<x<43,1
682,unemployed,single,tertiary,yes,yes,yes,cellular,mar,failure,56<x<75,-2712<x<14629,1<x<8,972<x<1942,1<x<16,x>43,1
683,housemaid,married,unknown,no,no,no,unknown,jul,other,37<x<56,-2712<x<14629,1<x<8,3<x<972,1<x<16,14<x<29,1
684,unknown,divorced,primary,yes,no,no,telephone,jan,other,56<x<75,-2712<x<14629,1<x<8,3<x<972,1<x<16,14<x<29,0
685,student,single,tertiary,no,yes,no,telephone,jan,unknown,37<x<56,-2712<x<14629,8<x<16,972<x<1942,1<x<16,x>43,1
686,management,single,primary,no,no,yes,unknown,dec,other,56<x<75,-2712<x<14629,1<x<8,1942<x<2911,16<x<32,0<x<14,1
687,unemployed,divorced,unknown,yes,yes,no,telephone,mar,other,37<x<56,-2712<x<14629,8<x<16,3<x<972,1<x<16,0<x<14,1
688,unknown,single,tertiary,yes,no,yes,unknown,may,unknown,x>75,-2712<x<14629,16<x<23,972<x<1942,1<x<16,0<x<14,1
689,unknown,single,unknown,yes,yes,yes,unknown,sep,failure,37<x<56,-2712<x<14629,8<x<16,3<x<972,x<1,14<x<29,0
690,blue-collar,married,primary,no,yes,yes,cellular,jan,other,37<x<56,-2712<x<14629,1<x<8,3<x<972,16<x<32,0<x<14,0
691,retired,divorced,secondary,yes,yes,yes,cellular,jun,unknown,56<x<75,-2712<x<14629,1<x<8,972<x<1942,16<x<32,14<x<29,1
692,self-employed,divorced,tertiary,no,yes,yes,telephone,oct,failure,x>75,-2712<x<14629,x>23,3<x<972,16<x<32,14<x<29,1
693,student,divorced,tertiary,no,no,yes,telephone,jun,other,37<x<56,x>49311,x>23,972<x<1942,16<x<32,0<x<14,1
694,technician,married,primary,yes,yes,no,cellular,apr,unknown,37<x<56,-2712<x<14629,x>23,3<x<972,32<x<47,0<x<14,0
695,unemployed,single,tertiary,no,no,no,telephone,jun,other,18<x<37,-2712<x<14629,16<x<23,972<x<1942,16<x<32,x>43,1
696,blue-collar,single,unknown,yes,yes,yes,cellular,mar,failure,37<x<56,-2712<x<14629,x>23,x>2911,1<x<16,0<x<14,1
697,services,single,tertiary,yes,yes,no,cellular,may,unknown,56<x<75,-2712<x<14629,16<x<23,3<x<972,16<x<32,14<x<29,0
698,technician,single,primary,no,no,no,unknown,sep,failure,37<x<56,-2712<x<14629,1<x<8,3<x<972,16<x<32,0<x<14,0
699,student,divorced,primary,yes,no,no,telephone,may,unknown,x<18,-2712<x<14629,8<x<16,972<x<1942,1<x<16,0<x<14,1
700,self-employed,divorced,unknown,yes,no,no,cellular,aug,failure,x<18,-2712<x<14629,x>23,3<x<972,32<x<47,0<x<14,0
701,technician,single,primary,yes,no,yes,unknown,oct,success,x>75,-2712<x<14629,1<x<8,3<x<972,1<x<16,0<x<14,0
702,unknown,married,primary,no,yes,yes,unknown,may,failure,37<x<56,-2712<x<14629,8<x<16,3<x<972,1<x<16,14<x<29,1
703,entrepreneur,married,secondary,no,yes,no,cellular,jul,other,18<x<37,-2712<x<14629,1<x<8,972<x<1942,16<x<32,0<x<14,1
704,retired,divorced,secondary,no,yes,no,telephone,may,other,18<x<37,-2712<x<14629,1<x<8,972<x<1942,16<x<32,29<x<43,1
705,housemaid,divorced,secondary,no,no,yes,unknown,jul,failure,x>75,-2712<x<14629,1<x<8,972<x<1942,32<x<47,x>43,1
706,entrepreneur,married,tertiary,no,yes,no,unknown,sep,success,18<x<37,-2712<x<14629,x>23,3<x<972,1<x<16,29<x<43,1
707,retired,divorced,tertiary,yes,yes,no,telephone,sep,unknown,x>75,-2712<x<14629,1<x<8,1942<x<2911,1<x<16,0<x<14,1
708,retired,divorced,primary,yes,yes,no,cellular,nov,success,37<x<56,-2712<x<14629,1<x<8,3<x<972,1<x<16,x<0,1
709,admin.,married,secondary,yes,yes,yes,cellular,sep,success,37<x<56,-2712<x<14629,16<x<23,3<x<972,16<x<32,x>43,1
710,self-employed,divorced,primary,yes,no,yes,unknown,jan,failure,56<x<75,-2712<x<14629,8<x<16,972<x<1942,16<x<32,14<x<29,1
711,unknown,divorced,secondary,no,no,no,cellular,jan,success,x>75,-2712<x<14629,8<x<16,972<x<1942,1<x<16,0<x<14,1
712,services,married,secondary,yes,no,yes,telephone,dec,other,x>75,-2712<x<14629,x<1,3<x<972,1<x<16,14<x<29,0
713,unemployed,married,secondary,yes,yes,no,unknown,oct,other,x>75,-2712<x<14629,x>23,3<x<972,1<x<16,14<x<29,1
714,services,married,unknown,yes,no,no,unknown,jan,success,18<x<37,-2712<x<14629,x>23,972<x<1942,x>47,0<x<14,1
715,technician,divorced,unknown,no,yes,yes,telephone,apr,unknown,56<x<75,-2712<x<14629,x>23,3<x<972,1<x<16,x>43,1
716,admin.,single,primary,yes,no,no,cellular,oct,other,37<x<56,-2712<x<14629,x>23,3<x<972,32<x<47,14<x<29,1
717,housemaid,divorced,primary,no,yes,no,telephone,jul,unknown,x>75,-2712<x<14629,1<x<8,972<x<1942,1<x<16,0<x<14,1
718,admin.,divorced,secondary,no,no,yes,unknown,mar,failure,x>75,-2712<x<14629,x>23,3<x<972,1<x<16,14<x<29,1
719,student,divorced,primary,yes,yes,no,cellular,jan,unknown,56<x<75,-2712<x<14629,1<x<8,3<x<972,1<x<16,0<x<14,1
720,entrepreneur,single,tertiary,yes,yes,yes,unknown,mar,other,56<x<75,-2712<x<14629,x>23,972<x<1942,16<x<32,0<x<14,1
721,unknown,married,secondary,no,yes,no,cellular,aug,success,18<x<37,-2712<x<14629,1<x<8,3<x<972,16<x<32,0<x<14,0
722,technician,married,tertiary,yes,no,no,cellular,dec,unknown,x<18,-2712<x<14629,1<x<8,972<x<1942,16<x<32,14<x<29,1
723,entrepreneur,single,primary,yes,no,yes,cellular,nov,unknown,56<x<75,-2712<x<14629,1<x<8,1942<x<2911,1<x<16,0<x<14,1
724,technician,divorced,unknown,no,yes,yes,telephone,dec,success,56<x<75,-2712<x<14629,8<x<16,3<x<972,16<x<32,0<x<14,1
725,admin.,divorced,unknown,no,yes,no,cellular,aug,success,x>75,-2712<x<14629,1<x<8,3<x<972,1<x<16,0<x<14,1
726,unknown,divorced,tertiary,no,no,no,unknown,jun,success,37<x<56,-2712<x<14629,8<x<16,3<x<972,16<x<32,0<x<14,0
727,blue-collar,divorced,primary,yes,no,no,telephone,oct,unknown,37<x<56,-2712<x<14629,x>23,972<x<1942,16<x<32,14<x<29,1
728,technician,single,tertiary,no,no,yes,unknown,mar,success,x>75,-2712<x<14629,x>23,3<x<972,16<x<32,14<x<29,0
729,admin.,single,unknown,yes,no,yes,cellular,sep,other,56<x<75,-2712<x<14629,16<x<23,972<x<1942,16<x<32,x<0,1
730,housemaid,married,secondary,yes,no,no,cellular,nov,other,x>75,-2712<x<14629,x<1,972<x<1942,1<x<16,14<x<29,1
731,management,married,secondary,no,yes,no,cellular,apr,failure,x>75,-2712<x<14629,16<x<23,3<x<972,1<x<16,0<x<14,0
732,services,married,tertiary,no,yes,yes,cellular,may,success,37<x<56,-2712<x<14629,x>23,3<x<972,16<x<32,29<x<43,0
733,unemployed,divorced,primary,yes,no,yes,unknown,sep,other,37<x<56,-2712<x<14629,16<x<23,972<x<1942,16<x<32,14<x<29,1
734,management,married,tertiary,no,yes,yes,unknown,aug,success,18<x<37,-2712<x<14629,x>23,972<x<1942,16<x<32,0<x<14,1
735,management,divorced,unknown,yes,no,yes,telephone,mar,unknown,x>75,-2712<x<14629,8<x<16,3<x<972,1<x<16,29<x<43,1
736,unknown,divorced,secondary,yes,no,no,telephone,dec,unknown,56<x<75,-2712<x<14629,x>23,3<x<972,1<x<16,0<x<14,1
737,management,married,unknown,no,yes,no,unknown,jul,unknown,18<x<37,-2712<x<14629,8<x<16,972<x<1942,16<x<32,14<x<29,1
738,entrepreneur,single,secondary,yes,no,no,unknown,may,other,x>75,-2712<x<14629,x>23,3<x<972,16<x<32,14<x<29,1
739,admin.,single,unknown,yes,no,no,telephone,apr,other,37<x<56,-2712<x<14629,1<x<8,3<x<972,16<x<32,14<x<29,1
740,blue-collar,single,tertiary,yes,no,yes,telephone,jan,failure,56<x<75,-2712<x<14629,1<x<8,3<x<972,1<x<16,0<x<14,0
741,retired,married,primary,no,no,no,cellular,oct,failure,18<x<37,-2712<x<14629,x>23,3<x<972,16<x<32,0<x<14,1
742,retired,single,primary,yes,no,yes,telephone,dec,unknown,x>75,-2712<x<14629,8<x<16,3<x<972,16<x<32,29<x<43,0
743,admin.,divorced,primary,yes,no,no,telephone,nov,failure,37<x<56,-2712<x<14629,1<x<8,3<x<972,16<x<32,14<x<29,0
744,unknown,married,unknown,yes,no,no,cellular,dec,failure,56<x<75,-2712<x<14629,8<x<16,3<x<972,1<x<16,0<x<14,1
745,entrepreneur,married,unknown,no,no,yes,unknown,aug,unknown,56<x<75,-2712<x<14629,x>23,3<x<972,16<x<32,0<x<14,1
746,self-employed,divorced,secondary,no,no,no,unknown,dec,failure,56<x<75,-2712<x<14629,x>23,972<x<1942,1<x<16,14<x<29,1
747,retired,married,unknown,no,no,no,telephone,jan,other,18<x<37,-2712<x<14629,x>23,972<x<1942,16<x<32,0<x<14,1
748,unknown,married,secondary,no,no,no,cellular,aug,failure,56<x<75,-2712<x<14629,1<x<8,3<x<972,1<x<16,0<x<14,1
749,student,single,secondary,yes,no,no,unknown,apr,success,37<x<56,-2712<x<14629,x>23,3<x<972,16<x<32,14<x<29,0
750,retired,married,tertiary,no,no,no,cellular,may,unknown,x>75,-2712<x<14629,1<x<8,3<x<972,1<x<16,0<x<14,1
751,services,married,unknown,yes,yes,no,unknown,sep,failure,x>75,-2712<x<14629,1<x<8,972<x<1942,32<x<47,0<x<14,1
752,technician,divorced,secondary,yes,no,yes,unknown,nov,success,18<x<37,-2712<x<14629,8<x<16,972<x<1942,16<x<32,0<x<14,1
753,blue-collar,married,secondary,yes,no,no,cellular,apr,success,56<x<75,-2712<x<14629,16<x<23,972<x<1942,1<x<16,x>43,1
754,unknown,divorced,primary,yes,no,yes,unknown,aug,failure,56<x<75,-2712<x<14629,16<x<23,3<x<972,16<x<32,14<x<29,0
755,housemaid,married,tertiary,yes,yes,yes,telephone,jul,failure,18<x<37,-2712<x<14629,1<x<8,972<x<1942,1<x<16,14<x<29,1
756,entrepreneur,single,secondary,no,yes,yes,unknown,feb,success,x>75,-2712<x<14629,8<x<16,3<x<972,1<x<16,0<x<14,1
757,unemployed,married,unknown,no,no,no,cellular,jan,success,x>75,-2712<x<14629,8<x<16,3<x<972,16<x<32,14<x<29,1
758,unemployed,single,tertiary,yes,yes,no,cellular,mar,other,37<x<56,-2712<x<14629,1<x<8,972<x<1942,1<x<16,x>43,1
759,management,single,primary,yes,yes,yes,cellular,oct,failure,18<x<37,-2712<x<14629,x>23,972<x<1942,16<x<32,0<x<14,1
760,entrepreneur,divorced,tertiary,yes,yes,yes,unknown,jun,failure,56<x<75,-2712<x<14629,16<x<23,3<x<972,1<x<16,0<x<14,1
761,technician,married,tertiary,no,yes,yes,unknown,dec,failure,37<x<56,-2712<x<14629,1<x<8,972<x<1942,16<x<32,29<x<43,1
762,blue-collar,married,secondary,no,no,no,cellular,apr,unknown,18<x<37,-2712<x<14629,1<x<8,3<x<972,1<x<16,14<x<29,1
763,student,divorced,secondary,no,no,no,unknown,dec,other,18<x<37,-2712<x<14629,16<x<23,x<3,16<x<32,0<x<14,0
764,retired,married,primary,yes,yes,yes,unknown,may,success,x>75,14629<x<31970,x>23,972<x<1942,1<x<16,0<x<14,1
765,services,divorced,unknown,yes,yes,yes,cellular,sep,unknown,56<x<75,-2712<x<14629,x>23,3<x<972,x<1,29<x<43,1
766,management,divorced,primary,no,no,yes,telephone,mar,unknown,18<x<37,-2712<x<14629,8<x<16,3<x<972,1<x<16,14<x<29,1
767,entrepreneur,single,secondary,no,yes,yes,cellular,mar,success,18<x<37,-2712<x<14629,1<x<8,972<x<1942,1<x<16,0<x<14,1
768,entrepreneur,divorced,primary,no,no,no,cellular,nov,success,18<x<37,-2712<x<14629,x>23,3<x<972,16<x<32,14<x<29,0
769,unknown,single,tertiary,yes,no,no,cellular,dec,failure,x>75,-2712<x<14629,x>23,972<x<1942,16<x<32,x>43,1
770,technician,divorced,tertiary,no,yes,yes,cellular,oct,other,56<x<75,-2712<x<14629,1<x<8,3<x<972,16<x<32,14<x<29,0
771,technician,divorced,secondary,yes,no,no,unknown,jul,failure,56<x<75,-2712<x<14629,1<x<8,3<x<972,1<x<16,14<x<29,1
772,technician,married,unknown,yes,yes,yes,unknown,may,other,x>75,-2712<x<14629,1<x<8,972<x<1942,16<x<32,0<x<14,1
773,admin.,divorced,secondary,no,yes,yes,unknown,dec,unknown,56<x<75,-2712<x<14629,1<x<8,972<x<1942,32<x<47,14<x<29,1
774,entrepreneur,married,unknown,yes,yes,yes,telephone,jun,success,18<x<37,-2712<x<14629,16<x<23,3<x<972,16<x<32,14<x<29,0
775,unknown,married,primary,no,yes,yes,unknown,dec,success,x>75,-2712<x<14629,8<x<16,3<x<972,1<x<16,14<x<29,0
776,unemployed,single,tertiary,no,no,yes,cellular,apr,success,18<x<37,-2712<x<14629,8<x<16,3<x<972,16<x<32,29<x<43,0
777,management,divorced,tertiary,yes,no,no,unknown,oct,success,x>75,-2712<x<14629,1<x<8,3<x<972,1<x<16,14<x<29,1
778,unknown,divorced,secondary,yes,no,yes,telephone,jul,failure,56<x<75,-2712<x<14629,x<1,972<x<1942,1<x<16,14<x<29,1
779,technician,single,primary,no,no,yes,telephone,sep,other,18<x<37,-2712<x<14629,1<x<8,972<x<1942,1<x<16,0<x<14,1
780,unemployed,single,secondary,no,yes,no,telephone,mar,unknown,56<x<75,-2712<x<14629,8<x<16,972<x<1942,1<x<16,0<x<14,1
781,entrepreneur,single,tertiary,yes,yes,yes,unknown,mar,success,37<x<56,-2712<x<14629,x<1,3<x<972,16<x<32,0<x<14,0
782,technician,divorced,tertiary,yes,no,no,telephone,feb,failure,56<x<75,-2712<x<14629,8<x<16,972<x<1942,1<x<16,29<x<43,1
783,technician,divorced,tertiary,yes,yes,no,unknown,dec,success,37<x<56,-2712<x<14629,16<x<23,3<x<972,1<x<16,0<x<14,1
784,retired,divorced,primary,no,yes,yes,unknown,sep,failure,x>75,-2712<x<14629,x>23,972<x<1942,16<x<32,0<x<14,1
785,self-employed,divorced,primary,yes,no,yes,telephone,aug,success,37<x<56,-2712<x<14629,x>23,972<x<1942,1<x<16,x<0,1
786,services,married,tertiary,yes,yes,yes,cellular,jan,unknown,56<x<75,-2712<x<14629,1<x<8,972<x<1942,1<x<16,x>43,1
787,retired,divorced,primary,yes,no,no,cellular,aug,other,37<x<56,-2712<x<14629,1<x<8,3<x<972,1<x<16,14<x<29,0
788,entrepreneur,married,unknown,yes,no,no,telephone,aug,failure,x>75,14629<x<31970,1<x<8,3<x<972,16<x<32,14<x<29,1
789,retired,married,primary,no,no,no,unknown,feb,other,x>75,-2712<x<14629,8<x<16,972<x<1942,1<x<16,0<x<14,1
790,blue-collar,single,tertiary,no,yes,no,cellular,jun,unknown,37<x<56,-2712<x<14629,x>23,3<x<972,1<x<16,14<x<29,1
