id,age,country,educational-num,fnlwgt,hours-per-week,race,relationship,sex,workclass,class
781,x<67,non-US,12<x<14,316820<x<392849,32<x<35,Asian-Pac-Islander,Husband,Male,Self-emp-not-inc,1
782,x<67,US,1<x<9,75755<x<209532,x<65,Black,Other-relative,Male,Without-pay,0
783,19<x<21,US,1<x<9,316820<x<392849,47<x<50,Asian-Pac-Islander,Husband,Female,State-gov,0
784,x<67,US,1<x<9,42869<x<75413,x<65,White,Husband,Female,Local-gov,0
785,31<x<33,non-US,12<x<14,209808<x<316597,10<x<30,Asian-Pac-Islander,Wife,Female,State-gov,0
786,x<67,US,1<x<9,75755<x<209532,30<x<32,Asian-Pac-Islander,Other-relative,Male,Never-worked,0
787,x<19,non-US,9<x<10,75755<x<209532,2<x<10,White,Unmarried,Male,Self-emp-inc,0
788,x<67,non-US,1<x<9,42869<x<75413,50<x<60,Amer-Indian-Eskimo,Unmarried,Female,Federal-gov,0
789,40<x<55,non-US,14<x<15,75755<x<209532,35<x<40,Black,Husband,Female,Federal-gov,0
790,x<67,US,9<x<10,75755<x<209532,x<65,Other,Husband,Male,Private,1
791,x<67,US,9<x<10,209808<x<316597,2<x<10,Amer-Indian-Eskimo,Wife,Female,State-gov,0
792,35<x<40,US,1<x<9,75755<x<209532,x<65,Asian-Pac-Islander,Wife,Male,State-gov,0
793,55<x<62,US,1<x<9,75755<x<209532,10<x<30,Asian-Pac-Islander,Wife,Male,Federal-gov,0
794,x<67,US,15<x<16,316820<x<392849,2<x<10,Other,Not-in-family,Female,Federal-gov,1
795,40<x<55,non-US,1<x<9,75755<x<209532,10<x<30,Asian-Pac-Islander,Wife,Male,Federal-gov,0
796,55<x<62,non-US,1<x<9,75755<x<209532,10<x<30,Asian-Pac-Islander,Wife,Male,Without-pay,0
797,40<x<55,US,10<x<12,75755<x<209532,x<65,Amer-Indian-Eskimo,Husband,Female,Without-pay,0
798,40<x<55,US,1<x<9,75755<x<209532,10<x<30,Black,Wife,Male,State-gov,0
799,x<67,US,x<1,209808<x<316597,10<x<30,Other,Not-in-family,Male,Private,0
800,x<19,US,1<x<9,75755<x<209532,x<65,White,Wife,Male,Self-emp-not-inc,0
801,x<67,US,1<x<9,75755<x<209532,x<65,Other,Own-child,Male,Self-emp-not-inc,0
802,40<x<55,non-US,1<x<9,75755<x<209532,x<65,Other,Wife,Male,State-gov,0
803,62<x<67,non-US,12<x<14,75755<x<209532,50<x<60,Amer-Indian-Eskimo,Husband,Female,Self-emp-not-inc,0
804,62<x<67,US,x<1,316820<x<392849,2<x<10,Other,Other-relative,Male,Local-gov,0
805,62<x<67,US,1<x<9,75755<x<209532,43<x<47,Black,Husband,Male,Never-worked,0
806,28<x<30,US,1<x<9,75755<x<209532,x<65,Black,Wife,Male,Self-emp-not-inc,0
807,31<x<33,US,1<x<9,209808<x<316597,x<65,Black,Unmarried,Female,Federal-gov,0
808,x<67,non-US,10<x<12,75755<x<209532,x<65,White,Not-in-family,Male,Federal-gov,1
809,x<67,US,10<x<12,75755<x<209532,10<x<30,Amer-Indian-Eskimo,Own-child,Female,Self-emp-inc,0
810,x<67,non-US,x<1,75755<x<209532,10<x<30,Black,Wife,Female,Without-pay,0
811,33<x<35,non-US,x<1,209808<x<316597,x<65,White,Wife,Female,State-gov,0
812,x<67,non-US,1<x<9,75755<x<209532,x<65,White,Own-child,Female,Local-gov,0
813,55<x<62,non-US,1<x<9,75755<x<209532,10<x<30,Asian-Pac-Islander,Wife,Female,Federal-gov,0
814,35<x<40,US,x<1,75755<x<209532,43<x<47,Asian-Pac-Islander,Own-child,Male,Self-emp-inc,0
815,40<x<55,US,1<x<9,209808<x<316597,x<65,Black,Wife,Female,Self-emp-inc,0
816,x<67,non-US,14<x<15,x<392849,50<x<60,Other,Not-in-family,Male,Self-emp-inc,1
817,30<x<31,US,1<x<9,75755<x<209532,2<x<10,Amer-Indian-Eskimo,Husband,Female,Self-emp-not-inc,0
818,x<67,US,x<1,316820<x<392849,10<x<30,Amer-Indian-Eskimo,Husband,Female,Never-worked,0
819,x<67,US,10<x<12,42869<x<75413,30<x<32,Amer-Indian-Eskimo,Not-in-family,Female,Local-gov,0
820,40<x<55,non-US,12<x<14,75755<x<209532,60<x<65,Black,Not-in-family,Male,Without-pay,1
821,40<x<55,non-US,1<x<9,316820<x<392849,41<x<43,Amer-Indian-Eskimo,Husband,Male,Local-gov,0
822,x<67,non-US,14<x<15,37719<x<42869,x<65,Other,Other-relative,Male,Never-worked,1
823,19<x<21,non-US,1<x<9,75755<x<209532,50<x<60,Other,Husband,Male,Self-emp-not-inc,0
824,33<x<35,US,1<x<9,209808<x<316597,10<x<30,Other,Own-child,Male,Self-emp-not-inc,0
825,40<x<55,non-US,x<1,75755<x<209532,2<x<10,Amer-Indian-Eskimo,Husband,Female,Private,0
826,x<19,non-US,10<x<12,x<392849,10<x<30,Asian-Pac-Islander,Husband,Male,State-gov,0
827,55<x<62,US,1<x<9,209808<x<316597,35<x<40,Black,Other-relative,Female,Without-pay,0
828,x<67,US,1<x<9,209808<x<316597,32<x<35,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc,0
829,x<67,non-US,1<x<9,75755<x<209532,50<x<60,Asian-Pac-Islander,Not-in-family,Female,Without-pay,0
830,28<x<30,non-US,1<x<9,75755<x<209532,x<65,White,Wife,Male,Never-worked,0
831,x<19,US,12<x<14,209808<x<316597,x<65,Other,Not-in-family,Male,Local-gov,0
832,35<x<40,US,12<x<14,75755<x<209532,50<x<60,Amer-Indian-Eskimo,Unmarried,Male,Private,0
833,55<x<62,non-US,x<1,316820<x<392849,50<x<60,Asian-Pac-Islander,Wife,Male,Self-emp-inc,0
834,40<x<55,US,x<1,x<392849,2<x<10,Asian-Pac-Islander,Husband,Female,Self-emp-not-inc,0
835,40<x<55,US,1<x<9,42869<x<75413,x<65,Other,Not-in-family,Male,Self-emp-inc,0
836,x<67,non-US,x<1,22366<x<37674,x<65,Black,Unmarried,Male,State-gov,0
837,x<67,US,12<x<14,75755<x<209532,10<x<30,Black,Own-child,Female,Federal-gov,0
838,21<x<23,US,14<x<15,209808<x<316597,10<x<30,Black,Other-relative,Female,Without-pay,0
839,x<67,non-US,1<x<9,75755<x<209532,x<65,Amer-Indian-Eskimo,Other-relative,Male,Private,0
840,33<x<35,non-US,12<x<14,75755<x<209532,x<65,Other,Not-in-family,Female,Federal-gov,0
841,40<x<55,non-US,12<x<14,316820<x<392849,35<x<40,White,Own-child,Female,Federal-gov,0
842,35<x<40,US,1<x<9,209808<x<316597,30<x<32,Black,Unmarried,Male,Private,0
843,62<x<67,US,12<x<14,75755<x<209532,2<x<10,White,Own-child,Male,Self-emp-inc,0
844,40<x<55,non-US,9<x<10,316820<x<392849,x<65,Asian-Pac-Islander,Wife,Female,Never-worked,0
845,x<67,US,12<x<14,75755<x<209532,40<x<41,Amer-Indian-Eskimo,Husband,Female,State-gov,0
846,35<x<40,US,1<x<9,22366<x<37674,10<x<30,Black,Own-child,Female,Federal-gov,0
847,x<67,US,10<x<12,42869<x<75413,10<x<30,Other,Other-relative,Male,Never-worked,0
848,55<x<62,non-US,1<x<9,316820<x<392849,50<x<60,Other,Other-relative,Male,Private,0
849,40<x<55,US,1<x<9,75755<x<209532,41<x<43,Asian-Pac-Islander,Unmarried,Male,Self-emp-inc,0
850,x<67,non-US,10<x<12,75755<x<209532,60<x<65,White,Other-relative,Male,Local-gov,1
851,x<67,US,1<x<9,42869<x<75413,x<65,White,Unmarried,Male,Without-pay,0
852,33<x<35,non-US,1<x<9,75755<x<209532,x<65,Other,Other-relative,Female,Self-emp-inc,0
853,x<67,non-US,9<x<10,75755<x<209532,50<x<60,White,Own-child,Male,Self-emp-not-inc,0
854,55<x<62,non-US,14<x<15,22366<x<37674,43<x<47,White,Other-relative,Male,Self-emp-inc,1
855,x<67,US,1<x<9,209808<x<316597,32<x<35,White,Unmarried,Male,Never-worked,0
856,40<x<55,US,1<x<9,316820<x<392849,10<x<30,Black,Not-in-family,Female,Private,0
857,40<x<55,non-US,x<1,75755<x<209532,10<x<30,Black,Not-in-family,Male,Local-gov,0
858,x<67,non-US,1<x<9,75755<x<209532,10<x<30,White,Wife,Male,Without-pay,0
859,x<67,non-US,1<x<9,209808<x<316597,43<x<47,White,Husband,Male,Local-gov,0
860,x<19,US,x<1,209808<x<316597,10<x<30,Asian-Pac-Islander,Unmarried,Male,Without-pay,0
861,x<67,non-US,1<x<9,75755<x<209532,35<x<40,Black,Own-child,Male,Without-pay,0
862,35<x<40,US,1<x<9,42869<x<75413,x<65,Other,Other-relative,Female,Without-pay,0
863,24<x<27,US,1<x<9,209808<x<316597,60<x<65,Asian-Pac-Islander,Wife,Female,Self-emp-inc,0
864,30<x<31,US,10<x<12,75755<x<209532,50<x<60,Black,Unmarried,Female,Self-emp-inc,0
865,x<67,non-US,1<x<9,316820<x<392849,x<65,Asian-Pac-Islander,Wife,Male,Self-emp-inc,0
866,40<x<55,non-US,1<x<9,316820<x<392849,x<65,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc,0
867,55<x<62,non-US,9<x<10,209808<x<316597,35<x<40,Black,Husband,Female,Self-emp-inc,0
868,40<x<55,non-US,10<x<12,209808<x<316597,x<65,White,Other-relative,Female,Self-emp-not-inc,0
869,35<x<40,non-US,x<1,209808<x<316597,50<x<60,Amer-Indian-Eskimo,Other-relative,Male,State-gov,0
870,55<x<62,US,1<x<9,x<392849,10<x<30,Black,Own-child,Male,Local-gov,0
871,27<x<28,non-US,1<x<9,209808<x<316597,47<x<50,Other,Unmarried,Female,Local-gov,0
872,x<67,non-US,1<x<9,42869<x<75413,50<x<60,Other,Unmarried,Male,Local-gov,0
873,x<19,non-US,1<x<9,209808<x<316597,x<65,Other,Other-relative,Female,Private,0
874,x<67,US,15<x<16,75755<x<209532,43<x<47,White,Wife,Male,Local-gov,1
875,62<x<67,non-US,10<x<12,75755<x<209532,x<65,Asian-Pac-Islander,Husband,Female,Never-worked,0
876,55<x<62,non-US,x<1,75755<x<209532,35<x<40,White,Other-relative,Male,Self-emp-not-inc,0
877,55<x<62,US,1<x<9,42869<x<75413,x<65,White,Unmarried,Female,Local-gov,0
878,x<67,non-US,1<x<9,75755<x<209532,x<65,White,Own-child,Male,Never-worked,0
879,55<x<62,non-US,1<x<9,209808<x<316597,10<x<30,Asian-Pac-Islander,Unmarried,Male,Local-gov,0
880,24<x<27,non-US,1<x<9,209808<x<316597,x<65,Black,Wife,Male,Never-worked,0
881,40<x<55,non-US,15<x<16,22366<x<37674,2<x<10,Asian-Pac-Islander,Husband,Female,Never-worked,0
882,55<x<62,non-US,1<x<9,x<392849,x<65,White,Unmarried,Female,Never-worked,0
883,x<67,non-US,1<x<9,209808<x<316597,10<x<30,White,Own-child,Female,Private,0
884,24<x<27,US,15<x<16,209808<x<316597,x<65,Asian-Pac-Islander,Own-child,Male,Private,1
885,40<x<55,non-US,1<x<9,75755<x<209532,x<65,Other,Unmarried,Male,Local-gov,0
886,x<67,non-US,12<x<14,75755<x<209532,10<x<30,Amer-Indian-Eskimo,Husband,Male,Private,0
887,62<x<67,non-US,1<x<9,75755<x<209532,30<x<32,Other,Own-child,Male,Never-worked,0
888,40<x<55,non-US,9<x<10,x<392849,10<x<30,Other,Other-relative,Male,Local-gov,0
889,x<67,US,12<x<14,209808<x<316597,2<x<10,White,Wife,Female,Private,0
890,x<67,non-US,12<x<14,209808<x<316597,x<65,Black,Wife,Female,Self-emp-inc,1
891,x<67,US,1<x<9,209808<x<316597,32<x<35,Black,Not-in-family,Female,Private,0
892,55<x<62,non-US,12<x<14,75755<x<209532,43<x<47,Amer-Indian-Eskimo,Unmarried,Male,Self-emp-inc,0
893,55<x<62,US,1<x<9,75755<x<209532,43<x<47,Black,Wife,Female,Without-pay,0
894,x<67,non-US,1<x<9,209808<x<316597,43<x<47,Asian-Pac-Islander,Husband,Male,Without-pay,0
895,55<x<62,US,15<x<16,75755<x<209532,60<x<65,Asian-Pac-Islander,Wife,Male,Private,1
896,35<x<40,non-US,10<x<12,209808<x<316597,x<65,White,Unmarried,Male,Without-pay,0
897,40<x<55,US,1<x<9,316820<x<392849,10<x<30,Asian-Pac-Islander,Husband,Female,Federal-gov,0
898,55<x<62,non-US,15<x<16,75755<x<209532,x<65,Black,Husband,Female,State-gov,1
899,35<x<40,US,12<x<14,75755<x<209532,10<x<30,Other,Husband,Male,Local-gov,0
900,35<x<40,US,15<x<16,209808<x<316597,10<x<30,Asian-Pac-Islander,Wife,Male,State-gov,0
901,24<x<27,US,1<x<9,75755<x<209532,2<x<10,Amer-Indian-Eskimo,Unmarried,Female,State-gov,0
902,x<19,non-US,14<x<15,209808<x<316597,x<65,White,Own-child,Female,Federal-gov,0
903,40<x<55,US,15<x<16,75755<x<209532,x<65,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc,1
904,31<x<33,non-US,15<x<16,x<392849,60<x<65,Amer-Indian-Eskimo,Not-in-family,Female,Self-emp-not-inc,0
905,x<67,US,1<x<9,316820<x<392849,10<x<30,Asian-Pac-Islander,Not-in-family,Female,Never-worked,0
906,62<x<67,US,1<x<9,75755<x<209532,50<x<60,White,Not-in-family,Female,Never-worked,0
907,28<x<30,US,9<x<10,75755<x<209532,60<x<65,White,Other-relative,Female,Self-emp-inc,0
908,55<x<62,non-US,12<x<14,209808<x<316597,10<x<30,Asian-Pac-Islander,Husband,Female,Self-emp-inc,0
909,x<67,US,14<x<15,75755<x<209532,2<x<10,Other,Husband,Female,State-gov,0
910,x<19,non-US,1<x<9,75755<x<209532,60<x<65,Amer-Indian-Eskimo,Unmarried,Male,State-gov,0
911,23<x<24,US,1<x<9,75755<x<209532,x<65,Black,Unmarried,Male,Private,0
912,62<x<67,US,1<x<9,75755<x<209532,10<x<30,Amer-Indian-Eskimo,Wife,Male,Self-emp-inc,0
913,x<67,US,1<x<9,209808<x<316597,50<x<60,Black,Not-in-family,Female,Federal-gov,0
914,19<x<21,non-US,10<x<12,75755<x<209532,x<65,Amer-Indian-Eskimo,Unmarried,Male,State-gov,0
915,33<x<35,non-US,1<x<9,75755<x<209532,x<65,Black,Husband,Female,State-gov,0
916,x<67,non-US,1<x<9,42869<x<75413,10<x<30,Other,Husband,Female,State-gov,0
917,55<x<62,US,1<x<9,75755<x<209532,x<65,Other,Not-in-family,Male,Federal-gov,1
918,55<x<62,non-US,1<x<9,75755<x<209532,50<x<60,Amer-Indian-Eskimo,Unmarried,Male,Private,0
919,x<67,non-US,x<1,75755<x<209532,x<65,Black,Own-child,Male,Without-pay,0
920,28<x<30,non-US,1<x<9,42869<x<75413,32<x<35,Other,Husband,Male,Never-worked,0
921,40<x<55,US,1<x<9,75755<x<209532,x<65,White,Wife,Male,Federal-gov,0
922,35<x<40,US,14<x<15,75755<x<209532,10<x<30,Asian-Pac-Islander,Husband,Female,Without-pay,0
923,x<67,US,1<x<9,209808<x<316597,x<65,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc,0
924,x<67,US,1<x<9,209808<x<316597,2<x<10,Asian-Pac-Islander,Husband,Male,Self-emp-inc,0
925,21<x<23,non-US,x<1,75755<x<209532,2<x<10,Amer-Indian-Eskimo,Wife,Male,Without-pay,0
926,x<67,non-US,12<x<14,75755<x<209532,43<x<47,Amer-Indian-Eskimo,Not-in-family,Female,Self-emp-not-inc,0
927,x<67,US,1<x<9,75755<x<209532,x<2,White,Wife,Male,Self-emp-inc,0
928,x<67,non-US,1<x<9,75755<x<209532,10<x<30,Other,Husband,Male,Local-gov,0
929,62<x<67,US,12<x<14,75755<x<209532,x<65,Amer-Indian-Eskimo,Not-in-family,Female,Without-pay,0
930,35<x<40,US,1<x<9,75755<x<209532,43<x<47,Amer-Indian-Eskimo,Other-relative,Female,Without-pay,0
931,33<x<35,US,9<x<10,75755<x<209532,2<x<10,Other,Other-relative,Female,Local-gov,0
932,30<x<31,non-US,1<x<9,75755<x<209532,x<65,Black,Other-relative,Female,Without-pay,0
933,62<x<67,non-US,10<x<12,209808<x<316597,10<x<30,Asian-Pac-Islander,Own-child,Male,Federal-gov,0
934,x<67,non-US,1<x<9,209808<x<316597,60<x<65,Asian-Pac-Islander,Own-child,Male,Without-pay,0
935,55<x<62,US,1<x<9,42869<x<75413,2<x<10,Asian-Pac-Islander,Unmarried,Female,Without-pay,0
936,x<67,non-US,1<x<9,22366<x<37674,35<x<40,Asian-Pac-Islander,Unmarried,Female,Never-worked,0
937,19<x<21,US,9<x<10,75755<x<209532,32<x<35,White,Not-in-family,Female,Never-worked,0
938,x<67,non-US,1<x<9,209808<x<316597,x<65,Amer-Indian-Eskimo,Wife,Female,Federal-gov,0
939,62<x<67,US,1<x<9,x<392849,35<x<40,Amer-Indian-Eskimo,Not-in-family,Male,Self-emp-not-inc,0
940,x<67,non-US,1<x<9,75755<x<209532,2<x<10,Amer-Indian-Eskimo,Other-relative,Male,Private,0
941,55<x<62,US,x<1,209808<x<316597,x<65,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc,0
942,62<x<67,US,12<x<14,75755<x<209532,2<x<10,Asian-Pac-Islander,Other-relative,Male,Self-emp-inc,0
943,x<67,US,1<x<9,316820<x<392849,x<65,Black,Not-in-family,Male,Federal-gov,1
944,33<x<35,US,1<x<9,209808<x<316597,10<x<30,Other,Unmarried,Female,Local-gov,0
945,x<19,non-US,12<x<14,75755<x<209532,x<65,Amer-Indian-Eskimo,Other-relative,Male,Self-emp-inc,0
946,x<67,US,1<x<9,75755<x<209532,x<65,Asian-Pac-Islander,Unmarried,Female,Self-emp-not-inc,0
947,x<67,US,10<x<12,75755<x<209532,10<x<30,Other,Not-in-family,Male,Local-gov,0
948,x<67,US,1<x<9,75755<x<209532,60<x<65,White,Own-child,Male,Private,0
949,21<x<23,non-US,1<x<9,209808<x<316597,50<x<60,Amer-Indian-Eskimo,Not-in-family,Male,State-gov,0
950,x<67,US,9<x<10,209808<x<316597,32<x<35,Black,Other-relative,Male,Self-emp-inc,0
951,x<67,non-US,1<x<9,75755<x<209532,35<x<40,White,Husband,Male,Local-gov,0
952,31<x<33,US,1<x<9,x<392849,x<65,White,Not-in-family,Female,State-gov,0
953,40<x<55,non-US,1<x<9,75755<x<209532,x<65,Black,Husband,Female,Self-emp-inc,0
954,x<67,non-US,1<x<9,75755<x<209532,10<x<30,White,Other-relative,Female,Self-emp-not-inc,0
955,21<x<23,non-US,12<x<14,209808<x<316597,41<x<43,Other,Own-child,Male,Without-pay,0
956,40<x<55,non-US,1<x<9,42869<x<75413,50<x<60,Black,Wife,Male,Without-pay,0
957,62<x<67,US,1<x<9,209808<x<316597,35<x<40,White,Husband,Male,Private,0
958,40<x<55,non-US,1<x<9,75755<x<209532,x<65,Black,Unmarried,Female,State-gov,0
959,55<x<62,US,15<x<16,22366<x<37674,10<x<30,Other,Wife,Male,Never-worked,1
960,35<x<40,US,14<x<15,316820<x<392849,x<65,Black,Husband,Male,Self-emp-inc,1
961,x<67,US,1<x<9,316820<x<392849,2<x<10,Black,Wife,Female,State-gov,0
962,40<x<55,non-US,9<x<10,209808<x<316597,50<x<60,White,Not-in-family,Female,Self-emp-inc,0
963,21<x<23,non-US,10<x<12,209808<x<316597,x<2,Black,Own-child,Male,Local-gov,0
964,40<x<55,non-US,1<x<9,75755<x<209532,10<x<30,Asian-Pac-Islander,Own-child,Male,Local-gov,0
965,x<67,non-US,1<x<9,75755<x<209532,2<x<10,White,Not-in-family,Female,Federal-gov,0
966,55<x<62,non-US,12<x<14,209808<x<316597,60<x<65,Other,Unmarried,Male,Never-worked,1
967,x<67,non-US,1<x<9,42869<x<75413,35<x<40,Other,Unmarried,Male,Never-worked,0
968,x<67,non-US,15<x<16,22366<x<37674,10<x<30,Asian-Pac-Islander,Wife,Female,Without-pay,0
969,40<x<55,US,1<x<9,75755<x<209532,x<65,White,Own-child,Female,Private,0
970,62<x<67,non-US,14<x<15,316820<x<392849,50<x<60,Asian-Pac-Islander,Own-child,Female,Never-worked,1
971,19<x<21,US,12<x<14,316820<x<392849,10<x<30,Asian-Pac-Islander,Wife,Female,State-gov,0
972,x<67,non-US,12<x<14,75755<x<209532,47<x<50,Black,Not-in-family,Male,Self-emp-not-inc,1
973,23<x<24,US,1<x<9,75755<x<209532,x<65,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc,0
974,40<x<55,non-US,1<x<9,75755<x<209532,10<x<30,Asian-Pac-Islander,Husband,Male,Without-pay,0
975,x<19,non-US,10<x<12,209808<x<316597,2<x<10,Asian-Pac-Islander,Not-in-family,Female,Never-worked,0
976,40<x<55,non-US,1<x<9,42869<x<75413,x<65,Amer-Indian-Eskimo,Other-relative,Female,Private,0
977,40<x<55,non-US,9<x<10,209808<x<316597,2<x<10,White,Own-child,Male,Without-pay,0
978,35<x<40,US,1<x<9,75755<x<209532,50<x<60,White,Own-child,Male,Self-emp-not-inc,0
979,x<67,non-US,1<x<9,75755<x<209532,x<65,Asian-Pac-Islander,Not-in-family,Male,Federal-gov,1
980,40<x<55,non-US,1<x<9,75755<x<209532,10<x<30,Black,Other-relative,Male,State-gov,0
981,40<x<55,US,1<x<9,209808<x<316597,60<x<65,White,Not-in-family,Female,Without-pay,0
982,62<x<67,non-US,x<1,22366<x<37674,60<x<65,Black,Other-relative,Male,Self-emp-not-inc,0
983,x<19,US,1<x<9,75755<x<209532,10<x<30,Asian-Pac-Islander,Unmarried,Male,Federal-gov,0
984,x<67,non-US,12<x<14,209808<x<316597,x<65,Black,Other-relative,Male,Private,1
985,33<x<35,US,12<x<14,75755<x<209532,x<65,Amer-Indian-Eskimo,Other-relative,Female,Self-emp-inc,0
986,40<x<55,non-US,1<x<9,37719<x<42869,x<65,Asian-Pac-Islander,Other-relative,Male,Local-gov,0
987,40<x<55,non-US,1<x<9,75755<x<209532,x<65,Other,Unmarried,Female,State-gov,0
988,35<x<40,non-US,9<x<10,75755<x<209532,x<65,Black,Wife,Male,Local-gov,0
989,35<x<40,non-US,1<x<9,75755<x<209532,50<x<60,Other,Not-in-family,Male,Self-emp-not-inc,0
990,x<67,US,12<x<14,75755<x<209532,x<65,Asian-Pac-Islander,Unmarried,Male,Federal-gov,1
991,24<x<27,US,x<1,75755<x<209532,x<65,Other,Not-in-family,Female,Without-pay,0
992,31<x<33,US,1<x<9,209808<x<316597,10<x<30,Amer-Indian-Eskimo,Own-child,Female,Federal-gov,0
993,x<67,non-US,15<x<16,42869<x<75413,x<65,Amer-Indian-Eskimo,Other-relative,Female,Without-pay,1
994,x<67,US,15<x<16,209808<x<316597,60<x<65,White,Unmarried,Male,Self-emp-not-inc,1
995,40<x<55,non-US,9<x<10,209532<x<209808,x<65,Other,Unmarried,Male,Self-emp-inc,0
996,24<x<27,non-US,12<x<14,316820<x<392849,2<x<10,Asian-Pac-Islander,Husband,Male,Self-emp-inc,0
997,x<67,non-US,12<x<14,75755<x<209532,10<x<30,Amer-Indian-Eskimo,Unmarried,Female,Private,0
998,x<67,non-US,x<1,75755<x<209532,10<x<30,Other,Unmarried,Female,Self-emp-inc,0
999,55<x<62,US,1<x<9,75755<x<209532,x<65,Other,Husband,Female,Self-emp-inc,0
