id,age,country,educational-num,fnlwgt,hours-per-week,race,relationship,sex,workclass,class
777,41<x<55,non-US,10<x<12,209808<x<316597,35<x<40,Black,Wife,Female,Self-emp-not-inc,0
778,61<x<67,non-US,3<x<9,75742<x<209301,60<x<99,White,Wife,Female,Private,0
779,x>67,US,x<3,316820<x<392849,60<x<99,Black,Unmarried,Female,Federal-gov,0
780,x>67,non-US,x>15,75742<x<209301,43<x<50,White,Other-relative,Female,Self-emp-not-inc,0
781,x>67,non-US,13<x<14,316820<x<392849,30<x<35,Asian-Pac-Islander,Husband,Male,Self-emp-not-inc,1
782,x>67,US,x<3,75742<x<209301,60<x<99,Black,Other-relative,Male,Without-pay,0
783,19<x<21,US,3<x<9,316820<x<392849,43<x<50,Asian-Pac-Islander,Husband,Female,State-gov,0
784,x>67,US,x<3,42881<x<75413,60<x<99,White,Husband,Female,Local-gov,0
785,31<x<33,non-US,13<x<14,209808<x<316597,2<x<30,Asian-Pac-Islander,Wife,Female,State-gov,1
786,x>67,US,3<x<9,75742<x<209301,30<x<35,Asian-Pac-Islander,Other-relative,Male,Never-worked,0
787,x<19,non-US,9<x<10,75742<x<209301,2<x<30,White,Unmarried,Male,Self-emp-inc,0
788,x>67,non-US,3<x<9,42881<x<75413,50<x<60,Amer-Indian-Eskimo,Unmarried,Female,Federal-gov,0
789,41<x<55,non-US,14<x<15,75742<x<209301,35<x<40,Black,Husband,Female,Federal-gov,1
790,x>67,US,9<x<10,75742<x<209301,60<x<99,Other,Husband,Male,Private,0
791,x>67,US,9<x<10,209808<x<316597,2<x<30,Amer-Indian-Eskimo,Wife,Female,State-gov,0
792,35<x<41,US,3<x<9,75742<x<209301,60<x<99,Asian-Pac-Islander,Wife,Male,State-gov,0
793,55<x<61,US,3<x<9,75742<x<209301,2<x<30,Asian-Pac-Islander,Wife,Male,Federal-gov,0
794,x>67,US,x>15,316820<x<392849,2<x<30,Other,Not-in-family,Female,Federal-gov,0
795,41<x<55,non-US,3<x<9,75742<x<209301,2<x<30,Asian-Pac-Islander,Wife,Male,Federal-gov,0
796,55<x<61,non-US,3<x<9,75742<x<209301,2<x<30,Asian-Pac-Islander,Wife,Male,Without-pay,0
797,41<x<55,US,10<x<12,75742<x<209301,60<x<99,Amer-Indian-Eskimo,Husband,Female,Without-pay,0
798,41<x<55,US,3<x<9,75742<x<209301,2<x<30,Black,Wife,Male,State-gov,0
799,x>67,US,x<3,209808<x<316597,2<x<30,Other,Not-in-family,Male,Private,0
800,x<19,US,x<3,75742<x<209301,60<x<99,White,Wife,Male,Self-emp-not-inc,0
801,x>67,US,3<x<9,75742<x<209301,60<x<99,Other,Own-child,Male,Self-emp-not-inc,0
802,41<x<55,non-US,3<x<9,75742<x<209301,60<x<99,Other,Wife,Male,State-gov,0
803,61<x<67,non-US,13<x<14,75742<x<209301,50<x<60,Amer-Indian-Eskimo,Husband,Female,Self-emp-not-inc,1
804,61<x<67,US,x<3,316820<x<392849,2<x<30,Other,Other-relative,Male,Local-gov,0
805,61<x<67,US,3<x<9,75742<x<209301,43<x<50,Black,Husband,Male,Never-worked,0
806,28<x<31,US,3<x<9,75742<x<209301,60<x<99,Black,Wife,Male,Self-emp-not-inc,0
807,31<x<33,US,3<x<9,209808<x<316597,60<x<99,Black,Unmarried,Female,Federal-gov,0
808,x>67,non-US,10<x<12,75742<x<209301,60<x<99,White,Not-in-family,Male,Federal-gov,0
809,x>67,US,10<x<12,75742<x<209301,2<x<30,Amer-Indian-Eskimo,Own-child,Female,Self-emp-inc,0
810,x>67,non-US,x<3,75742<x<209301,2<x<30,Black,Wife,Female,Without-pay,0
811,33<x<35,non-US,x<3,209808<x<316597,60<x<99,White,Wife,Female,State-gov,0
812,x>67,non-US,3<x<9,75742<x<209301,60<x<99,White,Own-child,Female,Local-gov,0
813,55<x<61,non-US,x<3,75742<x<209301,2<x<30,Asian-Pac-Islander,Wife,Female,Federal-gov,0
814,35<x<41,US,x<3,75742<x<209301,43<x<50,Asian-Pac-Islander,Own-child,Male,Self-emp-inc,0
815,41<x<55,US,x<3,209808<x<316597,60<x<99,Black,Wife,Female,Self-emp-inc,0
816,x>67,non-US,14<x<15,x>392849,50<x<60,Other,Not-in-family,Male,Self-emp-inc,0
817,28<x<31,US,x<3,75742<x<209301,2<x<30,Amer-Indian-Eskimo,Husband,Female,Self-emp-not-inc,0
818,x>67,US,x<3,316820<x<392849,2<x<30,Amer-Indian-Eskimo,Husband,Female,Never-worked,0
819,x>67,US,10<x<12,42881<x<75413,30<x<35,Amer-Indian-Eskimo,Not-in-family,Female,Local-gov,0
820,41<x<55,non-US,13<x<14,75742<x<209301,60<x<99,Black,Not-in-family,Male,Without-pay,0
821,41<x<55,non-US,3<x<9,316820<x<392849,42<x<43,Amer-Indian-Eskimo,Husband,Male,Local-gov,0
822,x>67,non-US,14<x<15,37719<x<42881,60<x<99,Other,Other-relative,Male,Never-worked,0
823,19<x<21,non-US,x<3,209301<x<209532,50<x<60,Other,Husband,Male,Self-emp-not-inc,0
824,33<x<35,US,3<x<9,209808<x<316597,2<x<30,Other,Own-child,Male,Self-emp-not-inc,0
825,41<x<55,non-US,x<3,75742<x<209301,2<x<30,Amer-Indian-Eskimo,Husband,Female,Private,0
826,x<19,non-US,10<x<12,x>392849,2<x<30,Asian-Pac-Islander,Husband,Male,State-gov,0
827,55<x<61,US,3<x<9,209808<x<316597,35<x<40,Black,Other-relative,Female,Without-pay,0
828,x>67,US,x<3,209808<x<316597,30<x<35,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc,0
829,x>67,non-US,x<3,75742<x<209301,50<x<60,Asian-Pac-Islander,Not-in-family,Female,Without-pay,0
830,28<x<31,non-US,3<x<9,75742<x<209301,60<x<99,White,Wife,Male,Never-worked,0
831,x<19,US,12<x<13,209808<x<316597,60<x<99,Other,Not-in-family,Male,Local-gov,0
832,35<x<41,US,12<x<13,75742<x<209301,50<x<60,Amer-Indian-Eskimo,Unmarried,Male,Private,0
833,55<x<61,non-US,x<3,316820<x<392849,50<x<60,Asian-Pac-Islander,Wife,Male,Self-emp-inc,0
834,41<x<55,US,x<3,x>392849,2<x<30,Asian-Pac-Islander,Husband,Female,Self-emp-not-inc,0
835,41<x<55,US,3<x<9,42881<x<75413,60<x<99,Other,Not-in-family,Male,Self-emp-inc,0
836,x>67,non-US,x<3,22366<x<37674,60<x<99,Black,Unmarried,Male,State-gov,0
837,x>67,US,13<x<14,75742<x<209301,2<x<30,Black,Own-child,Female,Federal-gov,0
838,21<x<24,US,14<x<15,209808<x<316597,2<x<30,Black,Other-relative,Female,Without-pay,0
839,x>67,non-US,x<3,75742<x<209301,60<x<99,Amer-Indian-Eskimo,Other-relative,Male,Private,0
840,33<x<35,non-US,13<x<14,75742<x<209301,60<x<99,Other,Not-in-family,Female,Federal-gov,0
841,35<x<41,non-US,12<x<13,316820<x<392849,35<x<40,White,Own-child,Female,Federal-gov,0
842,35<x<41,US,3<x<9,209808<x<316597,30<x<35,Black,Unmarried,Male,Private,0
843,61<x<67,US,12<x<13,75742<x<209301,2<x<30,White,Own-child,Male,Self-emp-inc,0
844,41<x<55,non-US,9<x<10,316820<x<392849,60<x<99,Asian-Pac-Islander,Wife,Female,Never-worked,0
845,x>67,US,13<x<14,75742<x<209301,40<x<42,Amer-Indian-Eskimo,Husband,Female,State-gov,1
846,35<x<41,US,x<3,22366<x<37674,2<x<30,Black,Own-child,Female,Federal-gov,0
847,x>67,US,10<x<12,42881<x<75413,2<x<30,Other,Other-relative,Male,Never-worked,0
848,55<x<61,non-US,3<x<9,316820<x<392849,50<x<60,Other,Other-relative,Male,Private,0
849,41<x<55,US,3<x<9,75742<x<209301,42<x<43,Asian-Pac-Islander,Unmarried,Male,Self-emp-inc,0
850,x>67,non-US,10<x<12,75742<x<209301,60<x<99,White,Other-relative,Male,Local-gov,0
851,x>67,US,3<x<9,42881<x<75413,60<x<99,White,Unmarried,Male,Without-pay,0
852,33<x<35,non-US,3<x<9,75742<x<209301,60<x<99,Other,Other-relative,Female,Self-emp-inc,0
853,x>67,non-US,9<x<10,75742<x<209301,50<x<60,White,Own-child,Male,Self-emp-not-inc,0
854,55<x<61,non-US,14<x<15,22366<x<37674,43<x<50,White,Other-relative,Male,Self-emp-inc,0
855,x>67,US,3<x<9,209808<x<316597,30<x<35,White,Unmarried,Male,Never-worked,0
856,41<x<55,US,3<x<9,316820<x<392849,2<x<30,Black,Not-in-family,Female,Private,0
857,41<x<55,non-US,x<3,75742<x<209301,2<x<30,Black,Not-in-family,Male,Local-gov,0
858,x>67,non-US,3<x<9,75742<x<209301,2<x<30,White,Wife,Male,Without-pay,0
859,x>67,non-US,x<3,209808<x<316597,43<x<50,White,Husband,Male,Local-gov,0
860,x<19,US,x<3,209808<x<316597,2<x<30,Asian-Pac-Islander,Unmarried,Male,Without-pay,0
861,x>67,non-US,x<3,75742<x<209301,35<x<40,Black,Own-child,Male,Without-pay,0
862,35<x<41,US,3<x<9,42881<x<75413,60<x<99,Other,Other-relative,Female,Without-pay,0
863,24<x<26,US,3<x<9,209808<x<316597,60<x<99,Asian-Pac-Islander,Wife,Female,Self-emp-inc,0
864,28<x<31,US,10<x<12,75742<x<209301,50<x<60,Black,Unmarried,Female,Self-emp-inc,0
865,x>67,non-US,3<x<9,316820<x<392849,60<x<99,Asian-Pac-Islander,Wife,Male,Self-emp-inc,0
866,41<x<55,non-US,3<x<9,316820<x<392849,60<x<99,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc,0
867,55<x<61,non-US,9<x<10,209808<x<316597,35<x<40,Black,Husband,Female,Self-emp-inc,0
868,41<x<55,non-US,10<x<12,209808<x<316597,60<x<99,White,Other-relative,Female,Self-emp-not-inc,0
869,35<x<41,non-US,x<3,209808<x<316597,50<x<60,Amer-Indian-Eskimo,Other-relative,Male,State-gov,0
870,55<x<61,US,3<x<9,x>392849,2<x<30,Black,Own-child,Male,Local-gov,0
871,26<x<28,non-US,3<x<9,209808<x<316597,43<x<50,Other,Unmarried,Female,Local-gov,0
872,x>67,non-US,3<x<9,42881<x<75413,50<x<60,Other,Unmarried,Male,Local-gov,0
873,x<19,non-US,x<3,209808<x<316597,60<x<99,Other,Other-relative,Female,Private,0
874,x>67,US,x>15,75742<x<209301,43<x<50,White,Wife,Male,Local-gov,1
875,61<x<67,non-US,10<x<12,75742<x<209301,60<x<99,Asian-Pac-Islander,Husband,Female,Never-worked,0
876,61<x<67,non-US,x<3,75742<x<209301,35<x<40,White,Other-relative,Male,Self-emp-not-inc,0
877,55<x<61,US,x<3,42881<x<75413,60<x<99,White,Unmarried,Female,Local-gov,0
878,x>67,non-US,3<x<9,75742<x<209301,60<x<99,White,Own-child,Male,Never-worked,0
879,55<x<61,non-US,x<3,209808<x<316597,2<x<30,Asian-Pac-Islander,Unmarried,Male,Local-gov,0
880,24<x<26,non-US,x<3,209808<x<316597,60<x<99,Black,Wife,Male,Never-worked,0
881,41<x<55,non-US,x>15,22366<x<37674,2<x<30,Asian-Pac-Islander,Husband,Female,Never-worked,1
882,55<x<61,non-US,3<x<9,x>392849,60<x<99,White,Unmarried,Female,Never-worked,0
883,x>67,non-US,3<x<9,209808<x<316597,2<x<30,White,Own-child,Female,Private,0
884,26<x<28,US,x>15,209808<x<316597,60<x<99,Asian-Pac-Islander,Own-child,Male,Private,0
885,41<x<55,non-US,x<3,75742<x<209301,60<x<99,Other,Unmarried,Male,Local-gov,0
886,x>67,non-US,12<x<13,75742<x<209301,2<x<30,Amer-Indian-Eskimo,Husband,Male,Private,0
887,61<x<67,non-US,x<3,75742<x<209301,30<x<35,Other,Own-child,Male,Never-worked,0
888,41<x<55,non-US,9<x<10,x>392849,2<x<30,Other,Other-relative,Male,Local-gov,0
889,x>67,US,13<x<14,209808<x<316597,2<x<30,White,Wife,Female,Private,1
890,x>67,non-US,12<x<13,209808<x<316597,60<x<99,Black,Wife,Female,Self-emp-inc,1
891,x>67,US,3<x<9,209808<x<316597,30<x<35,Black,Not-in-family,Female,Private,0
892,55<x<61,non-US,13<x<14,75742<x<209301,43<x<50,Amer-Indian-Eskimo,Unmarried,Male,Self-emp-inc,0
893,55<x<61,US,3<x<9,75742<x<209301,43<x<50,Black,Wife,Female,Without-pay,0
894,x>67,non-US,3<x<9,209808<x<316597,43<x<50,Asian-Pac-Islander,Husband,Male,Without-pay,0
895,55<x<61,US,x>15,75742<x<209301,60<x<99,Asian-Pac-Islander,Wife,Male,Private,1
896,35<x<41,non-US,10<x<12,209808<x<316597,60<x<99,White,Unmarried,Male,Without-pay,0
897,41<x<55,US,3<x<9,316820<x<392849,2<x<30,Asian-Pac-Islander,Husband,Female,Federal-gov,0
898,55<x<61,non-US,x>15,75742<x<209301,60<x<99,Black,Husband,Female,State-gov,1
899,35<x<41,US,12<x<13,75742<x<209301,2<x<30,Other,Husband,Male,Local-gov,1
900,35<x<41,US,x>15,209808<x<316597,2<x<30,Asian-Pac-Islander,Wife,Male,State-gov,1
901,24<x<26,US,x<3,75742<x<209301,2<x<30,Amer-Indian-Eskimo,Unmarried,Female,State-gov,0
902,x<19,non-US,14<x<15,209808<x<316597,60<x<99,White,Own-child,Female,Federal-gov,0
903,41<x<55,US,x>15,75742<x<209301,60<x<99,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc,0
904,31<x<33,non-US,x>15,x>392849,60<x<99,Amer-Indian-Eskimo,Not-in-family,Female,Self-emp-not-inc,0
905,x>67,US,3<x<9,316820<x<392849,2<x<30,Asian-Pac-Islander,Not-in-family,Female,Never-worked,0
906,61<x<67,US,x<3,75742<x<209301,50<x<60,White,Not-in-family,Female,Never-worked,0
907,28<x<31,US,9<x<10,75742<x<209301,60<x<99,White,Other-relative,Female,Self-emp-inc,0
908,61<x<67,non-US,13<x<14,209808<x<316597,2<x<30,Asian-Pac-Islander,Husband,Female,Self-emp-inc,0
909,x>67,US,14<x<15,75742<x<209301,2<x<30,Other,Husband,Female,State-gov,0
910,x<19,non-US,x<3,75742<x<209301,60<x<99,Amer-Indian-Eskimo,Unmarried,Male,State-gov,0
911,21<x<24,US,3<x<9,75742<x<209301,60<x<99,Black,Unmarried,Male,Private,0
912,61<x<67,US,3<x<9,75742<x<209301,2<x<30,Amer-Indian-Eskimo,Wife,Male,Self-emp-inc,0
913,x>67,US,3<x<9,209808<x<316597,50<x<60,Black,Not-in-family,Female,Federal-gov,0
914,19<x<21,non-US,10<x<12,75742<x<209301,60<x<99,Amer-Indian-Eskimo,Unmarried,Male,State-gov,0
915,33<x<35,non-US,3<x<9,75742<x<209301,60<x<99,Black,Husband,Female,State-gov,0
916,x>67,non-US,3<x<9,42881<x<75413,2<x<30,Other,Husband,Female,State-gov,0
917,61<x<67,US,3<x<9,75742<x<209301,60<x<99,Other,Not-in-family,Male,Federal-gov,0
918,55<x<61,non-US,x<3,75742<x<209301,50<x<60,Amer-Indian-Eskimo,Unmarried,Male,Private,0
919,x>67,non-US,x<3,75742<x<209301,60<x<99,Black,Own-child,Male,Without-pay,0
920,28<x<31,non-US,3<x<9,42881<x<75413,30<x<35,Other,Husband,Male,Never-worked,0
921,41<x<55,US,3<x<9,75742<x<209301,60<x<99,White,Wife,Male,Federal-gov,0
922,35<x<41,US,14<x<15,75742<x<209301,2<x<30,Asian-Pac-Islander,Husband,Female,Without-pay,1
923,x>67,US,3<x<9,209808<x<316597,60<x<99,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc,0
924,x>67,US,3<x<9,209808<x<316597,2<x<30,Asian-Pac-Islander,Husband,Male,Self-emp-inc,0
925,21<x<24,non-US,x<3,75742<x<209301,2<x<30,Amer-Indian-Eskimo,Wife,Male,Without-pay,0
926,x>67,non-US,13<x<14,75742<x<209301,43<x<50,Amer-Indian-Eskimo,Not-in-family,Female,Self-emp-not-inc,0
927,x>67,US,3<x<9,75742<x<209301,x<1,White,Wife,Male,Self-emp-inc,0
928,x>67,non-US,3<x<9,75742<x<209301,2<x<30,Other,Husband,Male,Local-gov,0
929,61<x<67,US,12<x<13,75742<x<209301,60<x<99,Amer-Indian-Eskimo,Not-in-family,Female,Without-pay,0
930,35<x<41,US,x<3,75742<x<209301,43<x<50,Amer-Indian-Eskimo,Other-relative,Female,Without-pay,0
931,33<x<35,US,9<x<10,75742<x<209301,2<x<30,Other,Other-relative,Female,Local-gov,0
932,28<x<31,non-US,x<3,75742<x<209301,60<x<99,Black,Other-relative,Female,Without-pay,0
933,61<x<67,non-US,10<x<12,209808<x<316597,2<x<30,Asian-Pac-Islander,Own-child,Male,Federal-gov,0
934,x>67,non-US,3<x<9,209808<x<316597,60<x<99,Asian-Pac-Islander,Own-child,Male,Without-pay,0
935,55<x<61,US,x<3,42881<x<75413,2<x<30,Asian-Pac-Islander,Unmarried,Female,Without-pay,0
936,x>67,non-US,3<x<9,22366<x<37674,35<x<40,Asian-Pac-Islander,Unmarried,Female,Never-worked,0
937,19<x<21,US,9<x<10,75742<x<209301,30<x<35,White,Not-in-family,Female,Never-worked,0
938,x>67,non-US,x<3,209808<x<316597,60<x<99,Amer-Indian-Eskimo,Wife,Female,Federal-gov,0
939,61<x<67,US,3<x<9,x>392849,35<x<40,Amer-Indian-Eskimo,Not-in-family,Male,Self-emp-not-inc,0
940,x>67,non-US,3<x<9,75742<x<209301,2<x<30,Amer-Indian-Eskimo,Other-relative,Male,Private,0
941,55<x<61,US,x<3,209808<x<316597,60<x<99,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc,0
942,61<x<67,US,13<x<14,75742<x<209301,2<x<30,Asian-Pac-Islander,Other-relative,Male,Self-emp-inc,0
943,x>67,US,x<3,316820<x<392849,60<x<99,Black,Not-in-family,Male,Federal-gov,0
944,33<x<35,US,x<3,209808<x<316597,2<x<30,Other,Unmarried,Female,Local-gov,0
945,x<19,non-US,12<x<13,75742<x<209301,60<x<99,Amer-Indian-Eskimo,Other-relative,Male,Self-emp-inc,0
946,x>67,US,3<x<9,75742<x<209301,60<x<99,Asian-Pac-Islander,Unmarried,Female,Self-emp-not-inc,0
947,x>67,US,10<x<12,75742<x<209301,2<x<30,Other,Not-in-family,Male,Local-gov,0
948,x>67,US,3<x<9,75742<x<209301,60<x<99,White,Own-child,Male,Private,0
949,21<x<24,non-US,3<x<9,209808<x<316597,50<x<60,Amer-Indian-Eskimo,Not-in-family,Male,State-gov,0
950,x>67,US,9<x<10,209808<x<316597,30<x<35,Black,Other-relative,Male,Self-emp-inc,0
951,x>67,non-US,3<x<9,75742<x<209301,35<x<40,White,Husband,Male,Local-gov,0
952,31<x<33,US,3<x<9,x>392849,60<x<99,White,Not-in-family,Female,State-gov,0
953,41<x<55,non-US,x<3,75742<x<209301,60<x<99,Black,Husband,Female,Self-emp-inc,0
954,x>67,non-US,3<x<9,75742<x<209301,2<x<30,White,Other-relative,Female,Self-emp-not-inc,0
955,21<x<24,non-US,13<x<14,209808<x<316597,40<x<42,Other,Own-child,Male,Without-pay,0
956,41<x<55,non-US,3<x<9,42881<x<75413,50<x<60,Black,Wife,Male,Without-pay,0
957,61<x<67,US,3<x<9,209808<x<316597,35<x<40,White,Husband,Male,Private,0
958,41<x<55,non-US,x<3,75742<x<209301,60<x<99,Black,Unmarried,Female,State-gov,0
959,55<x<61,US,x>15,22366<x<37674,2<x<30,Other,Wife,Male,Never-worked,1
960,35<x<41,US,14<x<15,316820<x<392849,60<x<99,Black,Husband,Male,Self-emp-inc,1
961,x>67,US,3<x<9,316820<x<392849,2<x<30,Black,Wife,Female,State-gov,0
962,41<x<55,non-US,9<x<10,209808<x<316597,50<x<60,White,Not-in-family,Female,Self-emp-inc,0
963,21<x<24,non-US,10<x<12,209808<x<316597,1<x<2,Black,Own-child,Male,Local-gov,0
964,41<x<55,non-US,3<x<9,75742<x<209301,2<x<30,Asian-Pac-Islander,Own-child,Male,Local-gov,0
965,x>67,non-US,3<x<9,75742<x<209301,2<x<30,White,Not-in-family,Female,Federal-gov,0
966,55<x<61,non-US,12<x<13,209808<x<316597,60<x<99,Other,Unmarried,Male,Never-worked,0
967,x>67,non-US,3<x<9,42881<x<75413,35<x<40,Other,Unmarried,Male,Never-worked,0
968,x>67,non-US,x>15,22366<x<37674,2<x<30,Asian-Pac-Islander,Wife,Female,Without-pay,1
969,41<x<55,US,3<x<9,75742<x<209301,60<x<99,White,Own-child,Female,Private,0
970,61<x<67,non-US,14<x<15,316820<x<392849,50<x<60,Asian-Pac-Islander,Own-child,Female,Never-worked,0
971,19<x<21,US,13<x<14,316820<x<392849,2<x<30,Asian-Pac-Islander,Wife,Female,State-gov,0
972,x>67,non-US,12<x<13,75742<x<209301,43<x<50,Black,Not-in-family,Male,Self-emp-not-inc,0
973,21<x<24,US,x<3,75742<x<209301,60<x<99,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc,0
974,41<x<55,non-US,3<x<9,75742<x<209301,2<x<30,Asian-Pac-Islander,Husband,Male,Without-pay,0
975,x<19,non-US,10<x<12,209808<x<316597,2<x<30,Asian-Pac-Islander,Not-in-family,Female,Never-worked,0
976,41<x<55,non-US,3<x<9,42881<x<75413,60<x<99,Amer-Indian-Eskimo,Other-relative,Female,Private,0
977,41<x<55,non-US,9<x<10,209808<x<316597,2<x<30,White,Own-child,Male,Without-pay,0
978,35<x<41,US,3<x<9,75742<x<209301,50<x<60,White,Own-child,Male,Self-emp-not-inc,0
979,x>67,non-US,3<x<9,75742<x<209301,60<x<99,Asian-Pac-Islander,Not-in-family,Male,Federal-gov,0
980,41<x<55,non-US,3<x<9,75742<x<209301,2<x<30,Black,Other-relative,Male,State-gov,0
981,41<x<55,US,3<x<9,209808<x<316597,60<x<99,White,Not-in-family,Female,Without-pay,0
982,61<x<67,non-US,x<3,22366<x<37674,60<x<99,Black,Other-relative,Male,Self-emp-not-inc,0
983,x<19,US,3<x<9,75742<x<209301,2<x<30,Asian-Pac-Islander,Unmarried,Male,Federal-gov,0
984,x>67,non-US,13<x<14,209808<x<316597,60<x<99,Black,Other-relative,Male,Private,0
985,33<x<35,US,13<x<14,75742<x<209301,60<x<99,Amer-Indian-Eskimo,Other-relative,Female,Self-emp-inc,0
986,41<x<55,non-US,3<x<9,37719<x<42881,60<x<99,Asian-Pac-Islander,Other-relative,Male,Local-gov,0
987,41<x<55,non-US,3<x<9,75742<x<209301,60<x<99,Other,Unmarried,Female,State-gov,0
988,35<x<41,non-US,9<x<10,75742<x<209301,60<x<99,Black,Wife,Male,Local-gov,0
989,35<x<41,non-US,x<3,75742<x<209301,50<x<60,Other,Not-in-family,Male,Self-emp-not-inc,0
990,x>67,US,12<x<13,75742<x<209301,60<x<99,Asian-Pac-Islander,Unmarried,Male,Federal-gov,0
991,24<x<26,US,x<3,75742<x<209301,60<x<99,Other,Not-in-family,Female,Without-pay,0
992,31<x<33,US,3<x<9,209808<x<316597,2<x<30,Amer-Indian-Eskimo,Own-child,Female,Federal-gov,0
993,x>67,non-US,x>15,42881<x<75413,60<x<99,Amer-Indian-Eskimo,Other-relative,Female,Without-pay,0
994,x>67,US,x>15,209808<x<316597,60<x<99,White,Unmarried,Male,Self-emp-not-inc,0
995,41<x<55,non-US,9<x<10,209532<x<209609,60<x<99,Other,Unmarried,Male,Self-emp-inc,0
996,24<x<26,non-US,12<x<13,316820<x<392849,2<x<30,Asian-Pac-Islander,Husband,Male,Self-emp-inc,0
997,x>67,non-US,13<x<14,75742<x<209301,2<x<30,Amer-Indian-Eskimo,Unmarried,Female,Private,0
998,x>67,non-US,x<3,75742<x<209301,2<x<30,Other,Unmarried,Female,Self-emp-inc,0
999,55<x<61,US,3<x<9,75742<x<209301,60<x<99,Other,Husband,Female,Self-emp-inc,0
