id,job,marital,education,default,housing,loan,contact,month,poutcome,age,balance,day,duration,campaign,previous,class
556,housemaid,divorced,tertiary,yes,no,no,telephone,aug,unknown,18<x<37,-6847<x<3526,16<x<23,2<x<814,1<x<16,14<x<29,0
557,unemployed,married,tertiary,no,no,no,cellular,may,unknown,x>75,-6847<x<3526,1<x<8,2<x<814,1<x<16,0<x<14,1
558,retired,married,secondary,no,yes,yes,telephone,jul,other,18<x<37,-6847<x<3526,1<x<8,814<x<1627,16<x<32,29<x<43,1
559,unemployed,single,secondary,yes,yes,no,unknown,apr,success,56<x<75,3526<x<13899,8<x<16,814<x<1627,1<x<16,x<0,1
560,unemployed,divorced,tertiary,no,yes,no,unknown,jun,failure,37<x<56,-6847<x<3526,8<x<16,814<x<1627,16<x<32,14<x<29,1
561,retired,married,tertiary,no,no,no,cellular,sep,unknown,x>75,3526<x<13899,16<x<23,2<x<814,16<x<32,14<x<29,1
562,blue-collar,divorced,unknown,yes,no,no,unknown,dec,success,18<x<37,3526<x<13899,8<x<16,2<x<814,16<x<32,14<x<29,1
563,student,single,secondary,yes,no,no,telephone,apr,failure,18<x<37,-6847<x<3526,16<x<23,2<x<814,1<x<16,14<x<29,1
564,management,divorced,unknown,yes,no,yes,cellular,jun,other,37<x<56,-6847<x<3526,x>23,814<x<1627,32<x<47,29<x<43,1
565,self-employed,married,secondary,yes,no,no,cellular,jan,unknown,37<x<56,-6847<x<3526,8<x<16,2<x<814,x<1,14<x<29,1
566,admin.,single,primary,yes,no,no,unknown,oct,failure,x>75,3526<x<13899,8<x<16,2<x<814,16<x<32,x>43,0
567,blue-collar,married,tertiary,yes,yes,yes,unknown,mar,failure,37<x<56,-6847<x<3526,16<x<23,2<x<814,32<x<47,14<x<29,0
568,entrepreneur,single,secondary,no,yes,yes,unknown,aug,other,37<x<56,-6847<x<3526,1<x<8,2<x<814,1<x<16,14<x<29,1
569,blue-collar,married,tertiary,no,no,no,telephone,sep,other,18<x<37,-6847<x<3526,8<x<16,814<x<1627,32<x<47,0<x<14,1
570,unemployed,divorced,unknown,yes,yes,no,cellular,may,failure,18<x<37,-6847<x<3526,x>23,814<x<1627,32<x<47,14<x<29,1
571,technician,married,unknown,no,no,no,unknown,aug,other,18<x<37,-6847<x<3526,16<x<23,2<x<814,16<x<32,14<x<29,1
572,unknown,single,tertiary,yes,no,no,cellular,jan,unknown,x>75,-6847<x<3526,16<x<23,2<x<814,16<x<32,0<x<14,0
573,blue-collar,married,tertiary,no,no,no,unknown,may,other,56<x<75,3526<x<13899,16<x<23,814<x<1627,1<x<16,x<0,0
574,housemaid,divorced,tertiary,no,no,no,telephone,nov,other,18<x<37,-6847<x<3526,16<x<23,2<x<814,1<x<16,14<x<29,0
575,blue-collar,married,unknown,no,yes,yes,unknown,oct,success,37<x<56,-6847<x<3526,1<x<8,814<x<1627,1<x<16,0<x<14,0
576,blue-collar,divorced,unknown,yes,yes,yes,unknown,aug,other,56<x<75,-6847<x<3526,x>23,2<x<814,1<x<16,0<x<14,1
577,retired,single,tertiary,yes,no,no,cellular,sep,failure,56<x<75,-6847<x<3526,16<x<23,814<x<1627,32<x<47,x>43,1
578,self-employed,divorced,tertiary,yes,no,no,unknown,aug,unknown,37<x<56,-6847<x<3526,16<x<23,2<x<814,1<x<16,0<x<14,0
579,retired,married,primary,yes,yes,yes,telephone,mar,unknown,37<x<56,-6847<x<3526,1<x<8,814<x<1627,16<x<32,x>43,0
580,admin.,divorced,unknown,no,yes,yes,telephone,mar,unknown,37<x<56,3526<x<13899,8<x<16,2<x<814,1<x<16,0<x<14,0
581,entrepreneur,married,unknown,no,yes,no,unknown,nov,failure,37<x<56,-6847<x<3526,1<x<8,2<x<814,1<x<16,14<x<29,0
582,admin.,married,tertiary,yes,yes,no,cellular,nov,unknown,18<x<37,3526<x<13899,16<x<23,2<x<814,16<x<32,0<x<14,0
583,management,married,unknown,yes,yes,no,cellular,feb,unknown,18<x<37,3526<x<13899,x>23,2<x<814,1<x<16,x>43,0
584,blue-collar,married,secondary,yes,yes,yes,cellular,may,success,18<x<37,-6847<x<3526,8<x<16,814<x<1627,1<x<16,14<x<29,1
585,unemployed,married,secondary,no,yes,no,cellular,nov,failure,18<x<37,-6847<x<3526,8<x<16,2<x<814,1<x<16,29<x<43,0
586,retired,single,primary,no,no,no,cellular,dec,unknown,56<x<75,3526<x<13899,x>23,814<x<1627,16<x<32,0<x<14,1
587,retired,married,secondary,no,yes,no,unknown,jun,failure,18<x<37,-6847<x<3526,x>23,2<x<814,16<x<32,14<x<29,0
588,admin.,single,primary,no,yes,yes,unknown,sep,success,18<x<37,3526<x<13899,8<x<16,814<x<1627,x<1,29<x<43,1
589,management,single,primary,no,yes,no,telephone,jun,unknown,56<x<75,3526<x<13899,x>23,2<x<814,1<x<16,0<x<14,0
590,services,single,unknown,yes,yes,yes,unknown,sep,other,18<x<37,-6847<x<3526,1<x<8,2<x<814,16<x<32,0<x<14,1
591,retired,single,unknown,no,yes,no,telephone,jul,success,x>75,-6847<x<3526,16<x<23,2<x<814,1<x<16,29<x<43,1
592,self-employed,married,tertiary,yes,yes,no,cellular,may,success,18<x<37,-6847<x<3526,8<x<16,2<x<814,1<x<16,14<x<29,1
593,admin.,married,primary,yes,no,yes,cellular,dec,other,18<x<37,-6847<x<3526,1<x<8,2<x<814,1<x<16,14<x<29,1
594,services,divorced,primary,yes,yes,no,cellular,jan,unknown,18<x<37,3526<x<13899,16<x<23,2<x<814,1<x<16,29<x<43,0
595,admin.,divorced,secondary,no,no,yes,telephone,mar,failure,18<x<37,-6847<x<3526,8<x<16,814<x<1627,1<x<16,14<x<29,0
596,housemaid,single,unknown,no,yes,yes,unknown,feb,success,18<x<37,-6847<x<3526,x>23,814<x<1627,1<x<16,29<x<43,1
597,unemployed,single,unknown,yes,yes,yes,cellular,oct,success,18<x<37,-6847<x<3526,16<x<23,814<x<1627,1<x<16,14<x<29,1
598,self-employed,married,tertiary,yes,no,no,unknown,dec,other,x>75,-6847<x<3526,1<x<8,814<x<1627,16<x<32,14<x<29,1
599,services,married,tertiary,yes,no,no,telephone,jul,unknown,56<x<75,3526<x<13899,x>23,814<x<1627,16<x<32,29<x<43,0
600,blue-collar,married,secondary,no,no,yes,cellular,jun,unknown,x>75,-6847<x<3526,1<x<8,814<x<1627,1<x<16,0<x<14,1
601,self-employed,single,tertiary,no,yes,no,cellular,apr,failure,18<x<37,-6847<x<3526,1<x<8,2<x<814,1<x<16,14<x<29,0
602,student,married,secondary,yes,yes,no,unknown,oct,unknown,37<x<56,-6847<x<3526,x>23,1627<x<2440,16<x<32,0<x<14,0
603,student,single,primary,no,no,no,unknown,may,success,37<x<56,3526<x<13899,x>23,814<x<1627,32<x<47,0<x<14,1
604,services,single,secondary,yes,yes,no,cellular,nov,failure,18<x<37,-6847<x<3526,1<x<8,2<x<814,16<x<32,29<x<43,0
605,blue-collar,divorced,primary,yes,yes,no,unknown,nov,other,37<x<56,-6847<x<3526,1<x<8,2<x<814,16<x<32,14<x<29,0
606,retired,divorced,tertiary,no,no,yes,telephone,aug,unknown,x>75,-6847<x<3526,x>23,814<x<1627,1<x<16,29<x<43,1
607,housemaid,single,primary,no,yes,yes,cellular,jul,unknown,x>75,-6847<x<3526,8<x<16,814<x<1627,32<x<47,29<x<43,0
608,retired,single,primary,no,yes,yes,telephone,mar,success,37<x<56,-6847<x<3526,1<x<8,814<x<1627,1<x<16,14<x<29,1
609,management,divorced,tertiary,yes,yes,no,telephone,jun,other,18<x<37,-6847<x<3526,x>23,814<x<1627,x<1,14<x<29,1
610,blue-collar,single,primary,yes,yes,yes,telephone,may,success,56<x<75,-6847<x<3526,x>23,1627<x<2440,1<x<16,14<x<29,1
611,unknown,married,unknown,no,yes,no,telephone,jun,other,18<x<37,-6847<x<3526,8<x<16,814<x<1627,1<x<16,14<x<29,1
612,admin.,married,unknown,yes,yes,no,unknown,apr,other,37<x<56,-6847<x<3526,x>23,2<x<814,16<x<32,x>43,1
613,admin.,married,secondary,no,no,no,telephone,dec,success,56<x<75,3526<x<13899,8<x<16,2<x<814,1<x<16,14<x<29,1
614,self-employed,married,unknown,yes,yes,yes,telephone,oct,unknown,56<x<75,-6847<x<3526,1<x<8,814<x<1627,1<x<16,14<x<29,1
615,unknown,divorced,primary,no,yes,no,unknown,feb,unknown,x>75,-6847<x<3526,16<x<23,814<x<1627,16<x<32,14<x<29,1
616,housemaid,divorced,secondary,no,no,no,unknown,nov,failure,x>75,-6847<x<3526,1<x<8,2<x<814,32<x<47,0<x<14,1
617,admin.,single,primary,yes,yes,yes,cellular,apr,success,56<x<75,3526<x<13899,16<x<23,814<x<1627,16<x<32,x>43,0
618,blue-collar,married,primary,no,yes,no,telephone,mar,success,56<x<75,-6847<x<3526,8<x<16,2<x<814,1<x<16,0<x<14,1
619,blue-collar,single,primary,yes,yes,no,cellular,sep,success,18<x<37,-6847<x<3526,1<x<8,2<x<814,16<x<32,0<x<14,1
620,student,divorced,tertiary,yes,yes,no,cellular,oct,other,18<x<37,-6847<x<3526,8<x<16,814<x<1627,1<x<16,0<x<14,1
621,admin.,single,primary,yes,no,yes,unknown,jun,success,x>75,-6847<x<3526,16<x<23,814<x<1627,1<x<16,14<x<29,0
622,admin.,divorced,unknown,yes,yes,no,telephone,sep,unknown,18<x<37,-6847<x<3526,8<x<16,2<x<814,16<x<32,14<x<29,1
623,technician,single,secondary,yes,yes,yes,cellular,oct,failure,18<x<37,-6847<x<3526,x>23,814<x<1627,16<x<32,14<x<29,0
624,technician,divorced,primary,no,yes,yes,cellular,mar,success,x>75,-6847<x<3526,8<x<16,2<x<814,16<x<32,0<x<14,1
625,unknown,divorced,tertiary,no,yes,no,telephone,dec,success,56<x<75,-6847<x<3526,x>23,1627<x<2440,16<x<32,0<x<14,1
626,housemaid,married,tertiary,no,no,yes,unknown,mar,other,x>75,-6847<x<3526,16<x<23,814<x<1627,1<x<16,0<x<14,1
627,blue-collar,single,tertiary,yes,yes,yes,cellular,jun,unknown,37<x<56,3526<x<13899,x>23,2<x<814,x>47,14<x<29,0
628,retired,divorced,unknown,no,no,yes,cellular,dec,other,x<18,-6847<x<3526,8<x<16,2<x<814,1<x<16,0<x<14,1
629,unknown,married,tertiary,no,yes,no,telephone,mar,unknown,37<x<56,-6847<x<3526,16<x<23,814<x<1627,1<x<16,0<x<14,0
630,self-employed,single,primary,no,no,no,cellular,may,failure,x>75,-6847<x<3526,8<x<16,2<x<814,x<1,14<x<29,1
631,blue-collar,single,tertiary,no,yes,no,cellular,aug,success,x>75,-6847<x<3526,8<x<16,2<x<814,1<x<16,0<x<14,1
632,self-employed,married,tertiary,no,no,no,telephone,jan,unknown,18<x<37,-6847<x<3526,1<x<8,2<x<814,x<1,14<x<29,1
633,blue-collar,married,secondary,yes,yes,yes,unknown,oct,other,56<x<75,-6847<x<3526,8<x<16,814<x<1627,16<x<32,14<x<29,0
634,blue-collar,divorced,tertiary,no,no,no,cellular,jun,failure,x>75,3526<x<13899,8<x<16,2<x<814,1<x<16,14<x<29,1
635,unknown,married,primary,no,no,no,cellular,dec,failure,x>75,-6847<x<3526,x>23,2<x<814,x>47,0<x<14,1
636,management,single,secondary,no,yes,no,cellular,jun,unknown,37<x<56,-6847<x<3526,8<x<16,2<x<814,1<x<16,0<x<14,0
637,management,single,tertiary,yes,yes,yes,cellular,nov,failure,56<x<75,-6847<x<3526,8<x<16,2<x<814,1<x<16,0<x<14,1
638,services,married,unknown,yes,yes,yes,unknown,mar,unknown,x>75,3526<x<13899,x>23,2<x<814,x<1,0<x<14,0
639,blue-collar,single,unknown,no,yes,no,unknown,sep,success,x>75,-6847<x<3526,8<x<16,2<x<814,1<x<16,29<x<43,1
640,unemployed,single,primary,yes,yes,yes,cellular,mar,success,56<x<75,-6847<x<3526,8<x<16,814<x<1627,1<x<16,0<x<14,1
641,admin.,divorced,unknown,no,yes,no,unknown,mar,success,56<x<75,-6847<x<3526,8<x<16,814<x<1627,16<x<32,14<x<29,0
642,admin.,single,secondary,no,no,yes,telephone,nov,other,56<x<75,-6847<x<3526,16<x<23,814<x<1627,1<x<16,0<x<14,0
643,retired,married,primary,no,no,no,cellular,nov,other,56<x<75,3526<x<13899,16<x<23,2<x<814,1<x<16,0<x<14,1
644,blue-collar,married,unknown,yes,yes,yes,cellular,jan,other,37<x<56,-6847<x<3526,x>23,2<x<814,16<x<32,0<x<14,0
645,blue-collar,divorced,secondary,no,no,yes,unknown,dec,success,37<x<56,3526<x<13899,x>23,814<x<1627,1<x<16,14<x<29,1
646,management,divorced,secondary,no,no,no,telephone,jul,failure,x>75,-6847<x<3526,x>23,814<x<1627,16<x<32,0<x<14,1
647,blue-collar,married,secondary,yes,yes,no,telephone,nov,other,x>75,-6847<x<3526,8<x<16,814<x<1627,1<x<16,14<x<29,0
648,blue-collar,single,unknown,yes,no,yes,telephone,feb,success,x>75,3526<x<13899,8<x<16,2<x<814,1<x<16,14<x<29,1
649,admin.,single,tertiary,yes,yes,no,unknown,aug,other,x>75,3526<x<13899,1<x<8,814<x<1627,16<x<32,x>43,1
650,student,single,primary,no,yes,yes,cellular,apr,success,x>75,3526<x<13899,8<x<16,1627<x<2440,32<x<47,29<x<43,1
651,student,married,unknown,yes,no,yes,cellular,aug,unknown,56<x<75,-6847<x<3526,1<x<8,2<x<814,32<x<47,0<x<14,0
652,housemaid,married,primary,yes,no,no,cellular,jan,other,37<x<56,-6847<x<3526,x>23,2<x<814,16<x<32,x>43,0
653,technician,single,secondary,no,no,yes,cellular,may,unknown,37<x<56,3526<x<13899,x>23,2<x<814,1<x<16,0<x<14,1
654,management,married,primary,no,yes,no,unknown,mar,success,x>75,-6847<x<3526,x>23,2<x<814,1<x<16,0<x<14,0
655,management,divorced,secondary,yes,no,yes,unknown,feb,success,37<x<56,-6847<x<3526,8<x<16,2<x<814,1<x<16,0<x<14,1
656,unemployed,single,unknown,yes,yes,no,unknown,oct,unknown,x>75,-6847<x<3526,8<x<16,2<x<814,16<x<32,29<x<43,0
657,admin.,married,primary,no,no,no,cellular,may,success,18<x<37,-6847<x<3526,1<x<8,x>2440,1<x<16,0<x<14,1
658,entrepreneur,divorced,unknown,no,no,yes,telephone,mar,success,x>75,-6847<x<3526,16<x<23,814<x<1627,1<x<16,0<x<14,1
659,entrepreneur,married,tertiary,yes,no,yes,cellular,apr,success,x>75,-6847<x<3526,x>23,2<x<814,32<x<47,x>43,1
660,retired,married,tertiary,no,yes,no,telephone,sep,success,18<x<37,-6847<x<3526,8<x<16,2<x<814,16<x<32,29<x<43,1
661,housemaid,divorced,tertiary,no,no,yes,cellular,jul,unknown,x>75,-6847<x<3526,1<x<8,1627<x<2440,1<x<16,29<x<43,1
662,unemployed,married,secondary,no,no,yes,telephone,sep,unknown,18<x<37,-6847<x<3526,16<x<23,2<x<814,1<x<16,x>43,1
663,services,divorced,primary,yes,yes,no,unknown,mar,failure,56<x<75,3526<x<13899,1<x<8,2<x<814,16<x<32,14<x<29,0
664,entrepreneur,single,tertiary,no,yes,no,cellular,mar,other,x>75,-6847<x<3526,x>23,2<x<814,16<x<32,14<x<29,1
665,self-employed,divorced,unknown,yes,yes,yes,telephone,aug,other,37<x<56,-6847<x<3526,8<x<16,814<x<1627,16<x<32,0<x<14,1
666,unknown,single,unknown,no,no,no,cellular,sep,other,x>75,3526<x<13899,x>23,2<x<814,x>47,29<x<43,1
667,management,married,unknown,no,yes,no,telephone,dec,success,x>75,-6847<x<3526,1<x<8,2<x<814,16<x<32,14<x<29,1
668,retired,single,secondary,yes,yes,no,cellular,mar,unknown,18<x<37,-6847<x<3526,1<x<8,2<x<814,1<x<16,0<x<14,1
669,student,married,unknown,no,yes,no,cellular,mar,unknown,x>75,-6847<x<3526,x>23,814<x<1627,1<x<16,0<x<14,0
670,self-employed,single,secondary,no,yes,yes,unknown,feb,unknown,18<x<37,-6847<x<3526,x>23,814<x<1627,16<x<32,14<x<29,0
671,entrepreneur,divorced,tertiary,yes,no,no,unknown,sep,success,37<x<56,-6847<x<3526,x>23,2<x<814,16<x<32,0<x<14,1
672,retired,married,secondary,yes,yes,no,cellular,feb,unknown,x>75,-6847<x<3526,1<x<8,2<x<814,16<x<32,29<x<43,1
673,student,single,tertiary,yes,yes,yes,cellular,may,unknown,x>75,-6847<x<3526,x>23,814<x<1627,32<x<47,x>43,1
674,entrepreneur,divorced,tertiary,yes,no,yes,cellular,jun,success,x>75,-6847<x<3526,1<x<8,2<x<814,16<x<32,0<x<14,1
675,self-employed,single,unknown,yes,no,no,cellular,feb,unknown,37<x<56,-6847<x<3526,x>23,2<x<814,16<x<32,0<x<14,1
676,self-employed,divorced,tertiary,yes,yes,yes,unknown,dec,failure,18<x<37,-6847<x<3526,x>23,814<x<1627,16<x<32,29<x<43,1
677,housemaid,divorced,tertiary,yes,no,no,cellular,feb,other,x>75,3526<x<13899,16<x<23,2<x<814,x>47,14<x<29,0
678,unknown,single,secondary,yes,no,no,cellular,oct,success,x>75,-6847<x<3526,1<x<8,814<x<1627,1<x<16,14<x<29,1
679,self-employed,single,secondary,yes,yes,yes,telephone,aug,unknown,18<x<37,-6847<x<3526,16<x<23,2<x<814,x<1,14<x<29,1
680,unknown,divorced,unknown,yes,yes,no,unknown,dec,other,x>75,13899<x<24272,1<x<8,814<x<1627,1<x<16,14<x<29,1
681,blue-collar,divorced,secondary,yes,no,no,telephone,aug,unknown,56<x<75,-6847<x<3526,x>23,814<x<1627,16<x<32,14<x<29,0
682,unemployed,single,unknown,yes,no,yes,cellular,jan,failure,37<x<56,-6847<x<3526,8<x<16,814<x<1627,16<x<32,0<x<14,1
683,entrepreneur,single,secondary,yes,yes,yes,cellular,jul,success,37<x<56,-6847<x<3526,16<x<23,814<x<1627,16<x<32,0<x<14,1
684,unemployed,married,primary,yes,yes,no,cellular,may,failure,18<x<37,-6847<x<3526,8<x<16,2<x<814,16<x<32,14<x<29,0
685,unemployed,single,primary,no,yes,no,cellular,may,other,x>75,-6847<x<3526,1<x<8,2<x<814,1<x<16,0<x<14,0
686,unemployed,divorced,primary,yes,yes,yes,cellular,aug,failure,18<x<37,-6847<x<3526,16<x<23,814<x<1627,1<x<16,0<x<14,0
687,housemaid,divorced,tertiary,yes,yes,no,telephone,apr,failure,37<x<56,-6847<x<3526,1<x<8,2<x<814,1<x<16,0<x<14,1
688,student,married,tertiary,no,yes,no,unknown,apr,success,18<x<37,-6847<x<3526,x>23,2<x<814,1<x<16,0<x<14,1
689,retired,single,secondary,yes,no,no,cellular,jul,other,56<x<75,-6847<x<3526,8<x<16,1627<x<2440,16<x<32,0<x<14,1
690,retired,divorced,secondary,yes,no,yes,telephone,dec,failure,56<x<75,-6847<x<3526,8<x<16,1627<x<2440,1<x<16,0<x<14,1
691,technician,single,primary,no,yes,yes,telephone,jun,other,37<x<56,-6847<x<3526,1<x<8,814<x<1627,16<x<32,0<x<14,1
692,housemaid,married,secondary,no,no,no,unknown,apr,unknown,56<x<75,3526<x<13899,1<x<8,1627<x<2440,16<x<32,29<x<43,1
693,technician,divorced,primary,yes,yes,yes,cellular,feb,success,56<x<75,-6847<x<3526,1<x<8,814<x<1627,1<x<16,14<x<29,0
694,services,divorced,primary,no,no,yes,unknown,aug,success,56<x<75,-6847<x<3526,1<x<8,2<x<814,16<x<32,0<x<14,1
695,housemaid,single,primary,no,yes,yes,unknown,jan,success,56<x<75,-6847<x<3526,16<x<23,814<x<1627,1<x<16,14<x<29,0
696,management,married,tertiary,yes,yes,no,unknown,oct,failure,18<x<37,-6847<x<3526,8<x<16,814<x<1627,16<x<32,0<x<14,1
697,technician,single,primary,yes,no,no,cellular,apr,unknown,18<x<37,-6847<x<3526,x>23,2<x<814,16<x<32,29<x<43,0
698,entrepreneur,single,secondary,yes,no,no,unknown,aug,success,18<x<37,-6847<x<3526,x>23,2<x<814,16<x<32,29<x<43,1
699,retired,divorced,tertiary,no,yes,yes,telephone,oct,failure,37<x<56,-6847<x<3526,1<x<8,814<x<1627,32<x<47,0<x<14,1
700,retired,single,unknown,yes,yes,yes,unknown,oct,failure,56<x<75,-6847<x<3526,x<1,x<2,1<x<16,0<x<14,1
701,unemployed,divorced,secondary,no,yes,yes,cellular,mar,success,x>75,-6847<x<3526,x>23,814<x<1627,16<x<32,0<x<14,1
702,technician,divorced,tertiary,yes,no,yes,cellular,jul,unknown,18<x<37,-6847<x<3526,8<x<16,2<x<814,1<x<16,29<x<43,0
703,services,single,secondary,yes,no,no,unknown,oct,success,37<x<56,-6847<x<3526,x>23,814<x<1627,1<x<16,0<x<14,1
704,self-employed,single,secondary,yes,no,yes,telephone,jun,unknown,56<x<75,-6847<x<3526,8<x<16,2<x<814,32<x<47,14<x<29,0
705,management,single,unknown,no,yes,no,unknown,dec,unknown,x>75,-6847<x<3526,x>23,2<x<814,x>47,29<x<43,0
706,student,divorced,tertiary,no,yes,yes,unknown,jul,success,37<x<56,3526<x<13899,x>23,2<x<814,1<x<16,14<x<29,0
707,management,married,unknown,no,yes,yes,unknown,mar,other,x>75,-6847<x<3526,16<x<23,814<x<1627,16<x<32,14<x<29,1
708,self-employed,single,primary,yes,yes,no,unknown,dec,success,x>75,3526<x<13899,1<x<8,814<x<1627,1<x<16,14<x<29,1
709,unknown,single,unknown,yes,no,yes,telephone,apr,unknown,56<x<75,-6847<x<3526,8<x<16,2<x<814,16<x<32,0<x<14,1
710,self-employed,married,primary,yes,yes,yes,unknown,may,unknown,37<x<56,3526<x<13899,1<x<8,814<x<1627,32<x<47,14<x<29,0
711,technician,married,secondary,yes,no,yes,telephone,apr,failure,37<x<56,3526<x<13899,8<x<16,814<x<1627,32<x<47,14<x<29,0
712,entrepreneur,single,primary,yes,yes,no,unknown,may,unknown,x>75,-6847<x<3526,8<x<16,814<x<1627,1<x<16,29<x<43,0
713,blue-collar,single,primary,no,yes,yes,cellular,jan,unknown,18<x<37,3526<x<13899,x>23,814<x<1627,16<x<32,14<x<29,0
714,unemployed,married,unknown,no,no,no,unknown,oct,success,18<x<37,3526<x<13899,8<x<16,2<x<814,16<x<32,0<x<14,1
715,retired,divorced,primary,yes,yes,yes,telephone,aug,unknown,x>75,-6847<x<3526,x<1,2<x<814,16<x<32,14<x<29,0
716,admin.,single,unknown,yes,yes,yes,cellular,may,unknown,56<x<75,13899<x<24272,16<x<23,2<x<814,16<x<32,14<x<29,0
717,entrepreneur,married,primary,yes,no,no,cellular,aug,failure,37<x<56,-6847<x<3526,1<x<8,2<x<814,1<x<16,14<x<29,1
718,admin.,divorced,tertiary,yes,yes,yes,telephone,jan,failure,x>75,-6847<x<3526,8<x<16,2<x<814,16<x<32,14<x<29,0
719,services,single,secondary,yes,yes,no,unknown,jan,failure,18<x<37,3526<x<13899,1<x<8,814<x<1627,1<x<16,0<x<14,1
720,student,married,primary,no,yes,no,telephone,aug,failure,37<x<56,-6847<x<3526,16<x<23,814<x<1627,16<x<32,0<x<14,1
721,management,married,primary,yes,yes,no,unknown,may,other,18<x<37,-6847<x<3526,8<x<16,814<x<1627,16<x<32,0<x<14,0
722,unemployed,divorced,primary,no,no,yes,cellular,aug,unknown,18<x<37,3526<x<13899,16<x<23,2<x<814,1<x<16,29<x<43,0
723,admin.,divorced,secondary,yes,no,yes,cellular,feb,other,18<x<37,-6847<x<3526,16<x<23,2<x<814,16<x<32,29<x<43,1
724,services,divorced,primary,yes,no,yes,telephone,may,success,56<x<75,-6847<x<3526,16<x<23,2<x<814,16<x<32,0<x<14,1
725,services,married,primary,no,no,yes,cellular,apr,failure,56<x<75,-6847<x<3526,x>23,814<x<1627,16<x<32,x>43,1
726,housemaid,single,secondary,no,yes,no,cellular,feb,other,18<x<37,-6847<x<3526,8<x<16,814<x<1627,1<x<16,0<x<14,1
727,services,married,secondary,no,yes,no,telephone,jul,unknown,18<x<37,-6847<x<3526,16<x<23,814<x<1627,16<x<32,29<x<43,0
728,technician,single,tertiary,yes,no,no,unknown,jun,unknown,x<18,3526<x<13899,1<x<8,814<x<1627,16<x<32,0<x<14,0
729,blue-collar,divorced,secondary,yes,yes,no,cellular,may,success,56<x<75,-6847<x<3526,1<x<8,2<x<814,1<x<16,29<x<43,1
730,unemployed,single,tertiary,yes,no,yes,telephone,jul,failure,18<x<37,-6847<x<3526,x>23,2<x<814,1<x<16,0<x<14,1
731,housemaid,single,secondary,no,no,yes,telephone,jan,unknown,x>75,-6847<x<3526,x>23,1627<x<2440,16<x<32,0<x<14,0
732,housemaid,divorced,primary,yes,yes,no,unknown,nov,unknown,37<x<56,3526<x<13899,x>23,2<x<814,1<x<16,14<x<29,0
733,entrepreneur,single,secondary,no,no,yes,cellular,oct,failure,37<x<56,3526<x<13899,x>23,2<x<814,1<x<16,0<x<14,1
734,self-employed,single,tertiary,no,no,no,cellular,jul,failure,18<x<37,3526<x<13899,8<x<16,2<x<814,16<x<32,14<x<29,1
735,technician,single,unknown,no,yes,yes,telephone,nov,failure,18<x<37,-6847<x<3526,x>23,814<x<1627,1<x<16,x<0,1
736,services,single,tertiary,no,yes,no,telephone,jun,failure,37<x<56,-6847<x<3526,16<x<23,2<x<814,16<x<32,0<x<14,1
737,self-employed,married,primary,no,no,yes,unknown,may,success,x>75,3526<x<13899,16<x<23,814<x<1627,16<x<32,29<x<43,1
738,housemaid,divorced,unknown,no,no,no,cellular,dec,failure,18<x<37,-6847<x<3526,8<x<16,2<x<814,16<x<32,14<x<29,1
739,unemployed,married,secondary,yes,yes,yes,unknown,nov,success,18<x<37,-6847<x<3526,x>23,2<x<814,16<x<32,0<x<14,0
740,services,married,tertiary,no,no,yes,cellular,mar,other,18<x<37,3526<x<13899,1<x<8,2<x<814,16<x<32,0<x<14,1
741,blue-collar,married,primary,yes,yes,yes,unknown,jul,unknown,18<x<37,-6847<x<3526,x>23,814<x<1627,16<x<32,0<x<14,0
742,student,single,unknown,yes,yes,no,unknown,feb,other,x>75,-6847<x<3526,x>23,2<x<814,1<x<16,14<x<29,1
743,student,divorced,secondary,no,no,no,unknown,jun,success,56<x<75,-6847<x<3526,1<x<8,2<x<814,x>47,14<x<29,0
744,services,divorced,tertiary,yes,no,yes,unknown,jul,failure,x>75,3526<x<13899,x>23,2<x<814,1<x<16,14<x<29,1
745,housemaid,married,secondary,yes,yes,yes,unknown,jun,other,56<x<75,-6847<x<3526,x>23,814<x<1627,16<x<32,0<x<14,0
746,technician,married,unknown,no,yes,yes,unknown,nov,success,18<x<37,-6847<x<3526,16<x<23,2<x<814,1<x<16,0<x<14,0
747,retired,married,tertiary,yes,yes,no,telephone,mar,success,56<x<75,-6847<x<3526,8<x<16,2<x<814,16<x<32,14<x<29,1
748,admin.,married,primary,yes,yes,yes,telephone,dec,other,18<x<37,-6847<x<3526,16<x<23,814<x<1627,16<x<32,29<x<43,1
749,unknown,single,tertiary,yes,yes,no,telephone,mar,failure,18<x<37,3526<x<13899,16<x<23,2<x<814,x<1,0<x<14,0
750,admin.,single,tertiary,yes,no,yes,unknown,aug,success,18<x<37,-6847<x<3526,x>23,2<x<814,16<x<32,14<x<29,1
751,unknown,married,tertiary,yes,no,no,telephone,nov,unknown,18<x<37,-6847<x<3526,16<x<23,2<x<814,16<x<32,0<x<14,0
752,entrepreneur,single,unknown,no,no,no,unknown,jun,unknown,37<x<56,-6847<x<3526,1<x<8,1627<x<2440,32<x<47,0<x<14,1
753,self-employed,married,primary,yes,no,no,unknown,apr,other,18<x<37,-6847<x<3526,8<x<16,2<x<814,16<x<32,29<x<43,0
754,admin.,married,secondary,yes,no,no,unknown,feb,other,18<x<37,-6847<x<3526,8<x<16,2<x<814,16<x<32,x>43,1
