id,age,country,educational-num,fnlwgt,gender,hours-per-week,race,relationship,workclass,class
82,36<x<42,non-US,x<9,75742<x<209813,Female,x<35,White,Own-child,Self-emp-inc,0
83,30<x<36,non-US,x<9,75742<x<209813,Female,x<35,White,Wife,Self-emp-inc,0
84,55<x<61,US,12<x<14,75742<x<209813,Female,x<35,Asian-Pac-Islander,Own-child,State-gov,0
85,x>67,US,x<9,x>209813,Female,x<35,White,Own-child,Without-pay,0
86,42<x<55,US,x<9,x>209813,Female,37<x<42,Asian-Pac-Islander,Other-relative,Never-worked,0
87,42<x<55,US,x<9,75742<x<209813,Female,x>60,White,Husband,Without-pay,0
88,x>67,non-US,x<9,75742<x<209813,Male,x>60,White,Wife,Self-emp-not-inc,0
89,x>67,non-US,x<9,75742<x<209813,Female,50<x<60,White,Unmarried,Without-pay,0
90,61<x<67,non-US,x<9,75742<x<209813,Male,x<35,Asian-Pac-Islander,Husband,Private,0
91,61<x<67,non-US,12<x<14,x<37719,Female,x>60,White,Unmarried,Self-emp-inc,0
92,x>67,non-US,11<x<12,75742<x<209813,Female,x>60,Other,Unmarried,Self-emp-not-inc,0
93,x>67,non-US,x<9,x<37719,Female,x>60,Amer-Indian-Eskimo,Husband,Self-emp-inc,0
94,x>67,non-US,9<x<11,75742<x<209813,Male,37<x<42,Other,Other-relative,Without-pay,0
95,55<x<61,non-US,x<9,75742<x<209813,Male,x>60,Black,Not-in-family,Self-emp-inc,0
96,36<x<42,non-US,11<x<12,75742<x<209813,Male,x>60,Other,Unmarried,Local-gov,0
97,x<22,non-US,12<x<14,x>209813,Female,x<35,Asian-Pac-Islander,Other-relative,Private,0
98,42<x<55,US,x<9,75742<x<209813,Female,x>60,Amer-Indian-Eskimo,Other-relative,Without-pay,0
99,42<x<55,non-US,x<9,75742<x<209813,Male,42<x<50,Black,Unmarried,State-gov,0
100,25<x<28,non-US,x<9,75742<x<209813,Male,x<35,Asian-Pac-Islander,Husband,Never-worked,0
101,25<x<28,non-US,x<9,75742<x<209813,Male,37<x<42,Black,Unmarried,State-gov,0
102,28<x<30,US,x<9,37719<x<75742,Male,37<x<42,Asian-Pac-Islander,Wife,State-gov,0
103,x>67,non-US,x<9,75742<x<209813,Female,x<35,Other,Own-child,Self-emp-not-inc,0
104,36<x<42,non-US,x<9,75742<x<209813,Female,37<x<42,Other,Other-relative,Federal-gov,0
105,x>67,US,x<9,75742<x<209813,Male,x>60,White,Own-child,Federal-gov,0
106,55<x<61,US,9<x<11,75742<x<209813,Male,x<35,Black,Other-relative,State-gov,0
107,36<x<42,US,9<x<11,75742<x<209813,Female,50<x<60,White,Wife,Without-pay,0
108,x>67,US,x<9,x>209813,Female,50<x<60,Amer-Indian-Eskimo,Husband,State-gov,0
109,x>67,non-US,x<9,x>209813,Female,x<35,White,Other-relative,Self-emp-not-inc,0
110,x>67,US,x<9,x>209813,Female,x>60,Black,Husband,Private,0
111,x>67,non-US,x<9,x>209813,Female,42<x<50,White,Wife,Without-pay,0
112,x>67,non-US,x<9,x>209813,Male,x<35,White,Unmarried,Self-emp-inc,0
113,55<x<61,US,x>15,75742<x<209813,Male,x<35,White,Not-in-family,Federal-gov,0
114,x<22,non-US,14<x<15,37719<x<75742,Male,x>60,Asian-Pac-Islander,Other-relative,Never-worked,0
115,61<x<67,US,11<x<12,75742<x<209813,Male,x<35,Amer-Indian-Eskimo,Unmarried,Local-gov,0
116,42<x<55,US,x>15,75742<x<209813,Male,x<35,Black,Unmarried,Self-emp-inc,0
117,42<x<55,US,x<9,x>209813,Female,x>60,Other,Unmarried,Local-gov,0
118,36<x<42,US,11<x<12,x>209813,Male,x<35,Other,Husband,Private,0
119,30<x<36,US,x<9,x>209813,Female,x>60,Other,Wife,Without-pay,0
120,30<x<36,US,x<9,x<37719,Female,x>60,Black,Own-child,Never-worked,0
121,x>67,US,x<9,75742<x<209813,Male,x<35,Asian-Pac-Islander,Wife,State-gov,0
122,28<x<30,US,9<x<11,75742<x<209813,Male,42<x<50,Amer-Indian-Eskimo,Wife,Local-gov,0
123,x>67,non-US,14<x<15,75742<x<209813,Male,x>60,White,Own-child,Without-pay,0
124,42<x<55,non-US,x<9,75742<x<209813,Female,x<35,Amer-Indian-Eskimo,Not-in-family,State-gov,0
125,x>67,non-US,x<9,75742<x<209813,Female,x>60,White,Not-in-family,Self-emp-inc,0
126,28<x<30,non-US,x>15,x>209813,Male,x>60,Other,Other-relative,Without-pay,0
127,x<22,non-US,x<9,x>209813,Male,x>60,Black,Husband,State-gov,0
128,61<x<67,US,x>15,75742<x<209813,Female,37<x<42,White,Other-relative,Without-pay,0
129,x<22,non-US,x<9,75742<x<209813,Male,37<x<42,Asian-Pac-Islander,Own-child,Private,0
130,x>67,US,x<9,37719<x<75742,Female,x>60,Black,Wife,Self-emp-not-inc,0
131,61<x<67,US,x<9,x>209813,Female,35<x<37,Amer-Indian-Eskimo,Husband,Federal-gov,0
132,x>67,non-US,x<9,x>209813,Female,x>60,Asian-Pac-Islander,Husband,Local-gov,0
133,30<x<36,non-US,x<9,75742<x<209813,Male,50<x<60,Asian-Pac-Islander,Other-relative,Private,0
134,28<x<30,US,x<9,75742<x<209813,Male,37<x<42,Amer-Indian-Eskimo,Not-in-family,Federal-gov,0
135,30<x<36,US,x<9,x>209813,Male,x>60,Amer-Indian-Eskimo,Not-in-family,Federal-gov,0
136,42<x<55,non-US,x<9,x>209813,Female,42<x<50,Asian-Pac-Islander,Not-in-family,Federal-gov,0
137,61<x<67,non-US,12<x<14,75742<x<209813,Female,x<35,White,Wife,Private,0
138,30<x<36,non-US,x<9,75742<x<209813,Male,x<35,Black,Wife,Self-emp-inc,0
139,x>67,US,x<9,x<37719,Male,x<35,Amer-Indian-Eskimo,Unmarried,Federal-gov,0
140,61<x<67,non-US,x>15,75742<x<209813,Female,x>60,Black,Wife,Never-worked,0
141,55<x<61,US,9<x<11,75742<x<209813,Female,x<35,Asian-Pac-Islander,Other-relative,Never-worked,0
142,x>67,US,x<9,x>209813,Female,x<35,White,Husband,State-gov,0
143,42<x<55,US,x<9,75742<x<209813,Female,x>60,White,Not-in-family,Without-pay,0
144,42<x<55,non-US,x>15,x>209813,Female,x<35,Asian-Pac-Islander,Not-in-family,Without-pay,0
145,x>67,non-US,x<9,75742<x<209813,Female,x>60,White,Husband,Local-gov,0
146,36<x<42,non-US,x<9,75742<x<209813,Female,x>60,Other,Wife,Without-pay,0
147,x>67,non-US,x<9,75742<x<209813,Male,x>60,Asian-Pac-Islander,Wife,Federal-gov,0
148,42<x<55,non-US,x<9,75742<x<209813,Male,50<x<60,White,Other-relative,Local-gov,0
149,42<x<55,non-US,9<x<11,37719<x<75742,Male,37<x<42,Black,Unmarried,Without-pay,0
150,61<x<67,non-US,x<9,x>209813,Male,x>60,Amer-Indian-Eskimo,Wife,Federal-gov,0
151,x<22,US,x<9,75742<x<209813,Male,x>60,Asian-Pac-Islander,Unmarried,Private,0
152,x<22,US,x<9,x>209813,Male,42<x<50,Other,Other-relative,Local-gov,0
153,x>67,non-US,x<9,x>209813,Male,x>60,White,Wife,Self-emp-not-inc,0
154,55<x<61,US,9<x<11,x>209813,Female,x<35,White,Own-child,Local-gov,0
155,30<x<36,non-US,x>15,75742<x<209813,Female,37<x<42,Other,Other-relative,Never-worked,0
156,25<x<28,non-US,14<x<15,75742<x<209813,Male,x<35,White,Own-child,Self-emp-not-inc,0
157,55<x<61,US,x<9,x>209813,Female,35<x<37,Amer-Indian-Eskimo,Other-relative,State-gov,0
158,30<x<36,non-US,12<x<14,75742<x<209813,Female,x>60,Black,Husband,Self-emp-inc,1
159,42<x<55,non-US,x<9,75742<x<209813,Male,x>60,White,Wife,Local-gov,0
160,x>67,US,x>15,75742<x<209813,Female,x<35,White,Other-relative,Without-pay,0
161,42<x<55,non-US,x<9,75742<x<209813,Male,x>60,Other,Not-in-family,Without-pay,0
162,42<x<55,non-US,x<9,37719<x<75742,Female,x>60,Other,Not-in-family,Never-worked,0
163,42<x<55,non-US,12<x<14,37719<x<75742,Male,50<x<60,White,Unmarried,Self-emp-not-inc,1
164,25<x<28,US,14<x<15,75742<x<209813,Female,x>60,Asian-Pac-Islander,Other-relative,Without-pay,0
165,x>67,US,9<x<11,75742<x<209813,Male,37<x<42,Amer-Indian-Eskimo,Not-in-family,Local-gov,0
166,30<x<36,non-US,x<9,75742<x<209813,Male,37<x<42,Asian-Pac-Islander,Unmarried,Without-pay,0
167,42<x<55,non-US,x<9,x>209813,Male,x>60,White,Own-child,State-gov,0
168,x>67,non-US,x<9,x>209813,Female,42<x<50,Black,Husband,Self-emp-inc,0
169,x>67,non-US,12<x<14,x>209813,Male,50<x<60,Other,Own-child,Private,0
170,30<x<36,non-US,x<9,75742<x<209813,Male,x>60,Amer-Indian-Eskimo,Other-relative,Without-pay,0
171,61<x<67,non-US,x<9,75742<x<209813,Female,x<35,Asian-Pac-Islander,Unmarried,Without-pay,0
172,x>67,non-US,9<x<11,x>209813,Female,x>60,Amer-Indian-Eskimo,Not-in-family,Local-gov,0
173,42<x<55,non-US,11<x<12,x>209813,Female,x>60,White,Wife,Local-gov,1
174,x>67,US,x<9,75742<x<209813,Male,x>60,Black,Unmarried,Private,0
175,61<x<67,US,12<x<14,37719<x<75742,Male,x>60,Black,Not-in-family,Private,0
176,x>67,US,x>15,37719<x<75742,Male,x<35,Amer-Indian-Eskimo,Own-child,Private,0
177,x>67,US,x<9,x>209813,Male,x<35,Amer-Indian-Eskimo,Not-in-family,State-gov,0
178,30<x<36,US,x<9,75742<x<209813,Female,37<x<42,Asian-Pac-Islander,Wife,Self-emp-not-inc,0
179,36<x<42,non-US,x<9,37719<x<75742,Female,x>60,Amer-Indian-Eskimo,Husband,Without-pay,0
180,55<x<61,non-US,x<9,x>209813,Female,x<35,Black,Wife,Self-emp-not-inc,0
181,42<x<55,non-US,x<9,75742<x<209813,Male,50<x<60,Amer-Indian-Eskimo,Unmarried,Self-emp-inc,0
182,x<22,non-US,12<x<14,75742<x<209813,Female,37<x<42,White,Unmarried,Federal-gov,0
183,x>67,non-US,x<9,75742<x<209813,Female,x>60,Asian-Pac-Islander,Unmarried,Without-pay,0
184,42<x<55,US,x>15,x>209813,Female,x<35,Asian-Pac-Islander,Not-in-family,Federal-gov,0
185,42<x<55,US,x<9,75742<x<209813,Male,50<x<60,Other,Wife,Private,0
186,61<x<67,US,12<x<14,75742<x<209813,Male,x>60,White,Not-in-family,Private,0
187,x>67,non-US,x<9,37719<x<75742,Male,x>60,Black,Not-in-family,Never-worked,0
188,x<22,non-US,x<9,75742<x<209813,Male,x>60,White,Not-in-family,Self-emp-not-inc,0
189,x>67,non-US,x<9,x>209813,Female,x<35,Black,Husband,Private,0
190,55<x<61,US,9<x<11,75742<x<209813,Female,x<35,White,Wife,State-gov,0
191,24<x<25,US,11<x<12,x>209813,Female,x<35,Amer-Indian-Eskimo,Wife,State-gov,0
192,x>67,US,x>15,x>209813,Male,x>60,White,Other-relative,Self-emp-inc,0
193,36<x<42,US,x<9,x>209813,Male,x>60,Black,Other-relative,Local-gov,0
194,24<x<25,US,x<9,75742<x<209813,Female,x>60,White,Not-in-family,Private,0
195,28<x<30,US,x<9,75742<x<209813,Male,42<x<50,Amer-Indian-Eskimo,Husband,Local-gov,0
196,42<x<55,US,x<9,x>209813,Female,x<35,Asian-Pac-Islander,Husband,Local-gov,0
197,x>67,non-US,x<9,x>209813,Female,x>60,Black,Unmarried,Federal-gov,0
198,x>67,US,x<9,75742<x<209813,Female,50<x<60,Asian-Pac-Islander,Own-child,Private,0
199,x<22,US,x<9,75742<x<209813,Female,x>60,White,Own-child,Never-worked,0
200,x>67,non-US,14<x<15,x>209813,Male,x>60,Asian-Pac-Islander,Not-in-family,Self-emp-inc,0
201,30<x<36,non-US,x>15,x>209813,Male,x<35,Black,Wife,Self-emp-not-inc,0
202,x<22,US,x<9,75742<x<209813,Female,x>60,Black,Unmarried,Self-emp-inc,0
203,x>67,US,12<x<14,x>209813,Male,x<35,Amer-Indian-Eskimo,Wife,Self-emp-inc,0
204,42<x<55,non-US,14<x<15,75742<x<209813,Male,42<x<50,Asian-Pac-Islander,Wife,Never-worked,1
205,42<x<55,US,x<9,75742<x<209813,Male,37<x<42,Black,Other-relative,Self-emp-not-inc,0
206,x>67,US,x<9,x>209813,Female,x>60,Amer-Indian-Eskimo,Unmarried,Self-emp-inc,0
207,42<x<55,non-US,x<9,75742<x<209813,Male,x<35,Other,Husband,Local-gov,0
208,36<x<42,non-US,x<9,75742<x<209813,Male,x<35,Other,Wife,Private,0
209,61<x<67,non-US,x<9,75742<x<209813,Male,x<35,White,Own-child,Self-emp-inc,0
210,42<x<55,non-US,x<9,75742<x<209813,Female,x<35,Other,Not-in-family,Private,0
211,42<x<55,US,11<x<12,x>209813,Female,x>60,Asian-Pac-Islander,Own-child,Self-emp-not-inc,0
212,42<x<55,US,11<x<12,75742<x<209813,Male,42<x<50,Other,Wife,Self-emp-not-inc,1
213,30<x<36,non-US,x<9,x>209813,Female,x<35,Black,Husband,Local-gov,0
214,x>67,non-US,12<x<14,75742<x<209813,Male,x<35,Black,Unmarried,Federal-gov,0
215,x>67,non-US,x<9,x>209813,Male,x>60,Amer-Indian-Eskimo,Not-in-family,Private,0
216,42<x<55,US,x<9,75742<x<209813,Female,x>60,Asian-Pac-Islander,Husband,Local-gov,0
217,x<22,US,x<9,x>209813,Male,42<x<50,Other,Unmarried,Without-pay,0
218,61<x<67,US,x<9,75742<x<209813,Male,50<x<60,Other,Other-relative,State-gov,0
219,36<x<42,US,x<9,x>209813,Female,x<35,Asian-Pac-Islander,Wife,Private,0
220,x<22,non-US,x<9,75742<x<209813,Female,x<35,Asian-Pac-Islander,Own-child,Local-gov,0
221,42<x<55,US,12<x<14,75742<x<209813,Female,x>60,White,Wife,State-gov,1
222,x>67,non-US,9<x<11,75742<x<209813,Female,50<x<60,Black,Not-in-family,Never-worked,0
223,x>67,non-US,x<9,x>209813,Male,x<35,White,Other-relative,Private,0
224,x>67,non-US,x<9,75742<x<209813,Male,x<35,Amer-Indian-Eskimo,Other-relative,Federal-gov,0
225,x>67,US,x<9,37719<x<75742,Male,x<35,Other,Unmarried,Local-gov,0
226,61<x<67,non-US,x<9,x>209813,Male,35<x<37,White,Unmarried,Local-gov,0
227,28<x<30,US,x>15,75742<x<209813,Female,x<35,Amer-Indian-Eskimo,Husband,Federal-gov,0
228,x>67,US,14<x<15,x>209813,Male,35<x<37,Asian-Pac-Islander,Wife,Federal-gov,0
229,30<x<36,non-US,x<9,75742<x<209813,Male,x<35,White,Unmarried,Without-pay,0
230,x>67,non-US,12<x<14,75742<x<209813,Female,x>60,Amer-Indian-Eskimo,Wife,Private,0
231,28<x<30,US,12<x<14,37719<x<75742,Male,x<35,Asian-Pac-Islander,Own-child,Private,0
232,36<x<42,US,x<9,x>209813,Male,x>60,Black,Own-child,Self-emp-inc,0
233,25<x<28,US,x<9,75742<x<209813,Female,42<x<50,Black,Husband,Self-emp-inc,0
234,x>67,non-US,9<x<11,75742<x<209813,Female,x<35,Amer-Indian-Eskimo,Wife,Local-gov,0
235,x<22,non-US,x<9,75742<x<209813,Female,x<35,Amer-Indian-Eskimo,Unmarried,Local-gov,0
236,x>67,non-US,x<9,x>209813,Male,x>60,White,Unmarried,Without-pay,0
237,x>67,US,12<x<14,75742<x<209813,Male,x<35,White,Wife,Private,0
238,x>67,non-US,x>15,x>209813,Male,x<35,Asian-Pac-Islander,Wife,Never-worked,0
239,x>67,non-US,x<9,75742<x<209813,Male,50<x<60,Asian-Pac-Islander,Other-relative,State-gov,0
240,55<x<61,non-US,x<9,75742<x<209813,Male,x>60,Black,Husband,Without-pay,0
241,x>67,US,9<x<11,75742<x<209813,Male,x<35,Amer-Indian-Eskimo,Other-relative,Self-emp-inc,0
242,25<x<28,US,x<9,37719<x<75742,Female,x<35,Amer-Indian-Eskimo,Wife,State-gov,0
243,x>67,non-US,x<9,75742<x<209813,Female,50<x<60,Other,Other-relative,Never-worked,0
244,30<x<36,non-US,14<x<15,37719<x<75742,Male,42<x<50,Asian-Pac-Islander,Other-relative,Without-pay,0
245,x>67,non-US,x<9,x>209813,Female,x>60,Amer-Indian-Eskimo,Husband,Local-gov,0
246,25<x<28,non-US,14<x<15,x>209813,Male,x<35,Asian-Pac-Islander,Unmarried,Self-emp-not-inc,0
247,25<x<28,non-US,9<x<11,x>209813,Male,x<35,Black,Husband,Federal-gov,0
248,61<x<67,US,9<x<11,75742<x<209813,Female,x>60,White,Unmarried,Self-emp-not-inc,0
249,x>67,non-US,x<9,75742<x<209813,Male,x<35,White,Unmarried,Private,0
250,x>67,US,x<9,75742<x<209813,Male,50<x<60,White,Own-child,State-gov,0
251,22<x<24,non-US,x<9,x>209813,Female,42<x<50,Asian-Pac-Islander,Not-in-family,Never-worked,0
252,55<x<61,non-US,9<x<11,x>209813,Female,x>60,Black,Husband,Self-emp-inc,0
253,x>67,non-US,x<9,75742<x<209813,Male,37<x<42,White,Wife,Self-emp-not-inc,0
254,x>67,non-US,x<9,x>209813,Female,x<35,Black,Not-in-family,Local-gov,0
255,42<x<55,non-US,x<9,x>209813,Female,x>60,White,Not-in-family,Without-pay,0
256,25<x<28,US,x<9,x>209813,Male,x>60,Other,Wife,Without-pay,0
257,61<x<67,US,9<x<11,75742<x<209813,Female,x<35,Asian-Pac-Islander,Other-relative,Local-gov,0
258,42<x<55,non-US,x<9,75742<x<209813,Male,50<x<60,Amer-Indian-Eskimo,Husband,Local-gov,0
259,x<22,US,x<9,75742<x<209813,Female,x>60,Amer-Indian-Eskimo,Not-in-family,Private,0
260,42<x<55,non-US,x<9,75742<x<209813,Female,50<x<60,Other,Own-child,Never-worked,0
261,x>67,US,x<9,x>209813,Female,x>60,White,Unmarried,Self-emp-inc,0
262,55<x<61,non-US,12<x<14,75742<x<209813,Female,x<35,White,Other-relative,Self-emp-not-inc,0
263,x>67,US,x<9,75742<x<209813,Male,x>60,White,Wife,Self-emp-inc,0
264,x>67,US,x<9,x>209813,Female,42<x<50,White,Other-relative,Self-emp-not-inc,0
265,55<x<61,non-US,9<x<11,75742<x<209813,Male,x>60,Other,Own-child,Self-emp-inc,0
266,55<x<61,non-US,x<9,75742<x<209813,Female,x>60,Black,Unmarried,Self-emp-inc,0
267,x>67,non-US,x<9,75742<x<209813,Female,x<35,Amer-Indian-Eskimo,Own-child,Federal-gov,0
268,22<x<24,non-US,x<9,x>209813,Female,x>60,White,Other-relative,Without-pay,0
269,x<22,non-US,11<x<12,75742<x<209813,Male,x>60,Asian-Pac-Islander,Own-child,State-gov,0
270,36<x<42,non-US,x>15,x>209813,Male,x>60,White,Unmarried,Federal-gov,0
271,42<x<55,non-US,12<x<14,x>209813,Female,x<35,Amer-Indian-Eskimo,Wife,Local-gov,0
272,x>67,non-US,14<x<15,x>209813,Female,37<x<42,Asian-Pac-Islander,Other-relative,Private,0
273,30<x<36,non-US,x<9,75742<x<209813,Female,x<35,Amer-Indian-Eskimo,Husband,Local-gov,0
274,x>67,non-US,x<9,x>209813,Male,42<x<50,Asian-Pac-Islander,Unmarried,Private,0
275,x<22,non-US,11<x<12,x>209813,Male,x>60,Black,Husband,Without-pay,0
276,42<x<55,US,14<x<15,75742<x<209813,Female,x<35,Amer-Indian-Eskimo,Not-in-family,State-gov,0
277,x>67,US,14<x<15,x>209813,Female,x>60,White,Wife,State-gov,0
278,55<x<61,US,9<x<11,x>209813,Female,x>60,Amer-Indian-Eskimo,Wife,Without-pay,0
279,55<x<61,non-US,9<x<11,x>209813,Female,42<x<50,White,Wife,State-gov,0
280,36<x<42,US,x<9,75742<x<209813,Male,x>60,White,Husband,Never-worked,0
281,61<x<67,non-US,x<9,x>209813,Male,x>60,Other,Own-child,Federal-gov,0
282,42<x<55,non-US,x>15,x<37719,Female,x<35,Amer-Indian-Eskimo,Husband,Federal-gov,0
283,55<x<61,non-US,x<9,75742<x<209813,Male,x<35,Amer-Indian-Eskimo,Unmarried,Local-gov,0
284,x>67,non-US,x<9,x>209813,Male,37<x<42,White,Unmarried,Self-emp-inc,0
285,x>67,US,x<9,75742<x<209813,Female,x<35,Black,Own-child,Never-worked,0
286,61<x<67,non-US,9<x<11,x>209813,Male,x<35,Amer-Indian-Eskimo,Unmarried,Self-emp-not-inc,0
287,x>67,non-US,x<9,75742<x<209813,Male,50<x<60,Other,Own-child,Without-pay,0
288,55<x<61,US,x<9,37719<x<75742,Male,x<35,Amer-Indian-Eskimo,Not-in-family,Self-emp-inc,0
289,36<x<42,non-US,x<9,75742<x<209813,Male,x<35,Asian-Pac-Islander,Not-in-family,Private,0
290,x>67,non-US,x<9,75742<x<209813,Female,50<x<60,White,Own-child,State-gov,0
291,22<x<24,non-US,x>15,75742<x<209813,Male,x<35,Amer-Indian-Eskimo,Other-relative,Self-emp-not-inc,0
292,42<x<55,non-US,9<x<11,75742<x<209813,Female,x>60,Other,Husband,Local-gov,0
293,x<22,non-US,x<9,x>209813,Male,x<35,Black,Unmarried,State-gov,0
294,42<x<55,non-US,11<x<12,75742<x<209813,Female,x>60,Other,Wife,Self-emp-not-inc,0
295,x<22,US,9<x<11,75742<x<209813,Female,42<x<50,Amer-Indian-Eskimo,Wife,Never-worked,0
296,30<x<36,non-US,x<9,75742<x<209813,Male,x<35,Other,Own-child,Local-gov,0
297,55<x<61,US,14<x<15,75742<x<209813,Male,x<35,Other,Unmarried,Never-worked,0
298,42<x<55,non-US,12<x<14,75742<x<209813,Female,x>60,Amer-Indian-Eskimo,Not-in-family,Federal-gov,0
299,22<x<24,non-US,x<9,75742<x<209813,Female,x<35,White,Husband,Federal-gov,0
300,36<x<42,US,x<9,75742<x<209813,Male,50<x<60,Other,Husband,State-gov,0
301,25<x<28,US,x<9,75742<x<209813,Male,x>60,Asian-Pac-Islander,Husband,Self-emp-inc,0
302,x>67,US,x<9,x>209813,Female,x>60,Other,Own-child,Self-emp-not-inc,0
303,55<x<61,US,x<9,75742<x<209813,Male,50<x<60,Asian-Pac-Islander,Wife,Private,0
304,55<x<61,US,x<9,x>209813,Female,x<35,Asian-Pac-Islander,Unmarried,Never-worked,0
305,42<x<55,US,x>15,75742<x<209813,Female,x<35,Asian-Pac-Islander,Unmarried,Self-emp-inc,0
306,55<x<61,US,x<9,37719<x<75742,Female,x>60,White,Unmarried,Without-pay,0
307,x>67,US,9<x<11,x>209813,Female,42<x<50,Amer-Indian-Eskimo,Own-child,Federal-gov,0
308,30<x<36,US,11<x<12,x>209813,Male,x>60,Other,Wife,Self-emp-not-inc,1
309,36<x<42,US,x<9,75742<x<209813,Male,x>60,Asian-Pac-Islander,Husband,Local-gov,0
310,x>67,non-US,x<9,x>209813,Male,x<35,Other,Not-in-family,Never-worked,0
311,55<x<61,non-US,14<x<15,75742<x<209813,Male,x<35,Other,Other-relative,Without-pay,0
312,36<x<42,US,9<x<11,75742<x<209813,Male,x>60,White,Unmarried,Private,0
313,36<x<42,non-US,14<x<15,75742<x<209813,Male,x>60,Amer-Indian-Eskimo,Other-relative,Local-gov,0
314,61<x<67,non-US,12<x<14,75742<x<209813,Female,x>60,Asian-Pac-Islander,Not-in-family,Never-worked,0
315,42<x<55,US,x<9,x>209813,Female,x<35,Asian-Pac-Islander,Other-relative,Federal-gov,0
316,25<x<28,US,9<x<11,x>209813,Male,x>60,Other,Unmarried,Self-emp-inc,0
317,x>67,non-US,11<x<12,75742<x<209813,Male,x<35,Amer-Indian-Eskimo,Wife,Local-gov,0
318,25<x<28,non-US,x<9,75742<x<209813,Male,37<x<42,Other,Own-child,Self-emp-not-inc,0
319,x>67,US,14<x<15,37719<x<75742,Female,x<35,Amer-Indian-Eskimo,Husband,Local-gov,0
320,x<22,non-US,11<x<12,x>209813,Female,x<35,Asian-Pac-Islander,Other-relative,Without-pay,0
321,61<x<67,US,x<9,75742<x<209813,Male,x<35,Other,Other-relative,Private,0
322,42<x<55,non-US,x<9,75742<x<209813,Female,35<x<37,Black,Other-relative,Without-pay,0
323,42<x<55,non-US,x<9,x>209813,Female,x>60,Amer-Indian-Eskimo,Wife,Never-worked,0
324,x>67,non-US,x<9,75742<x<209813,Female,x<35,White,Unmarried,Self-emp-inc,0
325,x>67,US,x>15,x>209813,Male,50<x<60,Asian-Pac-Islander,Other-relative,Private,0
326,42<x<55,non-US,x<9,x>209813,Male,x<35,Black,Husband,Private,0
327,42<x<55,non-US,x>15,75742<x<209813,Male,x>60,Amer-Indian-Eskimo,Other-relative,Self-emp-inc,0
328,55<x<61,non-US,11<x<12,75742<x<209813,Female,x<35,Black,Not-in-family,State-gov,0
329,28<x<30,non-US,x<9,x<37719,Male,x>60,Asian-Pac-Islander,Wife,Local-gov,0
330,x>67,non-US,x<9,75742<x<209813,Male,37<x<42,White,Wife,State-gov,0
331,x>67,non-US,x<9,75742<x<209813,Male,50<x<60,Black,Own-child,Without-pay,0
332,42<x<55,US,12<x<14,37719<x<75742,Male,x<35,Amer-Indian-Eskimo,Other-relative,State-gov,0
333,36<x<42,US,9<x<11,75742<x<209813,Female,x>60,Amer-Indian-Eskimo,Unmarried,State-gov,0
334,42<x<55,US,14<x<15,75742<x<209813,Male,x>60,Black,Unmarried,Federal-gov,0
335,30<x<36,US,14<x<15,75742<x<209813,Male,50<x<60,White,Unmarried,Never-worked,0
336,x>67,US,x<9,75742<x<209813,Male,x>60,Black,Own-child,Private,0
337,x>67,non-US,x<9,x>209813,Male,x<35,Amer-Indian-Eskimo,Wife,Federal-gov,0
338,x>67,US,x<9,75742<x<209813,Male,42<x<50,White,Own-child,Self-emp-not-inc,0
339,30<x<36,US,14<x<15,75742<x<209813,Male,50<x<60,Black,Husband,Private,1
340,x>67,US,x<9,75742<x<209813,Male,x<35,Asian-Pac-Islander,Husband,Self-emp-inc,0
341,22<x<24,non-US,11<x<12,x>209813,Male,x<35,Asian-Pac-Islander,Other-relative,Federal-gov,0
342,x>67,non-US,9<x<11,x>209813,Female,x<35,Amer-Indian-Eskimo,Not-in-family,Federal-gov,0
343,61<x<67,non-US,9<x<11,75742<x<209813,Male,50<x<60,Other,Unmarried,Without-pay,0
344,x>67,non-US,x<9,75742<x<209813,Male,42<x<50,Amer-Indian-Eskimo,Wife,Private,0
345,x<22,non-US,x<9,75742<x<209813,Female,x>60,Asian-Pac-Islander,Wife,State-gov,0
346,61<x<67,US,x<9,x>209813,Female,x>60,Black,Husband,Federal-gov,0
347,25<x<28,US,9<x<11,75742<x<209813,Female,x<35,Black,Not-in-family,Federal-gov,0
348,42<x<55,US,x<9,75742<x<209813,Male,x<35,White,Not-in-family,Self-emp-inc,0
349,42<x<55,US,9<x<11,x>209813,Male,x>60,Asian-Pac-Islander,Wife,Self-emp-inc,0
350,36<x<42,US,x<9,75742<x<209813,Male,x<35,Amer-Indian-Eskimo,Wife,Self-emp-not-inc,0
351,x>67,non-US,12<x<14,x>209813,Male,x<35,Other,Wife,State-gov,0
352,42<x<55,US,x<9,x>209813,Female,x>60,Amer-Indian-Eskimo,Not-in-family,Without-pay,0
353,22<x<24,US,x<9,75742<x<209813,Female,x<35,Asian-Pac-Islander,Not-in-family,Federal-gov,0
354,x<22,non-US,x>15,37719<x<75742,Male,42<x<50,Other,Wife,Federal-gov,0
355,42<x<55,non-US,9<x<11,75742<x<209813,Female,x>60,Asian-Pac-Islander,Husband,Self-emp-inc,0
356,x>67,non-US,x>15,x>209813,Male,x<35,Black,Wife,Without-pay,0
357,x>67,US,9<x<11,75742<x<209813,Female,37<x<42,Other,Other-relative,Self-emp-not-inc,0
358,22<x<24,US,x<9,x>209813,Female,50<x<60,White,Other-relative,Federal-gov,0
359,55<x<61,non-US,x<9,75742<x<209813,Male,42<x<50,Other,Wife,Federal-gov,1
