id,age,country,educational-num,fnlwgt,hours-per-week,race,relationship,sex,workclass,class
775,42<x<54,US,13<x<15,75734<x<209291,50<x<61,Asian-Pac-Islander,Unmarried,Male,Without-pay,0
776,x>68,non-US,9<x<11,316820<x<392849,61<x<90,Asian-Pac-Islander,Own-child,Male,Self-emp-inc,0
777,42<x<54,non-US,11<x<12,209813<x<316597,38<x<40,Black,Wife,Female,Self-emp-not-inc,0
778,61<x<68,non-US,2<x<9,75734<x<209291,61<x<90,White,Wife,Female,Private,0
779,x>68,US,x<1,316820<x<392849,61<x<90,Black,Unmarried,Female,Federal-gov,0
780,x>68,non-US,15<x<16,75734<x<209291,43<x<48,White,Other-relative,Female,Self-emp-not-inc,0
781,x>68,non-US,13<x<15,316820<x<392849,34<x<38,Asian-Pac-Islander,Husband,Male,Self-emp-not-inc,1
782,x>68,US,1<x<2,75734<x<209291,61<x<90,Black,Other-relative,Male,Without-pay,0
783,19<x<21,US,2<x<9,316820<x<392849,49<x<50,Asian-Pac-Islander,Husband,Female,State-gov,0
784,x>68,US,1<x<2,43395<x<75413,61<x<90,White,Husband,Female,Local-gov,0
785,30<x<34,non-US,13<x<15,209813<x<316597,2<x<30,Asian-Pac-Islander,Wife,Female,State-gov,0
786,x>68,US,2<x<9,75734<x<209291,30<x<34,Asian-Pac-Islander,Other-relative,Male,Never-worked,0
787,x<19,non-US,9<x<11,75734<x<209291,2<x<30,White,Unmarried,Male,Self-emp-inc,0
788,x>68,non-US,2<x<9,43395<x<75413,50<x<61,Amer-Indian-Eskimo,Unmarried,Female,Federal-gov,0
789,42<x<54,non-US,13<x<15,75734<x<209291,34<x<38,Black,Husband,Female,Federal-gov,1
790,x>68,US,9<x<11,75734<x<209291,61<x<90,Other,Husband,Male,Private,0
791,x>68,US,9<x<11,209813<x<316597,2<x<30,Amer-Indian-Eskimo,Wife,Female,State-gov,0
792,36<x<42,US,2<x<9,75734<x<209291,61<x<90,Asian-Pac-Islander,Wife,Male,State-gov,0
793,54<x<61,US,2<x<9,75734<x<209291,2<x<30,Asian-Pac-Islander,Wife,Male,Federal-gov,0
794,x>68,US,15<x<16,316820<x<392849,2<x<30,Other,Not-in-family,Female,Federal-gov,0
795,42<x<54,non-US,2<x<9,75734<x<209291,2<x<30,Asian-Pac-Islander,Wife,Male,Federal-gov,0
796,54<x<61,non-US,2<x<9,75734<x<209291,2<x<30,Asian-Pac-Islander,Wife,Male,Without-pay,0
797,42<x<54,US,11<x<12,75734<x<209291,61<x<90,Amer-Indian-Eskimo,Husband,Female,Without-pay,0
798,42<x<54,US,2<x<9,75734<x<209291,2<x<30,Black,Wife,Male,State-gov,0
799,x>68,US,x<1,209813<x<316597,2<x<30,Other,Not-in-family,Male,Private,0
800,x<19,US,1<x<2,75734<x<209291,61<x<90,White,Wife,Male,Self-emp-not-inc,0
801,x>68,US,2<x<9,75734<x<209291,61<x<90,Other,Own-child,Male,Self-emp-not-inc,0
802,42<x<54,non-US,2<x<9,75734<x<209291,61<x<90,Other,Wife,Male,State-gov,0
803,61<x<68,non-US,13<x<15,75734<x<209291,50<x<61,Amer-Indian-Eskimo,Husband,Female,Self-emp-not-inc,1
804,61<x<68,US,x<1,316820<x<392849,2<x<30,Other,Other-relative,Male,Local-gov,0
805,61<x<68,US,2<x<9,75734<x<209291,43<x<48,Black,Husband,Male,Never-worked,0
806,27<x<30,US,2<x<9,75734<x<209291,x>90,Black,Wife,Male,Self-emp-not-inc,0
807,30<x<34,US,2<x<9,209813<x<316597,61<x<90,Black,Unmarried,Female,Federal-gov,0
808,x>68,non-US,9<x<11,75734<x<209291,61<x<90,White,Not-in-family,Male,Federal-gov,0
809,x>68,US,9<x<11,75734<x<209291,2<x<30,Amer-Indian-Eskimo,Own-child,Female,Self-emp-inc,0
810,x>68,non-US,x<1,75734<x<209291,2<x<30,Black,Wife,Female,Without-pay,0
811,34<x<36,non-US,x<1,209813<x<316597,61<x<90,White,Wife,Female,State-gov,0
812,x>68,non-US,2<x<9,75734<x<209291,x>90,White,Own-child,Female,Local-gov,0
813,54<x<61,non-US,2<x<9,75734<x<209291,2<x<30,Asian-Pac-Islander,Wife,Female,Federal-gov,0
814,36<x<42,US,x<1,75734<x<209291,43<x<48,Asian-Pac-Islander,Own-child,Male,Self-emp-inc,0
815,42<x<54,US,1<x<2,209813<x<316597,61<x<90,Black,Wife,Female,Self-emp-inc,0
816,61<x<68,non-US,13<x<15,x>392849,50<x<61,Other,Not-in-family,Male,Self-emp-inc,0
817,30<x<34,US,1<x<2,75734<x<209291,2<x<30,Amer-Indian-Eskimo,Husband,Female,Self-emp-not-inc,0
818,x>68,US,x<1,316820<x<392849,2<x<30,Amer-Indian-Eskimo,Husband,Female,Never-worked,0
819,x>68,US,9<x<11,43395<x<75413,30<x<34,Amer-Indian-Eskimo,Not-in-family,Female,Local-gov,0
820,42<x<54,non-US,13<x<15,75734<x<209291,61<x<90,Black,Not-in-family,Male,Without-pay,0
821,36<x<42,non-US,2<x<9,316820<x<392849,42<x<43,Amer-Indian-Eskimo,Husband,Male,Local-gov,0
822,x>68,non-US,13<x<15,37719<x<42900,61<x<90,Other,Other-relative,Male,Never-worked,0
823,19<x<21,non-US,2<x<9,209291<x<209532,50<x<61,Other,Husband,Male,Self-emp-not-inc,0
824,30<x<34,US,2<x<9,209813<x<316597,2<x<30,Other,Own-child,Male,Self-emp-not-inc,0
825,42<x<54,non-US,x<1,75734<x<209291,2<x<30,Amer-Indian-Eskimo,Husband,Female,Private,0
826,x<19,non-US,9<x<11,x>392849,2<x<30,Asian-Pac-Islander,Husband,Male,State-gov,0
827,54<x<61,US,2<x<9,209813<x<316597,34<x<38,Black,Other-relative,Female,Without-pay,0
828,x>68,US,1<x<2,209813<x<316597,30<x<34,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc,0
829,x>68,non-US,2<x<9,75734<x<209291,50<x<61,Asian-Pac-Islander,Not-in-family,Female,Without-pay,0
830,27<x<30,non-US,2<x<9,75734<x<209291,61<x<90,White,Wife,Male,Never-worked,0
831,x<19,US,12<x<13,209813<x<316597,61<x<90,Other,Not-in-family,Male,Local-gov,0
832,36<x<42,US,12<x<13,75734<x<209291,50<x<61,Amer-Indian-Eskimo,Unmarried,Male,Private,0
833,54<x<61,non-US,x<1,316820<x<392849,50<x<61,Asian-Pac-Islander,Wife,Male,Self-emp-inc,0
834,36<x<42,US,x<1,x>392849,2<x<30,Asian-Pac-Islander,Husband,Female,Self-emp-not-inc,0
835,42<x<54,US,2<x<9,43395<x<75413,61<x<90,Other,Not-in-family,Male,Self-emp-inc,0
836,x>68,non-US,x<1,22366<x<37674,61<x<90,Black,Unmarried,Male,State-gov,0
837,x>68,US,13<x<15,75734<x<209291,2<x<30,Black,Own-child,Female,Federal-gov,0
838,21<x<24,US,13<x<15,209813<x<316597,2<x<30,Black,Other-relative,Female,Without-pay,0
839,x>68,non-US,1<x<2,75734<x<209291,61<x<90,Amer-Indian-Eskimo,Other-relative,Male,Private,0
840,34<x<36,non-US,13<x<15,75734<x<209291,61<x<90,Other,Not-in-family,Female,Federal-gov,0
841,36<x<42,non-US,12<x<13,316820<x<392849,34<x<38,White,Own-child,Female,Federal-gov,0
842,34<x<36,US,2<x<9,209813<x<316597,30<x<34,Black,Unmarried,Male,Private,0
843,61<x<68,US,12<x<13,75734<x<209291,2<x<30,White,Own-child,Male,Self-emp-inc,0
844,42<x<54,non-US,9<x<11,316820<x<392849,x>90,Asian-Pac-Islander,Wife,Female,Never-worked,0
845,61<x<68,US,13<x<15,75734<x<209291,40<x<42,Amer-Indian-Eskimo,Husband,Female,State-gov,1
846,36<x<42,US,2<x<9,22366<x<37674,2<x<30,Black,Own-child,Female,Federal-gov,0
847,x>68,US,11<x<12,43395<x<75413,2<x<30,Other,Other-relative,Male,Never-worked,0
848,54<x<61,non-US,2<x<9,316820<x<392849,50<x<61,Other,Other-relative,Male,Private,0
849,42<x<54,US,2<x<9,75734<x<209291,42<x<43,Asian-Pac-Islander,Unmarried,Male,Self-emp-inc,0
850,x>68,non-US,9<x<11,75734<x<209291,61<x<90,White,Other-relative,Male,Local-gov,0
851,x>68,US,2<x<9,43395<x<75413,61<x<90,White,Unmarried,Male,Without-pay,0
852,30<x<34,non-US,2<x<9,75734<x<209291,61<x<90,Other,Other-relative,Female,Self-emp-inc,0
853,x>68,non-US,9<x<11,75734<x<209291,50<x<61,White,Own-child,Male,Self-emp-not-inc,0
854,54<x<61,non-US,13<x<15,22366<x<37674,43<x<48,White,Other-relative,Male,Self-emp-inc,1
855,x>68,US,2<x<9,209813<x<316597,34<x<38,White,Unmarried,Male,Never-worked,0
856,42<x<54,US,2<x<9,316820<x<392849,2<x<30,Black,Not-in-family,Female,Private,0
857,42<x<54,non-US,x<1,75734<x<209291,2<x<30,Black,Not-in-family,Male,Local-gov,0
858,x>68,non-US,2<x<9,75734<x<209291,2<x<30,White,Wife,Male,Without-pay,0
859,x>68,non-US,2<x<9,209813<x<316597,43<x<48,White,Husband,Male,Local-gov,0
860,x<19,US,x<1,209813<x<316597,2<x<30,Asian-Pac-Islander,Unmarried,Male,Without-pay,0
861,x>68,non-US,2<x<9,75734<x<209291,34<x<38,Black,Own-child,Male,Without-pay,0
862,36<x<42,US,2<x<9,42900<x<43395,61<x<90,Other,Other-relative,Female,Without-pay,0
863,24<x<25,US,2<x<9,209813<x<316597,61<x<90,Asian-Pac-Islander,Wife,Female,Self-emp-inc,0
864,30<x<34,US,11<x<12,75734<x<209291,50<x<61,Black,Unmarried,Female,Self-emp-inc,0
865,x>68,non-US,2<x<9,316820<x<392849,61<x<90,Asian-Pac-Islander,Wife,Male,Self-emp-inc,0
866,36<x<42,non-US,2<x<9,316820<x<392849,61<x<90,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc,0
867,54<x<61,non-US,9<x<11,209813<x<316597,38<x<40,Black,Husband,Female,Self-emp-inc,0
868,42<x<54,non-US,9<x<11,209813<x<316597,61<x<90,White,Other-relative,Female,Self-emp-not-inc,0
869,36<x<42,non-US,x<1,209813<x<316597,50<x<61,Amer-Indian-Eskimo,Other-relative,Male,State-gov,0
870,54<x<61,US,2<x<9,x>392849,2<x<30,Black,Own-child,Male,Local-gov,0
871,27<x<30,non-US,2<x<9,209813<x<316597,49<x<50,Other,Unmarried,Female,Local-gov,0
872,x>68,non-US,2<x<9,43395<x<75413,50<x<61,Other,Unmarried,Male,Local-gov,0
873,x<19,non-US,2<x<9,209813<x<316597,61<x<90,Other,Other-relative,Female,Private,0
874,x>68,US,15<x<16,75734<x<209291,43<x<48,White,Wife,Male,Local-gov,1
875,61<x<68,non-US,9<x<11,75734<x<209291,61<x<90,Asian-Pac-Islander,Husband,Female,Never-worked,0
876,61<x<68,non-US,x<1,75734<x<209291,34<x<38,White,Other-relative,Male,Self-emp-not-inc,0
877,54<x<61,US,1<x<2,43395<x<75413,61<x<90,White,Unmarried,Female,Local-gov,0
878,61<x<68,non-US,2<x<9,75734<x<209291,61<x<90,White,Own-child,Male,Never-worked,0
879,54<x<61,non-US,1<x<2,209813<x<316597,2<x<30,Asian-Pac-Islander,Unmarried,Male,Local-gov,0
880,24<x<25,non-US,2<x<9,209813<x<316597,61<x<90,Black,Wife,Male,Never-worked,0
881,42<x<54,non-US,15<x<16,22366<x<37674,2<x<30,Asian-Pac-Islander,Husband,Female,Never-worked,0
882,54<x<61,non-US,2<x<9,x>392849,61<x<90,White,Unmarried,Female,Never-worked,0
883,x>68,non-US,2<x<9,209813<x<316597,2<x<30,White,Own-child,Female,Private,0
884,26<x<27,US,15<x<16,209813<x<316597,61<x<90,Asian-Pac-Islander,Own-child,Male,Private,0
885,36<x<42,non-US,1<x<2,75734<x<209291,61<x<90,Other,Unmarried,Male,Local-gov,0
886,x>68,non-US,12<x<13,75734<x<209291,2<x<30,Amer-Indian-Eskimo,Husband,Male,Private,0
887,61<x<68,non-US,2<x<9,75734<x<209291,30<x<34,Other,Own-child,Male,Never-worked,0
888,42<x<54,non-US,9<x<11,x>392849,2<x<30,Other,Other-relative,Male,Local-gov,0
889,61<x<68,US,13<x<15,209813<x<316597,2<x<30,White,Wife,Female,Private,1
890,x>68,non-US,12<x<13,209813<x<316597,61<x<90,Black,Wife,Female,Self-emp-inc,0
891,x>68,US,2<x<9,209813<x<316597,34<x<38,Black,Not-in-family,Female,Private,0
892,54<x<61,non-US,13<x<15,75734<x<209291,43<x<48,Amer-Indian-Eskimo,Unmarried,Male,Self-emp-inc,0
893,54<x<61,US,2<x<9,75734<x<209291,43<x<48,Black,Wife,Female,Without-pay,0
894,x>68,non-US,2<x<9,209813<x<316597,43<x<48,Asian-Pac-Islander,Husband,Male,Without-pay,0
895,54<x<61,US,15<x<16,75734<x<209291,61<x<90,Asian-Pac-Islander,Wife,Male,Private,1
896,36<x<42,non-US,9<x<11,209813<x<316597,61<x<90,White,Unmarried,Male,Without-pay,0
897,42<x<54,US,2<x<9,316820<x<392849,2<x<30,Asian-Pac-Islander,Husband,Female,Federal-gov,0
898,54<x<61,non-US,15<x<16,75734<x<209291,x>90,Black,Husband,Female,State-gov,1
899,36<x<42,US,12<x<13,75734<x<209291,2<x<30,Other,Husband,Male,Local-gov,0
900,36<x<42,US,15<x<16,209813<x<316597,2<x<30,Asian-Pac-Islander,Wife,Male,State-gov,1
901,24<x<25,US,2<x<9,75734<x<209291,2<x<30,Amer-Indian-Eskimo,Unmarried,Female,State-gov,0
902,x<19,non-US,13<x<15,209813<x<316597,61<x<90,White,Own-child,Female,Federal-gov,0
903,42<x<54,US,15<x<16,75734<x<209291,61<x<90,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc,0
904,30<x<34,non-US,15<x<16,x>392849,61<x<90,Amer-Indian-Eskimo,Not-in-family,Female,Self-emp-not-inc,0
905,x>68,US,2<x<9,316820<x<392849,2<x<30,Asian-Pac-Islander,Not-in-family,Female,Never-worked,0
906,61<x<68,US,2<x<9,75734<x<209291,50<x<61,White,Not-in-family,Female,Never-worked,0
907,27<x<30,US,9<x<11,75734<x<209291,61<x<90,White,Other-relative,Female,Self-emp-inc,0
908,61<x<68,non-US,13<x<15,209813<x<316597,2<x<30,Asian-Pac-Islander,Husband,Female,Self-emp-inc,0
909,61<x<68,US,13<x<15,75734<x<209291,2<x<30,Other,Husband,Female,State-gov,0
910,x<19,non-US,1<x<2,75734<x<209291,61<x<90,Amer-Indian-Eskimo,Unmarried,Male,State-gov,0
911,21<x<24,US,2<x<9,75734<x<209291,x>90,Black,Unmarried,Male,Private,0
912,61<x<68,US,2<x<9,75734<x<209291,2<x<30,Amer-Indian-Eskimo,Wife,Male,Self-emp-inc,0
913,x>68,US,2<x<9,209813<x<316597,50<x<61,Black,Not-in-family,Female,Federal-gov,0
914,19<x<21,non-US,11<x<12,75734<x<209291,61<x<90,Amer-Indian-Eskimo,Unmarried,Male,State-gov,0
915,30<x<34,non-US,2<x<9,75734<x<209291,61<x<90,Black,Husband,Female,State-gov,0
916,x>68,non-US,2<x<9,43395<x<75413,2<x<30,Other,Husband,Female,State-gov,0
917,61<x<68,US,2<x<9,75734<x<209291,61<x<90,Other,Not-in-family,Male,Federal-gov,0
918,54<x<61,non-US,1<x<2,75734<x<209291,50<x<61,Amer-Indian-Eskimo,Unmarried,Male,Private,0
919,x>68,non-US,x<1,75734<x<209291,61<x<90,Black,Own-child,Male,Without-pay,0
920,27<x<30,non-US,2<x<9,43395<x<75413,30<x<34,Other,Husband,Male,Never-worked,0
921,42<x<54,US,2<x<9,75734<x<209291,x>90,White,Wife,Male,Federal-gov,0
922,36<x<42,US,13<x<15,75734<x<209291,2<x<30,Asian-Pac-Islander,Husband,Female,Without-pay,0
923,x>68,US,2<x<9,209813<x<316597,61<x<90,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc,0
924,x>68,US,2<x<9,209813<x<316597,2<x<30,Asian-Pac-Islander,Husband,Male,Self-emp-inc,0
925,21<x<24,non-US,x<1,75734<x<209291,2<x<30,Amer-Indian-Eskimo,Wife,Male,Without-pay,0
926,x>68,non-US,13<x<15,75734<x<209291,43<x<48,Amer-Indian-Eskimo,Not-in-family,Female,Self-emp-not-inc,0
927,x>68,US,2<x<9,75734<x<209291,x<2,White,Wife,Male,Self-emp-inc,0
928,x>68,non-US,2<x<9,75734<x<209291,2<x<30,Other,Husband,Male,Local-gov,0
929,61<x<68,US,12<x<13,75734<x<209291,x>90,Amer-Indian-Eskimo,Not-in-family,Female,Without-pay,0
930,36<x<42,US,2<x<9,75734<x<209291,43<x<48,Amer-Indian-Eskimo,Other-relative,Female,Without-pay,0
931,30<x<34,US,9<x<11,75734<x<209291,2<x<30,Other,Other-relative,Female,Local-gov,0
932,30<x<34,non-US,1<x<2,75734<x<209291,61<x<90,Black,Other-relative,Female,Without-pay,0
933,61<x<68,non-US,9<x<11,209813<x<316597,2<x<30,Asian-Pac-Islander,Own-child,Male,Federal-gov,0
934,x>68,non-US,2<x<9,209813<x<316597,61<x<90,Asian-Pac-Islander,Own-child,Male,Without-pay,0
935,54<x<61,US,2<x<9,43395<x<75413,2<x<30,Asian-Pac-Islander,Unmarried,Female,Without-pay,0
936,x>68,non-US,2<x<9,22366<x<37674,38<x<40,Asian-Pac-Islander,Unmarried,Female,Never-worked,0
937,19<x<21,US,9<x<11,75734<x<209291,30<x<34,White,Not-in-family,Female,Never-worked,0
938,x>68,non-US,1<x<2,209813<x<316597,61<x<90,Amer-Indian-Eskimo,Wife,Female,Federal-gov,0
939,61<x<68,US,2<x<9,x>392849,34<x<38,Amer-Indian-Eskimo,Not-in-family,Male,Self-emp-not-inc,0
940,x>68,non-US,2<x<9,75734<x<209291,2<x<30,Amer-Indian-Eskimo,Other-relative,Male,Private,0
941,54<x<61,US,x<1,209813<x<316597,61<x<90,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc,0
942,61<x<68,US,13<x<15,75734<x<209291,2<x<30,Asian-Pac-Islander,Other-relative,Male,Self-emp-inc,0
943,x>68,US,2<x<9,316820<x<392849,x>90,Black,Not-in-family,Male,Federal-gov,0
944,34<x<36,US,1<x<2,209813<x<316597,2<x<30,Other,Unmarried,Female,Local-gov,0
945,x<19,non-US,12<x<13,75734<x<209291,x>90,Amer-Indian-Eskimo,Other-relative,Male,Self-emp-inc,0
946,x>68,US,2<x<9,75734<x<209291,61<x<90,Asian-Pac-Islander,Unmarried,Female,Self-emp-not-inc,0
947,x>68,US,11<x<12,75734<x<209291,2<x<30,Other,Not-in-family,Male,Local-gov,0
948,x>68,US,2<x<9,75734<x<209291,61<x<90,White,Own-child,Male,Private,0
949,21<x<24,non-US,2<x<9,209813<x<316597,50<x<61,Amer-Indian-Eskimo,Not-in-family,Male,State-gov,0
950,x>68,US,9<x<11,209813<x<316597,30<x<34,Black,Other-relative,Male,Self-emp-inc,0
951,x>68,non-US,2<x<9,75734<x<209291,34<x<38,White,Husband,Male,Local-gov,0
952,30<x<34,US,2<x<9,x>392849,61<x<90,White,Not-in-family,Female,State-gov,0
953,42<x<54,non-US,2<x<9,75734<x<209291,x>90,Black,Husband,Female,Self-emp-inc,0
954,x>68,non-US,2<x<9,75734<x<209291,2<x<30,White,Other-relative,Female,Self-emp-not-inc,0
955,21<x<24,non-US,13<x<15,209813<x<316597,40<x<42,Other,Own-child,Male,Without-pay,0
956,42<x<54,non-US,2<x<9,43395<x<75413,50<x<61,Black,Wife,Male,Without-pay,0
957,61<x<68,US,2<x<9,209813<x<316597,34<x<38,White,Husband,Male,Private,0
958,42<x<54,non-US,2<x<9,75734<x<209291,61<x<90,Black,Unmarried,Female,State-gov,0
959,54<x<61,US,15<x<16,22366<x<37674,2<x<30,Other,Wife,Male,Never-worked,0
960,36<x<42,US,13<x<15,316820<x<392849,61<x<90,Black,Husband,Male,Self-emp-inc,1
961,x>68,US,2<x<9,316820<x<392849,2<x<30,Black,Wife,Female,State-gov,0
962,42<x<54,non-US,9<x<11,209813<x<316597,50<x<61,White,Not-in-family,Female,Self-emp-inc,0
963,21<x<24,non-US,11<x<12,209813<x<316597,x<2,Black,Own-child,Male,Local-gov,0
964,42<x<54,non-US,2<x<9,75734<x<209291,2<x<30,Asian-Pac-Islander,Own-child,Male,Local-gov,0
965,x>68,non-US,2<x<9,75734<x<209291,2<x<30,White,Not-in-family,Female,Federal-gov,0
966,54<x<61,non-US,12<x<13,209813<x<316597,50<x<61,Other,Unmarried,Male,Never-worked,0
967,x>68,non-US,2<x<9,43395<x<75413,38<x<40,Other,Unmarried,Male,Never-worked,0
968,x>68,non-US,15<x<16,22366<x<37674,2<x<30,Asian-Pac-Islander,Wife,Female,Without-pay,0
969,42<x<54,US,2<x<9,75734<x<209291,61<x<90,White,Own-child,Female,Private,0
970,61<x<68,non-US,13<x<15,316820<x<392849,50<x<61,Asian-Pac-Islander,Own-child,Female,Never-worked,0
971,19<x<21,US,13<x<15,316820<x<392849,2<x<30,Asian-Pac-Islander,Wife,Female,State-gov,0
972,x>68,non-US,12<x<13,75734<x<209291,43<x<48,Black,Not-in-family,Male,Self-emp-not-inc,0
973,21<x<24,US,1<x<2,75734<x<209291,61<x<90,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc,0
974,42<x<54,non-US,2<x<9,75734<x<209291,2<x<30,Asian-Pac-Islander,Husband,Male,Without-pay,0
975,x<19,non-US,11<x<12,209813<x<316597,2<x<30,Asian-Pac-Islander,Not-in-family,Female,Never-worked,0
976,42<x<54,non-US,2<x<9,43395<x<75413,61<x<90,Amer-Indian-Eskimo,Other-relative,Female,Private,0
977,42<x<54,non-US,9<x<11,209813<x<316597,2<x<30,White,Own-child,Male,Without-pay,0
978,36<x<42,US,2<x<9,75734<x<209291,50<x<61,White,Own-child,Male,Self-emp-not-inc,0
979,x>68,non-US,2<x<9,75734<x<209291,x>90,Asian-Pac-Islander,Not-in-family,Male,Federal-gov,0
980,42<x<54,non-US,2<x<9,75734<x<209291,2<x<30,Black,Other-relative,Male,State-gov,0
981,42<x<54,US,2<x<9,209813<x<316597,61<x<90,White,Not-in-family,Female,Without-pay,0
982,61<x<68,non-US,x<1,22366<x<37674,50<x<61,Black,Other-relative,Male,Self-emp-not-inc,0
983,x<19,US,2<x<9,75734<x<209291,2<x<30,Asian-Pac-Islander,Unmarried,Male,Federal-gov,0
984,x>68,non-US,13<x<15,209813<x<316597,x>90,Black,Other-relative,Male,Private,0
985,30<x<34,US,13<x<15,75734<x<209291,61<x<90,Amer-Indian-Eskimo,Other-relative,Female,Self-emp-inc,0
986,42<x<54,non-US,2<x<9,37719<x<42900,x>90,Asian-Pac-Islander,Other-relative,Male,Local-gov,0
987,42<x<54,non-US,2<x<9,75734<x<209291,x>90,Other,Unmarried,Female,State-gov,0
988,36<x<42,non-US,9<x<11,75734<x<209291,61<x<90,Black,Wife,Male,Local-gov,0
989,36<x<42,non-US,1<x<2,75734<x<209291,50<x<61,Other,Not-in-family,Male,Self-emp-not-inc,0
990,x>68,US,12<x<13,75734<x<209291,61<x<90,Asian-Pac-Islander,Unmarried,Male,Federal-gov,0
991,25<x<26,US,x<1,75734<x<209291,x>90,Other,Not-in-family,Female,Without-pay,0
992,30<x<34,US,2<x<9,209813<x<316597,2<x<30,Amer-Indian-Eskimo,Own-child,Female,Federal-gov,0
993,x>68,non-US,15<x<16,43395<x<75413,x>90,Amer-Indian-Eskimo,Other-relative,Female,Without-pay,0
994,x>68,US,15<x<16,209813<x<316597,50<x<61,White,Unmarried,Male,Self-emp-not-inc,1
995,42<x<54,non-US,9<x<11,209532<x<209609,61<x<90,Other,Unmarried,Male,Self-emp-inc,0
996,25<x<26,non-US,12<x<13,316820<x<392849,2<x<30,Asian-Pac-Islander,Husband,Male,Self-emp-inc,0
997,x>68,non-US,13<x<15,75734<x<209291,2<x<30,Amer-Indian-Eskimo,Unmarried,Female,Private,0
998,x>68,non-US,x<1,75734<x<209291,2<x<30,Other,Unmarried,Female,Self-emp-inc,0
999,54<x<61,US,2<x<9,75734<x<209291,61<x<90,Other,Husband,Female,Self-emp-inc,0
