id,AnnouncementsView,Discussion,Relation,Semester,StageID,StudentAbsenceDays,VisITedResources,gender,raisedhands,class
232,x<10,x>70,Mum,F,lowerlevel,Above-7,x>76,F,x>50,1
233,20<x<66,x>70,Father,F,lowerlevel,Above-7,35<x<76,F,23<x<50,1
234,20<x<66,10<x<70,Father,F,lowerlevel,Under-7,15<x<35,F,23<x<50,1
235,20<x<66,10<x<70,Mum,S,MiddleSchool,Under-7,15<x<35,F,x>50,1
236,20<x<66,10<x<70,Mum,S,HighSchool,Under-7,x>76,M,10<x<23,1
237,x>66,10<x<70,Father,F,HighSchool,Above-7,x>76,M,23<x<50,1
238,x>66,x>70,Father,S,MiddleSchool,Under-7,x<15,M,x>50,1
239,x>66,10<x<70,Father,F,lowerlevel,Above-7,x>76,F,x>50,1
240,20<x<66,x>70,Father,F,lowerlevel,Above-7,x<15,F,x>50,1
241,x>66,10<x<70,Mum,S,MiddleSchool,Above-7,x<15,F,x<10,0
242,x>66,10<x<70,Mum,F,HighSchool,Under-7,x>76,F,x>50,1
243,x<10,10<x<70,Mum,S,HighSchool,Above-7,35<x<76,M,x>50,0
244,10<x<20,x>70,Mum,F,lowerlevel,Under-7,x>76,M,x>50,1
245,20<x<66,10<x<70,Father,F,MiddleSchool,Above-7,x>76,M,10<x<23,1
246,20<x<66,x>70,Father,S,lowerlevel,Under-7,x<15,M,x>50,1
247,20<x<66,10<x<70,Father,F,MiddleSchool,Under-7,35<x<76,M,x>50,1
248,x>66,x>70,Mum,F,lowerlevel,Under-7,35<x<76,F,x>50,1
249,20<x<66,x>70,Father,S,lowerlevel,Above-7,x<15,M,10<x<23,0
250,10<x<20,10<x<70,Mum,F,HighSchool,Above-7,35<x<76,M,23<x<50,1
251,x<10,10<x<70,Father,S,MiddleSchool,Under-7,x<15,M,x>50,1
252,20<x<66,x>70,Father,F,MiddleSchool,Above-7,35<x<76,M,10<x<23,1
253,x<10,x>70,Father,F,MiddleSchool,Under-7,35<x<76,F,10<x<23,1
254,20<x<66,2<x<10,Father,S,HighSchool,Above-7,x>76,F,23<x<50,1
255,10<x<20,x>70,Mum,F,HighSchool,Under-7,35<x<76,F,x<10,1
256,20<x<66,10<x<70,Mum,F,HighSchool,Under-7,35<x<76,M,x>50,1
257,x>66,x>70,Father,S,MiddleSchool,Above-7,x>76,F,23<x<50,1
258,x>66,10<x<70,Father,F,MiddleSchool,Under-7,35<x<76,F,x>50,1
259,x>66,2<x<10,Father,F,lowerlevel,Under-7,35<x<76,F,x>50,1
260,x>66,10<x<70,Father,S,HighSchool,Above-7,x<15,M,x>50,0
261,10<x<20,x<2,Mum,S,HighSchool,Under-7,15<x<35,F,23<x<50,1
262,20<x<66,x>70,Mum,F,HighSchool,Under-7,35<x<76,F,x>50,1
263,20<x<66,x>70,Father,F,MiddleSchool,Under-7,x<15,F,x>50,1
264,20<x<66,10<x<70,Mum,S,HighSchool,Under-7,x>76,M,10<x<23,1
265,20<x<66,10<x<70,Father,F,MiddleSchool,Above-7,x>76,M,23<x<50,1
266,20<x<66,10<x<70,Father,S,MiddleSchool,Above-7,35<x<76,M,10<x<23,1
267,20<x<66,10<x<70,Mum,F,lowerlevel,Above-7,35<x<76,M,x<10,1
268,10<x<20,10<x<70,Father,F,lowerlevel,Above-7,35<x<76,M,x<10,0
269,x>66,x>70,Father,F,lowerlevel,Above-7,x>76,F,x>50,1
270,10<x<20,10<x<70,Mum,S,MiddleSchool,Under-7,15<x<35,M,10<x<23,1
271,20<x<66,10<x<70,Father,F,MiddleSchool,Under-7,35<x<76,M,x<10,1
272,20<x<66,10<x<70,Father,F,MiddleSchool,Under-7,35<x<76,M,x<10,1
273,20<x<66,10<x<70,Father,F,MiddleSchool,Above-7,15<x<35,M,x>50,1
274,x>66,2<x<10,Father,F,HighSchool,Under-7,x>76,M,x>50,1
275,x<10,10<x<70,Father,F,MiddleSchool,Above-7,x>76,F,10<x<23,1
276,x<10,10<x<70,Mum,S,MiddleSchool,Under-7,x>76,F,10<x<23,1
277,10<x<20,10<x<70,Mum,S,MiddleSchool,Above-7,x<15,F,x>50,0
278,x>66,10<x<70,Father,S,MiddleSchool,Above-7,35<x<76,F,x>50,1
279,20<x<66,10<x<70,Father,F,MiddleSchool,Above-7,35<x<76,M,x>50,1
280,20<x<66,10<x<70,Mum,S,HighSchool,Under-7,x<15,M,x>50,1
281,20<x<66,x>70,Father,F,MiddleSchool,Above-7,x>76,F,x>50,1
282,x>66,10<x<70,Father,F,HighSchool,Under-7,35<x<76,F,x>50,1
283,10<x<20,x>70,Mum,F,lowerlevel,Under-7,x>76,M,10<x<23,1
284,10<x<20,10<x<70,Father,F,HighSchool,Under-7,x>76,F,23<x<50,1
285,x>66,x>70,Father,F,HighSchool,Under-7,35<x<76,M,10<x<23,1
286,20<x<66,10<x<70,Mum,S,lowerlevel,Under-7,35<x<76,M,x<10,1
287,20<x<66,x>70,Mum,S,lowerlevel,Under-7,x<15,M,23<x<50,1
288,20<x<66,10<x<70,Father,F,HighSchool,Above-7,15<x<35,M,23<x<50,1
289,20<x<66,10<x<70,Mum,S,lowerlevel,Above-7,35<x<76,M,10<x<23,1
290,20<x<66,10<x<70,Father,S,lowerlevel,Above-7,15<x<35,F,x<10,0
291,20<x<66,x<2,Father,S,MiddleSchool,Above-7,x<15,M,10<x<23,0
292,20<x<66,x>70,Father,F,HighSchool,Above-7,35<x<76,M,x>50,1
293,20<x<66,2<x<10,Father,F,lowerlevel,Under-7,x>76,F,x<10,1
294,20<x<66,x>70,Mum,S,lowerlevel,Above-7,35<x<76,M,x>50,1
295,x>66,10<x<70,Mum,S,MiddleSchool,Under-7,x>76,F,x>50,1
296,20<x<66,10<x<70,Father,F,HighSchool,Above-7,x>76,M,x>50,1
297,20<x<66,10<x<70,Father,F,lowerlevel,Above-7,x<15,F,x>50,0
298,x>66,x>70,Father,F,lowerlevel,Under-7,15<x<35,F,x<10,1
299,20<x<66,10<x<70,Mum,F,MiddleSchool,Above-7,x>76,F,x<10,1
300,20<x<66,10<x<70,Father,S,MiddleSchool,Above-7,x>76,M,x>50,1
301,x>66,x>70,Father,F,HighSchool,Under-7,35<x<76,F,x>50,1
302,x<10,10<x<70,Father,S,MiddleSchool,Under-7,35<x<76,F,x<10,1
303,20<x<66,10<x<70,Father,F,lowerlevel,Under-7,15<x<35,F,23<x<50,1
304,20<x<66,10<x<70,Mum,F,MiddleSchool,Under-7,x<15,M,x>50,1
305,20<x<66,10<x<70,Mum,F,lowerlevel,Above-7,x<15,M,x<10,0
306,20<x<66,x>70,Father,F,HighSchool,Under-7,x>76,F,23<x<50,1
307,20<x<66,x>70,Father,F,lowerlevel,Above-7,35<x<76,F,x<10,1
308,20<x<66,x>70,Father,S,MiddleSchool,Under-7,x>76,M,x>50,1
309,20<x<66,10<x<70,Mum,S,lowerlevel,Above-7,x<15,M,x<10,0
310,20<x<66,10<x<70,Father,F,MiddleSchool,Under-7,35<x<76,F,x>50,1
311,20<x<66,10<x<70,Father,S,HighSchool,Under-7,x<15,M,x>50,1
312,x>66,10<x<70,Father,F,lowerlevel,Above-7,35<x<76,F,x<10,1
313,x>66,x>70,Father,F,lowerlevel,Above-7,x>76,M,10<x<23,1
314,10<x<20,x>70,Mum,F,HighSchool,Under-7,35<x<76,M,x>50,1
315,20<x<66,x>70,Father,S,lowerlevel,Under-7,35<x<76,F,x>50,1
316,20<x<66,10<x<70,Father,F,MiddleSchool,Under-7,35<x<76,F,x>50,1
317,20<x<66,10<x<70,Father,S,HighSchool,Above-7,x<15,M,x<10,0
318,x<10,x<2,Father,S,HighSchool,Above-7,35<x<76,F,x>50,0
319,x>66,10<x<70,Father,F,HighSchool,Above-7,15<x<35,F,10<x<23,1
320,20<x<66,10<x<70,Father,F,MiddleSchool,Above-7,x>76,M,x>50,1
321,x>66,2<x<10,Mum,S,MiddleSchool,Under-7,35<x<76,M,x>50,1
322,20<x<66,10<x<70,Mum,S,lowerlevel,Above-7,x>76,M,x>50,1
323,10<x<20,x>70,Father,F,lowerlevel,Above-7,15<x<35,M,10<x<23,0
324,10<x<20,x>70,Father,S,HighSchool,Above-7,x>76,F,23<x<50,1
325,20<x<66,10<x<70,Mum,S,lowerlevel,Above-7,x<15,M,23<x<50,0
326,x<10,x>70,Father,F,lowerlevel,Under-7,x>76,M,x<10,1
327,x>66,10<x<70,Mum,F,HighSchool,Above-7,35<x<76,F,23<x<50,1
328,20<x<66,x>70,Mum,S,HighSchool,Above-7,15<x<35,F,x>50,1
329,20<x<66,x>70,Mum,S,MiddleSchool,Under-7,35<x<76,F,x<10,1
330,20<x<66,10<x<70,Mum,S,MiddleSchool,Above-7,15<x<35,M,23<x<50,0
331,20<x<66,10<x<70,Father,F,MiddleSchool,Under-7,35<x<76,M,x<10,1
332,x>66,10<x<70,Father,S,HighSchool,Under-7,x<15,M,23<x<50,1
333,10<x<20,10<x<70,Mum,F,MiddleSchool,Above-7,15<x<35,F,x>50,1
334,20<x<66,10<x<70,Mum,S,lowerlevel,Above-7,x>76,F,23<x<50,1
335,x>66,x>70,Mum,F,MiddleSchool,Above-7,35<x<76,M,10<x<23,1
336,x>66,10<x<70,Father,S,lowerlevel,Above-7,35<x<76,F,10<x<23,1
337,20<x<66,10<x<70,Father,S,HighSchool,Under-7,35<x<76,F,x>50,1
338,x>66,x>70,Mum,F,HighSchool,Above-7,x<15,M,23<x<50,1
339,10<x<20,x>70,Mum,F,lowerlevel,Above-7,35<x<76,F,x>50,1
340,20<x<66,2<x<10,Father,F,lowerlevel,Above-7,x>76,F,10<x<23,1
341,20<x<66,10<x<70,Father,F,lowerlevel,Above-7,x>76,M,23<x<50,1
342,20<x<66,10<x<70,Mum,S,lowerlevel,Above-7,35<x<76,F,x>50,1
343,10<x<20,10<x<70,Mum,S,HighSchool,Under-7,35<x<76,M,23<x<50,1
344,x<10,10<x<70,Father,F,HighSchool,Above-7,35<x<76,F,x>50,1
345,x<10,10<x<70,Father,F,MiddleSchool,Above-7,15<x<35,F,x>50,0
346,x>66,10<x<70,Father,S,HighSchool,Under-7,35<x<76,M,x<10,1
347,10<x<20,10<x<70,Mum,S,HighSchool,Above-7,15<x<35,M,10<x<23,0
348,x>66,x>70,Father,F,lowerlevel,Above-7,x>76,M,x>50,1
349,x>66,10<x<70,Mum,S,HighSchool,Above-7,x>76,F,x>50,1
350,x>66,10<x<70,Father,F,MiddleSchool,Under-7,x<15,F,x>50,1
351,x>66,10<x<70,Mum,F,HighSchool,Under-7,15<x<35,M,x>50,1
352,x>66,x>70,Father,S,MiddleSchool,Under-7,15<x<35,F,x>50,1
353,x<10,10<x<70,Father,S,MiddleSchool,Under-7,35<x<76,F,10<x<23,1
354,x>66,10<x<70,Mum,F,HighSchool,Under-7,35<x<76,M,x>50,1
355,x>66,10<x<70,Mum,F,MiddleSchool,Under-7,x>76,F,x>50,1
356,20<x<66,10<x<70,Mum,S,MiddleSchool,Above-7,x>76,F,x>50,1
357,x>66,10<x<70,Mum,S,lowerlevel,Above-7,35<x<76,M,x>50,1
358,20<x<66,x>70,Mum,F,HighSchool,Above-7,x<15,M,x<10,0
359,x>66,10<x<70,Father,F,MiddleSchool,Above-7,x<15,M,x>50,1
360,20<x<66,10<x<70,Mum,F,MiddleSchool,Under-7,35<x<76,F,23<x<50,1
361,20<x<66,x>70,Father,S,MiddleSchool,Above-7,x<15,F,23<x<50,0
362,x>66,10<x<70,Mum,F,HighSchool,Under-7,35<x<76,M,x>50,1
363,20<x<66,10<x<70,Father,S,MiddleSchool,Under-7,15<x<35,M,x>50,1
364,20<x<66,10<x<70,Father,F,MiddleSchool,Above-7,35<x<76,F,23<x<50,1
365,x>66,x>70,Mum,S,MiddleSchool,Under-7,15<x<35,F,23<x<50,1
366,x>66,x>70,Mum,F,lowerlevel,Above-7,15<x<35,F,23<x<50,1
367,x>66,x>70,Mum,F,HighSchool,Above-7,x>76,M,x>50,1
368,x<10,10<x<70,Father,S,MiddleSchool,Under-7,x>76,F,x>50,1
369,x>66,10<x<70,Mum,F,MiddleSchool,Under-7,15<x<35,F,23<x<50,1
370,20<x<66,10<x<70,Father,S,MiddleSchool,Under-7,15<x<35,F,x>50,1
371,x<10,10<x<70,Mum,F,MiddleSchool,Above-7,15<x<35,F,23<x<50,0
372,20<x<66,x>70,Father,F,HighSchool,Under-7,15<x<35,F,23<x<50,1
373,x<10,x>70,Father,F,lowerlevel,Under-7,x<15,M,x<10,1
374,x>66,2<x<10,Mum,F,MiddleSchool,Above-7,15<x<35,F,10<x<23,1
375,x<10,10<x<70,Mum,F,HighSchool,Above-7,15<x<35,M,10<x<23,0
376,20<x<66,10<x<70,Father,S,HighSchool,Under-7,x>76,M,x>50,1
377,x<10,2<x<10,Father,S,lowerlevel,Above-7,35<x<76,F,x<10,0
378,x>66,x>70,Father,F,HighSchool,Under-7,15<x<35,F,x>50,1
379,20<x<66,2<x<10,Father,S,lowerlevel,Under-7,x>76,F,x<10,1
380,x<10,x>70,Mum,S,lowerlevel,Under-7,15<x<35,M,10<x<23,1
381,20<x<66,2<x<10,Mum,S,lowerlevel,Above-7,x<15,F,x>50,0
382,10<x<20,x>70,Mum,F,MiddleSchool,Under-7,15<x<35,M,x>50,1
383,10<x<20,10<x<70,Mum,F,MiddleSchool,Above-7,35<x<76,F,x>50,1
384,x>66,10<x<70,Mum,F,HighSchool,Under-7,35<x<76,M,x<10,1
385,10<x<20,10<x<70,Father,F,HighSchool,Under-7,35<x<76,M,x<10,1
386,10<x<20,10<x<70,Father,F,HighSchool,Above-7,x<15,F,x>50,0
387,20<x<66,x>70,Mum,S,HighSchool,Under-7,15<x<35,F,x>50,1
388,10<x<20,10<x<70,Mum,F,MiddleSchool,Above-7,x<15,M,x>50,0
389,x<10,10<x<70,Mum,S,lowerlevel,Under-7,15<x<35,M,23<x<50,1
390,x>66,2<x<10,Father,S,HighSchool,Above-7,x>76,F,x>50,1
391,20<x<66,x>70,Father,S,MiddleSchool,Above-7,x>76,F,10<x<23,1
392,x<10,10<x<70,Father,S,lowerlevel,Under-7,x<15,M,x>50,1
393,20<x<66,x>70,Mum,F,lowerlevel,Above-7,x<15,M,10<x<23,0
394,10<x<20,2<x<10,Mum,F,HighSchool,Under-7,15<x<35,F,10<x<23,1
395,x>66,10<x<70,Mum,S,MiddleSchool,Under-7,15<x<35,M,23<x<50,1
396,20<x<66,10<x<70,Mum,F,MiddleSchool,Under-7,35<x<76,M,23<x<50,1
397,x>66,2<x<10,Mum,F,lowerlevel,Under-7,x<15,M,x>50,1
398,x<10,10<x<70,Mum,F,HighSchool,Under-7,35<x<76,F,23<x<50,1
399,x>66,2<x<10,Father,F,MiddleSchool,Under-7,35<x<76,F,x>50,1
400,x>66,x>70,Father,S,lowerlevel,Under-7,x>76,F,23<x<50,1
401,x<10,10<x<70,Mum,F,HighSchool,Above-7,35<x<76,M,x>50,1
402,20<x<66,10<x<70,Mum,S,HighSchool,Above-7,x>76,F,x>50,1
403,10<x<20,10<x<70,Father,F,lowerlevel,Above-7,x>76,F,x>50,1
404,20<x<66,10<x<70,Mum,S,lowerlevel,Under-7,15<x<35,M,23<x<50,1
405,20<x<66,10<x<70,Mum,F,HighSchool,Under-7,35<x<76,F,x>50,1
406,x>66,x>70,Mum,F,lowerlevel,Under-7,35<x<76,F,x>50,1
407,20<x<66,10<x<70,Father,F,HighSchool,Above-7,35<x<76,F,x<10,1
408,20<x<66,10<x<70,Mum,F,lowerlevel,Above-7,x>76,F,x>50,1
409,20<x<66,10<x<70,Father,F,HighSchool,Under-7,15<x<35,F,10<x<23,1
410,20<x<66,x>70,Mum,S,lowerlevel,Above-7,35<x<76,F,x>50,1
411,x>66,10<x<70,Father,F,HighSchool,Above-7,x>76,M,10<x<23,1
412,20<x<66,x>70,Mum,F,MiddleSchool,Under-7,x>76,F,x>50,1
413,x>66,10<x<70,Father,F,lowerlevel,Under-7,x>76,F,10<x<23,1
414,20<x<66,10<x<70,Father,S,lowerlevel,Under-7,35<x<76,M,23<x<50,1
415,20<x<66,x>70,Father,F,HighSchool,Above-7,x<15,M,23<x<50,0
416,x>66,10<x<70,Father,F,HighSchool,Above-7,x<15,M,x>50,1
417,x>66,10<x<70,Mum,S,MiddleSchool,Above-7,35<x<76,F,10<x<23,1
418,x>66,10<x<70,Father,S,MiddleSchool,Under-7,35<x<76,M,23<x<50,1
419,20<x<66,x>70,Father,S,MiddleSchool,Under-7,x>76,F,x<10,1
420,20<x<66,10<x<70,Father,F,lowerlevel,Under-7,35<x<76,M,10<x<23,1
421,20<x<66,x>70,Mum,S,lowerlevel,Above-7,35<x<76,M,x>50,1
422,20<x<66,10<x<70,Father,F,lowerlevel,Under-7,x<15,F,x>50,1
423,20<x<66,10<x<70,Father,F,HighSchool,Above-7,x>76,M,10<x<23,1
424,10<x<20,10<x<70,Mum,F,MiddleSchool,Above-7,35<x<76,M,23<x<50,1
425,20<x<66,x<2,Father,S,MiddleSchool,Above-7,35<x<76,M,23<x<50,0
426,20<x<66,x>70,Mum,F,MiddleSchool,Above-7,x<15,M,x>50,1
427,20<x<66,10<x<70,Mum,F,MiddleSchool,Under-7,15<x<35,F,x<10,1
428,x>66,x>70,Mum,F,MiddleSchool,Above-7,x>76,F,10<x<23,1
429,20<x<66,x>70,Mum,S,MiddleSchool,Above-7,35<x<76,F,x>50,1
430,x>66,x>70,Father,F,HighSchool,Above-7,x>76,F,10<x<23,1
431,20<x<66,10<x<70,Father,F,MiddleSchool,Above-7,35<x<76,F,x>50,1
432,20<x<66,10<x<70,Father,S,HighSchool,Above-7,35<x<76,M,10<x<23,1
433,x>66,2<x<10,Father,S,HighSchool,Under-7,x<15,M,10<x<23,1
434,x<10,10<x<70,Mum,F,HighSchool,Under-7,35<x<76,M,x>50,1
435,20<x<66,x>70,Mum,F,HighSchool,Under-7,x>76,F,10<x<23,1
436,20<x<66,10<x<70,Mum,S,lowerlevel,Under-7,35<x<76,M,x>50,1
437,20<x<66,x>70,Father,S,MiddleSchool,Above-7,x<15,F,x>50,0
438,x>66,10<x<70,Mum,F,lowerlevel,Under-7,35<x<76,M,23<x<50,1
439,x>66,10<x<70,Father,S,lowerlevel,Under-7,x<15,F,10<x<23,1
440,20<x<66,10<x<70,Father,F,lowerlevel,Above-7,35<x<76,M,x>50,1
441,20<x<66,x>70,Father,F,MiddleSchool,Under-7,x<15,M,x>50,1
442,10<x<20,10<x<70,Mum,S,lowerlevel,Above-7,x<15,M,x<10,0
443,20<x<66,10<x<70,Father,S,MiddleSchool,Above-7,15<x<35,M,x>50,1
444,20<x<66,x>70,Father,F,HighSchool,Under-7,x>76,M,x>50,1
445,20<x<66,10<x<70,Father,S,lowerlevel,Under-7,x<15,F,23<x<50,1
446,10<x<20,x>70,Father,S,HighSchool,Above-7,35<x<76,M,x>50,1
447,20<x<66,10<x<70,Mum,S,lowerlevel,Under-7,15<x<35,M,23<x<50,1
448,x<10,2<x<10,Father,S,MiddleSchool,Above-7,15<x<35,M,10<x<23,0
449,x<10,x>70,Mum,S,MiddleSchool,Under-7,x<15,F,x<10,1
450,x<10,10<x<70,Mum,F,HighSchool,Above-7,35<x<76,F,x>50,1
451,x>66,10<x<70,Father,S,HighSchool,Under-7,35<x<76,M,x<10,1
452,x>66,x>70,Mum,S,MiddleSchool,Above-7,x>76,F,x>50,1
453,x>66,10<x<70,Mum,S,MiddleSchool,Above-7,15<x<35,F,x>50,1
454,x>66,2<x<10,Mum,F,HighSchool,Above-7,35<x<76,F,x>50,1
455,20<x<66,x>70,Father,F,HighSchool,Above-7,x<15,M,23<x<50,0
456,20<x<66,10<x<70,Mum,S,HighSchool,Above-7,35<x<76,F,x>50,1
457,x>66,x>70,Father,F,MiddleSchool,Under-7,35<x<76,M,x>50,1
458,x<10,2<x<10,Father,F,HighSchool,Above-7,15<x<35,F,23<x<50,0
459,x>66,10<x<70,Mum,S,lowerlevel,Above-7,15<x<35,M,x<10,0
460,10<x<20,10<x<70,Mum,S,HighSchool,Under-7,x>76,M,x<10,1
461,10<x<20,10<x<70,Father,F,HighSchool,Under-7,15<x<35,F,23<x<50,1
462,20<x<66,10<x<70,Mum,S,lowerlevel,Above-7,15<x<35,M,10<x<23,0
463,x<10,x>70,Mum,S,HighSchool,Under-7,35<x<76,F,10<x<23,1
464,10<x<20,10<x<70,Father,F,MiddleSchool,Above-7,35<x<76,M,x>50,1
465,x>66,10<x<70,Father,F,HighSchool,Above-7,35<x<76,M,23<x<50,1
466,20<x<66,10<x<70,Father,S,MiddleSchool,Above-7,x<15,F,x>50,0
467,x>66,10<x<70,Mum,S,HighSchool,Above-7,35<x<76,M,x<10,1
468,x>66,10<x<70,Father,F,HighSchool,Under-7,15<x<35,F,x>50,1
469,x<10,10<x<70,Father,F,lowerlevel,Above-7,x<15,F,x>50,0
470,20<x<66,x>70,Mum,S,lowerlevel,Under-7,x>76,F,x>50,1
471,20<x<66,10<x<70,Father,S,HighSchool,Under-7,15<x<35,F,x>50,1
472,x>66,10<x<70,Father,F,lowerlevel,Under-7,x<15,F,x>50,1
473,x>66,x>70,Mum,F,MiddleSchool,Under-7,35<x<76,F,x>50,1
474,20<x<66,10<x<70,Mum,S,MiddleSchool,Under-7,x<15,F,x>50,1
475,20<x<66,2<x<10,Father,S,HighSchool,Under-7,35<x<76,F,x>50,1
476,20<x<66,x>70,Father,S,MiddleSchool,Above-7,x<15,F,x<10,0
477,10<x<20,x<2,Father,F,lowerlevel,Under-7,x<15,M,23<x<50,1
478,20<x<66,10<x<70,Father,F,lowerlevel,Above-7,x>76,M,x>50,1
479,20<x<66,2<x<10,Mum,S,HighSchool,Above-7,x<15,M,x<10,0
480,20<x<66,2<x<10,Father,S,MiddleSchool,Under-7,x>76,F,x<10,1
481,10<x<20,x>70,Mum,S,HighSchool,Above-7,x<15,M,23<x<50,0
482,20<x<66,10<x<70,Mum,F,lowerlevel,Above-7,15<x<35,F,23<x<50,1
483,x>66,10<x<70,Father,S,MiddleSchool,Under-7,x>76,F,x>50,1
484,x>66,x>70,Father,F,lowerlevel,Under-7,x>76,M,x>50,1
485,20<x<66,10<x<70,Mum,F,MiddleSchool,Above-7,15<x<35,F,23<x<50,1
486,10<x<20,x>70,Mum,F,MiddleSchool,Above-7,35<x<76,M,10<x<23,1
487,x>66,10<x<70,Father,S,lowerlevel,Under-7,x<15,M,23<x<50,1
488,10<x<20,10<x<70,Mum,F,lowerlevel,Under-7,35<x<76,F,x>50,1
489,20<x<66,10<x<70,Mum,S,HighSchool,Under-7,x>76,F,x>50,1
490,20<x<66,10<x<70,Father,S,HighSchool,Above-7,x>76,M,x<10,1
491,x<10,10<x<70,Mum,S,MiddleSchool,Above-7,x>76,F,x>50,1
492,20<x<66,10<x<70,Father,S,MiddleSchool,Above-7,x>76,F,x>50,1
493,20<x<66,x>70,Mum,F,lowerlevel,Under-7,15<x<35,M,x>50,1
494,10<x<20,2<x<10,Mum,F,MiddleSchool,Above-7,15<x<35,M,x>50,0
495,x<10,x>70,Father,S,MiddleSchool,Under-7,35<x<76,F,x>50,1
496,20<x<66,x>70,Father,F,HighSchool,Above-7,x>76,F,23<x<50,1
497,20<x<66,x>70,Mum,S,lowerlevel,Above-7,35<x<76,F,23<x<50,1
498,20<x<66,x>70,Father,F,HighSchool,Above-7,35<x<76,M,10<x<23,1
499,x>66,10<x<70,Father,F,lowerlevel,Above-7,15<x<35,M,x>50,1
500,10<x<20,10<x<70,Father,F,MiddleSchool,Above-7,x<15,F,x>50,0
501,20<x<66,x>70,Mum,S,HighSchool,Under-7,x>76,F,x<10,1
502,20<x<66,10<x<70,Father,S,lowerlevel,Under-7,35<x<76,M,10<x<23,1
503,20<x<66,x>70,Mum,F,lowerlevel,Under-7,x<15,F,23<x<50,1
504,x>66,10<x<70,Mum,F,MiddleSchool,Under-7,35<x<76,F,x>50,1
505,x>66,10<x<70,Father,S,MiddleSchool,Under-7,x>76,M,23<x<50,1
506,20<x<66,10<x<70,Mum,S,lowerlevel,Above-7,15<x<35,M,23<x<50,0
507,20<x<66,x>70,Father,S,MiddleSchool,Under-7,15<x<35,F,x>50,1
508,20<x<66,10<x<70,Mum,F,MiddleSchool,Above-7,15<x<35,M,x>50,1
509,20<x<66,x>70,Father,S,HighSchool,Under-7,35<x<76,F,x>50,1
510,20<x<66,x>70,Mum,S,MiddleSchool,Under-7,x<15,M,10<x<23,1
511,20<x<66,10<x<70,Mum,F,HighSchool,Above-7,x<15,F,x>50,1
512,x>66,2<x<10,Mum,S,MiddleSchool,Under-7,x>76,M,x>50,1
513,x>66,10<x<70,Mum,S,MiddleSchool,Under-7,15<x<35,M,x>50,1
514,20<x<66,10<x<70,Mum,S,HighSchool,Above-7,x>76,M,23<x<50,1
515,x>66,10<x<70,Mum,S,HighSchool,Under-7,x>76,M,23<x<50,1
516,20<x<66,x>70,Mum,S,lowerlevel,Under-7,x<15,M,x>50,1
517,x>66,10<x<70,Father,S,MiddleSchool,Under-7,x<15,F,10<x<23,1
518,20<x<66,x>70,Mum,S,HighSchool,Under-7,35<x<76,F,x>50,1
519,20<x<66,10<x<70,Mum,F,HighSchool,Above-7,35<x<76,M,10<x<23,1
520,x>66,x>70,Father,F,lowerlevel,Under-7,35<x<76,F,x>50,1
521,20<x<66,10<x<70,Mum,S,lowerlevel,Above-7,35<x<76,M,x<10,1
522,20<x<66,x>70,Mum,S,MiddleSchool,Above-7,15<x<35,M,x<10,0
523,x<10,x>70,Mum,F,lowerlevel,Under-7,x<15,F,x>50,1
524,20<x<66,x>70,Father,S,HighSchool,Under-7,x<15,M,23<x<50,1
525,20<x<66,10<x<70,Mum,F,MiddleSchool,Above-7,x>76,F,23<x<50,1
526,x<10,10<x<70,Father,F,HighSchool,Under-7,35<x<76,F,x>50,1
527,20<x<66,10<x<70,Mum,F,HighSchool,Under-7,x<15,F,x>50,1
528,20<x<66,10<x<70,Mum,S,HighSchool,Above-7,x<15,F,x>50,0
529,x>66,x>70,Mum,F,lowerlevel,Under-7,15<x<35,M,10<x<23,1
530,x>66,x>70,Father,S,lowerlevel,Under-7,15<x<35,M,23<x<50,1
531,20<x<66,x>70,Father,F,MiddleSchool,Under-7,15<x<35,F,x>50,1
532,x>66,x>70,Father,S,MiddleSchool,Above-7,x>76,F,x<10,1
533,10<x<20,10<x<70,Father,S,HighSchool,Under-7,x>76,M,23<x<50,1
534,20<x<66,10<x<70,Father,F,MiddleSchool,Above-7,x>76,F,23<x<50,1
535,x<10,10<x<70,Mum,F,MiddleSchool,Under-7,x<15,F,x>50,1
536,20<x<66,10<x<70,Father,F,MiddleSchool,Above-7,35<x<76,F,x>50,1
537,20<x<66,x>70,Father,S,MiddleSchool,Under-7,35<x<76,M,x>50,1
538,20<x<66,10<x<70,Father,F,lowerlevel,Above-7,35<x<76,F,x>50,1
539,x>66,10<x<70,Father,S,MiddleSchool,Under-7,x<15,F,23<x<50,1
540,20<x<66,x>70,Mum,S,lowerlevel,Above-7,x>76,M,x>50,1
541,20<x<66,10<x<70,Mum,F,lowerlevel,Above-7,x>76,F,23<x<50,1
542,20<x<66,2<x<10,Mum,S,HighSchool,Above-7,x>76,M,x>50,1
543,20<x<66,x>70,Father,S,MiddleSchool,Above-7,15<x<35,M,x>50,1
544,x>66,10<x<70,Mum,S,HighSchool,Under-7,x>76,M,x>50,1
545,20<x<66,10<x<70,Mum,F,lowerlevel,Under-7,15<x<35,F,23<x<50,1
546,20<x<66,x>70,Father,S,HighSchool,Under-7,15<x<35,F,x>50,1
547,20<x<66,10<x<70,Father,F,lowerlevel,Under-7,x<15,M,x>50,1
548,20<x<66,10<x<70,Mum,S,HighSchool,Above-7,35<x<76,M,10<x<23,1
