id,age,country,educational-num,fnlwgt,gender,hours-per-week,race,relationship,workclass,class
78,42<x<54,non-US,8<x<9,x>209813,Female,x>65,Other,Other-relative,Self-emp-inc,0
79,54<x<62,US,x<8,75742<x<209813,Female,x>65,Amer-Indian-Eskimo,Own-child,Local-gov,0
80,62<x<67,US,10<x<12,x>209813,Male,x>65,Asian-Pac-Islander,Husband,Self-emp-not-inc,0
81,31<x<36,US,x<8,x>209813,Female,50<x<65,Black,Not-in-family,Local-gov,0
82,54<x<62,US,10<x<12,37719<x<75742,Female,x<35,Other,Own-child,Private,0
83,62<x<67,non-US,12<x<14,37719<x<75742,Female,x>65,Amer-Indian-Eskimo,Wife,Without-pay,0
84,54<x<62,non-US,x<8,75742<x<209813,Male,42<x<50,White,Other-relative,Without-pay,0
85,x>67,US,x<8,75742<x<209813,Male,x<35,Amer-Indian-Eskimo,Own-child,Never-worked,0
86,42<x<54,non-US,10<x<12,37719<x<75742,Female,x>65,Other,Other-relative,Federal-gov,0
87,36<x<42,non-US,12<x<14,37719<x<75742,Male,x<35,Amer-Indian-Eskimo,Unmarried,Private,0
88,x>67,US,x<8,x>209813,Female,x<35,White,Not-in-family,Local-gov,0
89,28<x<31,US,8<x<9,x>209813,Male,42<x<50,Other,Unmarried,Self-emp-not-inc,0
90,x>67,non-US,x<8,x>209813,Female,x<35,Other,Husband,State-gov,0
91,x<21,non-US,10<x<12,x<37719,Male,x>65,Asian-Pac-Islander,Not-in-family,Never-worked,0
92,62<x<67,US,x<8,75742<x<209813,Female,x>65,Black,Husband,Self-emp-inc,0
93,x>67,US,x<8,x>209813,Male,x<35,Asian-Pac-Islander,Other-relative,Without-pay,0
94,x>67,US,x<8,75742<x<209813,Male,x>65,Amer-Indian-Eskimo,Own-child,Self-emp-not-inc,0
95,31<x<36,US,x>14,x>209813,Female,x>65,Amer-Indian-Eskimo,Husband,Never-worked,0
96,x>67,non-US,x<8,75742<x<209813,Female,50<x<65,Black,Other-relative,Self-emp-inc,0
97,54<x<62,non-US,x<8,75742<x<209813,Female,x>65,Asian-Pac-Islander,Wife,State-gov,0
98,21<x<24,non-US,12<x<14,x>209813,Male,42<x<50,Black,Unmarried,Self-emp-inc,0
99,42<x<54,non-US,x<8,75742<x<209813,Female,x<35,Black,Own-child,Without-pay,0
100,x>67,non-US,8<x<9,75742<x<209813,Female,x>65,White,Not-in-family,Local-gov,0
101,25<x<28,US,10<x<12,75742<x<209813,Male,x<35,Black,Not-in-family,Self-emp-not-inc,0
102,54<x<62,US,x>14,x>209813,Female,x>65,Amer-Indian-Eskimo,Not-in-family,Self-emp-inc,0
103,x>67,non-US,x<8,37719<x<75742,Female,x>65,Other,Own-child,State-gov,0
104,42<x<54,non-US,x>14,37719<x<75742,Female,x>65,Other,Husband,Private,0
105,42<x<54,non-US,12<x<14,75742<x<209813,Male,x<35,Amer-Indian-Eskimo,Own-child,Local-gov,0
106,36<x<42,US,x>14,75742<x<209813,Female,x<35,White,Unmarried,Never-worked,0
107,x>67,non-US,8<x<9,x>209813,Male,x>65,Amer-Indian-Eskimo,Own-child,Self-emp-inc,0
108,31<x<36,non-US,x<8,75742<x<209813,Female,x<35,Asian-Pac-Islander,Own-child,Local-gov,0
109,62<x<67,non-US,9<x<10,x>209813,Female,50<x<65,Asian-Pac-Islander,Not-in-family,Self-emp-inc,0
110,28<x<31,non-US,x<8,x>209813,Male,x>65,White,Unmarried,Never-worked,0
111,x>67,non-US,x<8,x>209813,Male,x<35,White,Husband,State-gov,0
112,x>67,US,8<x<9,37719<x<75742,Male,x<35,Other,Other-relative,Self-emp-inc,0
113,42<x<54,non-US,x<8,75742<x<209813,Male,x<35,Other,Unmarried,Federal-gov,0
114,x>67,non-US,10<x<12,37719<x<75742,Female,x>65,Asian-Pac-Islander,Other-relative,Federal-gov,0
115,x>67,non-US,x<8,75742<x<209813,Female,50<x<65,Asian-Pac-Islander,Own-child,Federal-gov,0
116,42<x<54,non-US,12<x<14,x>209813,Female,42<x<50,White,Unmarried,Self-emp-inc,0
117,54<x<62,US,x>14,75742<x<209813,Male,x>65,White,Own-child,Without-pay,1
118,21<x<24,US,x<8,x>209813,Male,50<x<65,Other,Other-relative,Local-gov,0
119,54<x<62,non-US,8<x<9,37719<x<75742,Female,42<x<50,Black,Other-relative,Self-emp-inc,0
120,42<x<54,non-US,x<8,75742<x<209813,Female,x<35,Asian-Pac-Islander,Not-in-family,Self-emp-inc,0
121,54<x<62,US,x<8,75742<x<209813,Female,x<35,White,Wife,Private,0
122,54<x<62,US,x<8,x>209813,Male,x>65,Black,Husband,Self-emp-inc,0
123,x>67,non-US,10<x<12,x>209813,Female,42<x<50,Asian-Pac-Islander,Own-child,Private,0
124,21<x<24,US,x<8,x>209813,Male,x<35,Black,Wife,Self-emp-inc,0
125,31<x<36,US,10<x<12,75742<x<209813,Male,x>65,Other,Husband,Self-emp-inc,1
126,42<x<54,US,x>14,75742<x<209813,Male,x>65,Asian-Pac-Islander,Wife,Self-emp-not-inc,0
127,21<x<24,non-US,x<8,75742<x<209813,Male,50<x<65,Other,Wife,Never-worked,0
128,25<x<28,non-US,x<8,75742<x<209813,Female,x<35,Asian-Pac-Islander,Wife,Self-emp-not-inc,0
129,62<x<67,US,12<x<14,75742<x<209813,Female,x>65,Asian-Pac-Islander,Not-in-family,Never-worked,0
130,42<x<54,US,x<8,37719<x<75742,Male,x<35,Asian-Pac-Islander,Other-relative,Self-emp-not-inc,0
131,25<x<28,non-US,x<8,x>209813,Male,50<x<65,White,Unmarried,State-gov,0
132,31<x<36,non-US,12<x<14,x<37719,Male,42<x<50,Asian-Pac-Islander,Not-in-family,State-gov,0
133,x>67,non-US,x<8,75742<x<209813,Male,x<35,Amer-Indian-Eskimo,Other-relative,Self-emp-not-inc,0
134,42<x<54,US,x<8,75742<x<209813,Female,x>65,Black,Not-in-family,Local-gov,0
135,62<x<67,non-US,8<x<9,x>209813,Male,38<x<42,Black,Wife,State-gov,0
136,36<x<42,non-US,x<8,75742<x<209813,Female,x<35,Other,Not-in-family,Private,0
137,x>67,US,x>14,75742<x<209813,Male,x<35,Amer-Indian-Eskimo,Not-in-family,Self-emp-inc,0
138,x>67,non-US,12<x<14,x<37719,Male,x>65,White,Other-relative,Self-emp-inc,0
139,42<x<54,non-US,12<x<14,75742<x<209813,Female,50<x<65,White,Unmarried,Local-gov,0
140,x>67,US,x<8,x>209813,Female,50<x<65,Black,Husband,Never-worked,0
141,x<21,non-US,x<8,75742<x<209813,Female,x<35,Black,Wife,Self-emp-not-inc,0
142,x<21,US,10<x<12,x>209813,Male,x<35,Black,Wife,Self-emp-inc,0
143,54<x<62,US,x<8,x>209813,Male,x<35,Other,Other-relative,Without-pay,0
144,x>67,US,x<8,75742<x<209813,Male,x<35,Asian-Pac-Islander,Husband,Without-pay,0
145,54<x<62,non-US,x<8,x>209813,Male,x>65,White,Other-relative,Self-emp-inc,0
146,25<x<28,non-US,x<8,x>209813,Female,50<x<65,Asian-Pac-Islander,Own-child,Self-emp-inc,0
147,42<x<54,US,x<8,x>209813,Male,42<x<50,White,Other-relative,Local-gov,0
148,54<x<62,US,x>14,x>209813,Female,50<x<65,Amer-Indian-Eskimo,Own-child,Self-emp-inc,0
149,54<x<62,US,9<x<10,75742<x<209813,Female,50<x<65,White,Wife,Without-pay,0
150,28<x<31,US,x<8,x>209813,Female,50<x<65,Amer-Indian-Eskimo,Unmarried,Self-emp-not-inc,0
151,25<x<28,non-US,12<x<14,37719<x<75742,Female,42<x<50,Other,Own-child,Without-pay,0
152,31<x<36,non-US,12<x<14,75742<x<209813,Male,x<35,White,Not-in-family,Self-emp-not-inc,0
153,25<x<28,non-US,x<8,x<37719,Male,38<x<42,Amer-Indian-Eskimo,Wife,Never-worked,0
154,x<21,non-US,x<8,75742<x<209813,Male,x<35,Asian-Pac-Islander,Wife,Self-emp-not-inc,0
155,x>67,US,x<8,x>209813,Male,x>65,Amer-Indian-Eskimo,Husband,Never-worked,0
156,x>67,US,12<x<14,x>209813,Female,42<x<50,Asian-Pac-Islander,Wife,Federal-gov,0
157,31<x<36,US,x<8,x>209813,Male,x<35,White,Wife,Self-emp-inc,0
158,x<21,non-US,9<x<10,x>209813,Female,x<35,Black,Not-in-family,State-gov,0
159,x<21,US,x>14,x>209813,Male,x>65,Other,Other-relative,Without-pay,0
160,31<x<36,non-US,x<8,x>209813,Female,x<35,White,Unmarried,Self-emp-not-inc,0
161,x>67,US,x<8,37719<x<75742,Female,x>65,Asian-Pac-Islander,Wife,Self-emp-inc,0
162,36<x<42,US,8<x<9,75742<x<209813,Male,50<x<65,Asian-Pac-Islander,Husband,Local-gov,0
163,62<x<67,non-US,x<8,x>209813,Male,x>65,Amer-Indian-Eskimo,Not-in-family,State-gov,0
164,x>67,non-US,x<8,75742<x<209813,Female,x>65,Asian-Pac-Islander,Not-in-family,State-gov,0
165,x>67,US,10<x<12,75742<x<209813,Female,x<35,Other,Own-child,Self-emp-not-inc,0
166,x>67,US,x>14,x>209813,Male,x>65,Black,Husband,Never-worked,1
167,31<x<36,US,x<8,37719<x<75742,Female,x<35,Other,Wife,State-gov,0
168,36<x<42,US,10<x<12,x>209813,Female,x<35,Amer-Indian-Eskimo,Wife,Private,0
169,x>67,US,x<8,37719<x<75742,Male,x<35,Other,Own-child,Never-worked,0
170,x>67,US,x<8,75742<x<209813,Female,x>65,Other,Husband,Without-pay,0
171,x>67,US,12<x<14,x>209813,Female,x<35,Asian-Pac-Islander,Not-in-family,Without-pay,0
172,31<x<36,US,x<8,75742<x<209813,Female,x>65,White,Wife,Self-emp-inc,0
173,25<x<28,US,9<x<10,75742<x<209813,Male,x>65,Asian-Pac-Islander,Own-child,Local-gov,0
174,54<x<62,US,12<x<14,75742<x<209813,Female,38<x<42,Asian-Pac-Islander,Other-relative,Self-emp-inc,0
175,x>67,non-US,9<x<10,75742<x<209813,Female,50<x<65,Amer-Indian-Eskimo,Own-child,Private,0
176,28<x<31,non-US,x<8,75742<x<209813,Female,x>65,White,Other-relative,Federal-gov,0
177,54<x<62,US,12<x<14,75742<x<209813,Male,50<x<65,Asian-Pac-Islander,Other-relative,Without-pay,1
178,42<x<54,US,x>14,75742<x<209813,Female,x>65,White,Not-in-family,Self-emp-inc,1
179,x>67,non-US,x<8,x>209813,Male,x<35,White,Other-relative,Federal-gov,0
180,54<x<62,US,x<8,x>209813,Female,x>65,Other,Unmarried,Self-emp-not-inc,0
181,x>67,US,10<x<12,75742<x<209813,Male,x>65,Asian-Pac-Islander,Other-relative,Local-gov,0
182,x<21,non-US,10<x<12,x>209813,Male,42<x<50,Asian-Pac-Islander,Husband,Private,0
183,x>67,US,x<8,x>209813,Male,35<x<38,White,Unmarried,Self-emp-not-inc,0
184,21<x<24,non-US,x>14,x>209813,Female,x>65,Amer-Indian-Eskimo,Wife,Without-pay,0
185,31<x<36,US,x<8,x>209813,Female,x>65,Amer-Indian-Eskimo,Unmarried,Local-gov,0
186,x>67,non-US,x<8,37719<x<75742,Male,42<x<50,Other,Husband,Self-emp-inc,0
187,62<x<67,non-US,10<x<12,75742<x<209813,Male,x<35,White,Husband,Never-worked,0
188,31<x<36,non-US,8<x<9,x>209813,Male,x>65,Black,Not-in-family,Self-emp-inc,0
189,x<21,US,x<8,75742<x<209813,Female,x<35,Amer-Indian-Eskimo,Wife,Local-gov,0
190,x>67,non-US,x<8,x>209813,Male,x>65,Asian-Pac-Islander,Husband,Private,0
191,x>67,US,x<8,x>209813,Female,x<35,White,Other-relative,Local-gov,0
192,31<x<36,US,x<8,x>209813,Male,42<x<50,White,Own-child,Private,0
193,x>67,US,x>14,x>209813,Female,x>65,Black,Unmarried,State-gov,0
194,42<x<54,non-US,10<x<12,x>209813,Female,42<x<50,Other,Own-child,Federal-gov,0
195,42<x<54,US,10<x<12,75742<x<209813,Female,x<35,Asian-Pac-Islander,Own-child,Self-emp-inc,0
196,31<x<36,non-US,x<8,x>209813,Male,x<35,Other,Husband,Private,0
197,42<x<54,US,x<8,x>209813,Female,42<x<50,Amer-Indian-Eskimo,Wife,Private,0
198,42<x<54,non-US,x<8,x>209813,Female,50<x<65,Other,Unmarried,Self-emp-not-inc,0
199,62<x<67,US,x<8,75742<x<209813,Male,x>65,Amer-Indian-Eskimo,Husband,Without-pay,0
200,36<x<42,US,10<x<12,75742<x<209813,Male,50<x<65,Black,Husband,Self-emp-inc,1
201,42<x<54,US,x<8,75742<x<209813,Male,42<x<50,Asian-Pac-Islander,Unmarried,Without-pay,0
202,x>67,US,x<8,75742<x<209813,Female,x>65,White,Husband,State-gov,0
203,x>67,US,x<8,75742<x<209813,Female,x<35,Black,Wife,Self-emp-not-inc,0
204,x>67,US,x<8,75742<x<209813,Female,x<35,Black,Other-relative,Private,0
205,42<x<54,US,x<8,75742<x<209813,Male,x<35,Asian-Pac-Islander,Not-in-family,Self-emp-not-inc,0
206,31<x<36,US,12<x<14,x>209813,Female,50<x<65,Amer-Indian-Eskimo,Husband,Self-emp-not-inc,0
207,x>67,US,x<8,75742<x<209813,Male,x<35,Amer-Indian-Eskimo,Not-in-family,Self-emp-inc,0
208,x>67,non-US,12<x<14,75742<x<209813,Female,x<35,Asian-Pac-Islander,Unmarried,Never-worked,0
209,36<x<42,non-US,12<x<14,75742<x<209813,Male,35<x<38,Black,Not-in-family,Local-gov,0
210,x>67,non-US,x>14,75742<x<209813,Female,x<35,White,Wife,Without-pay,0
211,x>67,US,x<8,75742<x<209813,Male,x<35,Asian-Pac-Islander,Own-child,Private,0
212,x>67,US,12<x<14,x>209813,Male,50<x<65,White,Other-relative,Without-pay,1
213,x>67,non-US,10<x<12,x>209813,Male,x<35,Asian-Pac-Islander,Other-relative,Federal-gov,0
214,25<x<28,non-US,x>14,75742<x<209813,Female,x<35,Black,Not-in-family,State-gov,0
215,62<x<67,US,x<8,75742<x<209813,Male,42<x<50,Amer-Indian-Eskimo,Unmarried,Without-pay,0
216,x>67,non-US,9<x<10,75742<x<209813,Female,x<35,Amer-Indian-Eskimo,Own-child,Self-emp-not-inc,0
217,62<x<67,US,10<x<12,75742<x<209813,Female,50<x<65,White,Wife,State-gov,0
218,42<x<54,US,x>14,75742<x<209813,Female,x<35,Asian-Pac-Islander,Own-child,Self-emp-inc,0
219,x>67,US,x>14,37719<x<75742,Male,38<x<42,Asian-Pac-Islander,Own-child,Never-worked,0
220,36<x<42,US,x>14,x>209813,Male,x>65,Black,Not-in-family,State-gov,1
221,42<x<54,US,8<x<9,x>209813,Male,x>65,Black,Unmarried,Federal-gov,0
222,24<x<25,US,x<8,x>209813,Male,x<35,Black,Husband,Private,0
223,42<x<54,non-US,10<x<12,75742<x<209813,Male,x<35,Black,Unmarried,Without-pay,0
224,21<x<24,non-US,x<8,75742<x<209813,Male,x<35,Black,Unmarried,Private,0
225,31<x<36,non-US,x<8,75742<x<209813,Female,x>65,White,Not-in-family,State-gov,0
226,42<x<54,US,x<8,x>209813,Female,x<35,White,Not-in-family,Private,0
227,42<x<54,non-US,x<8,x>209813,Male,x>65,Other,Husband,Without-pay,0
228,x>67,US,8<x<9,75742<x<209813,Female,x<35,Amer-Indian-Eskimo,Husband,Self-emp-inc,0
229,36<x<42,non-US,10<x<12,x>209813,Female,x>65,Asian-Pac-Islander,Own-child,Self-emp-inc,0
230,21<x<24,US,x<8,75742<x<209813,Male,x<35,White,Own-child,Federal-gov,0
231,x<21,non-US,x<8,x>209813,Male,50<x<65,Other,Unmarried,Private,0
232,x<21,non-US,x<8,x>209813,Female,x>65,Black,Wife,Never-worked,0
233,x>67,non-US,8<x<9,75742<x<209813,Female,x>65,Other,Not-in-family,State-gov,0
234,25<x<28,US,x<8,x>209813,Female,x>65,White,Husband,Federal-gov,0
235,31<x<36,non-US,x<8,x>209813,Female,42<x<50,Amer-Indian-Eskimo,Husband,Without-pay,0
236,36<x<42,non-US,x>14,75742<x<209813,Female,x<35,Other,Not-in-family,Without-pay,0
237,42<x<54,US,x<8,75742<x<209813,Male,x>65,Amer-Indian-Eskimo,Own-child,Without-pay,0
238,25<x<28,US,9<x<10,75742<x<209813,Female,35<x<38,White,Other-relative,Federal-gov,0
239,31<x<36,US,x<8,x>209813,Male,x>65,White,Unmarried,Federal-gov,0
240,x<21,US,12<x<14,75742<x<209813,Female,x<35,Black,Other-relative,Self-emp-inc,0
241,28<x<31,non-US,x<8,75742<x<209813,Male,42<x<50,Amer-Indian-Eskimo,Wife,Self-emp-inc,0
242,36<x<42,non-US,x<8,75742<x<209813,Male,x<35,Black,Own-child,State-gov,0
243,36<x<42,non-US,x<8,x>209813,Female,50<x<65,Other,Other-relative,Self-emp-not-inc,0
244,36<x<42,non-US,x<8,75742<x<209813,Female,35<x<38,Amer-Indian-Eskimo,Other-relative,Never-worked,0
245,24<x<25,US,12<x<14,x>209813,Female,x<35,Other,Husband,Private,0
246,62<x<67,US,x<8,75742<x<209813,Male,x<35,White,Unmarried,Private,0
247,36<x<42,US,12<x<14,75742<x<209813,Female,50<x<65,Asian-Pac-Islander,Unmarried,Without-pay,0
248,x>67,US,x>14,x>209813,Male,50<x<65,Asian-Pac-Islander,Not-in-family,Private,0
249,x<21,non-US,8<x<9,75742<x<209813,Male,50<x<65,Amer-Indian-Eskimo,Other-relative,Private,0
250,42<x<54,non-US,x>14,x>209813,Male,x<35,White,Not-in-family,Without-pay,1
251,x<21,non-US,12<x<14,75742<x<209813,Female,x>65,Black,Own-child,Without-pay,0
252,62<x<67,non-US,x<8,75742<x<209813,Male,x>65,Amer-Indian-Eskimo,Not-in-family,Never-worked,0
253,42<x<54,US,x<8,75742<x<209813,Female,50<x<65,Other,Own-child,Federal-gov,0
254,42<x<54,non-US,x>14,75742<x<209813,Female,x>65,Asian-Pac-Islander,Other-relative,Federal-gov,0
255,36<x<42,non-US,9<x<10,75742<x<209813,Male,x<35,Black,Unmarried,Self-emp-inc,0
256,x>67,US,x<8,x>209813,Female,x<35,Amer-Indian-Eskimo,Own-child,Without-pay,0
257,28<x<31,non-US,x<8,x>209813,Male,x<35,Amer-Indian-Eskimo,Not-in-family,Never-worked,0
258,42<x<54,US,x<8,x<37719,Male,50<x<65,White,Not-in-family,Without-pay,1
259,x>67,US,x<8,75742<x<209813,Female,x<35,Amer-Indian-Eskimo,Unmarried,Never-worked,0
260,28<x<31,US,10<x<12,75742<x<209813,Male,42<x<50,White,Not-in-family,Never-worked,1
261,21<x<24,US,10<x<12,37719<x<75742,Female,x<35,Black,Husband,Federal-gov,0
262,31<x<36,US,10<x<12,75742<x<209813,Male,50<x<65,Other,Not-in-family,Self-emp-inc,1
263,x<21,US,10<x<12,x>209813,Female,x<35,Other,Not-in-family,Federal-gov,0
264,54<x<62,US,x<8,x>209813,Male,x>65,Black,Wife,Without-pay,0
265,54<x<62,US,10<x<12,75742<x<209813,Female,x>65,Black,Husband,Self-emp-not-inc,0
266,x>67,non-US,12<x<14,x>209813,Male,x>65,Amer-Indian-Eskimo,Husband,Local-gov,0
267,54<x<62,non-US,x<8,x>209813,Female,50<x<65,Asian-Pac-Islander,Own-child,Local-gov,0
268,x>67,US,x<8,x>209813,Female,50<x<65,Other,Other-relative,Local-gov,0
269,54<x<62,non-US,x<8,75742<x<209813,Male,50<x<65,Black,Other-relative,Self-emp-not-inc,0
270,x>67,US,x>14,75742<x<209813,Male,50<x<65,Other,Husband,Federal-gov,1
271,31<x<36,non-US,x<8,x>209813,Male,50<x<65,White,Not-in-family,Self-emp-inc,0
272,54<x<62,US,x<8,x>209813,Male,x>65,Asian-Pac-Islander,Wife,Federal-gov,0
273,42<x<54,non-US,9<x<10,75742<x<209813,Female,50<x<65,Black,Unmarried,Never-worked,0
274,62<x<67,US,x>14,75742<x<209813,Female,x>65,Black,Own-child,Local-gov,0
275,62<x<67,non-US,9<x<10,x>209813,Female,x<35,Amer-Indian-Eskimo,Husband,State-gov,0
276,28<x<31,US,10<x<12,75742<x<209813,Female,38<x<42,Asian-Pac-Islander,Husband,State-gov,0
277,x>67,US,10<x<12,75742<x<209813,Female,50<x<65,White,Wife,Self-emp-not-inc,0
278,x>67,non-US,x<8,75742<x<209813,Male,x<35,Asian-Pac-Islander,Wife,Local-gov,0
279,x>67,US,x>14,75742<x<209813,Male,x<35,Amer-Indian-Eskimo,Other-relative,Self-emp-inc,0
280,54<x<62,US,x<8,75742<x<209813,Female,x<35,Amer-Indian-Eskimo,Husband,Local-gov,0
281,31<x<36,non-US,9<x<10,75742<x<209813,Female,42<x<50,White,Own-child,Self-emp-inc,0
282,x>67,US,12<x<14,75742<x<209813,Male,42<x<50,Asian-Pac-Islander,Not-in-family,Local-gov,0
283,x>67,US,x<8,75742<x<209813,Male,42<x<50,Amer-Indian-Eskimo,Own-child,Local-gov,0
284,62<x<67,US,12<x<14,75742<x<209813,Female,50<x<65,Asian-Pac-Islander,Other-relative,Without-pay,0
285,x>67,US,x>14,x>209813,Male,x>65,Amer-Indian-Eskimo,Unmarried,Private,0
286,x>67,non-US,x<8,x>209813,Male,x<35,Other,Husband,Local-gov,0
287,x>67,US,x<8,37719<x<75742,Male,50<x<65,Black,Other-relative,Without-pay,0
288,62<x<67,US,x<8,75742<x<209813,Male,50<x<65,Asian-Pac-Islander,Unmarried,Federal-gov,0
289,36<x<42,non-US,x<8,75742<x<209813,Female,x>65,Other,Husband,Private,0
290,42<x<54,non-US,10<x<12,x>209813,Male,50<x<65,Black,Unmarried,Federal-gov,0
291,x>67,US,x<8,x>209813,Male,x<35,White,Unmarried,Private,0
292,x>67,US,x>14,75742<x<209813,Female,x<35,White,Not-in-family,Self-emp-inc,0
293,x<21,non-US,x<8,75742<x<209813,Female,42<x<50,Black,Unmarried,Self-emp-inc,0
294,x>67,US,12<x<14,75742<x<209813,Male,50<x<65,White,Wife,Never-worked,0
295,21<x<24,US,x<8,75742<x<209813,Female,50<x<65,Asian-Pac-Islander,Wife,Without-pay,0
296,x<21,US,x<8,75742<x<209813,Male,50<x<65,Other,Other-relative,Private,0
297,36<x<42,non-US,x<8,x>209813,Female,38<x<42,Amer-Indian-Eskimo,Unmarried,Without-pay,0
298,42<x<54,non-US,12<x<14,75742<x<209813,Male,x>65,Asian-Pac-Islander,Husband,Local-gov,0
299,31<x<36,US,x<8,x>209813,Male,x>65,Black,Own-child,Self-emp-inc,0
300,54<x<62,US,12<x<14,75742<x<209813,Female,38<x<42,Black,Other-relative,Local-gov,0
301,x>67,US,12<x<14,x>209813,Female,42<x<50,Black,Not-in-family,Private,0
302,x>67,non-US,x>14,x>209813,Female,x>65,Asian-Pac-Islander,Other-relative,Self-emp-inc,0
303,x>67,non-US,x<8,x>209813,Male,x<35,Other,Unmarried,Never-worked,0
304,x>67,US,x<8,x>209813,Female,50<x<65,Amer-Indian-Eskimo,Not-in-family,State-gov,0
305,36<x<42,non-US,x<8,37719<x<75742,Male,42<x<50,Asian-Pac-Islander,Own-child,Self-emp-inc,0
306,42<x<54,US,10<x<12,x<37719,Male,50<x<65,Other,Wife,Private,0
307,42<x<54,US,x>14,75742<x<209813,Female,x>65,Asian-Pac-Islander,Other-relative,Self-emp-inc,0
308,42<x<54,non-US,12<x<14,75742<x<209813,Female,x<35,Asian-Pac-Islander,Unmarried,Without-pay,0
309,x>67,US,12<x<14,75742<x<209813,Male,35<x<38,Asian-Pac-Islander,Other-relative,State-gov,0
310,31<x<36,non-US,x<8,75742<x<209813,Female,x<35,Other,Not-in-family,Without-pay,0
311,36<x<42,non-US,12<x<14,x>209813,Male,50<x<65,Other,Wife,State-gov,0
312,31<x<36,US,x<8,75742<x<209813,Female,42<x<50,Black,Own-child,Self-emp-inc,0
313,21<x<24,non-US,8<x<9,75742<x<209813,Female,x<35,Amer-Indian-Eskimo,Other-relative,Private,0
314,42<x<54,US,x>14,75742<x<209813,Female,x<35,Asian-Pac-Islander,Not-in-family,Self-emp-inc,0
315,31<x<36,non-US,x<8,x>209813,Female,x<35,White,Other-relative,Private,0
316,x<21,US,12<x<14,75742<x<209813,Female,x<35,Black,Wife,Private,0
317,42<x<54,non-US,x<8,75742<x<209813,Female,50<x<65,White,Husband,Local-gov,0
318,42<x<54,non-US,12<x<14,37719<x<75742,Male,42<x<50,Amer-Indian-Eskimo,Wife,Without-pay,0
319,x>67,non-US,12<x<14,75742<x<209813,Female,x>65,Black,Not-in-family,Never-worked,0
320,36<x<42,US,9<x<10,37719<x<75742,Male,x<35,Black,Other-relative,Without-pay,0
321,x>67,US,9<x<10,75742<x<209813,Female,42<x<50,White,Not-in-family,Private,0
322,54<x<62,non-US,12<x<14,75742<x<209813,Male,42<x<50,White,Not-in-family,Private,1
323,36<x<42,non-US,10<x<12,x>209813,Female,x<35,Other,Other-relative,Federal-gov,0
324,x<21,non-US,9<x<10,37719<x<75742,Female,x<35,Black,Own-child,Never-worked,0
325,21<x<24,non-US,x<8,x>209813,Female,x>65,White,Own-child,Private,0
326,42<x<54,non-US,x<8,x>209813,Male,x<35,Amer-Indian-Eskimo,Not-in-family,Self-emp-inc,0
327,36<x<42,non-US,12<x<14,75742<x<209813,Female,50<x<65,White,Other-relative,Local-gov,0
328,x>67,non-US,12<x<14,x>209813,Male,x<35,Amer-Indian-Eskimo,Not-in-family,State-gov,0
329,x>67,US,x>14,75742<x<209813,Female,x>65,Asian-Pac-Islander,Other-relative,Federal-gov,0
330,x>67,non-US,12<x<14,75742<x<209813,Male,x>65,Other,Unmarried,State-gov,0
331,x>67,non-US,9<x<10,75742<x<209813,Female,x<35,Other,Other-relative,Without-pay,0
332,x>67,US,10<x<12,75742<x<209813,Male,42<x<50,Asian-Pac-Islander,Other-relative,Federal-gov,0
333,62<x<67,non-US,x<8,37719<x<75742,Female,x<35,White,Husband,Never-worked,0
334,42<x<54,non-US,x<8,75742<x<209813,Male,x<35,Other,Unmarried,Local-gov,0
335,x>67,non-US,x<8,37719<x<75742,Female,35<x<38,Asian-Pac-Islander,Unmarried,Private,0
336,x>67,US,10<x<12,37719<x<75742,Female,35<x<38,Other,Other-relative,State-gov,0
337,54<x<62,US,9<x<10,x>209813,Female,x<35,Other,Unmarried,State-gov,0
338,42<x<54,US,x<8,75742<x<209813,Female,35<x<38,Other,Other-relative,Self-emp-not-inc,0
339,x>67,non-US,x<8,x>209813,Male,42<x<50,Asian-Pac-Islander,Wife,Local-gov,0
340,x>67,non-US,x>14,x>209813,Male,50<x<65,Amer-Indian-Eskimo,Other-relative,Federal-gov,0
341,21<x<24,non-US,x<8,x>209813,Male,x<35,Other,Unmarried,State-gov,0
342,42<x<54,non-US,12<x<14,x>209813,Female,x>65,Other,Wife,Never-worked,0
343,25<x<28,US,12<x<14,x>209813,Male,42<x<50,Other,Other-relative,Private,0
344,21<x<24,US,x<8,75742<x<209813,Male,50<x<65,Amer-Indian-Eskimo,Not-in-family,Self-emp-not-inc,0
345,54<x<62,US,10<x<12,37719<x<75742,Female,x<35,Amer-Indian-Eskimo,Husband,Federal-gov,0
346,42<x<54,US,x<8,37719<x<75742,Male,38<x<42,White,Other-relative,Self-emp-not-inc,0
347,x>67,US,10<x<12,x>209813,Male,42<x<50,Amer-Indian-Eskimo,Wife,Never-worked,0
348,24<x<25,non-US,x>14,x>209813,Female,x<35,White,Not-in-family,Without-pay,0
349,21<x<24,non-US,x>14,x<37719,Male,x>65,White,Other-relative,Local-gov,0
350,62<x<67,non-US,12<x<14,x>209813,Male,x<35,Amer-Indian-Eskimo,Not-in-family,Self-emp-not-inc,0
351,31<x<36,US,x<8,x>209813,Male,x<35,Amer-Indian-Eskimo,Other-relative,Local-gov,0
352,42<x<54,non-US,10<x<12,x>209813,Male,x<35,Other,Husband,Private,0
353,21<x<24,non-US,x>14,x>209813,Male,x>65,Amer-Indian-Eskimo,Unmarried,Private,0
