workcla,education,relationship,race,sex,native_country,age,fnlwgt,education_num,hours_per_week,class
 Local_gov, Assoc_voc, Own_child, Asian_Pac_Islander, Male, Germany,35<x<53,21174<x<274186,8<x<12,1<x<25,1
 Local_gov, 11th, Not_in_family, Asian_Pac_Islander, Male, Iran,35<x<53,274186<x<527198,8<x<12,25<x<50,1
 Federal_gov, 11th, Unmarried, Asian_Pac_Islander, Female, Columbia,17<x<35,21174<x<274186,8<x<12,1<x<25,1
 Federal_gov, Assoc_voc, Unmarried, Other, Male, Iran,35<x<53,274186<x<527198,8<x<12,50<x<74,0
 State_gov, 9th, Not_in_family, Amer_Indian_Eskimo, Male, Japan,17<x<35,274186<x<527198,8<x<12,1<x<25,1
 Self_emp_inc, Assoc_acdm, Unmarried, Black, Male, Jamaica,53<x<71,21174<x<274186,8<x<12,25<x<50,1
 Self_emp_not_inc, 11th, Not_in_family, White, Female, India,17<x<35,21174<x<274186,x>12,25<x<50,1
 Self_emp_inc, Masters, Own_child, White, Female, Mexico,x>71,274186<x<527198,x>12,1<x<25,1
 Private, Assoc_acdm, Not_in_family, Other, Female, Cuba,35<x<53,x>780210,x>12,25<x<50,1
 Self_emp_not_inc, Prof_school, Unmarried, Other, Male, Italy,17<x<35,21174<x<274186,4<x<8,1<x<25,1
 Self_emp_not_inc, Masters, Not_in_family, Asian_Pac_Islander, Female, Columbia,35<x<53,274186<x<527198,8<x<12,1<x<25,1
 Self_emp_inc, 5th_6th, Other_relative, White, Female, El_Salvador,35<x<53,21174<x<274186,1<x<4,25<x<50,1
 Local_gov, Prof_school, Unmarried, White, Male, Canada,x>71,21174<x<274186,1<x<4,25<x<50,1
 Self_emp_not_inc, 7th_8th, Unmarried, Asian_Pac_Islander, Female, Jamaica,35<x<53,21174<x<274186,8<x<12,25<x<50,1
 State_gov, 10th, Wife, Other, Female, Honduras,17<x<35,21174<x<274186,8<x<12,1<x<25,1
 Federal_gov, Prof_school, Husband, White, Male, China,17<x<35,274186<x<527198,4<x<8,1<x<25,1
 Self_emp_not_inc, 10th, Not_in_family, Asian_Pac_Islander, Female, Taiwan,35<x<53,21174<x<274186,x>12,1<x<25,1
 Local_gov, Some_college, Not_in_family, Black, Male, China,35<x<53,274186<x<527198,x>12,1<x<25,1
 Local_gov, Prof_school, Husband, Amer_Indian_Eskimo, Female, China,53<x<71,21174<x<274186,8<x<12,25<x<50,1
 Private, Masters, Husband, Amer_Indian_Eskimo, Female, Taiwan,x<17,274186<x<527198,4<x<8,x<1,1
 Self_emp_inc, Preschool, Wife, Other, Male, Laos,17<x<35,21174<x<274186,x>12,50<x<74,1
 Federal_gov, Some_college, Other_relative, Black, Male, Honduras,35<x<53,527198<x<780210,8<x<12,1<x<25,1
 Self_emp_not_inc, Assoc_acdm, Other_relative, Black, Male, Haiti,53<x<71,21174<x<274186,8<x<12,25<x<50,1
 State_gov, 1st_4th, Husband, Black, Female, United_States,17<x<35,21174<x<274186,8<x<12,25<x<50,1
 Local_gov, Some_college, Wife, Asian_Pac_Islander, Male, France,x>71,274186<x<527198,1<x<4,25<x<50,1
 Local_gov, Masters, Other_relative, Asian_Pac_Islander, Female, Ecuador,35<x<53,274186<x<527198,x<1,1<x<25,1
 Self_emp_not_inc, 10th, Own_child, Amer_Indian_Eskimo, Male, Honduras,x<17,21174<x<274186,1<x<4,1<x<25,1
 State_gov, Assoc_voc, Own_child, Other, Male, Poland,17<x<35,21174<x<274186,1<x<4,1<x<25,1
 State_gov, Assoc_voc, Wife, Other, Male, Canada,53<x<71,274186<x<527198,4<x<8,1<x<25,1
 Private, Prof_school, Other_relative, Other, Male, Puerto_Rico,35<x<53,274186<x<527198,8<x<12,1<x<25,1
 State_gov, HS_grad, Unmarried, White, Male, Canada,17<x<35,21174<x<274186,8<x<12,1<x<25,1
 Self_emp_not_inc, Prof_school, Not_in_family, Amer_Indian_Eskimo, Male, Portugal,17<x<35,21174<x<274186,8<x<12,25<x<50,1
 Private, 7th_8th, Husband, Other, Male, Thailand,x>71,21174<x<274186,8<x<12,25<x<50,1
 Local_gov, Some_college, Wife, White, Male, Columbia,x>71,21174<x<274186,4<x<8,1<x<25,1
 Self_emp_inc, 1st_4th, Not_in_family, Other, Female, Ecuador,53<x<71,21174<x<274186,4<x<8,1<x<25,1
 State_gov, Assoc_acdm, Not_in_family, Amer_Indian_Eskimo, Female, Yugoslavia,17<x<35,21174<x<274186,x>12,1<x<25,1
 Federal_gov, Assoc_voc, Other_relative, Amer_Indian_Eskimo, Male, South,53<x<71,21174<x<274186,x>12,1<x<25,1
 Federal_gov, Prof_school, Own_child, White, Female, Italy,x>71,21174<x<274186,x>12,50<x<74,0
 Federal_gov, Assoc_voc, Not_in_family, Black, Female, South,17<x<35,21174<x<274186,1<x<4,1<x<25,1
 State_gov, 10th, Wife, Amer_Indian_Eskimo, Male, Iran,35<x<53,21174<x<274186,8<x<12,1<x<25,1
 State_gov, Some_college, Own_child, Asian_Pac_Islander, Female, Honduras,53<x<71,21174<x<274186,4<x<8,25<x<50,1
 Federal_gov, Bachelors, Wife, Asian_Pac_Islander, Female, Guatemala,35<x<53,21174<x<274186,8<x<12,1<x<25,1
 Self_emp_not_inc, Assoc_voc, Own_child, White, Female, United_States,17<x<35,274186<x<527198,x<1,25<x<50,1
 Federal_gov, Masters, Husband, Other, Female, China,x>71,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_not_inc, Assoc_acdm, Own_child, Other, Female, Mexico,x>71,21174<x<274186,8<x<12,1<x<25,1
 Private, Bachelors, Other_relative, White, Female, Honduras,35<x<53,21174<x<274186,x>12,1<x<25,1
 Private, Preschool, Unmarried, White, Male, China,x>71,21174<x<274186,4<x<8,50<x<74,1
 Local_gov, 1st_4th, Own_child, Amer_Indian_Eskimo, Male, Thailand,17<x<35,21174<x<274186,x>12,25<x<50,1
 Self_emp_inc, Assoc_voc, Unmarried, White, Female, Germany,35<x<53,274186<x<527198,4<x<8,1<x<25,1
 Federal_gov, Prof_school, Husband, Asian_Pac_Islander, Female, Mexico,53<x<71,21174<x<274186,8<x<12,x>74,0
 State_gov, 11th, Husband, Amer_Indian_Eskimo, Male, Puerto_Rico,17<x<35,21174<x<274186,4<x<8,25<x<50,1
 Local_gov, 10th, Husband, Asian_Pac_Islander, Male, Cuba,35<x<53,21174<x<274186,4<x<8,25<x<50,1
 Local_gov, 7th_8th, Husband, Other, Female, South,53<x<71,21174<x<274186,1<x<4,25<x<50,1
 Self_emp_inc, 5th_6th, Unmarried, Black, Male, Columbia,53<x<71,21174<x<274186,4<x<8,1<x<25,1
 Self_emp_inc, Assoc_voc, Wife, Black, Male, Columbia,53<x<71,274186<x<527198,8<x<12,1<x<25,1
 Local_gov, Prof_school, Own_child, Asian_Pac_Islander, Female, Cambodia,53<x<71,21174<x<274186,x<1,1<x<25,1
 State_gov, Assoc_acdm, Unmarried, Black, Female, Mexico,x>71,21174<x<274186,1<x<4,50<x<74,1
 Self_emp_inc, Assoc_voc, Unmarried, Black, Male, South,35<x<53,21174<x<274186,x>12,1<x<25,1
 Self_emp_inc, 11th, Wife, White, Male, Iran,53<x<71,21174<x<274186,x>12,1<x<25,1
 Self_emp_inc, Masters, Other_relative, Other, Male, Philippines,x>71,21174<x<274186,8<x<12,25<x<50,1
 Private, 12th, Other_relative, White, Female, Cuba,53<x<71,21174<x<274186,4<x<8,25<x<50,1
 Federal_gov, 7th_8th, Wife, Asian_Pac_Islander, Female, Japan,53<x<71,21174<x<274186,8<x<12,1<x<25,1
 Federal_gov, 1st_4th, Husband, Other, Female, England,35<x<53,21174<x<274186,8<x<12,25<x<50,1
 Local_gov, 11th, Unmarried, Amer_Indian_Eskimo, Male, United_States,17<x<35,274186<x<527198,8<x<12,25<x<50,1
 Self_emp_inc, Bachelors, Unmarried, Asian_Pac_Islander, Male, Guatemala,53<x<71,21174<x<274186,1<x<4,1<x<25,1
 State_gov, 7th_8th, Other_relative, Asian_Pac_Islander, Female, Guatemala,53<x<71,527198<x<780210,1<x<4,50<x<74,1
 Local_gov, Masters, Wife, Black, Female, Philippines,17<x<35,274186<x<527198,1<x<4,x>74,1
 Federal_gov, 10th, Not_in_family, Asian_Pac_Islander, Female, France,17<x<35,274186<x<527198,4<x<8,25<x<50,1
 Private, Prof_school, Own_child, Amer_Indian_Eskimo, Male, United_States,53<x<71,21174<x<274186,x>12,1<x<25,1
 Self_emp_not_inc, 9th, Wife, Amer_Indian_Eskimo, Female, South,17<x<35,21174<x<274186,x>12,25<x<50,0
 Self_emp_inc, Some_college, Wife, Amer_Indian_Eskimo, Male, France,x>71,21174<x<274186,4<x<8,25<x<50,1
 Local_gov, 5th_6th, Not_in_family, Other, Female, Columbia,35<x<53,21174<x<274186,1<x<4,25<x<50,1
 Self_emp_inc, Masters, Husband, Asian_Pac_Islander, Female, Mexico,53<x<71,21174<x<274186,8<x<12,25<x<50,1
 Local_gov, Masters, Other_relative, Amer_Indian_Eskimo, Male, Canada,17<x<35,21174<x<274186,4<x<8,1<x<25,1
 Private, 5th_6th, Wife, Amer_Indian_Eskimo, Female, Japan,x>71,21174<x<274186,x>12,x>74,1
 State_gov, Assoc_voc, Husband, Black, Male, South,x>71,21174<x<274186,8<x<12,1<x<25,1
 Private, 7th_8th, Husband, Other, Male, Iran,35<x<53,21174<x<274186,1<x<4,25<x<50,1
 Self_emp_inc, HS_grad, Not_in_family, Amer_Indian_Eskimo, Female, Guatemala,x>71,21174<x<274186,x>12,1<x<25,1
 Private, 7th_8th, Own_child, Black, Male, Portugal,35<x<53,21174<x<274186,1<x<4,1<x<25,1
 State_gov, 10th, Husband, Other, Female, Dominican_Republic,35<x<53,21174<x<274186,1<x<4,50<x<74,1
 State_gov, Doctorate, Not_in_family, White, Male, El_Salvador,x>71,21174<x<274186,8<x<12,x>74,1
 Local_gov, Assoc_voc, Unmarried, White, Female, Iran,53<x<71,21174<x<274186,8<x<12,x<1,1
 Self_emp_not_inc, 10th, Unmarried, White, Female, India,17<x<35,21174<x<274186,1<x<4,1<x<25,1
 Local_gov, Bachelors, Unmarried, Black, Female, Germany,17<x<35,21174<x<274186,4<x<8,25<x<50,1
 Local_gov, Prof_school, Own_child, Black, Female, Puerto_Rico,17<x<35,21174<x<274186,x<1,50<x<74,1
 Private, Assoc_acdm, Wife, White, Male, Puerto_Rico,53<x<71,21174<x<274186,1<x<4,x>74,0
 Self_emp_not_inc, Masters, Unmarried, Asian_Pac_Islander, Female, Cambodia,35<x<53,21174<x<274186,8<x<12,25<x<50,1
 Local_gov, 11th, Not_in_family, White, Male, Thailand,17<x<35,21174<x<274186,8<x<12,50<x<74,1
 Self_emp_inc, 5th_6th, Own_child, Other, Female, France,x>71,21174<x<274186,x>12,1<x<25,1
 State_gov, 12th, Husband, Amer_Indian_Eskimo, Female, Mexico,53<x<71,21174<x<274186,4<x<8,25<x<50,1
 State_gov, Bachelors, Wife, Asian_Pac_Islander, Female, Haiti,53<x<71,21174<x<274186,4<x<8,25<x<50,1
 State_gov, 12th, Husband, Asian_Pac_Islander, Female, Germany,35<x<53,21174<x<274186,8<x<12,1<x<25,1
 Self_emp_not_inc, 11th, Wife, Other, Male, Honduras,17<x<35,274186<x<527198,x>12,1<x<25,1
 Self_emp_inc, 10th, Other_relative, Other, Female, Taiwan,17<x<35,21174<x<274186,8<x<12,x<1,1
 Local_gov, Some_college, Other_relative, Amer_Indian_Eskimo, Male, Taiwan,17<x<35,274186<x<527198,4<x<8,1<x<25,1
 Private, 5th_6th, Other_relative, Asian_Pac_Islander, Female, Philippines,x>71,21174<x<274186,x>12,1<x<25,1
 Self_emp_not_inc, Prof_school, Not_in_family, Black, Female, Laos,x>71,21174<x<274186,x>12,50<x<74,1
 Federal_gov, 1st_4th, Other_relative, White, Male, Canada,53<x<71,21174<x<274186,8<x<12,25<x<50,1
 State_gov, 11th, Other_relative, Other, Male, Taiwan,x>71,21174<x<274186,x<1,25<x<50,1
 Self_emp_inc, Prof_school, Other_relative, Black, Male, China,53<x<71,21174<x<274186,8<x<12,x>74,1
 Local_gov, 7th_8th, Unmarried, Amer_Indian_Eskimo, Male, Thailand,x>71,21174<x<274186,8<x<12,25<x<50,1
 Self_emp_inc, 5th_6th, Husband, Asian_Pac_Islander, Male, Canada,35<x<53,274186<x<527198,1<x<4,25<x<50,1
 State_gov, Bachelors, Unmarried, Black, Female, El_Salvador,53<x<71,21174<x<274186,4<x<8,1<x<25,1
 Local_gov, 7th_8th, Unmarried, Black, Male, United_States,53<x<71,21174<x<274186,4<x<8,25<x<50,1
 State_gov, 7th_8th, Husband, Asian_Pac_Islander, Female, Yugoslavia,x>71,274186<x<527198,8<x<12,1<x<25,1
 Private, Some_college, Other_relative, Amer_Indian_Eskimo, Male, El_Salvador,53<x<71,21174<x<274186,4<x<8,1<x<25,1
 Local_gov, 11th, Other_relative, Asian_Pac_Islander, Female, Italy,35<x<53,21174<x<274186,1<x<4,1<x<25,1
 State_gov, 12th, Own_child, Amer_Indian_Eskimo, Male, Haiti,35<x<53,21174<x<274186,x>12,25<x<50,1
 Local_gov, 1st_4th, Husband, White, Female, Mexico,35<x<53,21174<x<274186,8<x<12,25<x<50,1
 Self_emp_not_inc, 12th, Wife, Amer_Indian_Eskimo, Male, El_Salvador,53<x<71,21174<x<274186,1<x<4,1<x<25,1
 Private, Bachelors, Other_relative, White, Male, Mexico,35<x<53,21174<x<274186,x>12,25<x<50,1
 Self_emp_inc, 9th, Wife, Other, Female, India,53<x<71,x<21174,8<x<12,x>74,1
 Self_emp_inc, 5th_6th, Not_in_family, Asian_Pac_Islander, Female, Italy,17<x<35,21174<x<274186,1<x<4,25<x<50,1
 Local_gov, Bachelors, Unmarried, Asian_Pac_Islander, Female, Yugoslavia,53<x<71,21174<x<274186,1<x<4,1<x<25,1
 State_gov, 5th_6th, Husband, Black, Male, United_States,53<x<71,274186<x<527198,x>12,1<x<25,1
 Private, HS_grad, Wife, Amer_Indian_Eskimo, Female, Poland,53<x<71,21174<x<274186,1<x<4,x>74,1
 Self_emp_inc, 1st_4th, Own_child, Amer_Indian_Eskimo, Male, Japan,53<x<71,21174<x<274186,4<x<8,50<x<74,1
 Private, 7th_8th, Not_in_family, Amer_Indian_Eskimo, Female, Japan,53<x<71,21174<x<274186,x>12,25<x<50,1
 Self_emp_inc, Some_college, Other_relative, Black, Female, Puerto_Rico,53<x<71,21174<x<274186,4<x<8,1<x<25,1
 State_gov, Doctorate, Unmarried, White, Female, Thailand,35<x<53,21174<x<274186,x>12,50<x<74,1
 Private, Preschool, Husband, Other, Male, Ecuador,x>71,21174<x<274186,4<x<8,25<x<50,1
 State_gov, Some_college, Not_in_family, Black, Male, Cambodia,53<x<71,21174<x<274186,8<x<12,1<x<25,1
 Local_gov, Some_college, Own_child, Black, Male, Portugal,35<x<53,21174<x<274186,x>12,25<x<50,1
 Self_emp_not_inc, Masters, Not_in_family, Other, Female, India,53<x<71,21174<x<274186,x>12,50<x<74,1
 Local_gov, 1st_4th, Not_in_family, Other, Male, Thailand,35<x<53,21174<x<274186,1<x<4,1<x<25,1
 State_gov, HS_grad, Not_in_family, Black, Male, Guatemala,35<x<53,21174<x<274186,x>12,1<x<25,1
 Self_emp_not_inc, Assoc_acdm, Not_in_family, Black, Female, Taiwan,53<x<71,21174<x<274186,8<x<12,1<x<25,1
 Self_emp_inc, Some_college, Not_in_family, Other, Male, Haiti,53<x<71,21174<x<274186,4<x<8,1<x<25,1
 Self_emp_inc, Some_college, Wife, Black, Female, Ecuador,53<x<71,21174<x<274186,8<x<12,1<x<25,1
 Self_emp_inc, 1st_4th, Other_relative, White, Female, South,35<x<53,274186<x<527198,8<x<12,1<x<25,1
 Private, 11th, Other_relative, White, Male, Guatemala,x>71,21174<x<274186,1<x<4,1<x<25,1
 Self_emp_not_inc, 1st_4th, Own_child, Asian_Pac_Islander, Female, Columbia,53<x<71,21174<x<274186,8<x<12,50<x<74,1
 Self_emp_inc, 11th, Own_child, Amer_Indian_Eskimo, Male, Poland,35<x<53,21174<x<274186,8<x<12,50<x<74,1
 Federal_gov, 5th_6th, Not_in_family, White, Female, Cambodia,17<x<35,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_not_inc, HS_grad, Husband, White, Male, Ecuador,53<x<71,21174<x<274186,1<x<4,1<x<25,1
 Self_emp_not_inc, 5th_6th, Not_in_family, Asian_Pac_Islander, Male, Italy,35<x<53,21174<x<274186,4<x<8,1<x<25,1
 Federal_gov, Doctorate, Not_in_family, Asian_Pac_Islander, Female, Haiti,17<x<35,21174<x<274186,8<x<12,25<x<50,1
 Private, 5th_6th, Wife, Asian_Pac_Islander, Female, Japan,35<x<53,21174<x<274186,x>12,50<x<74,1
 Self_emp_not_inc, Assoc_voc, Unmarried, White, Female, France,35<x<53,274186<x<527198,8<x<12,1<x<25,1
 Self_emp_not_inc, 7th_8th, Husband, Asian_Pac_Islander, Male, Portugal,53<x<71,21174<x<274186,8<x<12,25<x<50,1
 Private, 12th, Other_relative, Other, Female, Cuba,x>71,21174<x<274186,x<1,50<x<74,1
 Self_emp_not_inc, 11th, Not_in_family, Amer_Indian_Eskimo, Male, Guatemala,35<x<53,21174<x<274186,1<x<4,50<x<74,1
 Self_emp_inc, HS_grad, Not_in_family, Amer_Indian_Eskimo, Female, Columbia,17<x<35,21174<x<274186,1<x<4,25<x<50,1
 Self_emp_not_inc, 10th, Unmarried, Amer_Indian_Eskimo, Female, Canada,x>71,21174<x<274186,8<x<12,50<x<74,1
 Local_gov, 10th, Husband, Other, Female, Thailand,35<x<53,x>780210,4<x<8,25<x<50,1
 Local_gov, 9th, Not_in_family, Amer_Indian_Eskimo, Female, Mexico,35<x<53,21174<x<274186,x>12,1<x<25,1
 Private, 7th_8th, Husband, White, Male, Thailand,53<x<71,21174<x<274186,4<x<8,1<x<25,1
 Federal_gov, Some_college, Other_relative, Amer_Indian_Eskimo, Male, Cuba,17<x<35,21174<x<274186,x<1,50<x<74,1
 Local_gov, 9th, Not_in_family, Black, Female, Philippines,x>71,21174<x<274186,4<x<8,50<x<74,1
 Self_emp_not_inc, Doctorate, Own_child, Asian_Pac_Islander, Male, Ecuador,53<x<71,274186<x<527198,4<x<8,50<x<74,1
 Private, 12th, Wife, White, Male, England,35<x<53,21174<x<274186,x>12,1<x<25,1
 Self_emp_inc, 7th_8th, Not_in_family, Black, Female, China,35<x<53,21174<x<274186,x>12,50<x<74,1
 Local_gov, Some_college, Husband, White, Female, England,53<x<71,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_not_inc, Doctorate, Not_in_family, Black, Female, El_Salvador,17<x<35,21174<x<274186,1<x<4,50<x<74,1
 Self_emp_not_inc, HS_grad, Husband, Amer_Indian_Eskimo, Female, England,53<x<71,21174<x<274186,8<x<12,1<x<25,1
 State_gov, Assoc_acdm, Husband, Amer_Indian_Eskimo, Female, Taiwan,35<x<53,21174<x<274186,x>12,1<x<25,1
 Federal_gov, 12th, Own_child, White, Female, Ecuador,35<x<53,21174<x<274186,4<x<8,1<x<25,1
 Self_emp_inc, Prof_school, Wife, Black, Male, Portugal,53<x<71,274186<x<527198,4<x<8,25<x<50,1
 Federal_gov, Doctorate, Unmarried, Other, Female, India,35<x<53,21174<x<274186,x>12,1<x<25,1
 Self_emp_not_inc, Doctorate, Own_child, Amer_Indian_Eskimo, Female, Philippines,17<x<35,21174<x<274186,4<x<8,x>74,1
 Self_emp_not_inc, HS_grad, Husband, Black, Female, Haiti,17<x<35,274186<x<527198,8<x<12,x>74,1
 Private, Prof_school, Wife, Black, Male, El_Salvador,35<x<53,274186<x<527198,x>12,1<x<25,1
 State_gov, 11th, Not_in_family, Other, Male, Portugal,17<x<35,21174<x<274186,1<x<4,25<x<50,1
 Federal_gov, 9th, Other_relative, Asian_Pac_Islander, Male, Portugal,53<x<71,21174<x<274186,x<1,50<x<74,1
 State_gov, Masters, Own_child, Amer_Indian_Eskimo, Male, Portugal,17<x<35,21174<x<274186,x>12,25<x<50,1
 Self_emp_not_inc, 5th_6th, Not_in_family, Asian_Pac_Islander, Female, South,53<x<71,21174<x<274186,8<x<12,25<x<50,1
 Self_emp_not_inc, Masters, Other_relative, White, Female, England,x>71,21174<x<274186,4<x<8,1<x<25,1
 Self_emp_not_inc, Masters, Not_in_family, Asian_Pac_Islander, Male, China,17<x<35,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_not_inc, Masters, Wife, White, Female, Cambodia,35<x<53,274186<x<527198,1<x<4,1<x<25,1
 Self_emp_inc, 10th, Other_relative, Other, Female, Japan,17<x<35,21174<x<274186,x<1,25<x<50,1
 Self_emp_not_inc, Assoc_voc, Unmarried, Asian_Pac_Islander, Female, United_States,x>71,21174<x<274186,8<x<12,25<x<50,1
 Federal_gov, Masters, Not_in_family, Amer_Indian_Eskimo, Female, South,53<x<71,21174<x<274186,1<x<4,50<x<74,1
 Self_emp_inc, Assoc_voc, Husband, Asian_Pac_Islander, Female, Iran,35<x<53,21174<x<274186,8<x<12,1<x<25,1
 State_gov, Prof_school, Husband, White, Male, Poland,35<x<53,274186<x<527198,8<x<12,x>74,1
 Local_gov, Assoc_acdm, Own_child, Amer_Indian_Eskimo, Female, Ecuador,53<x<71,21174<x<274186,4<x<8,x>74,1
 State_gov, Assoc_voc, Other_relative, Amer_Indian_Eskimo, Male, Honduras,x>71,21174<x<274186,4<x<8,25<x<50,1
 Private, Some_college, Husband, White, Female, Iran,35<x<53,21174<x<274186,x>12,1<x<25,1
 State_gov, Doctorate, Husband, White, Male, Poland,17<x<35,21174<x<274186,1<x<4,25<x<50,1
 Local_gov, Masters, Other_relative, Black, Male, Cambodia,35<x<53,21174<x<274186,4<x<8,1<x<25,1
 Self_emp_inc, Doctorate, Unmarried, White, Male, South,x>71,21174<x<274186,8<x<12,1<x<25,1
 State_gov, Masters, Unmarried, Amer_Indian_Eskimo, Male, Haiti,53<x<71,21174<x<274186,8<x<12,50<x<74,1
 State_gov, Doctorate, Other_relative, Asian_Pac_Islander, Female, England,53<x<71,21174<x<274186,1<x<4,25<x<50,1
 Self_emp_not_inc, Assoc_acdm, Wife, Other, Female, Portugal,x>71,21174<x<274186,x<1,25<x<50,1
 Federal_gov, 12th, Not_in_family, White, Female, Taiwan,17<x<35,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_not_inc, Preschool, Unmarried, Black, Female, China,53<x<71,21174<x<274186,1<x<4,25<x<50,1
 Local_gov, Bachelors, Husband, White, Male, El_Salvador,35<x<53,21174<x<274186,4<x<8,1<x<25,1
 Self_emp_not_inc, 11th, Unmarried, White, Female, Japan,35<x<53,274186<x<527198,x<1,25<x<50,1
 Private, 11th, Own_child, Amer_Indian_Eskimo, Female, Japan,53<x<71,21174<x<274186,8<x<12,25<x<50,1
 Federal_gov, 11th, Own_child, Black, Female, Germany,53<x<71,274186<x<527198,1<x<4,1<x<25,1
 Private, 9th, Wife, White, Male, Mexico,53<x<71,21174<x<274186,1<x<4,25<x<50,1
 Self_emp_not_inc, Masters, Other_relative, Asian_Pac_Islander, Female, Guatemala,53<x<71,21174<x<274186,1<x<4,x>74,1
 Private, 9th, Husband, White, Male, Germany,x>71,21174<x<274186,4<x<8,25<x<50,1
 Federal_gov, HS_grad, Other_relative, Black, Female, France,17<x<35,21174<x<274186,x<1,25<x<50,1
 Private, 9th, Wife, Amer_Indian_Eskimo, Female, Canada,35<x<53,274186<x<527198,x>12,25<x<50,1
 Private, Prof_school, Unmarried, Amer_Indian_Eskimo, Male, India,x>71,21174<x<274186,8<x<12,25<x<50,1
 Private, Some_college, Unmarried, Asian_Pac_Islander, Male, Japan,53<x<71,274186<x<527198,8<x<12,x<1,1
 Self_emp_inc, Doctorate, Unmarried, White, Female, Guatemala,53<x<71,21174<x<274186,8<x<12,1<x<25,1
 Federal_gov, HS_grad, Unmarried, White, Male, England,17<x<35,21174<x<274186,1<x<4,1<x<25,1
 Local_gov, Masters, Unmarried, Amer_Indian_Eskimo, Male, Puerto_Rico,35<x<53,21174<x<274186,1<x<4,25<x<50,1
 Private, 5th_6th, Unmarried, Black, Male, Mexico,35<x<53,527198<x<780210,1<x<4,1<x<25,1
 Self_emp_not_inc, Doctorate, Own_child, Black, Female, Dominican_Republic,35<x<53,21174<x<274186,4<x<8,1<x<25,1
 Federal_gov, Masters, Husband, Asian_Pac_Islander, Male, Poland,x>71,21174<x<274186,1<x<4,50<x<74,0
 Local_gov, 10th, Unmarried, Other, Female, Yugoslavia,35<x<53,21174<x<274186,8<x<12,1<x<25,1
 Local_gov, 9th, Not_in_family, Amer_Indian_Eskimo, Male, United_States,x>71,21174<x<274186,x>12,25<x<50,1
 Self_emp_inc, Prof_school, Wife, Amer_Indian_Eskimo, Male, Haiti,53<x<71,21174<x<274186,4<x<8,x>74,1
 State_gov, Assoc_acdm, Wife, White, Female, Laos,35<x<53,21174<x<274186,4<x<8,50<x<74,0
 Local_gov, 10th, Unmarried, White, Male, Honduras,35<x<53,21174<x<274186,x>12,1<x<25,1
 Self_emp_inc, Doctorate, Unmarried, Other, Female, Laos,x>71,21174<x<274186,1<x<4,1<x<25,1
 Self_emp_not_inc, Masters, Not_in_family, Asian_Pac_Islander, Female, Thailand,35<x<53,21174<x<274186,x>12,25<x<50,1
 Self_emp_inc, Assoc_acdm, Wife, White, Male, Japan,53<x<71,274186<x<527198,x>12,1<x<25,0
 Federal_gov, 7th_8th, Not_in_family, Black, Male, Dominican_Republic,x>71,21174<x<274186,8<x<12,25<x<50,1
 State_gov, Preschool, Wife, Amer_Indian_Eskimo, Female, China,17<x<35,21174<x<274186,8<x<12,1<x<25,1
 Federal_gov, 5th_6th, Husband, Other, Male, Puerto_Rico,35<x<53,21174<x<274186,x>12,x<1,1
 Private, Assoc_voc, Unmarried, Black, Female, England,17<x<35,274186<x<527198,x>12,25<x<50,1
 Local_gov, 1st_4th, Husband, White, Female, Poland,53<x<71,274186<x<527198,1<x<4,25<x<50,1
 Private, 10th, Not_in_family, Other, Male, Mexico,53<x<71,274186<x<527198,8<x<12,1<x<25,1
 State_gov, 5th_6th, Own_child, White, Male, Cuba,53<x<71,21174<x<274186,4<x<8,25<x<50,1
 Federal_gov, Assoc_acdm, Not_in_family, Other, Male, Italy,17<x<35,21174<x<274186,4<x<8,1<x<25,1
 Self_emp_inc, Bachelors, Other_relative, Black, Female, Thailand,17<x<35,21174<x<274186,4<x<8,50<x<74,1
 Local_gov, 7th_8th, Own_child, Amer_Indian_Eskimo, Female, Canada,x>71,21174<x<274186,1<x<4,1<x<25,1
 Private, Preschool, Not_in_family, White, Female, South,53<x<71,21174<x<274186,1<x<4,1<x<25,1
 State_gov, Assoc_voc, Other_relative, Amer_Indian_Eskimo, Male, Haiti,17<x<35,21174<x<274186,x>12,1<x<25,1
 Local_gov, 9th, Unmarried, Amer_Indian_Eskimo, Male, China,x>71,21174<x<274186,4<x<8,1<x<25,1
 Self_emp_not_inc, 1st_4th, Unmarried, Black, Female, South,x>71,21174<x<274186,4<x<8,50<x<74,1
 Local_gov, 11th, Unmarried, White, Female, Laos,35<x<53,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_not_inc, Assoc_acdm, Own_child, Black, Male, Jamaica,17<x<35,274186<x<527198,x>12,25<x<50,1
 Self_emp_inc, Assoc_acdm, Husband, White, Female, France,17<x<35,21174<x<274186,4<x<8,50<x<74,1
 Federal_gov, Doctorate, Own_child, Black, Female, Philippines,35<x<53,21174<x<274186,x>12,25<x<50,0
 Federal_gov, Assoc_acdm, Husband, Asian_Pac_Islander, Male, Ecuador,17<x<35,21174<x<274186,4<x<8,x>74,1
 Local_gov, Bachelors, Wife, Black, Male, China,53<x<71,21174<x<274186,x>12,25<x<50,1
