,antecedent,pd,cls,conf_pd,conf_pnd,risk_dif,elift,sup_pd,sup_pnd
929,"['age=53<x<71', 'education_num=x>12']",sex= Female,class=1,0.8148148148148148,0.7936507936507936,0.021164021164021163,1.0266666666666666,22.0,50.0
1391,"['hours_per_week=25<x<50', 'relationship= Husband']",sex= Female,class=1,0.8157894736842105,0.7941176470588235,0.021671826625387025,1.02729044834308,31.0,54.0
456,['race= Asian_Pac_Islander'],sex= Female,class=1,0.9722222222222222,0.9504950495049505,0.02172717271727176,1.0228587962962963,105.0,192.0
854,"['age=35<x<53', 'relationship= Not_in_family']",sex= Female,class=1,1.0,0.9782608695652174,0.021739130434782594,1.0222222222222221,23.0,45.0
118,"['age=35<x<53', 'relationship= Unmarried']",sex= Female,class=1,1.0,0.9782608695652174,0.021739130434782594,1.0222222222222221,24.0,45.0
950,"['age=17<x<35', 'relationship= Other_relative']",sex= Female,class=1,1.0,0.9782608695652174,0.021739130434782594,1.0222222222222221,29.0,45.0
1871,"['hours_per_week=25<x<50', 'education= 1st_4th']",sex= Female,class=1,0.9166666666666666,0.8947368421052632,0.021929824561403466,1.0245098039215685,11.0,17.0
1056,"['hours_per_week=25<x<50', 'age=53<x<71']",sex= Female,class=1,0.9152542372881356,0.8932038834951457,0.02205035379298992,1.0246868091378039,54.0,92.0
345,"['education_num=4<x<8', 'age=x>71']",sex= Female,class=1,0.9523809523809523,0.9302325581395349,0.022148394241417457,1.0238095238095237,20.0,40.0
606,"['age=17<x<35', 'education_num=x>12', 'race= Other']",sex= Female,class=1,0.8888888888888888,0.8666666666666667,0.022222222222222143,1.0256410256410255,8.0,13.0
557,"['education_num=4<x<8', 'fnlwgt=274186<x<527198']",sex= Female,class=1,1.0,0.9777777777777777,0.022222222222222254,1.0227272727272727,19.0,44.0
1630,"['education_num=4<x<8', 'workcla= Self_emp_inc']",sex= Female,class=1,0.9615384615384616,0.9387755102040817,0.02276295133437989,1.024247491638796,25.0,46.0
1411,"['education_num=4<x<8', 'relationship= Husband']",sex= Female,class=1,0.9230769230769231,0.9,0.023076923076923106,1.0256410256410258,24.0,45.0
1882,"['age=53<x<71', 'education= 1st_4th']",sex= Female,class=1,0.9230769230769231,0.9,0.023076923076923106,1.0256410256410258,12.0,18.0
1077,"['age=53<x<71', 'fnlwgt=274186<x<527198', 'hours_per_week=50<x<74']",sex= Female,class=1,0.8571428571428571,0.8333333333333334,0.023809523809523725,1.0285714285714285,6.0,10.0
978,"['age=53<x<71', 'relationship= Other_relative']",sex= Female,class=1,1.0,0.9761904761904762,0.023809523809523836,1.024390243902439,24.0,41.0
1600,"['race= Other', 'workcla= Self_emp_inc']",sex= Female,class=1,0.9473684210526315,0.9230769230769231,0.024291497975708398,1.026315789473684,18.0,36.0
701,"['hours_per_week=25<x<50', 'relationship= Wife']",sex= Female,class=1,0.9285714285714286,0.9038461538461539,0.02472527472527475,1.027355623100304,26.0,47.0
522,"['education_num=x>12', 'workcla= State_gov']",sex= Female,class=1,1.0,0.975,0.025000000000000022,1.0256410256410258,18.0,39.0
1511,"['education_num=8<x<12', 'workcla= Local_gov']",sex= Female,class=1,1.0,0.975,0.025000000000000022,1.0256410256410258,21.0,39.0
1979,['education= Preschool'],sex= Female,class=1,0.9615384615384616,0.9365079365079365,0.025030525030525053,1.0267275097783573,25.0,59.0
1230,"['relationship= Not_in_family', 'workcla= Federal_gov']",sex= Female,class=1,0.9285714285714286,0.9032258064516129,0.025345622119815725,1.028061224489796,13.0,28.0
1069,"['education_num=8<x<12', 'hours_per_week=50<x<74']",sex= Female,class=1,1.0,0.9743589743589743,0.02564102564102566,1.0263157894736843,15.0,38.0
1099,"['relationship= Unmarried', 'hours_per_week=50<x<74']",sex= Female,class=1,1.0,0.9736842105263158,0.02631578947368418,1.027027027027027,16.0,37.0
2015,['native_country= Columbia'],sex= Female,class=1,1.0,0.9736842105263158,0.02631578947368418,1.027027027027027,19.0,37.0
572,"['race= Other', 'fnlwgt=274186<x<527198']",sex= Female,class=1,1.0,0.9736842105263158,0.02631578947368418,1.027027027027027,16.0,37.0
632,"['race= Other', 'workcla= Private']",sex= Female,class=1,1.0,0.9736842105263158,0.02631578947368418,1.027027027027027,16.0,37.0
821,"['race= Other', 'relationship= Not_in_family']",sex= Female,class=1,0.9583333333333334,0.9318181818181818,0.026515151515151603,1.0284552845528456,23.0,41.0
1227,"['race= Asian_Pac_Islander', 'workcla= Federal_gov']",sex= Female,class=1,0.9230769230769231,0.896551724137931,0.02652519893899208,1.029585798816568,12.0,26.0
870,"['age=53<x<71', 'relationship= Not_in_family']",sex= Female,class=1,0.9615384615384616,0.9347826086956522,0.026755852842809347,1.0286225402504472,25.0,43.0
1907,['native_country= China'],sex= Female,class=1,1.0,0.972972972972973,0.027027027027026973,1.0277777777777777,18.0,36.0
216,"['race= Other', 'workcla= Self_emp_not_inc']",sex= Female,class=1,1.0,0.972972972972973,0.027027027027026973,1.0277777777777777,24.0,36.0
1554,"['race= Amer_Indian_Eskimo', 'workcla= Local_gov']",sex= Female,class=1,1.0,0.972972972972973,0.027027027027026973,1.0277777777777777,21.0,36.0
403,"['education_num=x>12', 'education= Doctorate']",sex= Female,class=1,0.7272727272727273,0.7,0.027272727272727337,1.038961038961039,8.0,14.0
1365,"['hours_per_week=25<x<50', 'age=35<x<53', 'relationship= Husband']",sex= Female,class=1,0.7272727272727273,0.7,0.027272727272727337,1.038961038961039,8.0,14.0
2042,['education= Assoc_acdm'],sex= Female,class=1,0.9302325581395349,0.9027777777777778,0.02745478036175708,1.0304114490161,40.0,65.0
1506,['workcla= Local_gov'],sex= Female,class=1,0.9885057471264368,0.9608938547486033,0.027611892377833458,1.028735632183908,86.0,172.0
1987,['native_country= Ecuador'],sex= Female,class=1,1.0,0.9722222222222222,0.02777777777777779,1.0285714285714287,17.0,35.0
702,"['race= Other', 'relationship= Wife']",sex= Female,class=1,1.0,0.9722222222222222,0.02777777777777779,1.0285714285714287,18.0,35.0
1338,"['education_num=8<x<12', 'relationship= Husband']",sex= Female,class=1,0.9354838709677419,0.9074074074074074,0.02807646356033444,1.0309414088215931,29.0,49.0
2033,['native_country= Puerto_Rico'],sex= Female,class=1,0.9375,0.9090909090909091,0.02840909090909094,1.03125,15.0,30.0
1052,['native_country= Thailand'],sex= Female,class=1,1.0,0.9714285714285714,0.02857142857142858,1.0294117647058825,16.0,34.0
1997,['native_country= Taiwan'],sex= Female,class=1,1.0,0.9714285714285714,0.02857142857142858,1.0294117647058825,19.0,34.0
86,"['workcla= State_gov', 'education_num=1<x<4']",sex= Female,class=1,1.0,0.9714285714285714,0.02857142857142858,1.0294117647058825,17.0,34.0
726,"['education_num=x>12', 'relationship= Wife']",sex= Female,class=1,0.875,0.8461538461538461,0.028846153846153855,1.0340909090909092,21.0,33.0
1124,"['race= Other', 'relationship= Own_child']",sex= Female,class=1,1.0,0.9705882352941176,0.02941176470588236,1.0303030303030303,16.0,33.0
1350,"['hours_per_week=50<x<74', 'relationship= Husband']",sex= Female,class=1,0.5294117647058824,0.5,0.02941176470588236,1.0588235294117647,9.0,13.0
863,"['race= Asian_Pac_Islander', 'relationship= Not_in_family']",sex= Female,class=1,1.0,0.9705882352941176,0.02941176470588236,1.0303030303030303,18.0,33.0
1685,['native_country= Mexico'],sex= Female,class=1,0.9565217391304348,0.926829268292683,0.02969247083775184,1.032036613272311,22.0,38.0
1057,"['hours_per_week=1<x<25', 'age=53<x<71']",sex= Female,class=1,1.0,0.97,0.030000000000000027,1.0309278350515465,48.0,97.0
274,"['fnlwgt=274186<x<527198', 'workcla= Self_emp_not_inc']",sex= Female,class=1,0.9333333333333333,0.9032258064516129,0.03010752688172047,1.0333333333333334,14.0,28.0
96,"['race= Asian_Pac_Islander', 'education_num=1<x<4']",sex= Female,class=1,1.0,0.9696969696969697,0.030303030303030276,1.03125,16.0,32.0
309,"['hours_per_week=25<x<50', 'age=x>71']",sex= Female,class=1,1.0,0.96875,0.03125,1.032258064516129,27.0,62.0
335,"['race= Black', 'age=x>71']",sex= Female,class=1,1.0,0.96875,0.03125,1.032258064516129,17.0,31.0
1385,"['age=53<x<71', 'workcla= Self_emp_not_inc', 'relationship= Husband']",sex= Female,class=1,0.8888888888888888,0.8571428571428571,0.031746031746031744,1.037037037037037,8.0,12.0
1517,"['race= White', 'workcla= Local_gov']",sex= Female,class=1,0.9411764705882353,0.9090909090909091,0.03208556149732622,1.035294117647059,16.0,30.0
635,"['education_num=1<x<4', 'workcla= Private']",sex= Female,class=1,1.0,0.967741935483871,0.032258064516129004,1.0333333333333332,18.0,30.0
681,"['relationship= Other_relative', 'workcla= Private']",sex= Female,class=1,1.0,0.967741935483871,0.032258064516129004,1.0333333333333332,17.0,30.0
939,"['hours_per_week=25<x<50', 'relationship= Other_relative']",sex= Female,class=1,1.0,0.9666666666666667,0.033333333333333326,1.0344827586206897,35.0,58.0
435,"['age=35<x<53', 'race= Asian_Pac_Islander']",sex= Female,class=1,1.0,0.9666666666666667,0.033333333333333326,1.0344827586206897,31.0,58.0
427,"['hours_per_week=1<x<25', 'age=53<x<71', 'education_num=8<x<12']",sex= Female,class=1,1.0,0.9666666666666667,0.033333333333333326,1.0344827586206897,14.0,29.0
27,"['age=35<x<53', 'education_num=4<x<8', 'race= White']",sex= Female,class=1,0.8333333333333334,0.8,0.033333333333333326,1.0416666666666667,5.0,8.0
1569,['native_country= Japan'],sex= Female,class=1,1.0,0.9666666666666667,0.033333333333333326,1.0344827586206897,15.0,29.0
713,"['workcla= Private', 'relationship= Wife']",sex= Female,class=1,1.0,0.9666666666666667,0.033333333333333326,1.0344827586206897,15.0,29.0
1111,"['relationship= Not_in_family', 'hours_per_week=50<x<74']",sex= Female,class=1,1.0,0.9666666666666667,0.033333333333333326,1.0344827586206897,17.0,29.0
813,"['age=35<x<53', 'native_country= India']",sex= Female,class=1,0.8333333333333334,0.8,0.033333333333333326,1.0416666666666667,5.0,8.0
1097,"['education_num=x>12', 'race= Asian_Pac_Islander', 'hours_per_week=50<x<74']",sex= Female,class=1,0.8333333333333334,0.8,0.033333333333333326,1.0416666666666667,5.0,8.0
1568,"['race= Other', 'workcla= Local_gov']",sex= Female,class=1,1.0,0.9666666666666667,0.033333333333333326,1.0344827586206897,14.0,29.0
206,"['education_num=x>12', 'workcla= Self_emp_not_inc']",sex= Female,class=1,0.8709677419354839,0.8372093023255814,0.033758439609902435,1.0403225806451613,27.0,36.0
223,"['hours_per_week=25<x<50', 'age=53<x<71', 'workcla= Self_emp_not_inc']",sex= Female,class=1,0.9166666666666666,0.8823529411764706,0.03431372549019607,1.038888888888889,11.0,15.0
727,"['hours_per_week=25<x<50', 'education_num=x>12', 'relationship= Wife']",sex= Female,class=1,0.9166666666666666,0.8823529411764706,0.03431372549019607,1.038888888888889,11.0,15.0
1578,"['hours_per_week=1<x<25', 'workcla= Self_emp_inc']",sex= Female,class=1,0.9666666666666667,0.9322033898305084,0.03446327683615824,1.036969696969697,29.0,55.0
1089,"['education_num=1<x<4', 'hours_per_week=50<x<74']",sex= Female,class=1,1.0,0.9655172413793104,0.03448275862068961,1.0357142857142856,13.0,28.0
599,['race= Other'],sex= Female,class=1,0.9811320754716981,0.9463414634146341,0.03479061205706402,1.03676327562731,104.0,194.0
1910,"['hours_per_week=25<x<50', 'native_country= South']",sex= Female,class=1,0.8,0.7647058823529411,0.03529411764705892,1.0461538461538462,8.0,13.0
168,"['race= Other', 'relationship= Unmarried']",sex= Female,class=1,1.0,0.9642857142857143,0.0357142857142857,1.037037037037037,16.0,27.0
1381,"['workcla= State_gov', 'relationship= Husband']",sex= Female,class=1,1.0,0.9642857142857143,0.0357142857142857,1.037037037037037,14.0,27.0
1867,['native_country= Portugal'],sex= Female,class=1,1.0,0.9642857142857143,0.0357142857142857,1.037037037037037,10.0,27.0
1312,"['hours_per_week=1<x<25', 'age=53<x<71', 'race= Black']",sex= Female,class=1,1.0,0.9642857142857143,0.0357142857142857,1.037037037037037,15.0,27.0
767,"['hours_per_week=25<x<50', 'education= Masters']",sex= Female,class=1,1.0,0.9629629629629629,0.03703703703703709,1.0384615384615385,14.0,26.0
100,"['fnlwgt=274186<x<527198', 'education_num=1<x<4']",sex= Female,class=1,1.0,0.9629629629629629,0.03703703703703709,1.0384615384615385,13.0,26.0
1311,"['age=53<x<71', 'race= Black']",sex= Female,class=1,1.0,0.9629629629629629,0.03703703703703709,1.0384615384615385,26.0,52.0
1529,"['education_num=4<x<8', 'workcla= Local_gov']",sex= Female,class=1,1.0,0.9622641509433962,0.037735849056603765,1.0392156862745099,25.0,51.0
1367,"['race= Other', 'relationship= Husband']",sex= Female,class=1,0.9411764705882353,0.9032258064516129,0.0379506641366224,1.0420168067226891,16.0,28.0
296,"['education_num=1<x<4', 'age=x>71']",sex= Female,class=1,1.0,0.9615384615384616,0.038461538461538436,1.04,15.0,25.0
141,"['fnlwgt=274186<x<527198', 'relationship= Unmarried']",sex= Female,class=1,1.0,0.9615384615384616,0.038461538461538436,1.04,10.0,25.0
1518,"['age=35<x<53', 'race= White', 'workcla= Local_gov']",sex= Female,class=1,0.8571428571428571,0.8181818181818182,0.03896103896103886,1.0476190476190474,6.0,9.0
422,"['age=35<x<53', 'education_num=8<x<12']",sex= Female,class=1,1.0,0.961038961038961,0.038961038961038974,1.0405405405405406,39.0,74.0
451,"['education_num=4<x<8', 'race= Asian_Pac_Islander']",sex= Female,class=1,1.0,0.9607843137254902,0.039215686274509776,1.0408163265306123,22.0,49.0
248,"['education_num=8<x<12', 'workcla= Self_emp_not_inc']",sex= Female,class=1,1.0,0.9607843137254902,0.039215686274509776,1.0408163265306123,29.0,49.0
554,"['age=17<x<35', 'fnlwgt=274186<x<527198']",sex= Female,class=1,1.0,0.9607843137254902,0.039215686274509776,1.0408163265306123,22.0,49.0
743,"['workcla= Local_gov', 'relationship= Wife']",sex= Female,class=1,1.0,0.96,0.040000000000000036,1.0416666666666667,8.0,24.0
1616,"['education_num=1<x<4', 'workcla= Self_emp_inc']",sex= Female,class=1,1.0,0.96,0.040000000000000036,1.0416666666666667,13.0,24.0
1315,"['hours_per_week=1<x<25', 'education_num=8<x<12', 'race= Black']",sex= Female,class=1,1.0,0.96,0.040000000000000036,1.0416666666666667,9.0,24.0
1274,['education= 7th_8th'],sex= Female,class=1,0.9411764705882353,0.9,0.04117647058823526,1.0457516339869282,32.0,63.0
937,"['hours_per_week=1<x<25', 'age=17<x<35', 'education_num=x>12']",sex= Female,class=1,1.0,0.9583333333333334,0.04166666666666663,1.0434782608695652,14.0,23.0
83,"['age=53<x<71', 'education_num=1<x<4']",sex= Female,class=1,1.0,0.9583333333333334,0.04166666666666663,1.0434782608695652,30.0,46.0
205,"['hours_per_week=25<x<50', 'education_num=x>12', 'workcla= Self_emp_not_inc']",sex= Female,class=1,0.875,0.8333333333333334,0.04166666666666663,1.05,7.0,10.0
827,"['education_num=x>12', 'race= Other', 'relationship= Not_in_family']",sex= Female,class=1,0.9090909090909091,0.8666666666666667,0.042424242424242364,1.048951048951049,10.0,13.0
1884,"['workcla= Self_emp_not_inc', 'education= 1st_4th']",sex= Female,class=1,0.8888888888888888,0.8461538461538461,0.042735042735042694,1.0505050505050504,8.0,11.0
39,"['race= White', 'education_num=1<x<4']",sex= Female,class=1,0.9523809523809523,0.9090909090909091,0.04329004329004327,1.0476190476190477,20.0,40.0
1240,"['education_num=1<x<4', 'workcla= Federal_gov']",sex= Female,class=1,1.0,0.9565217391304348,0.04347826086956519,1.0454545454545454,11.0,22.0
2062,"['hours_per_week=1<x<25', 'education= Assoc_acdm']",sex= Female,class=1,1.0,0.9565217391304348,0.04347826086956519,1.0454545454545454,16.0,22.0
243,"['hours_per_week=25<x<50', 'education_num=8<x<12', 'workcla= Self_emp_not_inc']",sex= Female,class=1,1.0,0.9565217391304348,0.04347826086956519,1.0454545454545454,11.0,22.0
35,"['hours_per_week=1<x<25', 'age=17<x<35', 'race= White']",sex= Female,class=1,1.0,0.9565217391304348,0.04347826086956519,1.0454545454545454,13.0,22.0
625,"['hours_per_week=25<x<50', 'education_num=4<x<8', 'race= Other']",sex= Female,class=1,1.0,0.9565217391304348,0.04347826086956519,1.0454545454545454,10.0,22.0
1286,"['education_num=8<x<12', 'education= 7th_8th']",sex= Female,class=1,1.0,0.9565217391304348,0.04347826086956519,1.0454545454545454,7.0,22.0
622,"['age=35<x<53', 'race= Other']",sex= Female,class=1,1.0,0.9565217391304348,0.04347826086956519,1.0454545454545454,25.0,44.0
1587,"['education_num=8<x<12', 'workcla= Self_emp_inc']",sex= Female,class=1,1.0,0.9555555555555556,0.0444444444444444,1.0465116279069766,18.0,43.0
1059,"['age=53<x<71', 'education_num=x>12', 'hours_per_week=50<x<74']",sex= Female,class=1,0.7777777777777778,0.7333333333333333,0.04444444444444451,1.0606060606060608,7.0,11.0
1720,"['hours_per_week=25<x<50', 'age=35<x<53', 'race= Amer_Indian_Eskimo']",sex= Female,class=1,0.8571428571428571,0.8125,0.044642857142857095,1.054945054945055,6.0,13.0
608,"['age=53<x<71', 'race= Other']",sex= Female,class=1,0.9615384615384616,0.9166666666666666,0.044871794871794934,1.048951048951049,25.0,55.0
947,"['workcla= Self_emp_not_inc', 'relationship= Other_relative']",sex= Female,class=1,1.0,0.9545454545454546,0.045454545454545414,1.0476190476190477,12.0,21.0
1084,"['workcla= Local_gov', 'hours_per_week=50<x<74']",sex= Female,class=1,1.0,0.9545454545454546,0.045454545454545414,1.0476190476190477,12.0,21.0
530,"['age=35<x<53', 'education_num=8<x<12', 'fnlwgt=274186<x<527198']",sex= Female,class=1,1.0,0.9545454545454546,0.045454545454545414,1.0476190476190477,8.0,21.0
371,"['workcla= Self_emp_inc', 'age=x>71']",sex= Female,class=1,1.0,0.9545454545454546,0.045454545454545414,1.0476190476190477,11.0,21.0
1646,"['relationship= Not_in_family', 'workcla= Self_emp_inc']",sex= Female,class=1,1.0,0.9545454545454546,0.045454545454545414,1.0476190476190477,12.0,21.0
1454,"['age=17<x<35', 'hours_per_week=x>74']",sex= Female,class=1,1.0,0.9545454545454546,0.045454545454545414,1.0476190476190477,10.0,21.0
1548,"['age=53<x<71', 'workcla= Local_gov']",sex= Female,class=1,1.0,0.9534883720930233,0.046511627906976716,1.048780487804878,23.0,41.0
600,"['hours_per_week=25<x<50', 'race= Other']",sex= Female,class=1,0.9545454545454546,0.9069767441860465,0.04756871035940813,1.0524475524475525,42.0,78.0
1973,"['hours_per_week=25<x<50', 'education= Preschool']",sex= Female,class=1,1.0,0.9523809523809523,0.04761904761904767,1.05,9.0,20.0
1532,"['hours_per_week=25<x<50', 'education_num=4<x<8', 'workcla= Local_gov']",sex= Female,class=1,1.0,0.9523809523809523,0.04761904761904767,1.05,10.0,20.0
2079,"['fnlwgt=274186<x<527198', 'education= Assoc_acdm']",sex= Female,class=1,0.8333333333333334,0.7857142857142857,0.04761904761904767,1.0606060606060608,5.0,11.0
730,"['education_num=x>12', 'fnlwgt=274186<x<527198', 'relationship= Wife']",sex= Female,class=1,0.7142857142857143,0.6666666666666666,0.04761904761904767,1.0714285714285716,5.0,8.0
1639,"['race= Asian_Pac_Islander', 'workcla= Self_emp_inc']",sex= Female,class=1,0.9,0.8518518518518519,0.04814814814814816,1.056521739130435,9.0,23.0
1539,"['hours_per_week=25<x<50', 'workcla= Local_gov']",sex= Female,class=1,0.9722222222222222,0.9240506329113924,0.048171589310829765,1.0521308980213089,35.0,73.0
457,"['education_num=x>12', 'race= Asian_Pac_Islander']",sex= Female,class=1,0.9642857142857143,0.9148936170212766,0.04939209726443772,1.053986710963455,27.0,43.0
633,"['hours_per_week=25<x<50', 'race= Other', 'workcla= Private']",sex= Female,class=1,1.0,0.95,0.050000000000000044,1.0526315789473684,9.0,19.0
1564,"['hours_per_week=25<x<50', 'race= Asian_Pac_Islander', 'workcla= Local_gov']",sex= Female,class=1,1.0,0.95,0.050000000000000044,1.0526315789473684,9.0,19.0
1476,"['education_num=8<x<12', 'education= Some_college']",sex= Female,class=1,1.0,0.95,0.050000000000000044,1.0526315789473684,8.0,19.0
38,"['hours_per_week=1<x<25', 'race= White', 'education_num=1<x<4']",sex= Female,class=1,1.0,0.95,0.050000000000000044,1.0526315789473684,10.0,19.0
780,"['education_num=4<x<8', 'education= Masters']",sex= Female,class=1,1.0,0.95,0.050000000000000044,1.0526315789473684,12.0,19.0
1383,"['workcla= Self_emp_not_inc', 'relationship= Husband']",sex= Female,class=1,0.8888888888888888,0.8387096774193549,0.05017921146953397,1.0598290598290598,16.0,26.0
265,"['hours_per_week=50<x<74', 'workcla= Self_emp_not_inc']",sex= Female,class=1,0.9473684210526315,0.896551724137931,0.05081669691470048,1.0566801619433197,18.0,26.0
567,"['age=53<x<71', 'fnlwgt=274186<x<527198']",sex= Female,class=1,0.9473684210526315,0.8947368421052632,0.05263157894736836,1.0588235294117647,18.0,34.0
1267,"['fnlwgt=274186<x<527198', 'workcla= Federal_gov']",sex= Female,class=1,1.0,0.9473684210526315,0.052631578947368474,1.0555555555555556,7.0,18.0
84,"['hours_per_week=1<x<25', 'age=53<x<71', 'education_num=1<x<4']",sex= Female,class=1,1.0,0.9473684210526315,0.052631578947368474,1.0555555555555556,11.0,18.0
1582,"['hours_per_week=1<x<25', 'education_num=8<x<12', 'workcla= Self_emp_inc']",sex= Female,class=1,1.0,0.9473684210526315,0.052631578947368474,1.0555555555555556,9.0,18.0
1249,"['relationship= Unmarried', 'workcla= Federal_gov']",sex= Female,class=1,1.0,0.9473684210526315,0.052631578947368474,1.0555555555555556,10.0,18.0
786,"['workcla= Local_gov', 'education= Masters']",sex= Female,class=1,1.0,0.9473684210526315,0.052631578947368474,1.0555555555555556,11.0,18.0
1561,"['race= Asian_Pac_Islander', 'workcla= Local_gov']",sex= Female,class=1,1.0,0.9473684210526315,0.052631578947368474,1.0555555555555556,19.0,36.0
977,"['hours_per_week=25<x<50', 'age=53<x<71', 'relationship= Other_relative']",sex= Female,class=1,1.0,0.9473684210526315,0.052631578947368474,1.0555555555555556,12.0,18.0
513,"['hours_per_week=1<x<25', 'age=53<x<71', 'workcla= State_gov']",sex= Female,class=1,1.0,0.9473684210526315,0.052631578947368474,1.0555555555555556,6.0,18.0
1724,"['hours_per_week=1<x<25', 'education_num=8<x<12', 'race= Amer_Indian_Eskimo']",sex= Female,class=1,1.0,0.9473684210526315,0.052631578947368474,1.0555555555555556,10.0,18.0
1611,"['race= White', 'workcla= Self_emp_inc']",sex= Female,class=1,0.8888888888888888,0.8333333333333334,0.05555555555555547,1.0666666666666667,16.0,25.0
266,"['age=53<x<71', 'hours_per_week=50<x<74', 'workcla= Self_emp_not_inc']",sex= Female,class=1,0.8888888888888888,0.8333333333333334,0.05555555555555547,1.0666666666666667,8.0,10.0
1601,"['hours_per_week=25<x<50', 'race= Other', 'workcla= Self_emp_inc']",sex= Female,class=1,0.8888888888888888,0.8333333333333334,0.05555555555555547,1.0666666666666667,8.0,15.0
1916,"['hours_per_week=25<x<50', 'age=53<x<71', 'native_country= South']",sex= Female,class=1,0.8333333333333334,0.7777777777777778,0.05555555555555558,1.0714285714285714,5.0,7.0
1652,"['education_num=8<x<12', 'education= 9th']",sex= Female,class=1,1.0,0.9444444444444444,0.05555555555555558,1.0588235294117647,7.0,17.0
1314,"['age=53<x<71', 'education_num=8<x<12', 'race= Black']",sex= Female,class=1,1.0,0.9444444444444444,0.05555555555555558,1.0588235294117647,7.0,17.0
358,"['hours_per_week=25<x<50', 'workcla= Local_gov', 'age=x>71']",sex= Female,class=1,1.0,0.9444444444444444,0.05555555555555558,1.0588235294117647,6.0,17.0
535,"['age=17<x<35', 'education_num=8<x<12', 'fnlwgt=274186<x<527198']",sex= Female,class=1,1.0,0.9444444444444444,0.05555555555555558,1.0588235294117647,9.0,17.0
1853,"['age=35<x<53', 'education= 12th']",sex= Female,class=1,1.0,0.9444444444444444,0.05555555555555558,1.0588235294117647,7.0,17.0
901,"['education_num=4<x<8', 'education= HS_grad']",sex= Female,class=1,1.0,0.9444444444444444,0.05555555555555558,1.0588235294117647,9.0,17.0
1485,"['hours_per_week=25<x<50', 'education= Some_college']",sex= Female,class=1,1.0,0.9444444444444444,0.05555555555555558,1.0588235294117647,7.0,17.0
1401,"['race= White', 'workcla= Local_gov', 'relationship= Husband']",sex= Female,class=1,0.8333333333333334,0.7777777777777778,0.05555555555555558,1.0714285714285714,5.0,7.0
920,['native_country= Cuba'],sex= Female,class=1,1.0,0.9444444444444444,0.05555555555555558,1.0588235294117647,15.0,34.0
1666,"['age=53<x<71', 'education= 9th']",sex= Female,class=1,1.0,0.9444444444444444,0.05555555555555558,1.0588235294117647,7.0,17.0
213,"['education_num=x>12', 'race= Other', 'workcla= Self_emp_not_inc']",sex= Female,class=1,1.0,0.9444444444444444,0.05555555555555558,1.0588235294117647,12.0,17.0
327,"['hours_per_week=25<x<50', 'education_num=x>12', 'age=x>71']",sex= Female,class=1,1.0,0.9444444444444444,0.05555555555555558,1.0588235294117647,8.0,17.0
492,"['hours_per_week=25<x<50', 'age=17<x<35', 'workcla= State_gov']",sex= Female,class=1,1.0,0.9444444444444444,0.05555555555555558,1.0588235294117647,9.0,17.0
1767,"['education_num=8<x<12', 'education= Assoc_voc']",sex= Female,class=1,1.0,0.9444444444444444,0.05555555555555558,1.0588235294117647,8.0,17.0
247,"['hours_per_week=1<x<25', 'education_num=8<x<12', 'workcla= Self_emp_not_inc']",sex= Female,class=1,1.0,0.9444444444444444,0.05555555555555558,1.0588235294117647,12.0,17.0
1614,"['age=17<x<35', 'race= White', 'workcla= Self_emp_inc']",sex= Female,class=1,0.8333333333333334,0.7777777777777778,0.05555555555555558,1.0714285714285714,5.0,7.0
1794,['native_country= El_Salvador'],sex= Female,class=1,1.0,0.9444444444444444,0.05555555555555558,1.0588235294117647,17.0,34.0
1468,"['education_num=x>12', 'hours_per_week=x>74']",sex= Female,class=1,0.8333333333333334,0.7777777777777778,0.05555555555555558,1.0714285714285714,5.0,7.0
465,"['hours_per_week=25<x<50', 'age=53<x<71', 'race= Asian_Pac_Islander']",sex= Female,class=1,0.9411764705882353,0.8846153846153846,0.0565610859728507,1.0639386189258313,16.0,23.0
594,"['hours_per_week=25<x<50', 'education= Prof_school']",sex= Female,class=1,0.8571428571428571,0.8,0.05714285714285705,1.0714285714285714,6.0,12.0
729,"['fnlwgt=274186<x<527198', 'relationship= Wife']",sex= Female,class=1,0.8571428571428571,0.8,0.05714285714285705,1.0714285714285714,12.0,28.0
1359,"['hours_per_week=25<x<50', 'race= Asian_Pac_Islander', 'relationship= Husband']",sex= Female,class=1,0.8571428571428571,0.8,0.05714285714285705,1.0714285714285714,6.0,12.0
1337,"['hours_per_week=25<x<50', 'age=53<x<71', 'relationship= Husband']",sex= Female,class=1,0.8571428571428571,0.8,0.05714285714285705,1.0714285714285714,12.0,16.0
310,"['race= Other', 'age=x>71']",sex= Female,class=1,1.0,0.9428571428571428,0.05714285714285716,1.0606060606060606,23.0,33.0
1726,"['education_num=8<x<12', 'race= Amer_Indian_Eskimo']",sex= Female,class=1,1.0,0.9423076923076923,0.05769230769230771,1.0612244897959184,24.0,49.0
1095,"['race= Asian_Pac_Islander', 'hours_per_week=50<x<74']",sex= Female,class=1,0.9333333333333333,0.875,0.05833333333333335,1.0666666666666667,14.0,35.0
771,"['education_num=1<x<4', 'education= Masters']",sex= Female,class=1,1.0,0.9411764705882353,0.05882352941176472,1.0625,11.0,16.0
777,"['education_num=8<x<12', 'education= Masters']",sex= Female,class=1,1.0,0.9411764705882353,0.05882352941176472,1.0625,8.0,16.0
1290,"['age=17<x<35', 'education= 7th_8th']",sex= Female,class=1,1.0,0.9411764705882353,0.05882352941176472,1.0625,11.0,16.0
