workcla,education,relationship,race,sex,native_country,age,fnlwgt,education_num,hours_per_week,class
 Self_emp_not_inc, Assoc_acdm, Wife, Black, Male, Mexico,53<x<71,274186<x<527198,x<1,25<x<50,1
 State_gov, HS_grad, Own_child, Other, Male, Honduras,35<x<53,21174<x<274186,1<x<4,x<1,1
 Self_emp_inc, 10th, Unmarried, Asian_Pac_Islander, Female, United_States,17<x<35,21174<x<274186,x>12,x>74,1
 State_gov, HS_grad, Not_in_family, Black, Male, Cuba,35<x<53,21174<x<274186,x>12,25<x<50,1
 Private, 10th, Other_relative, White, Female, Cambodia,17<x<35,21174<x<274186,1<x<4,1<x<25,1
 Federal_gov, Assoc_voc, Husband, White, Male, Taiwan,35<x<53,21174<x<274186,x>12,50<x<74,0
 Self_emp_inc, Prof_school, Husband, Asian_Pac_Islander, Female, Haiti,x>71,274186<x<527198,4<x<8,1<x<25,1
 State_gov, Some_college, Not_in_family, Other, Male, China,17<x<35,21174<x<274186,4<x<8,25<x<50,1
 Local_gov, Prof_school, Other_relative, Asian_Pac_Islander, Female, Philippines,53<x<71,21174<x<274186,x<1,50<x<74,1
 Private, Assoc_voc, Not_in_family, Other, Female, Japan,53<x<71,21174<x<274186,x<1,1<x<25,1
 Federal_gov, Prof_school, Not_in_family, Asian_Pac_Islander, Female, Japan,53<x<71,21174<x<274186,1<x<4,x>74,1
 State_gov, Assoc_voc, Not_in_family, White, Male, Jamaica,17<x<35,21174<x<274186,4<x<8,1<x<25,1
 Private, Assoc_voc, Not_in_family, White, Female, France,53<x<71,21174<x<274186,8<x<12,25<x<50,1
 Local_gov, 5th_6th, Own_child, Black, Female, Puerto_Rico,53<x<71,21174<x<274186,8<x<12,25<x<50,1
 Local_gov, Assoc_voc, Own_child, White, Male, Philippines,x>71,21174<x<274186,8<x<12,1<x<25,1
 Private, Doctorate, Own_child, Black, Male, England,17<x<35,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_inc, Assoc_voc, Own_child, White, Male, Laos,35<x<53,21174<x<274186,1<x<4,1<x<25,1
 Local_gov, 10th, Wife, Amer_Indian_Eskimo, Male, Yugoslavia,53<x<71,21174<x<274186,4<x<8,1<x<25,1
 Federal_gov, Assoc_acdm, Other_relative, Black, Male, Cuba,53<x<71,21174<x<274186,x>12,1<x<25,1
 Federal_gov, 1st_4th, Wife, Amer_Indian_Eskimo, Male, Mexico,17<x<35,274186<x<527198,1<x<4,1<x<25,1
 Self_emp_not_inc, HS_grad, Other_relative, Black, Male, Philippines,35<x<53,21174<x<274186,1<x<4,50<x<74,1
 Local_gov, 7th_8th, Husband, Other, Male, Cambodia,53<x<71,21174<x<274186,4<x<8,25<x<50,1
 Private, 12th, Unmarried, Amer_Indian_Eskimo, Female, China,17<x<35,21174<x<274186,4<x<8,50<x<74,1
 State_gov, 10th, Not_in_family, Black, Male, Philippines,x>71,274186<x<527198,4<x<8,1<x<25,1
 Local_gov, Some_college, Not_in_family, Asian_Pac_Islander, Female, England,17<x<35,21174<x<274186,4<x<8,1<x<25,1
 Self_emp_not_inc, Assoc_voc, Wife, Other, Male, Canada,17<x<35,21174<x<274186,x<1,50<x<74,1
 Private, 7th_8th, Unmarried, Amer_Indian_Eskimo, Male, Portugal,53<x<71,274186<x<527198,x>12,25<x<50,1
 Federal_gov, 11th, Not_in_family, Other, Male, Honduras,53<x<71,21174<x<274186,x>12,50<x<74,1
 Federal_gov, Prof_school, Own_child, Other, Female, Thailand,x>71,21174<x<274186,1<x<4,1<x<25,1
 Self_emp_inc, HS_grad, Unmarried, Asian_Pac_Islander, Male, South,17<x<35,21174<x<274186,4<x<8,50<x<74,1
 Private, Bachelors, Own_child, Black, Male, England,53<x<71,21174<x<274186,4<x<8,1<x<25,1
 Self_emp_inc, HS_grad, Other_relative, White, Female, Puerto_Rico,17<x<35,21174<x<274186,x<1,25<x<50,1
 Self_emp_not_inc, Prof_school, Husband, Black, Female, India,17<x<35,21174<x<274186,8<x<12,1<x<25,1
 Self_emp_not_inc, 7th_8th, Other_relative, Amer_Indian_Eskimo, Male, Philippines,53<x<71,21174<x<274186,8<x<12,1<x<25,1
 State_gov, Preschool, Own_child, Asian_Pac_Islander, Female, Iran,x<17,274186<x<527198,4<x<8,25<x<50,1
 State_gov, Preschool, Other_relative, Other, Male, Puerto_Rico,17<x<35,21174<x<274186,1<x<4,25<x<50,1
 State_gov, 7th_8th, Other_relative, Amer_Indian_Eskimo, Female, Iran,17<x<35,21174<x<274186,4<x<8,25<x<50,1
 Federal_gov, 5th_6th, Other_relative, White, Male, Taiwan,17<x<35,21174<x<274186,8<x<12,1<x<25,1
 Local_gov, Assoc_voc, Wife, Amer_Indian_Eskimo, Male, Haiti,53<x<71,21174<x<274186,4<x<8,x>74,1
 Federal_gov, Masters, Own_child, Black, Female, England,53<x<71,21174<x<274186,1<x<4,25<x<50,1
 Local_gov, Preschool, Not_in_family, Other, Male, Columbia,17<x<35,274186<x<527198,1<x<4,25<x<50,1
 Private, Bachelors, Unmarried, Other, Male, Honduras,35<x<53,21174<x<274186,x>12,1<x<25,1
 Federal_gov, 7th_8th, Unmarried, Other, Female, Canada,35<x<53,274186<x<527198,x>12,25<x<50,1
 Private, Preschool, Wife, Black, Female, Philippines,35<x<53,21174<x<274186,x>12,1<x<25,1
 Private, 12th, Other_relative, Asian_Pac_Islander, Female, Haiti,x>71,21174<x<274186,8<x<12,1<x<25,1
 Local_gov, Masters, Husband, Asian_Pac_Islander, Female, Cambodia,53<x<71,21174<x<274186,x>12,1<x<25,1
 Self_emp_inc, 1st_4th, Other_relative, Amer_Indian_Eskimo, Male, Mexico,35<x<53,21174<x<274186,1<x<4,25<x<50,1
 Federal_gov, Assoc_acdm, Unmarried, White, Female, Taiwan,17<x<35,274186<x<527198,1<x<4,25<x<50,1
 State_gov, Assoc_acdm, Wife, Other, Female, Laos,17<x<35,274186<x<527198,8<x<12,25<x<50,1
 Self_emp_not_inc, 10th, Wife, Other, Female, United_States,53<x<71,21174<x<274186,1<x<4,25<x<50,1
 Self_emp_not_inc, 11th, Other_relative, White, Male, India,x>71,21174<x<274186,4<x<8,1<x<25,1
 Self_emp_inc, 9th, Other_relative, Black, Male, Ecuador,35<x<53,21174<x<274186,1<x<4,25<x<50,1
 Local_gov, Doctorate, Husband, White, Male, Yugoslavia,x>71,21174<x<274186,x>12,1<x<25,0
 Private, Some_college, Unmarried, Asian_Pac_Islander, Male, Laos,53<x<71,21174<x<274186,8<x<12,1<x<25,1
 State_gov, Some_college, Other_relative, Black, Male, Honduras,35<x<53,274186<x<527198,8<x<12,x>74,1
 Self_emp_not_inc, Bachelors, Wife, Black, Female, Cambodia,53<x<71,21174<x<274186,8<x<12,25<x<50,1
 Self_emp_inc, Some_college, Unmarried, Black, Male, Poland,53<x<71,21174<x<274186,x>12,1<x<25,1
 Local_gov, Assoc_acdm, Wife, White, Female, Dominican_Republic,35<x<53,274186<x<527198,4<x<8,25<x<50,1
 Local_gov, Doctorate, Own_child, Black, Male, India,53<x<71,274186<x<527198,4<x<8,1<x<25,1
 Private, HS_grad, Husband, Asian_Pac_Islander, Male, Honduras,35<x<53,274186<x<527198,1<x<4,25<x<50,1
 State_gov, Preschool, Husband, Other, Male, Jamaica,17<x<35,274186<x<527198,1<x<4,1<x<25,1
 Local_gov, Bachelors, Not_in_family, Amer_Indian_Eskimo, Female, Ecuador,53<x<71,21174<x<274186,4<x<8,25<x<50,1
 Federal_gov, Masters, Own_child, Asian_Pac_Islander, Female, Thailand,17<x<35,21174<x<274186,x>12,25<x<50,1
 State_gov, 1st_4th, Wife, Other, Male, Poland,53<x<71,274186<x<527198,4<x<8,25<x<50,1
 Private, Preschool, Not_in_family, Black, Female, Cuba,x>71,274186<x<527198,4<x<8,25<x<50,1
 Local_gov, Prof_school, Unmarried, Black, Male, Laos,35<x<53,21174<x<274186,8<x<12,1<x<25,1
 Private, Masters, Wife, Asian_Pac_Islander, Male, Thailand,35<x<53,21174<x<274186,1<x<4,50<x<74,1
 Private, 12th, Own_child, Black, Male, Taiwan,35<x<53,21174<x<274186,x>12,25<x<50,1
 Federal_gov, 11th, Not_in_family, Other, Female, Cuba,17<x<35,21174<x<274186,x>12,50<x<74,1
 Self_emp_not_inc, Doctorate, Wife, Black, Male, Japan,53<x<71,21174<x<274186,x>12,50<x<74,1
 Self_emp_inc, Bachelors, Own_child, Asian_Pac_Islander, Male, Yugoslavia,53<x<71,21174<x<274186,8<x<12,1<x<25,1
 Private, 12th, Unmarried, White, Male, Puerto_Rico,53<x<71,274186<x<527198,8<x<12,1<x<25,1
 Federal_gov, Assoc_voc, Other_relative, Black, Male, England,53<x<71,21174<x<274186,8<x<12,x<1,1
 Federal_gov, 7th_8th, Not_in_family, Black, Female, Portugal,x>71,21174<x<274186,x>12,x<1,1
 Local_gov, 1st_4th, Unmarried, White, Female, Germany,35<x<53,21174<x<274186,1<x<4,1<x<25,1
 Private, 5th_6th, Wife, Other, Male, Ecuador,53<x<71,21174<x<274186,x>12,50<x<74,1
 Private, Some_college, Husband, White, Male, Thailand,35<x<53,21174<x<274186,x<1,25<x<50,1
 Private, 12th, Husband, Other, Male, Puerto_Rico,35<x<53,274186<x<527198,x>12,25<x<50,1
 Self_emp_not_inc, 11th, Own_child, Asian_Pac_Islander, Female, Cambodia,53<x<71,21174<x<274186,x>12,50<x<74,1
 State_gov, 7th_8th, Husband, White, Male, Canada,53<x<71,21174<x<274186,4<x<8,x<1,1
 Private, 5th_6th, Unmarried, Amer_Indian_Eskimo, Female, Japan,17<x<35,21174<x<274186,x>12,50<x<74,1
 Local_gov, Doctorate, Wife, Other, Female, Taiwan,17<x<35,21174<x<274186,4<x<8,x<1,1
 Private, Assoc_acdm, Husband, White, Male, Puerto_Rico,35<x<53,21174<x<274186,8<x<12,1<x<25,1
 Local_gov, Some_college, Unmarried, Black, Female, Canada,17<x<35,21174<x<274186,8<x<12,1<x<25,1
 Local_gov, Prof_school, Other_relative, Amer_Indian_Eskimo, Female, South,35<x<53,274186<x<527198,1<x<4,25<x<50,1
 Private, Bachelors, Unmarried, Black, Male, Philippines,35<x<53,21174<x<274186,x>12,25<x<50,1
 Federal_gov, 1st_4th, Unmarried, Black, Male, El_Salvador,35<x<53,274186<x<527198,8<x<12,x>74,1
 Private, 1st_4th, Husband, Other, Female, France,53<x<71,21174<x<274186,4<x<8,25<x<50,1
 Private, Assoc_voc, Wife, Black, Male, Haiti,17<x<35,274186<x<527198,8<x<12,1<x<25,1
 Federal_gov, Prof_school, Other_relative, Other, Male, Cuba,x>71,21174<x<274186,8<x<12,50<x<74,1
 Self_emp_not_inc, Masters, Unmarried, White, Male, Thailand,35<x<53,21174<x<274186,8<x<12,25<x<50,1
 Self_emp_inc, Bachelors, Not_in_family, Other, Female, Taiwan,35<x<53,21174<x<274186,4<x<8,25<x<50,1
 Local_gov, HS_grad, Unmarried, Asian_Pac_Islander, Female, Iran,35<x<53,21174<x<274186,8<x<12,25<x<50,1
 Self_emp_not_inc, HS_grad, Other_relative, White, Male, Taiwan,17<x<35,21174<x<274186,4<x<8,1<x<25,1
 Self_emp_inc, Doctorate, Not_in_family, Other, Female, Honduras,35<x<53,21174<x<274186,x>12,25<x<50,1
 Self_emp_not_inc, Prof_school, Own_child, White, Female, United_States,x>71,21174<x<274186,4<x<8,25<x<50,1
 Private, Prof_school, Not_in_family, Black, Male, United_States,17<x<35,274186<x<527198,8<x<12,50<x<74,1
 Self_emp_not_inc, 12th, Own_child, Amer_Indian_Eskimo, Female, Portugal,17<x<35,21174<x<274186,x<1,25<x<50,1
 State_gov, 10th, Other_relative, Asian_Pac_Islander, Male, Philippines,x<17,21174<x<274186,x>12,50<x<74,1
 Federal_gov, 9th, Husband, White, Female, Yugoslavia,53<x<71,21174<x<274186,4<x<8,1<x<25,1
 Private, 10th, Other_relative, Amer_Indian_Eskimo, Female, Puerto_Rico,35<x<53,274186<x<527198,4<x<8,1<x<25,1
 Self_emp_not_inc, 7th_8th, Wife, Asian_Pac_Islander, Male, Mexico,35<x<53,21174<x<274186,8<x<12,25<x<50,1
 Self_emp_not_inc, Some_college, Other_relative, Other, Female, Guatemala,x>71,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_not_inc, Doctorate, Not_in_family, Other, Male, Columbia,35<x<53,21174<x<274186,x>12,1<x<25,1
 Local_gov, 10th, Husband, Asian_Pac_Islander, Male, Portugal,53<x<71,21174<x<274186,x>12,1<x<25,1
 Self_emp_inc, 10th, Other_relative, Asian_Pac_Islander, Female, Mexico,17<x<35,274186<x<527198,8<x<12,1<x<25,1
 Self_emp_not_inc, Bachelors, Not_in_family, Black, Male, Honduras,53<x<71,21174<x<274186,1<x<4,25<x<50,1
 Self_emp_inc, Some_college, Husband, Other, Female, Dominican_Republic,53<x<71,21174<x<274186,8<x<12,1<x<25,1
 State_gov, Assoc_voc, Unmarried, Other, Female, Cambodia,x>71,21174<x<274186,x>12,1<x<25,1
 Federal_gov, 9th, Husband, Asian_Pac_Islander, Female, England,53<x<71,21174<x<274186,4<x<8,25<x<50,1
 Private, 5th_6th, Own_child, Black, Female, Thailand,53<x<71,274186<x<527198,4<x<8,50<x<74,1
 Self_emp_inc, 9th, Unmarried, White, Female, England,17<x<35,21174<x<274186,x<1,25<x<50,1
 Self_emp_inc, 9th, Not_in_family, White, Female, Thailand,x>71,274186<x<527198,8<x<12,1<x<25,1
 Local_gov, Bachelors, Wife, Other, Male, South,x>71,21174<x<274186,1<x<4,50<x<74,1
 Local_gov, 10th, Husband, Other, Male, India,17<x<35,21174<x<274186,4<x<8,1<x<25,1
 Private, Some_college, Husband, Amer_Indian_Eskimo, Male, Thailand,x>71,21174<x<274186,4<x<8,1<x<25,1
 State_gov, Doctorate, Unmarried, Amer_Indian_Eskimo, Female, China,17<x<35,21174<x<274186,1<x<4,1<x<25,1
 Local_gov, 10th, Other_relative, Amer_Indian_Eskimo, Female, Canada,53<x<71,21174<x<274186,4<x<8,x>74,1
 Federal_gov, 1st_4th, Own_child, Asian_Pac_Islander, Female, Iran,35<x<53,21174<x<274186,4<x<8,x>74,1
 Self_emp_not_inc, 11th, Husband, Black, Female, Jamaica,17<x<35,21174<x<274186,1<x<4,1<x<25,1
 Federal_gov, Assoc_acdm, Wife, Amer_Indian_Eskimo, Male, Dominican_Republic,53<x<71,21174<x<274186,4<x<8,x<1,1
 Local_gov, 9th, Other_relative, Other, Male, Laos,53<x<71,21174<x<274186,8<x<12,25<x<50,1
 Local_gov, Some_college, Own_child, Black, Male, Honduras,35<x<53,21174<x<274186,x<1,25<x<50,1
 State_gov, 11th, Own_child, Black, Female, India,17<x<35,274186<x<527198,8<x<12,50<x<74,1
 Self_emp_inc, 5th_6th, Other_relative, White, Male, Portugal,35<x<53,274186<x<527198,1<x<4,25<x<50,1
 Local_gov, 10th, Wife, Asian_Pac_Islander, Female, El_Salvador,x>71,21174<x<274186,x>12,1<x<25,1
 Self_emp_inc, Prof_school, Other_relative, Asian_Pac_Islander, Female, Dominican_Republic,x>71,21174<x<274186,4<x<8,x<1,1
 Federal_gov, Bachelors, Wife, Amer_Indian_Eskimo, Male, Japan,53<x<71,21174<x<274186,x>12,1<x<25,1
 Federal_gov, Bachelors, Wife, Amer_Indian_Eskimo, Female, China,17<x<35,21174<x<274186,8<x<12,50<x<74,1
 Self_emp_not_inc, Preschool, Not_in_family, Black, Female, Puerto_Rico,53<x<71,21174<x<274186,1<x<4,1<x<25,1
 Local_gov, 1st_4th, Own_child, White, Male, Columbia,17<x<35,21174<x<274186,1<x<4,25<x<50,1
 Private, 10th, Wife, White, Female, Germany,17<x<35,21174<x<274186,8<x<12,1<x<25,1
 Self_emp_not_inc, 5th_6th, Unmarried, Other, Male, Poland,17<x<35,21174<x<274186,4<x<8,50<x<74,1
 Federal_gov, 10th, Husband, Amer_Indian_Eskimo, Male, Puerto_Rico,x>71,21174<x<274186,x>12,1<x<25,1
 State_gov, Doctorate, Not_in_family, Black, Male, Ecuador,x>71,21174<x<274186,4<x<8,1<x<25,1
 Local_gov, Some_college, Not_in_family, Black, Female, Philippines,17<x<35,21174<x<274186,x>12,50<x<74,1
 State_gov, HS_grad, Own_child, Other, Male, Ecuador,17<x<35,21174<x<274186,1<x<4,x>74,1
 Self_emp_inc, Assoc_voc, Other_relative, White, Female, Mexico,53<x<71,21174<x<274186,x>12,1<x<25,1
 Self_emp_not_inc, Assoc_acdm, Husband, Other, Male, Mexico,53<x<71,274186<x<527198,8<x<12,x>74,1
 State_gov, Assoc_voc, Wife, White, Female, Haiti,53<x<71,21174<x<274186,x>12,25<x<50,1
 State_gov, Preschool, Husband, Amer_Indian_Eskimo, Male, Thailand,35<x<53,21174<x<274186,8<x<12,50<x<74,0
 Self_emp_inc, 9th, Unmarried, White, Female, United_States,17<x<35,21174<x<274186,8<x<12,1<x<25,1
 State_gov, Assoc_acdm, Wife, White, Female, Jamaica,35<x<53,21174<x<274186,x>12,1<x<25,1
 State_gov, Some_college, Husband, White, Male, Cuba,17<x<35,21174<x<274186,x>12,50<x<74,1
 Local_gov, 11th, Wife, White, Female, England,53<x<71,21174<x<274186,8<x<12,50<x<74,1
 Federal_gov, Some_college, Not_in_family, Amer_Indian_Eskimo, Female, Yugoslavia,17<x<35,21174<x<274186,1<x<4,1<x<25,1
 Local_gov, Assoc_acdm, Unmarried, Black, Female, El_Salvador,53<x<71,21174<x<274186,8<x<12,1<x<25,1
 State_gov, Doctorate, Unmarried, Black, Male, Columbia,53<x<71,21174<x<274186,8<x<12,x>74,1
 State_gov, Assoc_voc, Other_relative, Other, Male, China,35<x<53,21174<x<274186,x>12,25<x<50,1
 Federal_gov, 1st_4th, Wife, Other, Female, Thailand,35<x<53,21174<x<274186,1<x<4,1<x<25,1
 State_gov, Doctorate, Husband, Black, Male, Yugoslavia,x>71,21174<x<274186,x>12,25<x<50,1
 Local_gov, Some_college, Wife, Amer_Indian_Eskimo, Male, France,17<x<35,21174<x<274186,4<x<8,1<x<25,1
 Local_gov, Preschool, Husband, Other, Female, Puerto_Rico,17<x<35,21174<x<274186,x>12,1<x<25,1
 State_gov, 10th, Husband, Black, Female, Portugal,x>71,21174<x<274186,4<x<8,25<x<50,1
 Federal_gov, 5th_6th, Wife, Other, Male, Taiwan,53<x<71,21174<x<274186,4<x<8,50<x<74,1
 Private, Some_college, Husband, Black, Male, Laos,17<x<35,21174<x<274186,1<x<4,x>74,1
 Local_gov, 12th, Other_relative, White, Male, El_Salvador,17<x<35,21174<x<274186,4<x<8,1<x<25,1
 Local_gov, HS_grad, Wife, Other, Female, Yugoslavia,17<x<35,21174<x<274186,x>12,50<x<74,1
 Self_emp_not_inc, Assoc_acdm, Husband, Black, Female, Columbia,35<x<53,21174<x<274186,1<x<4,50<x<74,1
 Private, 10th, Wife, White, Female, El_Salvador,17<x<35,274186<x<527198,x>12,1<x<25,1
 Federal_gov, Bachelors, Husband, Amer_Indian_Eskimo, Male, Cambodia,17<x<35,21174<x<274186,4<x<8,50<x<74,1
 State_gov, 9th, Other_relative, Black, Male, Philippines,53<x<71,21174<x<274186,8<x<12,25<x<50,1
 Self_emp_not_inc, Masters, Not_in_family, White, Male, Portugal,35<x<53,21174<x<274186,x>12,1<x<25,1
 Self_emp_not_inc, HS_grad, Other_relative, Other, Male, Philippines,17<x<35,21174<x<274186,8<x<12,25<x<50,1
 Federal_gov, 10th, Husband, Asian_Pac_Islander, Male, Philippines,53<x<71,21174<x<274186,4<x<8,x>74,1
 Self_emp_not_inc, Masters, Wife, Amer_Indian_Eskimo, Male, Taiwan,53<x<71,21174<x<274186,x<1,50<x<74,1
 Self_emp_not_inc, 5th_6th, Wife, White, Male, Cambodia,53<x<71,274186<x<527198,8<x<12,50<x<74,1
 Self_emp_not_inc, 9th, Wife, Asian_Pac_Islander, Female, Dominican_Republic,17<x<35,274186<x<527198,x>12,1<x<25,1
 Self_emp_inc, Prof_school, Wife, White, Male, Poland,35<x<53,21174<x<274186,4<x<8,1<x<25,1
 Self_emp_not_inc, Some_college, Not_in_family, Other, Female, Columbia,x>71,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_inc, Bachelors, Unmarried, Black, Female, Cuba,x<17,21174<x<274186,4<x<8,25<x<50,1
 Private, Masters, Husband, Amer_Indian_Eskimo, Male, Japan,x>71,21174<x<274186,1<x<4,25<x<50,1
 Federal_gov, Some_college, Not_in_family, Other, Male, Puerto_Rico,53<x<71,21174<x<274186,4<x<8,25<x<50,1
 Local_gov, 9th, Not_in_family, Black, Female, Canada,17<x<35,21174<x<274186,x>12,1<x<25,1
 State_gov, Bachelors, Other_relative, Asian_Pac_Islander, Female, Philippines,x>71,527198<x<780210,x>12,1<x<25,1
 Private, 7th_8th, Not_in_family, Amer_Indian_Eskimo, Male, South,35<x<53,21174<x<274186,x>12,50<x<74,1
 Private, 11th, Other_relative, Asian_Pac_Islander, Female, Laos,35<x<53,21174<x<274186,8<x<12,25<x<50,1
 Self_emp_inc, 10th, Wife, Other, Female, Puerto_Rico,53<x<71,21174<x<274186,4<x<8,1<x<25,1
 Federal_gov, Bachelors, Other_relative, Other, Female, Jamaica,53<x<71,21174<x<274186,x>12,1<x<25,1
 Self_emp_inc, 7th_8th, Not_in_family, White, Male, Canada,17<x<35,21174<x<274186,4<x<8,1<x<25,1
 Federal_gov, 12th, Husband, White, Male, Mexico,35<x<53,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_inc, Preschool, Unmarried, Asian_Pac_Islander, Female, Italy,35<x<53,274186<x<527198,1<x<4,1<x<25,1
 Self_emp_inc, 10th, Unmarried, Asian_Pac_Islander, Male, Honduras,35<x<53,21174<x<274186,4<x<8,1<x<25,1
 State_gov, Some_college, Wife, Asian_Pac_Islander, Male, Italy,35<x<53,21174<x<274186,x<1,25<x<50,1
 Local_gov, Bachelors, Own_child, Black, Female, Cuba,53<x<71,21174<x<274186,8<x<12,1<x<25,1
 Self_emp_not_inc, Assoc_voc, Unmarried, Other, Male, Honduras,17<x<35,274186<x<527198,x>12,1<x<25,1
 Self_emp_inc, 12th, Own_child, Asian_Pac_Islander, Male, Poland,17<x<35,21174<x<274186,8<x<12,25<x<50,1
 Self_emp_not_inc, 11th, Husband, Asian_Pac_Islander, Female, Honduras,53<x<71,21174<x<274186,x>12,50<x<74,1
 Federal_gov, Preschool, Husband, Amer_Indian_Eskimo, Female, India,53<x<71,21174<x<274186,4<x<8,1<x<25,1
 Self_emp_not_inc, 12th, Other_relative, Asian_Pac_Islander, Female, Ecuador,x>71,274186<x<527198,8<x<12,50<x<74,1
 Federal_gov, Preschool, Unmarried, Black, Female, China,x>71,21174<x<274186,8<x<12,50<x<74,1
 Federal_gov, 1st_4th, Other_relative, Other, Female, Poland,x<17,21174<x<274186,x>12,1<x<25,1
 Self_emp_not_inc, 5th_6th, Wife, Amer_Indian_Eskimo, Male, Thailand,17<x<35,21174<x<274186,x>12,25<x<50,1
 Local_gov, 7th_8th, Other_relative, White, Female, Cuba,35<x<53,21174<x<274186,8<x<12,25<x<50,1
 Federal_gov, 1st_4th, Own_child, Black, Female, Laos,x>71,21174<x<274186,8<x<12,25<x<50,1
 Self_emp_inc, Bachelors, Unmarried, Other, Female, Cambodia,35<x<53,21174<x<274186,x>12,1<x<25,1
 Local_gov, 1st_4th, Unmarried, Amer_Indian_Eskimo, Male, Italy,x>71,21174<x<274186,x<1,50<x<74,1
 Federal_gov, 1st_4th, Wife, White, Female, Haiti,x>71,21174<x<274186,4<x<8,25<x<50,1
 Local_gov, Masters, Other_relative, Other, Male, Columbia,35<x<53,274186<x<527198,8<x<12,25<x<50,1
 Self_emp_not_inc, Bachelors, Other_relative, Other, Female, Italy,17<x<35,21174<x<274186,1<x<4,50<x<74,1
 State_gov, Masters, Unmarried, White, Male, Canada,x>71,21174<x<274186,1<x<4,50<x<74,1
 Federal_gov, Preschool, Other_relative, Asian_Pac_Islander, Female, Taiwan,17<x<35,21174<x<274186,4<x<8,1<x<25,1
 Local_gov, Assoc_voc, Unmarried, Amer_Indian_Eskimo, Female, China,35<x<53,274186<x<527198,8<x<12,1<x<25,1
 Private, Prof_school, Unmarried, Amer_Indian_Eskimo, Female, Mexico,53<x<71,21174<x<274186,1<x<4,1<x<25,1
 Self_emp_not_inc, Masters, Wife, White, Female, India,53<x<71,21174<x<274186,x>12,1<x<25,1
 State_gov, HS_grad, Husband, Amer_Indian_Eskimo, Male, El_Salvador,35<x<53,21174<x<274186,4<x<8,1<x<25,1
 State_gov, Doctorate, Other_relative, Amer_Indian_Eskimo, Female, Yugoslavia,35<x<53,21174<x<274186,8<x<12,50<x<74,1
 State_gov, 5th_6th, Unmarried, Other, Female, Cuba,35<x<53,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_inc, 10th, Not_in_family, Other, Male, Columbia,x>71,21174<x<274186,x>12,x<1,1
 Federal_gov, 9th, Unmarried, White, Female, Cambodia,35<x<53,21174<x<274186,8<x<12,1<x<25,1
 Self_emp_not_inc, Doctorate, Wife, Amer_Indian_Eskimo, Female, England,35<x<53,274186<x<527198,8<x<12,25<x<50,1
 Self_emp_inc, Masters, Not_in_family, Other, Male, Yugoslavia,35<x<53,21174<x<274186,8<x<12,25<x<50,1
 State_gov, 7th_8th, Husband, White, Male, India,x>71,21174<x<274186,8<x<12,25<x<50,1
 Self_emp_inc, Doctorate, Other_relative, Amer_Indian_Eskimo, Male, Ecuador,53<x<71,21174<x<274186,8<x<12,1<x<25,1
 Private, HS_grad, Unmarried, Asian_Pac_Islander, Male, Philippines,x>71,274186<x<527198,4<x<8,25<x<50,1
 Self_emp_not_inc, Some_college, Wife, Other, Male, Poland,17<x<35,274186<x<527198,x>12,x>74,1
 State_gov, 9th, Unmarried, Black, Female, Dominican_Republic,17<x<35,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_inc, Preschool, Other_relative, Asian_Pac_Islander, Female, Dominican_Republic,53<x<71,21174<x<274186,8<x<12,1<x<25,1
 Local_gov, Assoc_acdm, Own_child, Other, Female, Columbia,53<x<71,21174<x<274186,8<x<12,1<x<25,1
 Local_gov, Some_college, Wife, Black, Female, China,17<x<35,274186<x<527198,8<x<12,1<x<25,1
 State_gov, Doctorate, Own_child, Other, Female, Canada,53<x<71,21174<x<274186,1<x<4,1<x<25,1
 Self_emp_not_inc, Assoc_acdm, Wife, Black, Female, Laos,53<x<71,21174<x<274186,x>12,25<x<50,1
 Private, Prof_school, Husband, White, Female, Iran,x>71,21174<x<274186,x>12,50<x<74,1
 Self_emp_not_inc, Prof_school, Own_child, Asian_Pac_Islander, Female, Thailand,53<x<71,21174<x<274186,8<x<12,25<x<50,1
 State_gov, 5th_6th, Own_child, Amer_Indian_Eskimo, Female, Taiwan,35<x<53,274186<x<527198,x<1,25<x<50,1
 Federal_gov, HS_grad, Own_child, Amer_Indian_Eskimo, Female, Canada,35<x<53,21174<x<274186,8<x<12,25<x<50,1
 Federal_gov, HS_grad, Wife, Other, Male, India,17<x<35,21174<x<274186,8<x<12,25<x<50,1
 State_gov, 11th, Other_relative, Black, Male, Jamaica,53<x<71,274186<x<527198,x>12,25<x<50,1
 Self_emp_not_inc, 9th, Husband, Black, Male, Portugal,53<x<71,274186<x<527198,8<x<12,25<x<50,1
 Private, 1st_4th, Other_relative, Other, Male, Honduras,17<x<35,274186<x<527198,4<x<8,1<x<25,1
 Federal_gov, Bachelors, Husband, Asian_Pac_Islander, Male, Germany,35<x<53,21174<x<274186,8<x<12,1<x<25,1
 Local_gov, Bachelors, Husband, Asian_Pac_Islander, Male, Canada,53<x<71,274186<x<527198,4<x<8,1<x<25,1
 State_gov, 12th, Husband, Other, Male, Columbia,17<x<35,21174<x<274186,1<x<4,25<x<50,1
