,antecedent,pd,cls,conf_pd,conf_pnd,elift,sup_pd,sup_pnd
1162,"['poutcome=success', 'duration=1229<x<2459', 'education=basic.9y']",marital=divorced,class=no,1.0,0.8333333333333334,1.2,5.0,10.0
583,"['pdays=x>749', 'age=x>77', 'duration=1229<x<2459', 'job=admin.']",marital=divorced,class=no,1.0,0.8333333333333334,1.2,5.0,5.0
308,"['euribor3m=x>3.634', 'job=student']",marital=divorced,class=no,1.0,0.8333333333333334,1.2,12.0,25.0
1724,"['pdays=x>749', 'education=basic.9y', 'job=technician']",marital=divorced,class=no,1.0,0.8333333333333334,1.2,5.0,5.0
2022,"['euribor3m=0.634<x<1.634', 'poutcome=failure', 'month=may']",marital=divorced,class=no,1.0,0.8333333333333334,1.2,5.0,5.0
1643,"['pdays=x>749', 'euribor3m=0.634<x<1.634', 'education=professional.course']",marital=divorced,class=no,1.0,0.8333333333333334,1.2,5.0,15.0
395,"['pdays=x<0', 'poutcome=failure', 'duration=1229<x<2459']",marital=divorced,class=no,0.6,0.5,1.2,6.0,16.0
1713,"['age=17<x<37', 'job=technician']",marital=divorced,class=no,0.6,0.5,1.2,6.0,10.0
993,"['pdays=0<x<249', 'duration=1229<x<2459', 'age=57<x<77']",marital=divorced,class=yes,0.5454545454545454,0.45454545454545453,1.2,6.0,10.0
1412,"['pdays=x>749', 'euribor3m=0.634<x<1.634', 'month=aug']",marital=divorced,class=no,0.75,0.625,1.2,6.0,10.0
821,"['poutcome=success', 'age=57<x<77', 'education=basic.4y']",marital=divorced,class=no,1.0,0.8333333333333334,1.2,6.0,10.0
869,"['poutcome=failure', 'job=self-employed']",marital=divorced,class=no,0.75,0.625,1.2,12.0,25.0
405,"['poutcome=failure', 'previous=x<0', 'duration=1229<x<2459']",marital=divorced,class=no,0.6,0.5,1.2,6.0,13.0
1382,"['pdays=x>749', 'age=17<x<37', 'education=high.school']",marital=divorced,class=no,1.0,0.8333333333333334,1.2,6.0,10.0
1475,"['pdays=0<x<249', 'previous=3<x<5', 'age=x>77']",marital=divorced,class=yes,0.6666666666666666,0.5555555555555556,1.2,6.0,10.0
1964,"['poutcome=success', 'pdays=x<0', 'month=jul']",marital=divorced,class=yes,1.0,0.8333333333333334,1.2,6.0,10.0
1951,"['pdays=x<0', 'previous=3<x<5', 'month=jul']",marital=divorced,class=yes,1.0,0.8333333333333334,1.2,6.0,10.0
1212,"['day_of_week=thu', 'education=basic.9y']",marital=divorced,class=no,0.6923076923076923,0.5757575757575758,1.2024291497975708,9.0,19.0
1500,"['age=17<x<37', 'duration=x<0', 'previous=1<x<3']",marital=divorced,class=no,0.8333333333333334,0.6923076923076923,1.2037037037037037,5.0,9.0
1712,"['previous=3<x<5', 'job=technician']",marital=divorced,class=no,0.5555555555555556,0.46153846153846156,1.2037037037037037,5.0,12.0
600,"['education=professional.course', 'job=admin.']",marital=divorced,class=no,0.8333333333333334,0.6923076923076923,1.2037037037037037,5.0,9.0
2166,"['previous=3<x<5', 'job=services']",marital=divorced,class=yes,0.7777777777777778,0.6451612903225806,1.2055555555555557,7.0,20.0
1218,"['duration=0<x<1229', 'month=nov']",marital=divorced,class=no,0.7777777777777778,0.6451612903225806,1.2055555555555557,7.0,20.0
794,"['day_of_week=fri', 'education=basic.4y']",marital=divorced,class=no,0.7777777777777778,0.6451612903225806,1.2055555555555557,7.0,20.0
185,"['pdays=x>749', 'day_of_week=thu']",marital=divorced,class=no,0.9583333333333334,0.7945205479452054,1.2061781609195403,23.0,58.0
1905,"['education=basic.6y', 'month=sep']",marital=divorced,class=no,0.8888888888888888,0.7368421052631579,1.2063492063492063,8.0,14.0
1232,"['age=17<x<37', 'month=nov']",marital=divorced,class=no,1.0,0.8285714285714286,1.206896551724138,7.0,29.0
63,"['pdays=x>749', 'euribor3m=0.634<x<1.634', 'age=17<x<37']",marital=divorced,class=no,1.0,0.8285714285714286,1.206896551724138,10.0,29.0
213,"['duration=x<0', 'day_of_week=thu']",marital=divorced,class=no,0.7142857142857143,0.5918367346938775,1.206896551724138,10.0,29.0
279,"['day_of_week=mon', 'education=basic.6y']",marital=divorced,class=yes,0.4166666666666667,0.3448275862068966,1.2083333333333333,5.0,10.0
1863,"['euribor3m=0.634<x<1.634', 'job=housemaid']",marital=divorced,class=yes,0.5,0.41379310344827586,1.2083333333333333,5.0,12.0
1287,"['previous=3<x<5', 'duration=2459<x<3688']",marital=divorced,class=no,0.65,0.5373134328358209,1.2097222222222224,13.0,36.0
1884,"['previous=3<x<5', 'month=oct']",marital=divorced,class=no,1.0,0.8260869565217391,1.2105263157894737,5.0,19.0
1814,"['pdays=x>749', 'age=x>77', 'day_of_week=mon']",marital=divorced,class=no,1.0,0.8260869565217391,1.2105263157894737,7.0,19.0
786,"['previous=0<x<1', 'education=basic.4y']",marital=divorced,class=no,0.9166666666666666,0.7567567567567568,1.2113095238095237,11.0,28.0
107,"['pdays=x<0', 'duration=2459<x<3688', 'age=17<x<37']",marital=divorced,class=no,0.75,0.6190476190476191,1.2115384615384615,6.0,13.0
288,"['previous=x<0', 'duration=1229<x<2459', 'education=basic.6y']",marital=divorced,class=no,0.875,0.7222222222222222,1.2115384615384615,7.0,13.0
505,"['pdays=x<0', 'previous=3<x<5', 'age=37<x<57']",marital=divorced,class=yes,0.875,0.7222222222222222,1.2115384615384615,7.0,13.0
1418,"['education=basic.9y', 'month=aug']",marital=divorced,class=no,0.6666666666666666,0.55,1.212121212121212,6.0,11.0
345,"['age=57<x<77', 'month=jun']",marital=divorced,class=no,0.6666666666666666,0.55,1.212121212121212,6.0,11.0
263,"['euribor3m=0.634<x<1.634', 'previous=3<x<5', 'education=basic.6y']",marital=divorced,class=yes,0.8333333333333334,0.6875,1.2121212121212122,5.0,11.0
1754,"['poutcome=failure', 'duration=1229<x<2459', 'day_of_week=mon']",marital=divorced,class=no,0.8888888888888888,0.7333333333333333,1.2121212121212122,8.0,11.0
1747,"['pdays=x<0', 'previous=x<0', 'day_of_week=mon']",marital=divorced,class=no,0.7272727272727273,0.6,1.2121212121212122,8.0,18.0
1485,"['poutcome=success', 'euribor3m=0.634<x<1.634', 'previous=1<x<3']",marital=divorced,class=no,0.4166666666666667,0.34375,1.2121212121212122,5.0,11.0
1996,"['education=illiterate', 'job=management']",marital=divorced,class=no,0.8333333333333334,0.6875,1.2121212121212122,5.0,11.0
1924,"['age=37<x<57', 'month=sep']",marital=divorced,class=no,0.7,0.5769230769230769,1.2133333333333334,7.0,15.0
1035,"['poutcome=success', 'duration=0<x<1229']",marital=divorced,class=no,0.6956521739130435,0.573170731707317,1.213691026827012,16.0,47.0
983,"['duration=1229<x<2459', 'age=57<x<77']",marital=divorced,class=no,0.6551724137931034,0.5396825396825397,1.2139959432048681,19.0,34.0
753,"['duration=2459<x<3688', 'age=17<x<37', 'day_of_week=fri']",marital=divorced,class=no,1.0,0.8235294117647058,1.2142857142857144,5.0,14.0
237,"['pdays=x>749', 'duration=2459<x<3688', 'day_of_week=thu']",marital=divorced,class=no,1.0,0.8235294117647058,1.2142857142857144,5.0,14.0
2152,"['education=basic.6y', 'job=blue-collar']",marital=divorced,class=no,1.0,0.8235294117647058,1.2142857142857144,5.0,14.0
520,"['pdays=x>749', 'poutcome=failure', 'education=university.degree']",marital=divorced,class=no,1.0,0.8235294117647058,1.2142857142857144,6.0,14.0
172,"['previous=x<0', 'duration=x<0']",marital=divorced,class=yes,0.5,0.4117647058823529,1.2142857142857144,7.0,21.0
1623,"['pdays=0<x<249', 'job=entrepreneur']",marital=divorced,class=no,0.7692307692307693,0.6333333333333333,1.2145748987854252,10.0,19.0
1718,"['duration=1229<x<2459', 'job=technician']",marital=divorced,class=no,0.5833333333333334,0.48,1.215277777777778,7.0,12.0
1738,"['pdays=x>749', 'poutcome=failure', 'day_of_week=mon']",marital=divorced,class=no,1.0,0.8214285714285714,1.2173913043478262,13.0,23.0
511,"['poutcome=failure', 'duration=0<x<1229', 'age=37<x<57']",marital=divorced,class=no,0.8333333333333334,0.6842105263157895,1.217948717948718,5.0,13.0
648,"['poutcome=success', 'age=17<x<37', 'previous=0<x<1']",marital=divorced,class=no,0.8571428571428571,0.7037037037037037,1.2180451127819547,6.0,19.0
1573,"['poutcome=failure', 'day_of_week=wed']",marital=divorced,class=no,0.6666666666666666,0.5471698113207547,1.2183908045977012,10.0,29.0
1048,"['pdays=0<x<249', 'duration=0<x<1229']",marital=divorced,class=no,0.65625,0.5384615384615384,1.21875,21.0,49.0
988,"['poutcome=failure', 'duration=1229<x<2459', 'age=57<x<77']",marital=divorced,class=no,0.5333333333333333,0.4375,1.219047619047619,8.0,14.0
1474,"['previous=3<x<5', 'age=x>77']",marital=divorced,class=yes,0.5909090909090909,0.484375,1.219941348973607,13.0,31.0
165,"['age=x>77', 'duration=x<0']",marital=divorced,class=yes,0.5,0.4090909090909091,1.222222222222222,10.0,27.0
2167,"['pdays=x<0', 'previous=3<x<5', 'job=services']",marital=divorced,class=yes,1.0,0.8181818181818182,1.222222222222222,5.0,9.0
1536,"['pdays=x>749', 'duration=2459<x<3688', 'previous=1<x<3']",marital=divorced,class=no,1.0,0.8181818181818182,1.222222222222222,10.0,18.0
1734,"['poutcome=success', 'pdays=x<0', 'euribor3m=x>3.634', 'day_of_week=mon']",marital=divorced,class=no,1.0,0.8181818181818182,1.222222222222222,5.0,9.0
560,"['pdays=x>749', 'duration=1229<x<2459', 'month=dec']",marital=divorced,class=no,1.0,0.8181818181818182,1.222222222222222,5.0,9.0
928,"['poutcome=failure', 'previous=1<x<3', 'month=apr']",marital=divorced,class=no,1.0,0.8181818181818182,1.222222222222222,5.0,9.0
922,"['previous=3<x<5', 'month=apr']",marital=divorced,class=yes,0.5,0.4090909090909091,1.222222222222222,5.0,9.0
1138,"['duration=0<x<1229', 'previous=0<x<1', 'day_of_week=tue']",marital=divorced,class=no,1.0,0.8181818181818182,1.222222222222222,8.0,9.0
1415,"['day_of_week=wed', 'month=aug']",marital=divorced,class=no,0.8333333333333334,0.6818181818181818,1.2222222222222223,5.0,15.0
1164,"['duration=1229<x<2459', 'education=basic.9y']",marital=divorced,class=no,0.6875,0.5625,1.2222222222222223,11.0,18.0
920,"['day_of_week=tue', 'month=apr']",marital=divorced,class=no,0.6666666666666666,0.5454545454545454,1.2222222222222223,6.0,12.0
1020,"['euribor3m=0.634<x<1.634', 'previous=3<x<5', 'duration=0<x<1229']",marital=divorced,class=yes,0.7777777777777778,0.6363636363636364,1.2222222222222223,7.0,14.0
1994,"['duration=1229<x<2459', 'job=management']",marital=divorced,class=no,0.7142857142857143,0.5833333333333334,1.2244897959183674,5.0,14.0
1328,"['age=17<x<37', 'previous=0<x<1', 'education=high.school']",marital=divorced,class=no,0.7142857142857143,0.5833333333333334,1.2244897959183674,5.0,7.0
2131,"['day_of_week=wed', 'job=blue-collar']",marital=divorced,class=no,0.8571428571428571,0.7,1.2244897959183674,6.0,14.0
1772,"['pdays=x<0', 'age=57<x<77', 'day_of_week=mon']",marital=divorced,class=no,0.6923076923076923,0.5652173913043478,1.2248520710059172,9.0,13.0
985,"['pdays=x>749', 'duration=1229<x<2459', 'age=57<x<77']",marital=divorced,class=no,0.875,0.7142857142857143,1.2249999999999999,7.0,10.0
1587,"['duration=0<x<1229', 'day_of_week=wed']",marital=divorced,class=no,0.75,0.6122448979591837,1.2249999999999999,9.0,30.0
828,"['previous=3<x<5', 'education=basic.4y']",marital=divorced,class=no,0.5833333333333334,0.47619047619047616,1.225,7.0,20.0
434,"['age=x>77', 'duration=1229<x<2459']",marital=divorced,class=no,0.65,0.5303030303030303,1.2257142857142858,13.0,35.0
408,"['pdays=x>749', 'previous=x<0', 'duration=1229<x<2459']",marital=divorced,class=no,1.0,0.8148148148148148,1.2272727272727273,11.0,22.0
1239,"['previous=3<x<5', 'job=unemployed']",marital=divorced,class=yes,0.5,0.4074074074074074,1.2272727272727273,5.0,11.0
441,"['poutcome=success', 'pdays=x<0', 'age=37<x<57']",marital=divorced,class=yes,0.8181818181818182,0.6666666666666666,1.2272727272727275,9.0,18.0
1974,['job=management'],marital=divorced,class=no,0.7037037037037037,0.5728155339805825,1.228499686126805,19.0,59.0
109,"['duration=2459<x<3688', 'age=17<x<37']",marital=divorced,class=no,0.8888888888888888,0.7230769230769231,1.2293144208037825,16.0,47.0
1793,"['pdays=x<0', 'day_of_week=mon']",marital=divorced,class=no,0.64,0.5205479452054794,1.2294736842105265,16.0,38.0
1446,"['euribor3m=0.634<x<1.634', 'age=x>77']",marital=divorced,class=no,0.3142857142857143,0.25555555555555554,1.2298136645962734,11.0,23.0
955,"['poutcome=success', 'previous=3<x<5', 'age=57<x<77']",marital=divorced,class=no,0.6363636363636364,0.5172413793103449,1.2303030303030302,7.0,15.0
1764,"['poutcome=failure', 'age=57<x<77', 'day_of_week=mon']",marital=divorced,class=no,0.8888888888888888,0.7222222222222222,1.2307692307692306,8.0,13.0
685,"['pdays=x>749', 'euribor3m=0.634<x<1.634', 'poutcome=failure', 'previous=0<x<1']",marital=divorced,class=no,1.0,0.8125,1.2307692307692308,6.0,13.0
299,"['euribor3m=0.634<x<1.634', 'job=student']",marital=divorced,class=yes,1.0,0.8125,1.2307692307692308,7.0,26.0
937,"['age=57<x<77', 'month=apr']",marital=divorced,class=no,0.6153846153846154,0.5,1.2307692307692308,8.0,16.0
1383,"['euribor3m=x>3.634', 'age=17<x<37', 'education=high.school']",marital=divorced,class=no,1.0,0.8125,1.2307692307692308,6.0,13.0
1746,"['poutcome=failure', 'previous=x<0', 'day_of_week=mon']",marital=divorced,class=no,0.7777777777777778,0.631578947368421,1.2314814814814816,7.0,12.0
1222,['month=nov'],marital=divorced,class=no,0.8214285714285714,0.6666666666666666,1.2321428571428572,23.0,72.0
885,"['day_of_week=tue', 'job=self-employed']",marital=divorced,class=no,0.7142857142857143,0.5789473684210527,1.2337662337662338,5.0,11.0
656,"['duration=2459<x<3688', 'age=17<x<37', 'previous=0<x<1']",marital=divorced,class=no,0.8888888888888888,0.72,1.2345679012345678,8.0,18.0
1381,"['age=17<x<37', 'education=high.school']",marital=divorced,class=no,0.7647058823529411,0.6190476190476191,1.2352941176470587,13.0,26.0
362,"['pdays=x<0', 'poutcome=failure', 'previous=x<0']",marital=divorced,class=no,0.5833333333333334,0.4722222222222222,1.2352941176470589,7.0,17.0
229,"['pdays=x>749', 'age=x>77', 'day_of_week=thu']",marital=divorced,class=no,1.0,0.8095238095238095,1.2352941176470589,6.0,17.0
971,"['pdays=0<x<249', 'poutcome=failure', 'age=57<x<77']",marital=divorced,class=yes,0.5833333333333334,0.4722222222222222,1.2352941176470589,7.0,17.0
519,"['euribor3m=0.634<x<1.634', 'education=university.degree']",marital=divorced,class=yes,0.7777777777777778,0.6285714285714286,1.2373737373737375,7.0,22.0
242,"['previous=0<x<1', 'day_of_week=thu']",marital=divorced,class=no,0.7692307692307693,0.6216216216216216,1.2374581939799332,10.0,23.0
834,"['day_of_week=thu', 'education=basic.4y']",marital=divorced,class=no,0.75,0.6060606060606061,1.2375,9.0,20.0
1861,"['day_of_week=fri', 'job=housemaid']",marital=divorced,class=no,0.8571428571428571,0.6923076923076923,1.2380952380952381,6.0,9.0
100,"['duration=0<x<1229', 'age=17<x<37']",marital=divorced,class=yes,0.4,0.3230769230769231,1.2380952380952381,8.0,21.0
1846,"['previous=x<0', 'age=37<x<57', 'day_of_week=mon']",marital=divorced,class=no,0.8571428571428571,0.6923076923076923,1.2380952380952381,6.0,9.0
2024,"['poutcome=failure', 'month=may']",marital=divorced,class=yes,0.2608695652173913,0.21052631578947367,1.2391304347826086,6.0,8.0
1357,"['pdays=x>749', 'previous=x<0', 'education=high.school']",marital=divorced,class=no,0.875,0.7058823529411765,1.2395833333333333,7.0,12.0
1237,"['previous=0<x<1', 'month=nov']",marital=divorced,class=no,1.0,0.8064516129032258,1.24,10.0,25.0
829,"['duration=2459<x<3688', 'education=basic.4y']",marital=divorced,class=no,0.6923076923076923,0.5581395348837209,1.2403846153846154,9.0,24.0
951,"['previous=3<x<5', 'age=57<x<77']",marital=divorced,class=no,0.5666666666666667,0.4567901234567901,1.2405405405405405,17.0,37.0
538,"['previous=1<x<3', 'education=university.degree']",marital=divorced,class=no,0.7272727272727273,0.5862068965517241,1.2406417112299466,8.0,17.0
95,"['pdays=0<x<249', 'age=17<x<37']",marital=divorced,class=no,0.8076923076923077,0.6506024096385542,1.2414529914529915,21.0,54.0
698,"['previous=0<x<1', 'day_of_week=fri']",marital=divorced,class=no,0.75,0.6037735849056604,1.2421875,12.0,32.0
1283,"['poutcome=failure', 'duration=2459<x<3688']",marital=divorced,class=no,0.8636363636363636,0.6951219512195121,1.2424242424242424,19.0,57.0
21,"['euribor3m=0.634<x<1.634', 'poutcome=failure']",marital=divorced,class=no,0.5555555555555556,0.44660194174757284,1.2439613526570048,20.0,46.0
393,"['pdays=x>749', 'euribor3m=0.634<x<1.634', 'duration=1229<x<2459']",marital=divorced,class=no,0.9230769230769231,0.7419354838709677,1.2441471571906355,12.0,23.0
1683,"['pdays=x<0', 'euribor3m=x>3.634', 'education=professional.course']",marital=divorced,class=no,0.8888888888888888,0.7142857142857143,1.2444444444444442,8.0,15.0
42,"['poutcome=failure', 'previous=3<x<5']",marital=divorced,class=yes,0.5714285714285714,0.4588235294117647,1.2454212454212454,16.0,39.0
1414,"['duration=0<x<1229', 'month=aug']",marital=divorced,class=no,0.7333333333333333,0.5882352941176471,1.2466666666666666,11.0,20.0
1334,"['age=17<x<37', 'day_of_week=fri', 'education=high.school']",marital=divorced,class=no,1.0,0.8,1.25,5.0,8.0
1236,"['age=57<x<77', 'previous=0<x<1', 'month=nov']",marital=divorced,class=no,1.0,0.8,1.25,6.0,8.0
1853,"['pdays=x<0', 'poutcome=failure', 'job=housemaid']",marital=divorced,class=no,1.0,0.8,1.25,5.0,8.0
1349,"['previous=1<x<3', 'education=high.school']",marital=divorced,class=no,0.6666666666666666,0.5333333333333333,1.25,6.0,16.0
1603,"['pdays=0<x<249', 'age=37<x<57', 'day_of_week=wed']",marital=divorced,class=no,0.625,0.5,1.25,5.0,8.0
1756,"['previous=x<0', 'duration=1229<x<2459', 'day_of_week=mon']",marital=divorced,class=no,0.625,0.5,1.25,5.0,7.0
773,"['poutcome=failure', 'age=57<x<77', 'day_of_week=fri']",marital=divorced,class=no,0.625,0.5,1.25,5.0,12.0
326,"['duration=x<0', 'month=jun']",marital=divorced,class=no,0.625,0.5,1.25,5.0,12.0
206,"['pdays=x>749', 'age=17<x<37', 'day_of_week=thu']",marital=divorced,class=no,1.0,0.8,1.25,6.0,16.0
775,"['age=57<x<77', 'day_of_week=fri']",marital=divorced,class=no,0.5882352941176471,0.47058823529411764,1.25,10.0,24.0
728,"['poutcome=success', 'pdays=0<x<249', 'day_of_week=fri']",marital=divorced,class=yes,0.75,0.6,1.25,6.0,12.0
2041,"['duration=2459<x<3688', 'age=37<x<57', 'month=may']",marital=divorced,class=no,1.0,0.8,1.25,5.0,8.0
1435,"['age=x>77', 'job=retired']",marital=divorced,class=no,0.625,0.5,1.25,5.0,12.0
702,"['age=17<x<37', 'previous=0<x<1', 'day_of_week=fri']",marital=divorced,class=no,1.0,0.8,1.25,5.0,12.0
2080,"['euribor3m=0.634<x<1.634', 'duration=1229<x<2459', 'education=illiterate']",marital=divorced,class=no,0.625,0.5,1.25,5.0,6.0
1622,"['education=basic.9y', 'job=entrepreneur']",marital=divorced,class=no,1.0,0.8,1.25,5.0,12.0
459,"['previous=x<0', 'age=37<x<57']",marital=divorced,class=no,0.75,0.6,1.25,21.0,39.0
804,"['duration=2459<x<3688', 'previous=1<x<3', 'education=basic.4y']",marital=divorced,class=no,0.7142857142857143,0.5714285714285714,1.25,5.0,8.0
591,"['poutcome=failure', 'previous=1<x<3', 'job=admin.']",marital=divorced,class=no,1.0,0.8,1.25,5.0,8.0
504,"['poutcome=success', 'pdays=0<x<249', 'age=37<x<57']",marital=divorced,class=yes,0.625,0.5,1.25,5.0,13.0
1755,"['pdays=x>749', 'poutcome=failure', 'duration=1229<x<2459', 'day_of_week=mon']",marital=divorced,class=no,1.0,0.8,1.25,7.0,8.0
23,"['pdays=x<0', 'poutcome=failure']",marital=divorced,class=no,0.5833333333333334,0.4666666666666667,1.25,21.0,49.0
1242,"['age=57<x<77', 'duration=0<x<1229', 'job=unemployed']",marital=divorced,class=no,0.8333333333333334,0.6666666666666666,1.2500000000000002,5.0,6.0
822,"['pdays=x<0', 'age=57<x<77', 'education=basic.4y']",marital=divorced,class=no,0.8333333333333334,0.6666666666666666,1.2500000000000002,5.0,8.0
1810,"['age=17<x<37', 'duration=x<0', 'day_of_week=mon']",marital=divorced,class=no,0.8333333333333334,0.6666666666666666,1.2500000000000002,5.0,8.0
749,"['pdays=x<0', 'age=17<x<37', 'day_of_week=fri']",marital=divorced,class=no,0.8333333333333334,0.6666666666666666,1.2500000000000002,5.0,14.0
746,"['poutcome=failure', 'duration=1229<x<2459', 'day_of_week=fri']",marital=divorced,class=no,0.8333333333333334,0.6666666666666666,1.2500000000000002,5.0,12.0
2055,"['poutcome=success', 'pdays=0<x<249', 'education=illiterate']",marital=divorced,class=no,0.5555555555555556,0.4444444444444444,1.2500000000000002,5.0,8.0
2066,"['pdays=0<x<249', 'previous=0<x<1', 'education=illiterate']",marital=divorced,class=no,0.8333333333333334,0.6666666666666666,1.2500000000000002,5.0,12.0
1360,"['pdays=x>749', 'duration=1229<x<2459', 'education=high.school']",marital=divorced,class=no,0.8333333333333334,0.6666666666666666,1.2500000000000002,5.0,10.0
582,"['age=x>77', 'duration=1229<x<2459', 'job=admin.']",marital=divorced,class=no,0.8333333333333334,0.6666666666666666,1.2500000000000002,5.0,6.0
1120,"['poutcome=success', 'age=17<x<37', 'day_of_week=tue']",marital=divorced,class=no,0.8333333333333334,0.6666666666666666,1.2500000000000002,5.0,16.0
1870,"['duration=2459<x<3688', 'job=housemaid']",marital=divorced,class=no,0.8333333333333334,0.6666666666666666,1.2500000000000002,5.0,14.0
2081,"['poutcome=success', 'age=37<x<57', 'education=illiterate']",marital=divorced,class=yes,0.8333333333333334,0.6666666666666666,1.2500000000000002,5.0,8.0
622,"['poutcome=success', 'euribor3m=0.634<x<1.634', 'previous=0<x<1']",marital=divorced,class=no,0.8333333333333334,0.6666666666666666,1.2500000000000002,10.0,16.0
496,"['previous=x<0', 'duration=2459<x<3688', 'age=37<x<57']",marital=divorced,class=no,0.8571428571428571,0.6842105263157895,1.2527472527472527,6.0,13.0
789,"['euribor3m=0.634<x<1.634', 'previous=0<x<1', 'education=basic.4y']",marital=divorced,class=no,0.8571428571428571,0.6842105263157895,1.2527472527472527,6.0,13.0
140,"['previous=3<x<5', 'age=17<x<37', 'duration=x<0']",marital=divorced,class=no,0.8571428571428571,0.6842105263157895,1.2527472527472527,6.0,13.0
1458,"['poutcome=failure', 'age=x>77']",marital=divorced,class=no,0.6363636363636364,0.5074626865671642,1.2540106951871657,14.0,34.0
507,"['previous=3<x<5', 'age=37<x<57']",marital=divorced,class=yes,0.5263157894736842,0.41935483870967744,1.2550607287449391,10.0,26.0
1107,"['poutcome=success', 'duration=1229<x<2459', 'day_of_week=tue']",marital=divorced,class=no,0.7777777777777778,0.6190476190476191,1.2564102564102564,7.0,13.0
1980,"['day_of_week=mon', 'job=management']",marital=divorced,class=no,0.8571428571428571,0.6818181818181818,1.2571428571428571,6.0,15.0
1160,"['poutcome=success', 'education=basic.9y']",marital=divorced,class=yes,0.4,0.3181818181818182,1.2571428571428573,8.0,14.0
1687,"['duration=2459<x<3688', 'education=professional.course']",marital=divorced,class=no,0.7272727272727273,0.5777777777777777,1.258741258741259,8.0,26.0
41,"['euribor3m=0.634<x<1.634', 'poutcome=failure', 'previous=3<x<5']",marital=divorced,class=yes,0.8571428571428571,0.68,1.260504201680672,6.0,17.0
651,"['euribor3m=0.634<x<1.634', 'age=17<x<37', 'previous=0<x<1']",marital=divorced,class=no,0.8571428571428571,0.68,1.260504201680672,6.0,17.0
744,"['duration=1229<x<2459', 'day_of_week=fri']",marital=divorced,class=no,0.782608695652174,0.6206896551724138,1.2608695652173914,18.0,36.0
141,"['age=17<x<37', 'duration=x<0']",marital=divorced,class=no,0.8333333333333334,0.6607142857142857,1.2612612612612613,15.0,37.0
151,"['poutcome=success', 'previous=0<x<1', 'duration=x<0']",marital=divorced,class=yes,0.45454545454545453,0.36,1.2626262626262625,5.0,9.0
826,"['pdays=0<x<249', 'education=basic.4y']",marital=divorced,class=no,0.45454545454545453,0.36,1.2626262626262625,5.0,18.0
1189,"['euribor3m=0.634<x<1.634', 'education=basic.9y']",marital=divorced,class=no,0.47368421052631576,0.375,1.263157894736842,9.0,15.0
1330,"['age=37<x<57', 'education=high.school']",marital=divorced,class=no,0.7272727272727273,0.5757575757575758,1.263157894736842,8.0,19.0
184,"['poutcome=success', 'pdays=x>749', 'day_of_week=thu']",marital=divorced,class=no,1.0,0.7916666666666666,1.2631578947368423,8.0,19.0
1002,"['duration=2459<x<3688', 'age=57<x<77']",marital=divorced,class=no,0.5882352941176471,0.46551724137931033,1.263616557734205,10.0,27.0
357,"['euribor3m=0.634<x<1.634', 'previous=x<0']",marital=divorced,class=no,0.5185185185185185,0.41025641025641024,1.2638888888888888,14.0,32.0
887,"['age=x>77', 'job=self-employed']",marital=divorced,class=yes,0.5833333333333334,0.46153846153846156,1.2638888888888888,7.0,12.0
386,"['pdays=x<0', 'duration=1229<x<2459']",marital=divorced,class=no,0.6,0.4742268041237113,1.2652173913043478,18.0,46.0
1882,"['pdays=0<x<249', 'month=oct']",marital=divorced,class=no,0.75,0.5925925925925926,1.265625,6.0,16.0
1867,"['pdays=x<0', 'job=housemaid']",marital=divorced,class=no,0.75,0.5925925925925926,1.265625,9.0,16.0
1203,"['day_of_week=mon', 'education=basic.9y']",marital=divorced,class=no,0.7857142857142857,0.6206896551724138,1.2658730158730158,11.0,18.0
1667,"['poutcome=failure', 'duration=0<x<1229', 'education=professional.course']",marital=divorced,class=no,1.0,0.7894736842105263,1.2666666666666666,5.0,15.0
953,"['pdays=0<x<249', 'previous=3<x<5', 'age=57<x<77']",marital=divorced,class=no,0.5,0.39473684210526316,1.2666666666666666,6.0,15.0
1560,"['pdays=x>749', 'age=57<x<77', 'previous=1<x<3']",marital=divorced,class=no,1.0,0.7894736842105263,1.2666666666666666,7.0,15.0
1305,"['poutcome=failure', 'previous=x<0', 'duration=2459<x<3688']",marital=divorced,class=no,1.0,0.7894736842105263,1.2666666666666666,5.0,15.0
1108,"['pdays=x>749', 'duration=1229<x<2459', 'day_of_week=tue']",marital=divorced,class=no,1.0,0.7894736842105263,1.2666666666666666,9.0,15.0
1701,"['pdays=x<0', 'job=technician']",marital=divorced,class=no,0.4,0.3157894736842105,1.2666666666666668,6.0,12.0
44,"['pdays=0<x<249', 'poutcome=failure', 'previous=3<x<5']",marital=divorced,class=yes,0.6153846153846154,0.4857142857142857,1.2669683257918554,8.0,17.0
1229,"['poutcome=success', 'month=nov']",marital=divorced,class=no,0.8333333333333334,0.6571428571428571,1.2681159420289856,10.0,23.0
304,"['pdays=x<0', 'job=student']",marital=divorced,class=no,0.38461538461538464,0.30303030303030304,1.2692307692307692,5.0,10.0
413,"['poutcome=success', 'previous=x<0', 'duration=1229<x<2459']",marital=divorced,class=no,0.8461538461538461,0.6666666666666666,1.2692307692307694,11.0,18.0
189,"['euribor3m=0.634<x<1.634', 'day_of_week=thu']",marital=divorced,class=no,0.5217391304347826,0.410958904109589,1.2695652173913043,12.0,30.0
620,"['euribor3m=0.634<x<1.634', 'previous=0<x<1']",marital=divorced,class=no,0.6666666666666666,0.5238095238095238,1.2727272727272725,18.0,44.0
